x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;10.3655;-301.212;301.391;-0.114459;0.291846;0.0340612
678;655;7.40349;-303.738;303.828;-0.0797091;0.40075;0.110313
701;655;6.46273;-303.76;303.829;-0.0346937;0.331448;0.128706
724;655;5.7768;-304.17;304.225;-0.0242161;0.308935;0.11732
747;655;5.33361;-304.109;304.156;-0.0123098;0.293648;0.115101
770;655;5.20599;-303.865;303.909;0.00123665;0.281562;0.0953185
793;655;5.39016;-304.275;304.322;0.000650435;0.286807;0.0788679
816;655;5.23545;-304.069;304.114;-0.00757848;0.283006;0.075583
839;655;5.04017;-304.207;304.248;-0.0102512;0.297479;0.0618509
862;655;4.75956;-304.484;304.521;-0.00307356;0.300178;0.0655223
885;655;4.89852;-304.137;304.176;-0.00385108;0.260184;0.054797
908;655;4.58162;-304.283;304.318;-0.0056914;0.25842;0.0420717
931;655;4.63359;-304.603;304.638;-0.00423958;0.25923;0.0319258
954;655;4.3848;-304.64;304.672;-0.0114483;0.250826;0.0329506
977;655;4.10383;-304.692;304.72;-0.00619654;0.257915;0.0314754
1000;655;4.09878;-304.733;304.76;0.000246566;0.256589;0.0279874
1023;655;4.11479;-304.879;304.907;-0.00197861;0.256816;0.0188563
1046;655;4.00678;-305.019;305.045;-0.00411672;0.270876;0.0106098
1069;655;3.92401;-305.184;305.209;0.00371527;0.262673;0.0132792
1092;655;4.17659;-304.752;304.78;0.00141644;0.245827;0.00883178
1115;655;3.98647;-304.69;304.716;-0.00440153;0.232095;0.00289486
1138;655;3.97363;-304.692;304.718;-0.00109063;0.222365;0.000145089
1161;655;3.93615;-304.582;304.607;-0.00800228;0.224243;-0.00679672
1184;655;3.60387;-304.818;304.84;-0.00268486;0.240476;-0.0128273
1207;655;3.80801;-305.222;305.245;0.00536353;0.261761;-0.0203
1230;655;3.84861;-305.168;305.192;0.00306143;0.244572;-0.0198402
1253;655;3.94807;-305.447;305.473;0.0017686;0.236668;-0.0301805
1276;655;3.9252;-305.826;305.851;0.000287834;0.236758;-0.0363874
1299;655;3.95949;-305.857;305.883;-0.00456229;0.233498;-0.0323295
1322;655;3.71482;-305.772;305.794;-0.0028592;0.20696;-0.033567
1345;655;3.82768;-305.95;305.973;0.00578139;0.207936;-0.0376056
1368;655;3.97992;-305.856;305.882;0.00108385;0.214045;-0.0513651
1391;655;3.87726;-306.103;306.128;0.000846381;0.216757;-0.0582161
1414;655;4.01666;-306.304;306.33;-0.00177823;0.211;-0.0566869
1437;655;3.79538;-306.105;306.128;-0.0228336;0.211552;-0.0481726
1460;655;2.94909;-305.637;305.651;0.000973029;0.185971;-0.049275
1483;655;3.83967;-305.9;305.924;0.0157631;0.184325;-0.0839516
1506;655;3.66305;-306.355;306.377;-0.00637075;0.214119;-0.0823708
1529;655;3.54437;-306.246;306.266;0.00541474;0.218501;-0.0938896
1552;655;3.91143;-306.311;306.336;0.00242437;0.221234;-0.114237
