x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;3.9089;-96.7557;96.8346;-0.0559408;0.0888037;0.010269
678;655;2.55187;-97.9374;97.9706;-0.0346545;0.120757;0.0449101
701;655;2.26963;-97.9675;97.9938;-0.0102905;0.0929709;0.0505732
724;655;2.07588;-98.0611;98.083;-0.00813875;0.0822935;0.0465814
747;655;1.89368;-98.0218;98.0401;-0.00362786;0.0756546;0.0441707
770;655;1.90825;-97.8586;97.8772;0.00127515;0.0729171;0.0333938
793;655;1.95208;-98.1612;98.1806;-6.74556e-05;0.0816802;0.0265332
816;655;1.90416;-98.1602;98.1787;-0.0028243;0.0835356;0.0283005
839;655;1.82196;-98.1195;98.1364;-0.00444704;0.0821307;0.023156
862;655;1.69912;-98.2028;98.2175;-0.000830821;0.0840249;0.0273973
885;655;1.78347;-97.9637;97.9799;-0.000779549;0.0654275;0.0222374
908;655;1.66295;-98.0375;98.0516;-0.0025211;0.0670976;0.0156902
931;655;1.66655;-98.2348;98.2489;-0.00162892;0.0710448;0.0130443
954;655;1.58777;-98.1692;98.182;-0.00445358;0.0620363;0.013875
977;655;1.46122;-98.2285;98.2394;-0.00152266;0.0696226;0.0127297
1000;655;1.51766;-98.1406;98.1523;0.00161077;0.0642444;0.0110275
1023;655;1.53526;-98.2387;98.2507;-0.0022005;0.0657034;0.00532681
1046;655;1.41604;-98.3039;98.3141;-0.00263513;0.070857;0.0051438
1069;655;1.41382;-98.3169;98.327;0.00242545;0.0684542;0.00429723
1092;655;1.52746;-98.2653;98.2772;0.00113055;0.0694016;0.00280074
1115;655;1.4656;-98.1828;98.1938;-0.00195928;0.0604157;0.000724705
1138;655;1.43724;-98.2654;98.2759;-0.000503563;0.0620879;0.000548835
1161;655;1.4424;-98.1367;98.1473;-0.00452863;0.0604631;-0.00128668
1184;655;1.22841;-98.2071;98.2148;-0.00276693;0.064452;-0.00166649
1207;655;1.31482;-98.2466;98.2554;0.00248599;0.0643469;-0.00470652
1230;655;1.34261;-98.2421;98.2512;0.0022643;0.0631203;-0.00590554
1253;655;1.41868;-98.3728;98.383;0.00104203;0.061988;-0.0104411
1276;655;1.38972;-98.5131;98.5229;7.74555e-05;0.062678;-0.0126306
1299;655;1.42182;-98.5709;98.5811;-0.00213802;0.0624432;-0.0126643
1322;655;1.29123;-98.5733;98.5817;-0.00100854;0.0571438;-0.0110972
1345;655;1.3754;-98.5969;98.6065;0.00346805;0.0549211;-0.0136301
1368;655;1.45046;-98.6243;98.635;0.00035234;0.0586102;-0.0195552
1391;655;1.39159;-98.634;98.6438;-0.000667665;0.0562545;-0.0191515
1414;655;1.41953;-98.7601;98.7703;-0.000473361;0.0593025;-0.0206403
1437;655;1.36979;-98.6673;98.6768;-0.00928712;0.05625;-0.0173548
1460;655;0.98944;-98.4765;98.4814;0.000716566;0.0468779;-0.0166578
1483;655;1.40274;-98.6603;98.6702;0.00745191;0.0510038;-0.0304383
1506;655;1.32936;-98.8621;98.871;-0.00217592;0.0626067;-0.0294029
1529;655;1.30217;-98.8457;98.8542;0.00426968;0.0639081;-0.0320804
1552;655;1.52525;-98.7693;98.7811;0.00192396;0.0617934;-0.0393799
1575;655;1.39039;-98.7122;98.722;-0.00621127;0.0772652;-0.044313
1598;655;1.23814;-98.5555;98.5633;-0.0173391;0.0872185;-0.0442154
1621;655;0.579341;-97.9508;97.9525;-0.0278876;0.135575;-0.0500438
655;678;5.76986;-94.8661;95.0414;-0.0160431;0.110511;0.0302935
678;678;5.38986;-95.4676;95.6197;-0.0229167;0.12668;0.0423193
701;678;4.68806;-96.0373;96.1517;-0.023961;0.104488;0.0399672
724;678;4.2657;-96.3372;96.4316;-0.0185674;0.0954297;0.0406963
747;678;3.82427;-96.4186;96.4944;-0.0161478;0.094131;0.0424595
770;678;3.51678;-96.2912;96.3554;-0.0105764;0.0846929;0.0361554
793;678;3.33515;-96.3922;96.4499;-0.00714062;0.0880448;0.0303385
816;678;3.1871;-96.3462;96.3989;-0.00909178;0.0887194;0.0292743
839;678;2.91496;-96.3263;96.3704;-0.00673413;0.0873675;0.0263296
862;678;2.87627;-96.3732;96.4161;-0.00423581;0.0865115;0.0233512
885;678;2.71928;-96.523;96.5613;-0.0074657;0.0764773;0.0181229
908;678;2.53118;-96.5582;96.5914;-0.00824949;0.078036;0.0174911
931;678;2.33801;-96.6642;96.6924;-0.00660919;0.0792654;0.0123844
954;678;2.22555;-96.7924;96.818;-0.00662101;0.0775818;0.0141367
977;678;2.03242;-96.686;96.7074;-0.00425104;0.0804636;0.0138129
