x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;0.925114;-24.1997;24.2173;-0.0171025;0.0249732;0.000352345
678;655;0.521001;-24.7754;24.7809;-0.00943192;0.0312182;0.00903282
701;655;0.485428;-24.7844;24.7891;-0.00208589;0.025697;0.0132031
724;655;0.42495;-24.7694;24.773;-0.00209274;0.0205447;0.0128719
747;655;0.389044;-24.745;24.7481;-0.000168309;0.016361;0.0115472
770;655;0.417189;-24.729;24.7325;-0.000537188;0.0200045;0.00902127
793;655;0.364323;-24.763;24.7656;-0.00117352;0.0191091;0.00750966
816;655;0.36303;-24.8445;24.8471;5.45617e-05;0.0221811;0.00715053
839;655;0.366696;-24.8753;24.878;-0.000103425;0.0255113;0.00730863
862;655;0.358261;-24.8125;24.815;-0.000187182;0.0208724;0.00693004
885;655;0.357999;-24.7864;24.789;-0.000776747;0.0186885;0.00620784
908;655;0.322507;-24.7814;24.7835;-0.000861319;0.0165059;0.00388526
931;655;0.318249;-24.888;24.89;0.000779991;0.020705;0.00382251
954;655;0.358322;-24.8491;24.8517;-0.0013381;0.0192997;0.00400846
977;655;0.256626;-24.8368;24.8382;-0.00189858;0.018638;0.00444981
1000;655;0.270889;-24.8116;24.8131;0.00162084;0.0174068;0.00368968
1023;655;0.331123;-24.8501;24.8523;0.000487604;0.0185467;0.00224319
1046;655;0.293306;-24.7849;24.7867;-0.00130099;0.0162919;0.00175378
1069;655;0.271213;-24.8016;24.8031;0.00105047;0.0164912;0.000470864
1092;655;0.341581;-24.8287;24.831;0.000861734;0.0165704;-0.000238835
1115;655;0.310832;-24.8193;24.8213;-0.000684623;0.0160497;0.000872023
1138;655;0.31006;-24.7883;24.7902;-0.00125722;0.0151142;0.000686501
1161;655;0.252941;-24.7733;24.7746;-0.00254901;0.0158286;0.000471377
1184;655;0.192656;-24.788;24.7888;-0.000340271;0.0148284;0.000377068
1207;655;0.23724;-24.8379;24.839;0.00070682;0.0148775;-0.00020849
1230;655;0.225158;-24.7852;24.7862;0.00261635;0.0139227;0.000245112
1253;655;0.357435;-24.8354;24.838;0.00163177;0.0139308;-0.00494214
1276;655;0.299877;-24.9463;24.9481;-0.00114133;0.0164033;-0.00388526
1299;655;0.304784;-24.9404;24.9422;-0.00137992;0.0162926;-0.00216925
1322;655;0.236276;-24.8602;24.8614;-0.00133292;0.0128445;-0.00182312
1345;655;0.243416;-24.9054;24.9066;0.000583618;0.0136334;-0.00233778
1368;655;0.263114;-24.8629;24.8643;0.00055313;0.0104222;-0.0040341
1391;655;0.26881;-24.8423;24.8438;0.00132814;0.00795802;-0.00373989
1414;655;0.324168;-24.869;24.8711;0.000234001;0.00913661;-0.00683841
1437;655;0.279527;-24.9068;24.9083;-0.00484404;0.0112312;-0.00381991
1460;655;0.10061;-24.7372;24.7374;-0.000999575;0.00313877;-0.0018221
1483;655;0.233487;-24.8489;24.85;0.0037743;0.0086873;-0.00788026
1506;655;0.273295;-24.9739;24.9754;0.000487425;0.0136619;-0.00851881
1529;655;0.255726;-24.9767;24.9781;0.00150177;0.0133931;-0.00718516
1552;655;0.342218;-24.8751;24.8774;0.00202303;0.00957858;-0.00860784
1575;655;0.348403;-24.8136;24.8161;-0.00102929;0.0135937;-0.0125289
1598;655;0.294785;-24.8003;24.8021;-0.00630264;0.0172854;-0.0105558
1621;655;0.0565092;-24.5034;24.5035;-0.0102228;0.0290756;-0.0100494
655;678;1.54188;-23.6403;23.6906;-0.012658;0.0287148;0.00254076
678;678;1.24464;-24.0793;24.1114;-0.00967858;0.0298836;0.00852432
701;678;1.09095;-24.2085;24.2331;-0.0053308;0.0246544;0.0102699
724;678;0.998192;-24.3086;24.3291;-0.00414022;0.0212623;0.00972408
747;678;0.899794;-24.3773;24.3939;-0.00339951;0.0205749;0.0107668
770;678;0.841537;-24.2772;24.2918;-0.00283703;0.0182847;0.00945484
793;678;0.769081;-24.3311;24.3432;-0.00200105;0.0180741;0.00767636
816;678;0.749349;-24.343;24.3546;-0.00179333;0.0212305;0.00830027
