x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;8.35038;-229.914;230.066;-0.0985457;0.214302;0.025911
678;655;5.84966;-232.04;232.114;-0.0676822;0.294822;0.0905979
701;655;5.06735;-232.112;232.167;-0.027379;0.239988;0.104189
724;655;4.57078;-232.432;232.477;-0.0173671;0.221034;0.0948733
747;655;4.2608;-232.346;232.385;-0.00888481;0.208864;0.0937813
770;655;4.15892;-232.084;232.121;0.00186909;0.198749;0.0775736
793;655;4.34662;-232.432;232.472;0.000807001;0.204072;0.0630552
816;655;4.19569;-232.262;232.3;-0.00690237;0.198452;0.0611041
839;655;4.02788;-232.327;232.362;-0.00838073;0.206775;0.0504002
862;655;3.80753;-232.567;232.598;-0.00167283;0.21097;0.0529191
885;655;3.95086;-232.304;232.338;-0.00308485;0.18111;0.0430078
908;655;3.66531;-232.476;232.505;-0.00525936;0.183872;0.0328151
931;655;3.70545;-232.814;232.844;-0.00292621;0.189888;0.0264135
954;655;3.52962;-232.763;232.79;-0.00931992;0.178353;0.0278846
977;655;3.2747;-232.779;232.802;-0.00489333;0.1833;0.0261811
1000;655;3.30393;-232.821;232.844;0.00118865;0.183054;0.0220785
1023;655;3.32888;-232.988;233.011;-0.00247477;0.185715;0.0142497
1046;655;3.189;-233.117;233.139;-0.00431741;0.193788;0.00998609
1069;655;3.1293;-233.212;233.233;0.00338979;0.187574;0.0124081
1092;655;3.34381;-232.836;232.86;0.00133877;0.175146;0.00873892
1115;655;3.18825;-232.724;232.745;-0.00320228;0.1621;0.00351506
1138;655;3.19617;-232.741;232.763;-0.000435282;0.157214;0.000492373
1161;655;3.16808;-232.612;232.634;-0.00662952;0.155542;-0.00447137
1184;655;2.89019;-232.768;232.786;-0.00251289;0.168092;-0.00821436
1207;655;3.0509;-232.976;232.996;0.00485799;0.17647;-0.0158056
1230;655;3.1122;-233.059;233.08;0.00324053;0.170264;-0.0172578
1253;655;3.19872;-233.281;233.303;0.00139873;0.163106;-0.0237745
1276;655;3.17382;-233.556;233.577;-0.000261033;0.165672;-0.028269
1299;655;3.1853;-233.641;233.663;-0.00405142;0.16368;-0.0261223
1322;655;2.98708;-233.556;233.575;-0.000950665;0.14491;-0.0269836
1345;655;3.14135;-233.776;233.798;0.00484564;0.146817;-0.0321963
1368;655;3.20902;-233.752;233.774;-8.82005e-05;0.155712;-0.0406181
1391;655;3.13704;-233.928;233.949;0.000961388;0.15625;-0.0452423
1414;655;3.25195;-234.095;234.118;-0.00158367;0.155237;-0.0454936
1437;655;3.06413;-233.938;233.958;-0.0185126;0.153525;-0.0391103
1460;655;2.38905;-233.551;233.563;0.000837904;0.135369;-0.0388522
1483;655;3.10221;-233.734;233.755;0.011345;0.132833;-0.0654645
1506;655;2.9051;-234.069;234.087;-0.00667503;0.155637;-0.0640451
1529;655;2.79353;-233.968;233.985;0.00611267;0.152043;-0.0703112
1552;655;3.18538;-233.998;234.02;0.00414298;0.160678;-0.090325
1575;655;2.98349;-234.112;234.131;-0.0101143;0.192004;-0.098842
1598;655;2.71761;-233.889;233.904;-0.0298749;0.215899;-0.100738
1621;655;1.57166;-232.902;232.908;-0.0476632;0.305832;-0.105481
655;678;12.5054;-225.74;226.086;-0.0295038;0.27838;0.075069
678;678;11.7976;-226.658;226.965;-0.0472448;0.316442;0.0897033
701;678;10.2381;-227.613;227.844;-0.0552661;0.272436;0.0828556
724;678;9.15368;-228.195;228.378;-0.0389055;0.26017;0.0866097
747;678;8.40723;-228.276;228.43;-0.0296075;0.253541;0.0881078
770;678;7.77091;-228.135;228.268;-0.0227224;0.234572;0.0759603
793;678;7.34984;-228.304;228.423;-0.0173859;0.233117;0.0642339
816;678;6.964;-228.22;228.326;-0.0172729;0.229572;0.0631001
839;678;6.54783;-228.098;228.192;-0.0157739;0.230661;0.0561781
862;678;6.23258;-228.248;228.333;-0.0143125;0.228017;0.0463513
885;678;5.88262;-228.53;228.605;-0.0161461;0.212914;0.0375033
908;678;5.48207;-228.639;228.705;-0.0170025;0.213138;0.0352931
931;678;5.09272;-228.833;228.89;-0.0146069;0.216268;0.0266425
954;678;4.80371;-229.004;229.054;-0.0123957;0.213344;0.0280524
977;678;4.51885;-228.92;228.965;-0.00787473;0.216608;0.0281346
1000;678;4.44001;-228.962;229.005;-0.0077736;0.214136;0.0212235
1023;678;4.15964;-229.066;229.103;-0.014177;0.214794;0.015776
1046;678;3.78313;-229.03;229.062;-0.0135008;0.2177;0.0115732
1069;678;3.534;-229.244;229.271;-0.00695986;0.214994;0.00862124
1092;678;3.46179;-229.11;229.136;-0.00516438;0.203784;0.00572421
1115;678;3.29582;-229.257;229.281;-0.00663244;0.198411;-0.000825427
1138;678;3.15492;-229.372;229.394;-0.00691214;0.196813;-0.00322752
1161;678;2.97675;-229.277;229.297;-0.00934984;0.190531;-0.003726
1184;678;2.72241;-229.182;229.199;-0.0104075;0.198669;-0.00734773
1207;678;2.49546;-229.229;229.243;-0.00488195;0.204531;-0.0160603
1230;678;2.49658;-229.436;229.45;-0.00216821;0.201301;-0.0238058
1253;678;2.39199;-229.806;229.819;-0.00891408;0.200038;-0.0307456
1276;678;2.0807;-230.04;230.049;-0.00890855;0.197987;-0.0314421
1299;678;1.97891;-230.17;230.178;-0.00557576;0.1969;-0.0341293
1322;678;1.82156;-230.461;230.468;-0.00429689;0.19024;-0.039097
1345;678;1.77828;-230.652;230.659;-0.00854331;0.192837;-0.0376003
1368;678;1.42687;-230.473;230.478;-0.0113407;0.194279;-0.0430581
1391;678;1.25362;-230.645;230.649;-0.005717;0.191255;-0.0495917
1414;678;1.16159;-230.849;230.852;-0.00734168;0.196748;-0.050507
1437;678;0.914575;-230.731;230.732;-0.0145046;0.197628;-0.0540388
1460;678;0.489202;-230.693;230.694;-0.0108684;0.183256;-0.0587088
1483;678;0.411089;-230.999;231;-0.00899424;0.18608;-0.0699114
1506;678;0.0731883;-230.884;230.884;-0.0187764;0.20264;-0.0708096
