x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;1.27029;-29.6473;29.6745;-0.0219311;0.0329924;0.00142664
678;655;0.752749;-30.2268;30.2362;-0.0124679;0.0385989;0.0121516
701;655;0.6894;-30.2305;30.2384;-0.00248916;0.0287511;0.0165028
724;655;0.6381;-30.2043;30.211;-0.00129195;0.0226503;0.015878
747;655;0.629914;-30.1892;30.1957;0.000415069;0.0227832;0.0138887
770;655;0.65714;-30.137;30.1442;-0.00145404;0.0221712;0.0105298
793;655;0.562979;-30.1836;30.1889;-0.0023118;0.021735;0.00824483
816;655;0.550219;-30.3413;30.3463;-3.06054e-05;0.0294153;0.00867834
839;655;0.561218;-30.3637;30.3689;-1.37444e-05;0.0308344;0.00843112
862;655;0.54956;-30.2924;30.2974;0.0003392;0.0270859;0.00928375
885;655;0.576681;-30.2511;30.2566;-0.00112966;0.022722;0.00757811
908;655;0.49752;-30.2269;30.231;-0.00155945;0.0195002;0.00591281
931;655;0.504809;-30.3375;30.3417;0.00067011;0.0269508;0.00437827
954;655;0.528251;-30.3148;30.3194;-0.00179125;0.0214099;0.00512684
977;655;0.422268;-30.2571;30.2601;-0.00126647;0.0209633;0.00537506
1000;655;0.469899;-30.2422;30.2458;0.00157632;0.0206416;0.00414299
1023;655;0.494719;-30.2719;30.2759;-0.000415225;0.0218779;0.00146597
1046;655;0.450704;-30.3334;30.3368;-0.00166529;0.0215793;0.00240139
1069;655;0.418051;-30.2758;30.2787;0.00154348;0.0211092;0.00191419
1092;655;0.521646;-30.3158;30.3202;0.00169203;0.0246833;-0.000349372
1115;655;0.495807;-30.3089;30.313;-0.000408661;0.0209845;0.000247597
1138;655;0.502838;-30.2917;30.2959;-0.00113715;0.0188097;0.000907946
1161;655;0.443304;-30.1859;30.1892;-0.00297567;0.0149872;0.000712266
1184;655;0.365713;-30.231;30.2332;-0.000467341;0.018258;-0.000657362
1207;655;0.421598;-30.3226;30.3256;0.000465676;0.0207247;-0.000231371
1230;655;0.387103;-30.1827;30.1852;0.00219683;0.0174847;0.000820228
1253;655;0.522485;-30.2506;30.2551;0.00278118;0.0179376;-0.00557328
