x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;2.89405;-69.6063;69.6664;-0.0428472;0.0623765;0.00639435
678;655;1.86767;-70.516;70.5407;-0.0267023;0.0819371;0.0302736
701;655;1.63859;-70.5664;70.5854;-0.00844637;0.0668248;0.0358671
724;655;1.4773;-70.6464;70.6618;-0.00548608;0.0582235;0.0349444
747;655;1.38553;-70.5719;70.5855;-0.00116867;0.0506766;0.032531
770;655;1.42303;-70.4363;70.4506;0.000791188;0.0478879;0.0231317
793;655;1.4218;-70.6742;70.6885;-0.00099133;0.0555982;0.0172503
816;655;1.37622;-70.7659;70.7793;-0.0018537;0.0601141;0.0194793
839;655;1.33635;-70.772;70.7846;-0.00258501;0.0616501;0.016727
862;655;1.25716;-70.7761;70.7873;-0.000520441;0.0602652;0.0203799
885;655;1.31174;-70.5262;70.5384;8.75235e-07;0.0428685;0.0164207
908;655;1.25672;-70.5678;70.579;-0.00194505;0.0427144;0.00966906
931;655;1.22147;-70.7816;70.7922;-0.000905932;0.0516834;0.00856598
954;655;1.21486;-70.6948;70.7052;-0.00417065;0.0448317;0.00878859
977;655;1.02922;-70.7673;70.7748;-0.00216439;0.0494919;0.0104358
1000;655;1.1151;-70.6069;70.6157;0.00302794;0.0411239;0.00946795
1023;655;1.16809;-70.631;70.6407;-0.00236976;0.0406854;0.00351239
1046;655;1.00591;-70.6804;70.6876;-0.00365358;0.0432964;0.00412806
1069;655;0.999636;-70.7193;70.7264;0.00222265;0.0430496;0.00228527
1092;655;1.10783;-70.8188;70.8275;0.00251494;0.0483269;0.0013366
1115;655;1.11518;-70.7237;70.7324;-0.000651573;0.0413186;-0.000686812
1138;655;1.07782;-70.8684;70.8766;-0.00147504;0.04704;0.000417285
1161;655;1.04727;-70.7021;70.7098;-0.0050101;0.0418187;0.000765369
1184;655;0.846438;-70.6933;70.6984;-0.00202987;0.0415565;0.00101211
1207;655;0.953793;-70.7312;70.7376;0.00243269;0.0421239;-0.00259796
1230;655;0.958204;-70.6777;70.6842;0.00169235;0.0396314;-0.00373749
1253;655;1.0315;-70.8153;70.8228;0.00240736;0.039883;-0.00727713
1276;655;1.06848;-70.8514;70.8595;0.000159423;0.0372532;-0.00956118
1299;655;1.03874;-70.9067;70.9143;-0.00228679;0.0391654;-0.00846979
1322;655;0.963167;-70.8658;70.8724;-0.000185536;0.0355354;-0.00822366
1345;655;1.0302;-70.9283;70.9358;0.00304749;0.0336062;-0.010175
1368;655;1.10313;-70.8879;70.8965;0.000133386;0.0343808;-0.0143587
1391;655;1.0363;-70.8742;70.8817;-0.00145993;0.0302657;-0.0150259
1414;655;1.03535;-71.1188;71.1263;0.000251261;0.0393342;-0.0150829
1437;655;1.04784;-70.9209;70.9287;-0.00618084;0.0308668;-0.011867
1460;655;0.748949;-70.7882;70.7922;-0.000642974;0.0275194;-0.0137669
1483;655;1.01819;-70.995;71.0023;0.00505775;0.0318923;-0.0220163
1506;655;0.979777;-71.1273;71.1341;-0.000608545;0.0398026;-0.0212089
1529;655;0.990086;-71.0922;71.0991;0.0041869;0.0370499;-0.0237853
1552;655;1.17186;-71.0262;71.0359;0.00134033;0.0366767;-0.0294586
1575;655;1.05163;-71.011;71.0188;-0.00459653;0.0482775;-0.0326914
1598;655;0.959767;-70.903;70.9095;-0.0133389;0.0568533;-0.032705
1621;655;0.430206;-70.4327;70.434;-0.0225503;0.0909183;-0.0333195
655;678;4.21034;-68.2493;68.379;-0.0161286;0.0772909;0.0190741
678;678;3.8301;-68.7806;68.8872;-0.0178626;0.0874811;0.030482
701;678;3.37243;-69.1391;69.2213;-0.0157299;0.0730585;0.0299148
724;678;3.09653;-69.3981;69.4671;-0.0129082;0.0656362;0.0295602
747;678;2.77353;-69.4744;69.5297;-0.0120312;0.0630953;0.0306263
770;678;2.53973;-69.3859;69.4324;-0.00830473;0.0559672;0.0258918
793;678;2.3899;-69.4485;69.4896;-0.00464075;0.059004;0.0213222
816;678;2.32572;-69.441;69.48;-0.00599663;0.0635283;0.0217058
839;678;2.11321;-69.4076;69.4398;-0.00565017;0.0617205;0.0191249
862;678;2.06507;-69.4428;69.4735;-0.00334886;0.0608571;0.0167569
885;678;1.95861;-69.5693;69.5968;-0.00496833;0.0524597;0.0129433
908;678;1.83565;-69.6125;69.6367;-0.00598116;0.0537952;0.0130566
931;678;1.68262;-69.6265;69.6469;-0.00482053;0.0575516;0.0100044
954;678;1.6133;-69.6891;69.7078;-0.00473755;0.0544311;0.00958952
977;678;1.46416;-69.6597;69.6751;-0.00292279;0.0560107;0.00958223
1000;678;1.47865;-69.6825;69.6982;-0.00207967;0.0521503;0.00719469
1023;678;1.36836;-69.7144;69.7278;-0.00511657;0.0518814;0.0050381
1046;678;1.24268;-69.7065;69.7175;-0.00416277;0.0516179;0.00495363
1069;678;1.17646;-69.7502;69.7602;-0.00154745;0.0514845;0.00325895
1092;678;1.17144;-69.733;69.7428;-0.00145645;0.0541973;0.00177247
1115;678;1.1094;-69.7922;69.801;-0.00185977;0.0510589;-0.000559269
1138;678;1.08574;-69.8108;69.8193;-0.00256896;0.0535756;-0.000678075
1161;678;0.991061;-69.7596;69.7667;-0.00384999;0.0506813;-0.00121622
1184;678;0.908267;-69.7567;69.7626;-0.00357199;0.0511302;-0.00129266
1207;678;0.826449;-69.7823;69.7872;-0.00169568;0.0504263;-0.00370831
1230;678;0.830191;-69.7839;69.7888;-0.000839981;0.0485399;-0.00623025
1253;678;0.787597;-69.9168;69.9213;-0.00333188;0.0495252;-0.0101018
1276;678;0.676095;-70.0132;70.0165;-0.00285972;0.0489272;-0.0111607
1299;678;0.655731;-70.026;70.029;-0.00173952;0.0471857;-0.0100258
