x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;8.60201;-239.074;239.229;-0.100456;0.222423;0.0269403
678;655;6.04814;-241.235;241.311;-0.0692502;0.307746;0.0931999
701;655;5.24004;-241.294;241.351;-0.0290256;0.250579;0.106564
724;655;4.69084;-241.674;241.72;-0.0187353;0.23136;0.0970188
747;655;4.36895;-241.601;241.64;-0.0092512;0.218346;0.0963422
770;655;4.26202;-241.333;241.371;0.00188103;0.207691;0.0802296
793;655;4.45536;-241.66;241.701;0.000745845;0.212233;0.065074
816;655;4.29602;-241.499;241.538;-0.00723752;0.208858;0.062705
839;655;4.12117;-241.588;241.623;-0.00838737;0.218213;0.0523079
862;655;3.90757;-241.802;241.833;-0.00158149;0.220672;0.0549696
885;655;4.0483;-241.514;241.548;-0.00304148;0.189232;0.0442285
908;655;3.76732;-241.695;241.724;-0.00565781;0.191073;0.0327589
931;655;3.78395;-242.068;242.097;-0.0033818;0.197857;0.0269769
954;655;3.61042;-242.008;242.035;-0.00958229;0.186144;0.0285653
977;655;3.34102;-242.04;242.063;-0.0053454;0.191525;0.0272047
1000;655;3.36385;-242.05;242.074;0.0010067;0.189601;0.0235281
1023;655;3.38705;-242.193;242.217;-0.00257914;0.19059;0.0152737
1046;655;3.24431;-242.312;242.334;-0.00434791;0.200301;0.0101113
1069;655;3.18597;-242.437;242.458;0.00320625;0.195408;0.0117401
1092;655;3.39093;-242.07;242.094;0.00119621;0.181205;0.00877515
1115;655;3.23852;-241.963;241.984;-0.00314734;0.168329;0.00322048
1138;655;3.24587;-242.001;242.022;-0.000464656;0.163601;0.00034005
1161;655;3.21701;-241.852;241.874;-0.00696843;0.161269;-0.00458387
1184;655;2.9242;-242.018;242.035;-0.00301938;0.173138;-0.00893687
1207;655;3.07606;-242.264;242.283;0.00496231;0.184687;-0.0169076
1230;655;3.15049;-242.378;242.399;0.00346978;0.180408;-0.0186184
1253;655;3.23412;-242.606;242.628;0.0015494;0.173766;-0.0252092
1276;655;3.2183;-242.939;242.96;-0.000392066;0.176134;-0.0302609
1299;655;3.21433;-243.008;243.029;-0.00419883;0.175327;-0.0267513
1322;655;3.02475;-242.946;242.965;-0.00175602;0.156422;-0.0273467
1345;655;3.13343;-243.076;243.096;0.00499195;0.154959;-0.0312446
1368;655;3.25371;-243.039;243.061;0.00028938;0.159697;-0.0410007
1391;655;3.14671;-243.133;243.153;-0.000230582;0.158723;-0.0448655
1414;655;3.2426;-243.254;243.275;-0.00131139;0.152082;-0.0461794
1437;655;3.08634;-243.147;243.167;-0.0188865;0.15488;-0.0405994
1460;655;2.36266;-242.751;242.763;0.000237558;0.134745;-0.0391561
1483;655;3.09695;-242.976;242.996;0.0117442;0.134958;-0.0676343
1506;655;2.89586;-243.353;243.371;-0.00662302;0.15835;-0.0655278
1529;655;2.79038;-243.262;243.278;0.00705223;0.158861;-0.07363
1552;655;3.21913;-243.357;243.379;0.00392275;0.165489;-0.0941512
1575;655;2.96989;-243.493;243.512;-0.0113382;0.20006;-0.0997925
1598;655;2.69394;-243.117;243.132;-0.0316687;0.219113;-0.0997559
1621;655;1.46272;-241.955;241.96;-0.0508228;0.31285;-0.104071
655;678;12.8836;-234.761;235.114;-0.030133;0.287923;0.0787503
678;678;12.1621;-235.648;235.962;-0.0483579;0.328055;0.0927737
701;678;10.563;-236.622;236.857;-0.0570988;0.282311;0.0845551
724;678;9.42587;-237.263;237.45;-0.0408333;0.271446;0.0885187
747;678;8.63841;-237.365;237.522;-0.0309278;0.265297;0.0906042
770;678;7.98047;-237.224;237.358;-0.0234833;0.245604;0.0785168
793;678;7.54519;-237.383;237.503;-0.0177047;0.243242;0.0668838
816;678;7.15869;-237.264;237.372;-0.0175582;0.23979;0.0655499
839;678;6.72967;-237.146;237.241;-0.0164445;0.241157;0.0579848
862;678;6.3959;-237.301;237.387;-0.0151323;0.237751;0.0477968
885;678;6.02613;-237.583;237.659;-0.0169071;0.22215;0.0385085
908;678;5.60957;-237.717;237.784;-0.0174531;0.222685;0.0357475
931;678;5.2148;-237.933;237.99;-0.014823;0.226466;0.0275001
954;678;4.92099;-238.097;238.148;-0.0127576;0.223309;0.0289153
977;678;4.62407;-238.022;238.067;-0.00836095;0.227222;0.0288525
1000;678;4.53476;-238.065;238.108;-0.00819033;0.223852;0.0219373
1023;678;4.2455;-238.176;238.214;-0.0146436;0.223669;0.0167929
1046;678;3.85613;-238.099;238.13;-0.0143151;0.225651;0.0124315
1069;678;3.58201;-238.315;238.342;-0.00732709;0.22357;0.00828721
1092;678;3.51767;-238.224;238.25;-0.00509464;0.212758;0.00541713
1115;678;3.34702;-238.372;238.395;-0.00690567;0.207169;-0.000995492
1138;678;3.19805;-238.504;238.525;-0.0072035;0.205865;-0.00352058
1161;678;3.01444;-238.403;238.422;-0.00965732;0.199451;-0.00428917
1184;678;2.75132;-238.331;238.347;-0.0108632;0.207545;-0.0076164
1207;678;2.51197;-238.355;238.368;-0.00552284;0.214442;-0.0160569
1230;678;2.49602;-238.556;238.569;-0.00233671;0.211943;-0.0241739
1253;678;2.40088;-238.92;238.932;-0.00935634;0.211398;-0.032203
1276;678;2.05878;-239.218;239.227;-0.00900764;0.210075;-0.0325233
1299;678;1.98301;-239.306;239.314;-0.00548457;0.208196;-0.0348762
1322;678;1.80402;-239.621;239.628;-0.00486658;0.20292;-0.040462
1345;678;1.75606;-239.788;239.795;-0.0087336;0.201964;-0.0388313
1368;678;1.40046;-239.685;239.689;-0.0118993;0.203444;-0.0445932
1391;678;1.20539;-239.805;239.808;-0.00595557;0.198585;-0.0508027
1414;678;1.12403;-240.073;240.076;-0.00682449;0.202257;-0.0519506
1437;678;0.890247;-239.917;239.919;-0.0142061;0.205441;-0.0558115
1460;678;0.465532;-239.906;239.907;-0.0115512;0.190871;-0.0605724
1483;678;0.354888;-240.203;240.203;-0.00951208;0.192762;-0.071916
1506;678;0.0253844;-240.118;240.118;-0.0199146;0.210925;-0.0721838
1529;678;-0.570676;-240.074;240.075;-0.0212641;0.211905;-0.0836779
1552;678;-0.963407;-240.154;240.156;-0.0266562;0.225346;-0.0941681
1575;678;-1.8152;-239.702;239.709;-0.0426993;0.252754;-0.0963921
1598;678;-2.98346;-239.125;239.143;-0.06666;0.292886;-0.0810355
1621;678;-5.12042;-236.378;236.433;-0.081465;0.484693;-0.048326
655;701;18.349;-228.157;228.894;-0.0348348;0.348406;0.077684
678;701;17.5108;-229.158;229.826;-0.0559666;0.34538;0.0666163
701;701;15.6235;-230.7;231.228;-0.0694759;0.329522;0.0655292
724;701;14.1405;-231.323;231.755;-0.0568484;0.322686;0.0806363
747;701;12.9249;-231.338;231.698;-0.0519413;0.308458;0.0755679
770;701;11.6844;-231.653;231.947;-0.0456643;0.293878;0.0651821
793;701;10.7701;-231.932;232.182;-0.0329424;0.285802;0.0656798
