x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;1.67729;-36.8636;36.9017;-0.024124;0.0341377;0.00497027
678;655;1.11044;-37.3437;37.3602;-0.0147543;0.0395562;0.0145081
701;655;0.989312;-37.4803;37.4933;-0.00439436;0.0345096;0.0179069
724;655;0.907603;-37.4953;37.5063;-0.00321191;0.0281992;0.0187776
747;655;0.841325;-37.4692;37.4787;-0.000410649;0.0264819;0.0171755
770;655;0.888646;-37.4189;37.4294;0.000434958;0.0262544;0.0123419
793;655;0.861284;-37.5332;37.5431;-0.00129732;0.0284879;0.00972231
816;655;0.828592;-37.5952;37.6044;-0.0011125;0.0327307;0.0113432
839;655;0.810023;-37.606;37.6147;-0.00144105;0.0337364;0.0092883
862;655;0.762255;-37.5885;37.5962;-0.000558259;0.0322329;0.0108135
885;655;0.78426;-37.5224;37.5306;-0.000456076;0.0266001;0.00899602
908;655;0.741255;-37.5499;37.5573;-0.00135546;0.0259944;0.00658207
931;655;0.72171;-37.6423;37.6493;-0.000304027;0.0302689;0.00561095
954;655;0.727239;-37.6006;37.6077;-0.00169165;0.0263878;0.00574283
977;655;0.643825;-37.6262;37.6317;-0.00111154;0.0280993;0.00530997
1000;655;0.676075;-37.5787;37.5847;0.000876434;0.0255012;0.0053783
1023;655;0.68412;-37.6089;37.6151;-0.000891332;0.0270634;0.0024489
1046;655;0.635028;-37.6285;37.6338;-0.00171135;0.0281792;0.00299447
1069;655;0.605324;-37.5848;37.5897;0.00108261;0.0258782;0.00249668
1092;655;0.684802;-37.6324;37.6387;0.00146599;0.0275349;0.000909735
1115;655;0.672708;-37.6004;37.6064;-0.000213126;0.0249641;0.000891955
1138;655;0.674988;-37.6042;37.6103;-0.000765301;0.0250611;0.000798569
1161;655;0.637463;-37.55;37.5554;-0.0026039;0.0231156;0.000417842
1184;655;0.555017;-37.5471;37.5512;-0.000609105;0.0226868;-7.47139e-05
1207;655;0.609409;-37.5995;37.6044;0.000848792;0.0240612;-0.00156197
1230;655;0.594044;-37.5538;37.5585;0.00157177;0.0230746;-0.000845579
1253;655;0.681653;-37.5941;37.6003;0.00205547;0.0212252;-0.00478439
1276;655;0.688242;-37.7079;37.7142;-0.000156421;0.0236957;-0.00626127
1299;655;0.674171;-37.7564;37.7624;-0.00189742;0.0252326;-0.00427703
1322;655;0.600867;-37.6765;37.6813;-0.000822231;0.0207827;-0.00387844
1345;655;0.636332;-37.7501;37.7555;0.00220569;0.0209793;-0.00479522
1368;655;0.702217;-37.6754;37.682;0.000259007;0.0189358;-0.00719135
1391;655;0.648148;-37.6557;37.6613;-0.000411102;0.0176068;-0.00685617
1414;655;0.683267;-37.7321;37.7383;-0.000846157;0.0190517;-0.00909683
1437;655;0.609188;-37.6992;37.7041;-0.00584047;0.0182872;-0.00480148
1460;655;0.413313;-37.5176;37.5199;0.000255311;0.01047;-0.00447924
1483;655;0.620919;-37.6668;37.6719;0.00482341;0.0148922;-0.0128784
1506;655;0.633637;-37.8249;37.8302;-0.000353402;0.0232129;-0.0126215
1529;655;0.604405;-37.8201;37.8249;0.00160065;0.0216337;-0.0108705
1552;655;0.706957;-37.6728;37.6795;0.00171801;0.0164289;-0.0134142
1575;655;0.68304;-37.6468;37.653;-0.000993871;0.0237841;-0.0181649
1598;655;0.66119;-37.6243;37.6301;-0.00788549;0.0293484;-0.0176498
1621;655;0.317457;-37.2883;37.2896;-0.0147266;0.048477;-0.0173641
655;678;2.42028;-36.103;36.184;-0.0131488;0.042957;0.00882054
678;678;2.11284;-36.4723;36.5334;-0.0112582;0.043178;0.0148381
701;678;1.89531;-36.717;36.7659;-0.00742025;0.0370824;0.014766
724;678;1.76849;-36.8713;36.9137;-0.00655423;0.0321054;0.0153799
747;678;1.59253;-36.88;36.9143;-0.00605915;0.0320441;0.0160826
770;678;1.4889;-36.8304;36.8605;-0.00418003;0.0288429;0.0132403
793;678;1.39984;-36.8932;36.9197;-0.00217818;0.0292515;0.0115412
816;678;1.38858;-36.861;36.8871;-0.00358947;0.0327469;0.0122584
839;678;1.23441;-36.8465;36.8672;-0.00372718;0.0317686;0.0106886
862;678;1.21681;-36.863;36.8831;-0.00121365;0.030352;0.00925574
