Time,Displacement,Force
(s),(mm),(N)
"22.2380","8.8836","26.9868"
"22.2560","8.8911","27.0127"
"22.2790","8.9006","27.0382"
"22.3030","8.9101","27.0642"
"22.3360","8.9234","27.0894"
"22.3620","8.9334","27.1145"
"22.3790","8.9403","27.1400"
"22.4020","8.9498","27.1656"
"22.4270","8.9598","27.1917"
"22.4480","8.9686","27.2174"
"22.4940","8.9862","27.2436"
"22.5110","8.9929","27.2698"
"22.5330","9.0020","27.2954"
"22.5620","9.0134","27.3205"
"22.5820","9.0215","27.3457"
"22.6120","9.0335","27.3708"
"22.6390","9.0437","27.3959"
"22.6570","9.0510","27.4213"
"22.6780","9.0599","27.4471"
"22.7020","9.0697","27.4723"
"22.7260","9.0794","27.4981"
"22.7590","9.0922","27.5237"
"22.7830","9.1016","27.5498"
"22.8040","9.1103","27.5753"
"22.8260","9.1193","27.6014"
"22.8470","9.1279","27.6265"
"22.8770","9.1400","27.6516"
"22.9110","9.1527","27.6772"
"22.9300","9.1606","27.7036"
"22.9500","9.1689","27.7289"
"22.9780","9.1798","27.7550"
"22.9990","9.1885","27.7806"
"23.0330","9.2021","27.8060"
"23.0560","9.2110","27.8312"
"23.0720","9.2176","27.8569"
"23.0960","9.2275","27.8828"
"23.1210","9.2377","27.9084"
"23.1500","9.2493","27.9337"
"23.1830","9.2618","27.9595"
"23.1980","9.2680","27.9848"
"23.2190","9.2766","28.0100"
"23.2520","9.2897","28.0360"
"23.2710","9.2977","28.0616"
"23.3110","9.3127","28.0873"
"23.3300","9.3201","28.1129"
"23.3450","9.3265","28.1382"
"23.3740","9.3385","28.1632"
"23.4000","9.3487","28.1891"
"23.4210","9.3572","28.2149"
"23.4540","9.3702","28.2401"
"23.4770","9.3793","28.2652"
"23.4990","9.3882","28.2906"
"23.5190","9.3964","28.3164"
"23.5400","9.4052","28.3414"
"23.5810","9.4211","28.3671"
"23.5990","9.4283","28.3922"
"23.6160","9.4354","28.4174"
"23.6460","9.4473","28.4429"
"23.6680","9.4561","28.4692"
"23.6910","9.4657","28.4942"
"23.7310","9.4809","28.5204"
"23.7470","9.4873","28.5466"
"23.7650","9.4949","28.5720"
"23.7960","9.5073","28.5972"
"23.8200","9.5170","28.6230"
"23.8540","9.5302","28.6486"
"23.8720","9.5374","28.6747"
"23.8900","9.5449","28.7002"
"23.9190","9.5567","28.7254"
"23.9410","9.5657","28.7511"
"23.9770","9.5797","28.7762"
"24.0020","9.5891","28.8013"
"24.0180","9.5958","28.8273"
"24.0450","9.6069","28.8526"
"24.0700","9.6167","28.8782"
"24.0900","9.6249","28.9041"
"24.1330","9.6413","28.9296"
"24.1510","9.6484","28.9561"
"24.1680","9.6556","28.9814"
"24.1900","9.6649","29.0067"
"24.2120","9.6738","29.0322"
"24.2480","9.6880","29.0576"
"24.2740","9.6981","29.0827"
"24.2930","9.7058","29.1080"
"24.3170","9.7155","29.1335"
"24.3370","9.7236","29.1595"
"24.3550","9.7314","29.1849"
"24.4060","9.7508","29.2112"
"24.4210","9.7568","29.2363"
"24.4370","9.7636","29.2623"
"24.4670","9.7758","29.2876"
"24.4890","9.7847","29.3135"
"24.5220","9.7980","29.3389"
"24.5480","9.8076","29.3647"
"24.5660","9.8148","29.3899"
"24.5900","9.8248","29.4155"
"24.6110","9.8335","29.4411"
"24.6350","9.8434","29.4665"
"24.6710","9.8572","29.4918"
"24.6900","9.8648","29.5175"
"24.7130","9.8742","29.5428"
"24.7410","9.8852","29.5687"
"24.7580","9.8922","29.5940"
"24.7930","9.9062","29.6191"
"24.8230","9.9174","29.6445"
"24.8390","9.9240","29.6704"
"24.8630","9.9340","29.6958"
"24.8880","9.9437","29.7209"
"24.9110","9.9530","29.7467"
"24.9450","9.9665","29.7719"
"24.9680","9.9754","29.7982"
"24.9860","9.9828","29.8232"
"25.0060","9.9911","29.8487"
"25.0300","10.0011","29.8746"
"25.0700","10.0169","29.9000"
"25.0910","10.0250","29.9264"
"25.1080","10.0321","29.9515"
"25.1380","10.0442","29.9769"
"25.1640","10.0544","30.0027"
"25.1840","10.0629","30.0288"
"25.2220","10.0775","30.0545"
"25.2420","10.0853","30.0809"
"25.2610","10.0933","30.1060"
"25.2880","10.1042","30.1318"
"25.3110","10.1134","30.1568"
"25.3390","10.1245","30.1819"
"25.3670","10.1354","30.2077"
"25.3880","10.1439","30.2338"
"25.4110","10.1533","30.2592"
"25.4310","10.1615","30.2849"
"25.4540","10.1710","30.3102"
"25.4990","10.1878","30.3361"
"25.5130","10.1936","30.3616"
"25.5310","10.2013","30.3873"
"25.5670","10.2153","30.4133"
"25.5850","10.2227","30.4391"
"25.6270","10.2391","30.4642"
"25.6480","10.2471","30.4905"
"25.6630","10.2533","30.5167"
"25.6800","10.2606","30.5425"
"25.7050","10.2710","30.5676"
"25.7370","10.2839","30.5926"
"25.7660","10.2951","30.6185"
"25.7850","10.3027","30.6436"
"25.8110","10.3131","30.6692"
"25.8350","10.3227","30.6951"
"25.8510","10.3296","30.7209"
"25.8950","10.3468","30.7464"
"25.9150","10.3545","30.7724"
"25.9310","10.3613","30.7986"
"25.9680","10.3762","30.8243"
"25.9890","10.3844","30.8503"
"26.0080","10.3923","30.8760"
"26.0480","10.4078","30.9010"
"26.0660","10.4149","30.9261"
"26.0860","10.4232","30.9516"
"26.1060","10.4315","30.9780"
"26.1250","10.4394","31.0039"
"26.1700","10.4568","31.0295"
"26.1890","10.4644","31.0559"
"26.2100","10.4730","31.0816"
"26.2380","10.4840","31.1073"
"26.2580","10.4921","31.1336"
"26.2860","10.5036","31.1587"
"26.3220","10.5170","31.1847"
"26.3370","10.5232","31.2108"
"26.3570","10.5316","31.2363"
"26.3900","10.5445","31.2617"
"26.4120","10.5534","31.2879"
"26.4380","10.5639","31.3136"
"26.4610","10.5730","31.3387"
"26.4880","10.5838","31.3642"
"26.5120","10.5934","31.3902"
"26.5300","10.6010","31.4155"
"26.5590","10.6128","31.4406"
"26.5890","10.6242","31.4670"
"26.6050","10.6308","31.4926"
"26.6320","10.6419","31.5178"
"26.6600","10.6528","31.5429"
"26.6790","10.6606","31.5687"
"26.7180","10.6759","31.5942"
"26.7390","10.6840","31.6197"
"26.7580","10.6920","31.6451"
"26.7800","10.7011","31.6705"
"26.8040","10.7108","31.6957"
"26.8450","10.7267","31.7212"
"26.8640","10.7340","31.7469"
"26.8810","10.7411","31.7728"
"26.9010","10.7496","31.7982"
"26.9260","10.7597","31.8235"
"26.9530","10.7708","31.8486"
"26.9970","10.7873","31.8747"
"27.0130","10.7937","31.9003"
"27.0300","10.8008","31.9256"
"27.0570","10.8116","31.9511"
"27.0780","10.8201","31.9762"
"27.1140","10.8344","32.0014"
"27.1390","10.8437","32.0264"
"27.1570","10.8509","32.0521"
"27.1780","10.8597","32.0778"
"27.2030","10.8699","32.1036"
"27.2250","10.8790","32.1286"
"27.2600","10.8924","32.1538"
"27.2810","10.9006","32.1791"
"27.2980","10.9077","32.2042"
"27.3230","10.9181","32.2301"
"27.3450","10.9270","32.2565"
"27.3660","10.9357","32.2822"
"27.4100","10.9524","32.3082"
"27.4270","10.9593","32.3332"
"27.4460","10.9673","32.3590"
"27.4750","10.9787","32.3846"
"27.4950","10.9869","32.4106"
"27.5270","10.9998","32.4358"
"27.5520","11.0094","32.4618"
"27.5720","11.0176","32.4875"
"27.5950","11.0270","32.5126"
"27.6170","11.0359","32.5380"
"27.6510","11.0495","32.5632"
"27.6780","11.0598","32.5891"
"27.6940","11.0665","32.6144"
"27.7180","11.0763","32.6396"
"27.7490","11.0884","32.6650"
"27.7680","11.0962","32.6901"
"27.8050","11.1105","32.7157"
"27.8260","11.1186","32.7420"
"27.8430","11.1257","32.7684"
"27.8630","11.1341","32.7939"
"27.8920","11.1458","32.8194"
"27.9160","11.1554","32.8449"
"27.9470","11.1674","32.8699"
"27.9690","11.1763","32.8960"
"27.9960","11.1872","32.9213"
"28.0200","11.1967","32.9468"
"28.0370","11.2038","32.9731"
"28.0690","11.2167","32.9983"
"28.0960","11.2272","33.0234"
"28.1140","11.2346","33.0488"
"28.1450","11.2470","33.0743"
"28.1680","11.2560","33.1007"
"28.1890","11.2646","33.1264"
"28.2260","11.2790","33.1522"
"28.2450","11.2866","33.1783"
"28.2650","11.2948","33.2035"
"28.2920","11.3057","33.2295"
"28.3130","11.3142","33.2556"
"28.3490","11.3283","33.2807"
"28.3690","11.3362","33.3066"
"28.3840","11.3424","33.3322"
"28.4160","11.3554","33.3580"
"28.4390","11.3646","33.3839"
"28.4640","11.3749","33.4093"
"28.4980","11.3876","33.4352"
"28.5140","11.3940","33.4602"
"28.5380","11.4040","33.4853"
"28.5640","11.4143","33.5111"
"28.5830","11.4220","33.5368"
"28.6200","11.4365","33.5623"
"28.6420","11.4449","33.5874"
"28.6610","11.4527","33.6136"
"28.6850","11.4627","33.6393"
"28.7050","11.4709","33.6658"
"28.7290","11.4807","33.6910"
"28.7690","11.4960","33.7163"
"28.7860","11.5029","33.7423"
"28.8070","11.5117","33.7683"
"28.8310","11.5213","33.7938"
"28.8510","11.5296","33.8198"
"28.8980","11.5479","33.8453"
"28.9180","11.5556","33.8710"
"28.9340","11.5623","33.8973"
"28.9580","11.5721","33.9229"
"28.9830","11.5820","33.9486"
"29.0110","11.5935","33.9743"
"29.0400","11.6046","33.9994"
"29.0590","11.6122","34.0257"
"29.0800","11.6209","34.0510"
"29.1050","11.6311","34.0769"
"29.1280","11.6405","34.1027"
"29.1610","11.6535","34.1284"
"29.1820","11.6616","34.1536"
"29.2050","11.6710","34.1787"
"29.2350","11.6827","34.2045"
"29.2540","11.6904","34.2299"
"29.2710","11.6975","34.2556"
"29.3090","11.7121","34.2808"
"29.3330","11.7215","34.3070"
"29.3530","11.7298","34.3327"
"29.3810","11.7408","34.3583"
"29.4020","11.7492","34.3836"
"29.4250","11.7588","34.4091"
"29.4580","11.7716","34.4345"
"29.4790","11.7800","34.4596"
"29.5000","11.7886","34.4858"
"29.5210","11.7972","34.5120"
"29.5470","11.8079","34.5373"
"29.5820","11.8214","34.5623"
"29.6000","11.8286","34.5877"
"29.6180","11.8362","34.6136"
"29.6520","11.8494","34.6392"
"29.6730","11.8579","34.6651"
"29.6970","11.8679","34.6904"
"29.7310","11.8807","34.7164"
"29.7470","11.8873","34.7422"
"29.7650","11.8949","34.7681"
"29.7980","11.9082","34.7931"
"29.8200","11.9170","34.8186"
"29.8500","11.9287","34.8442"
"29.8730","11.9378","34.8700"
"29.8920","11.9457","34.8958"
"29.9190","11.9567","34.9212"
"29.9410","11.9658","34.9471"
"29.9750","11.9790","34.9721"
"30.0030","11.9895","34.9983"
"30.0200","11.9967","35.0245"
"30.0470","12.0077","35.0497"
"30.0700","12.0166","35.0753"
"30.0880","12.0241","35.1006"
"30.1310","12.0407","35.1264"
"30.1510","12.0485","35.1516"
"30.1670","12.0551","35.1767"
"30.1880","12.0639","35.2023"
"30.2110","12.0732","35.2276"
"30.2420","12.0857","35.2527"
"30.2720","12.0972","35.2788"
"30.2880","12.1037","35.3044"
"30.3100","12.1127","35.3298"
"30.3360","12.1232","35.3556"
"30.3540","12.1308","35.3816"
"30.4010","12.1488","35.4072"
"30.4170","12.1551","35.4326"
"30.4310","12.1611","35.4576"
"30.4650","12.1748","35.4827"
"30.4870","12.1835","35.5090"
"30.5030","12.1903","35.5345"
"30.5360","12.2034","35.5599"
"30.5630","12.2138","35.5858"
"30.5830","12.2220","35.6114"
"30.6040","12.2307","35.6364"
"30.6250","12.2393","35.6617"
"30.6590","12.2526","35.6870"
"30.6820","12.2615","35.7127"
"30.7010","12.2694","35.7384"
"30.7330","12.2821","35.7639"
"30.7520","12.2896","35.7902"
"30.7710","12.2977","35.8156"
"30.8160","12.3147","35.8411"
"30.8320","12.3212","35.8677"
"30.8490","12.3285","35.8935"
"30.8820","12.3415","35.9186"
"30.9020","12.3493","35.9448"
"30.9250","12.3589","35.9699"
"30.9550","12.3705","35.9953"
"30.9770","12.3791","36.0212"
"31.0000","12.3885","36.0468"
"31.0190","12.3964","36.0727"
"31.0410","12.4056","36.0978"
"31.0770","12.4196","36.1235"
"31.0960","12.4271","36.1497"
"31.1180","12.4363","36.1748"
"31.1530","12.4497","36.2012"
"31.1690","12.4563","36.2274"
"31.1880","12.4645","36.2524"
"31.2290","12.4800","36.2779"
"31.2460","12.4868","36.3029"
"31.2690","12.4966","36.3288"
"31.2940","12.5064","36.3546"
"31.3140","12.5145","36.3797"
"31.3430","12.5262","36.4050"
"31.3690","12.5364","36.4304"
"31.3920","12.5457","36.4564"
"31.4140","12.5545","36.4819"
"31.4340","12.5627","36.5081"
"31.4610","12.5737","36.5335"
"31.4950","12.5866","36.5591"
"31.5120","12.5935","36.5857"
"31.5310","12.6015","36.6108"
"31.5640","12.6142","36.6362"
"31.5850","12.6227","36.6613"
"31.6190","12.6363","36.6866"
"31.6440","12.6456","36.7131"
"31.6610","12.6526","36.7386"
"31.6790","12.6603","36.7648"
"31.7050","12.6709","36.7901"
"31.7340","12.6825","36.8158"
"31.7630","12.6937","36.8417"
"31.7840","12.7021","36.8670"
"31.8050","12.7107","36.8925"
"31.8300","12.7208","36.9182"
"31.8480","12.7284","36.9437"
"31.8750","12.7394","36.9690"
"31.9120","12.7531","36.9947"
"31.9270","12.7593","37.0203"
"31.9490","12.7687","37.0454"
"31.9770","12.7796","37.0707"
"31.9950","12.7870","37.0968"
"32.0240","12.7987","37.1220"
"32.0580","12.8115","37.1478"
"32.0740","12.8181","37.1740"
"32.0910","12.8253","37.1995"
"32.1140","12.8348","37.2248"
"32.1430","12.8465","37.2504"
"32.1770","12.8596","37.2764"
"32.1940","12.8666","37.3026"
"32.2150","12.8752","37.3282"
"32.2440","12.8865","37.3535"
"32.2650","12.8952","37.3794"
"32.3000","12.9088","37.4047"
"32.3220","12.9170","37.4299"
"32.3370","12.9232","37.4557"
"32.3580","12.9321","37.4808"
"32.3930","12.9457","37.5062"
"32.4110","12.9530","37.5322"
"32.4340","12.9624","37.5572"
"32.4610","12.9730","37.5823"
"32.4840","12.9822","37.6081"
"32.5100","12.9927","37.6340"
"32.5280","13.0002","37.6591"
"32.5500","13.0092","37.6848"
"32.5860","13.0230","37.7104"
"32.6030","13.0299","37.7354"
"32.6270","13.0398","37.7607"
"32.6560","13.0511","37.7869"
"32.6720","13.0577","37.8131"
"32.7060","13.0715","37.8383"
"32.7350","13.0823","37.8634"
"32.7510","13.0890","37.8897"
"32.7700","13.0970","37.9150"
"32.7940","13.1067","37.9401"
"32.8170","13.1160","37.9652"
"32.8540","13.1303","37.9902"
"32.8730","13.1379","38.0158"
"32.8900","13.1449","38.0410"
"32.9180","13.1562","38.0664"
"32.9380","13.1643","38.0925"
"32.9690","13.1769","38.1178"
"33.0000","13.1884","38.1441"
"33.0160","13.1949","38.1703"
"33.0430","13.2059","38.1954"
"33.0670","13.2153","38.2205"
"33.0840","13.2225","38.2462"
"33.1180","13.2360","38.2715"
"33.1430","13.2453","38.2978"
"33.1610","13.2527","38.3241"
"33.1820","13.2616","38.3498"
"33.2060","13.2714","38.3757"
"33.2300","13.2812","38.4013"
"33.2680","13.2957","38.4271"
"33.2880","13.3037","38.4526"
"33.3110","13.3130","38.4778"
"33.3320","13.3215","38.5040"
"33.3480","13.3282","38.5291"
"33.3910","13.3452","38.5544"
"33.4140","13.3539","38.5808"
"33.4300","13.3607","38.6067"
"33.4540","13.3706","38.6321"
"33.4810","13.3811","38.6575"
"33.5000","13.3890","38.6832"
"33.5350","13.4030","38.7089"
"33.5590","13.4122","38.7343"
"33.5780","13.4199","38.7607"
"33.6000","13.4290","38.7859"
"33.6220","13.4382","38.8111"
"33.6570","13.4519","38.8364"
"33.6810","13.4611","38.8617"
"33.6990","13.4685","38.8877"
"33.7290","13.4805","38.9133"
"33.7530","13.4900","38.9385"
"33.7720","13.4980","38.9639"
"33.8090","13.5120","38.9889"
"33.8290","13.5198","39.0142"
"33.8470","13.5274","39.0396"
"33.8730","13.5379","39.0650"
"33.8970","13.5473","39.0906"
"33.9180","13.5558","39.1162"
"33.9450","13.5665","39.1421"
"33.9680","13.5757","39.1682"
"33.9910","13.5851","39.1941"
"34.0150","13.5947","39.2200"
"34.0330","13.6021","39.2456"
"34.0650","13.6150","39.2706"
"34.0940","13.6261","39.2969"
"34.1100","13.6327","39.3223"
"34.1340","13.6425","39.3475"
"34.1590","13.6524","39.3733"
"34.1780","13.6603","39.3994"
"34.2210","13.6769","39.4251"
"34.2400","13.6842","39.4510"
"34.2550","13.6905","39.4762"
"34.2780","13.7001","39.5019"
"34.3020","13.7098","39.5280"
"34.3280","13.7203","39.5536"
"34.3570","13.7315","39.5793"
"34.3760","13.7391","39.6045"
"34.3970","13.7477","39.6302"
"34.4220","13.7578","39.6556"
"34.4420","13.7661","39.6816"
"34.4790","13.7804","39.7068"
"34.5030","13.7895","39.7325"
"34.5180","13.7958","39.7587"
"34.5480","13.8081","39.7840"
"34.5720","13.8174","39.8100"
"34.5880","13.8241","39.8356"
"34.6290","13.8400","39.8611"
"34.6520","13.8488","39.8872"
"34.6680","13.8555","39.9130"
"34.6890","13.8643","39.9380"
"34.7100","13.8728","39.9638"
"34.7410","13.8852","39.9894"
"34.7690","13.8961","40.0156"
"34.7870","13.9033","40.0411"
"34.8130","13.9138","40.0669"
"34.8330","13.9218","40.0920"
"34.8490","13.9287","40.1176"
"34.8960","13.9470","40.1434"
"34.9130","13.9535","40.1694"
"34.9270","13.9594","40.1956"
"34.9460","13.9675","40.2211"
"34.9800","13.9807","40.2469"
"34.9990","13.9886","40.2725"
"35.0250","13.9992","40.2977"
"35.0520","14.0095","40.3233"
"35.0740","14.0184","40.3492"
"35.0970","14.0278","40.3742"
"35.1170","14.0360","40.4001"
"35.1430","14.0465","40.4255"
"35.1720","14.0577","40.4512"
"35.1890","14.0646","40.4762"
"35.2190","14.0767","40.5015"
"35.2440","14.0862","40.5266"
"35.2590","14.0925","40.5529"
"35.2830","14.1025","40.5781"
"35.3190","14.1159","40.6041"
"35.3350","14.1224","40.6297"
"35.3520","14.1296","40.6552"
"35.3830","14.1419","40.6807"
"35.4060","14.1510","40.7064"
"35.4310","14.1612","40.7319"
"35.4560","14.1711","40.7570"
"35.4760","14.1792","40.7831"
"35.5000","14.1889","40.8086"
"35.5260","14.1991","40.8343"
"35.5470","14.2076","40.8595"
"35.5750","14.2186","40.8852"
"35.5940","14.2263","40.9106"
"35.6120","14.2339","40.9358"
"35.6470","14.2476","40.9613"
"35.6670","14.2556","40.9875"
"35.6880","14.2644","41.0129"
"35.7240","14.2779","41.0388"
"35.7410","14.2846","41.0650"
"35.7580","14.2919","41.0904"
"35.7870","14.3038","41.1163"
"35.8090","14.3125","41.1426"
"35.8320","14.3218","41.1676"
"35.8600","14.3327","41.1930"
"35.8810","14.3411","41.2186"
"35.9050","14.3508","41.2444"
"35.9250","14.3589","41.2694"
"35.9420","14.3661","41.2947"
"35.9820","14.3817","41.3202"
"36.0060","14.3909","41.3465"
"36.0220","14.3976","41.3723"
"36.0490","14.4085","41.3979"
"36.0730","14.4178","41.4235"
"36.0920","14.4257","41.4493"
"36.1330","14.4414","41.4751"
"36.1510","14.4484","41.5015"
"36.1650","14.4543","41.5266"
"36.1850","14.4628","41.5516"
"36.2130","14.4742","41.5768"
"36.2380","14.4841","41.6022"
"36.2660","14.4950","41.6282"
"36.2850","14.5027","41.6541"
"36.3070","14.5116","41.6791"
"36.3330","14.5220","41.7046"
"36.3500","14.5291","41.7299"
"36.3780","14.5405","41.7551"
"36.4100","14.5522","41.7806"
"36.4270","14.5593","41.8071"
"36.4460","14.5674","41.8322"
"36.4760","14.5791","41.8579"
"36.4930","14.5860","41.8837"
"36.5140","14.5948","41.9093"
"36.5510","14.6090","41.9355"
"36.5680","14.6158","41.9609"
"36.5890","14.6245","41.9865"
"36.6100","14.6331","42.0127"
"36.6320","14.6421","42.0381"
"36.6670","14.6557","42.0634"
"36.6870","14.6637","42.0897"
"36.7070","14.6719","42.1158"
"36.7360","14.6833","42.1409"
"36.7530","14.6901","42.1663"
"36.7750","14.6993","42.1917"
"36.8140","14.7139","42.2177"
"36.8300","14.7203","42.2441"
"36.8460","14.7270","42.2700"
"36.8760","14.7392","42.2958"
"36.9000","14.7486","42.3209"
"36.9200","14.7568","42.3459"
"36.9490","14.7682","42.3709"
"36.9690","14.7761","42.3960"
"36.9920","14.7854","42.4214"
"37.0140","14.7944","42.4472"
"37.0340","14.8027","42.4732"
"37.0650","14.8149","42.4987"
"37.0900","14.8245","42.5246"
"37.1070","14.8316","42.5498"
"37.1350","14.8429","42.5750"
"37.1570","14.8515","42.6005"
"37.1730","14.8581","42.6255"
"37.2090","14.8725","42.6507"
"37.2340","14.8818","42.6771"
"37.2510","14.8889","42.7032"
"37.2720","14.8977","42.7291"
"37.2940","14.9066","42.7551"
"37.3150","14.9151","42.7803"
"37.3530","14.9299","42.8058"
"37.3720","14.9374","42.8315"
"37.3910","14.9452","42.8575"
"37.4140","14.9545","42.8832"
"37.4320","14.9619","42.9086"
"37.4560","14.9719","42.9339"
"37.4920","14.9854","42.9599"
"37.5090","14.9921","42.9852"
"37.5270","14.9996","43.0104"
"37.5570","15.0115","43.0357"
"37.5780","15.0199","43.0616"
"37.6050","15.0308","43.0870"
"37.6340","15.0416","43.1124"
"37.6510","15.0484","43.1380"
"37.6710","15.0569","43.1638"
"37.6940","15.0663","43.1893"
"37.7150","15.0749","43.2154"
"37.7420","15.0857","43.2406"
"37.7680","15.0956","43.2658"
"37.7880","15.1038","43.2918"
"37.8100","15.1129","43.3170"
"37.8330","15.1221","43.3428"
"37.8520","15.1299","43.3689"
"37.8860","15.1434","43.3943"
"37.9130","15.1536","43.4199"
"37.9290","15.1603","43.4453"
"37.9490","15.1688","43.4706"
"37.9740","15.1785","43.4956"
"37.9960","15.1874","43.5211"
"38.0260","15.1995","43.5463"
"38.0500","15.2087","43.5716"
"38.0680","15.2160","43.5971"
"38.0890","15.2247","43.6227"
"38.1130","15.2343","43.6485"
"38.1340","15.2429","43.6735"
"38.1640","15.2547","43.6989"
"38.1850","15.2628","43.7243"
"38.2030","15.2702","43.7498"
"38.2290","15.2807","43.7748"
"38.2530","15.2902","43.8005"
"38.2760","15.2996","43.8257"
"38.3070","15.3114","43.8511"
"38.3280","15.3196","43.8774"
"38.3470","15.3275","43.9030"
"38.3740","15.3383","43.9284"
"38.3960","15.3470","43.9541"
"38.4140","15.3544","43.9792"
"38.4460","15.3669","44.0048"
"38.4680","15.3756","44.0306"
"38.4890","15.3841","44.0567"
"38.5130","15.3938","44.0817"
"38.5300","15.4007","44.1072"
"38.5500","15.4091","44.1326"
"38.5840","15.4223","44.1577"
"38.6050","15.4307","44.1831"
"38.6240","15.4384","44.2089"
"38.6490","15.4483","44.2343"
"38.6690","15.4565","44.2597"
"38.6900","15.4652","44.2849"
"38.7270","15.4793","44.3111"
"38.7440","15.4861","44.3377"
"38.7620","15.4936","44.3631"
"38.7890","15.5044","44.3882"
"38.8110","15.5132","44.4133"
"38.8380","15.5240","44.4387"
"38.8620","15.5333","44.4645"
"38.8770","15.5395","44.4904"
"38.8910","15.5455","44.5163"
"38.9210","15.5578","44.5419"
"38.9440","15.5671","44.5670"
"38.9730","15.5784","44.5923"
"39.0020","15.5892","44.6185"
"39.0170","15.5954","44.6446"
"39.0400","15.6050","44.6698"
"39.0680","15.6159","44.6957"
"39.0860","15.6233","44.7217"
"39.1210","15.6369","44.7472"
"39.1430","15.6453","44.7732"
"39.1610","15.6526","44.7995"
"39.1830","15.6618","44.8247"
"39.2030","15.6700","44.8497"
"39.2190","15.6766","44.8749"
"39.2590","15.6921","44.8999"
"39.2810","15.7006","44.9252"
"39.2940","15.7061","44.9519"
"39.3140","15.7145","44.9775"
"39.3390","15.7247","45.0037"
"39.3590","15.7330","45.0296"
"39.4010","15.7490","45.0555"
"39.4170","15.7553","45.0812"
"39.4330","15.7620","45.1075"
"39.4600","15.7729","45.1326"
"39.4830","15.7820","45.1583"
"39.5030","15.7903","45.1840"
"39.5360","15.8031","45.2098"
"39.5550","15.8106","45.2352"
"39.5720","15.8176","45.2603"
"39.5990","15.8285","45.2859"
"39.6170","15.8358","45.3111"
"39.6370","15.8442","45.3371"
"39.6690","15.8566","45.3626"
"39.6900","15.8648","45.3883"
"39.7100","15.8730","45.4134"
"39.7370","15.8837","45.4385"
"39.7540","15.8905","45.4642"
"39.7710","15.8976","45.4895"
"39.8090","15.9122","45.5146"
"39.8290","15.9200","45.5400"
"39.8490","15.9282","45.5651"
"39.8730","15.9378","45.5905"
"39.8920","15.9453","45.6166"
"39.9120","15.9536","45.6416"
"39.9460","15.9669","45.6671"
"39.9670","15.9751","45.6924"
"39.9860","15.9829","45.7180"
"40.0070","15.9914","45.7432"
"40.0250","15.9988","45.7693"
"40.0510","16.0096","45.7944"
"40.0830","16.0218","45.8199"
"40.1000","16.0286","45.8454"
"40.1180","16.0361","45.8708"
"40.1470","16.0476","45.8962"
"40.1680","16.0559","45.9225"
"40.1880","16.0643","45.9478"
"40.2210","16.0770","45.9738"
"40.2390","16.0840","45.9990"
"40.2580","16.0920","46.0249"
"40.2810","16.1014","46.0507"
"40.3050","16.1110","46.0770"
"40.3280","16.1203","46.1022"
"40.3560","16.1311","46.1280"
"40.3760","16.1391","46.1533"
"40.3960","16.1473","46.1788"
"40.4180","16.1562","46.2045"
"40.4380","16.1645","46.2306"
"40.4620","16.1743","46.2564"
"40.4910","16.1852","46.2816"
"40.5140","16.1943","46.3071"
"40.5350","16.2029","46.3332"
"40.5600","16.2126","46.3586"
"40.5790","16.2202","46.3838"
"40.6020","16.2297","46.4095"
"40.6360","16.2426","46.4353"
"40.6540","16.2497","46.4606"
"40.6720","16.2572","46.4866"
"40.6930","16.2658","46.5125"
"40.7130","16.2740","46.5381"
"40.7420","16.2857","46.5637"
"40.7670","16.2953","46.5894"
"40.7850","16.3025","46.6150"
"40.8060","16.3111","46.6402"
"40.8270","16.3196","46.6658"
"40.8490","16.3286","46.6918"
"40.8700","16.3374","46.7133"
