x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;0.78555;-12.0489;12.0745;-0.00908117;0.0179795;0.00145775
678;655;0.575135;-12.2131;12.2266;-0.00571802;0.014566;0.00488385
701;655;0.521471;-12.2129;12.2241;-0.00116082;0.0114116;0.00705744
724;655;0.521676;-12.1607;12.1719;-7.9475e-05;0.00693461;0.0062622
747;655;0.517811;-12.1933;12.2043;-2.47351e-05;0.00562006;0.00481376
770;655;0.520535;-12.1438;12.1549;-0.000274263;0.00704756;0.00449448
793;655;0.505179;-12.1573;12.1678;-0.000607298;0.00591846;0.00296662
816;655;0.492562;-12.1955;12.2054;-0.000411997;0.00866982;0.00357229
839;655;0.486182;-12.2184;12.2281;-0.000282322;0.00939295;0.00322942
862;655;0.479566;-12.1704;12.1798;0.000309443;0.00733;0.00348729
885;655;0.500382;-12.164;12.1743;-1.74436e-05;0.00516892;0.00321831
908;655;0.478757;-12.1448;12.1543;-0.000743923;0.00408382;0.00232356
931;655;0.466142;-12.1904;12.1994;4.21314e-05;0.00595149;0.00175781
954;655;0.480666;-12.1966;12.2061;-0.000648846;0.00467892;0.00196341
977;655;0.436285;-12.1858;12.1936;-0.000479255;0.0054381;0.00235506
1000;655;0.458562;-12.1272;12.1359;0.000112082;0.00291373;0.00228795
1023;655;0.441411;-12.1342;12.1423;-0.000485887;0.00263693;0.0010896
1046;655;0.436201;-12.1484;12.1562;-0.000661712;0.00494964;0.00127785
1069;655;0.410956;-12.1104;12.1173;-0.000246452;0.0032876;0.00150357
1092;655;0.424863;-12.144;12.1515;0.000686515;0.00498709;0.000879913
1115;655;0.442518;-12.1359;12.144;0.000232052;0.00315776;0.000250142
1138;655;0.435517;-12.1853;12.1931;-0.000536004;0.00558325;0.00107225
1161;655;0.417853;-12.1202;12.1274;-7.60913e-05;0.00250459;0.000627319
1184;655;0.432002;-12.1481;12.1558;0.000312756;0.00202713;-0.000483969
1207;655;0.432207;-12.1726;12.1803;-0.000364538;0.00274829;-0.000469152
1230;655;0.415228;-12.1637;12.1707;0.000195492;0.00480741;0.000514481
1253;655;0.441197;-12.1609;12.1689;0.00126226;0.00372128;-0.000783607
1276;655;0.473228;-12.2141;12.2233;0.00013328;0.00302352;-0.00218047
1299;655;0.447278;-12.2285;12.2367;-0.000104537;0.00443012;-0.00127737
1322;655;0.468418;-12.224;12.233;0.000960964;0.00490756;-0.00161576
1345;655;0.491459;-12.2139;12.2238;0.000751381;0.00424064;-0.00171387
1368;655;0.502967;-12.2144;12.2248;-0.000231739;0.0021764;-0.00290984
1391;655;0.480775;-12.1678;12.1773;-0.000839611;0.00256798;-0.00348822
1414;655;0.464315;-12.2494;12.2582;-0.000698164;0.00414425;-0.0031663
1437;655;0.448648;-12.1682;12.1765;-0.00161389;0.00147897;-0.00118384
1460;655;0.389871;-12.1338;12.14;0.000314445;-0.00261164;-0.000933497
1483;655;0.4631;-12.1982;12.207;0.00192095;0.000398702;-0.00364244
1506;655;0.477969;-12.2629;12.2722;0.00052004;0.00378677;-0.00382835
1529;655;0.487;-12.2368;12.2465;0.000972607;0.00388497;-0.00358265
1552;655;0.522655;-12.208;12.2192;0.000727928;0.00211048;-0.0047663
1575;655;0.520465;-12.2113;12.2224;-0.000580442;0.00753327;-0.00642847
1598;655;0.495933;-12.1723;12.1824;-0.00302637;0.00560658;-0.00677051
1621;655;0.381036;-12.1895;12.1955;-0.00498276;0.0183786;-0.00928245
655;678;1.02186;-11.6402;11.685;-0.00588752;0.0170144;-0.000184419
678;678;0.884759;-11.8825;11.9154;-0.00435556;0.0135155;0.00347166
701;678;0.819989;-11.9539;11.982;-0.00184058;0.0109378;0.00462697
724;678;0.799855;-12.0035;12.0301;-0.00193574;0.00755643;0.00385516
747;678;0.730723;-12.0653;12.0875;-0.00196815;0.00934037;0.00471265
770;678;0.709226;-11.983;12.004;-0.00136756;0.00636453;0.00434594
793;678;0.667752;-12.0222;12.0407;-0.000465667;0.00658144;0.0032351
816;678;0.687798;-11.9978;12.0175;-0.000992161;0.00847365;0.00362573
839;678;0.622086;-12.0038;12.0199;-0.00163473;0.00833;0.00326438
862;678;0.612538;-12.0028;12.0184;0.000294265;0.00652035;0.00238465
885;678;0.635601;-12.0458;12.0626;-0.000293888;0.00691333;0.0018912
908;678;0.598992;-12.0514;12.0663;-0.00135885;0.00700329;0.00226995
931;678;0.573051;-12.0542;12.0678;-0.000657405;0.00819629;0.00131629
954;678;0.568725;-12.0894;12.1028;-0.00137493;0.00732288;0.00170395
977;678;0.50976;-12.0612;12.072;-0.000669184;0.00720455;0.00184483
1000;678;0.537923;-12.0604;12.0724;-0.00016457;0.00661499;0.00118459
1023;678;0.502187;-12.0737;12.0842;-0.00119277;0.00595742;0.00123195
1046;678;0.483016;-12.0349;12.0446;-0.000526807;0.00643922;0.00131966
1069;678;0.477931;-12.035;12.0445;-0.000106016;0.00472298;0.000942084
1092;678;0.478139;-12.0297;12.0392;-6.97478e-05;0.00628015;0.000377502
1115;678;0.474714;-12.0634;12.0728;-2.57257e-05;0.00542147;-0.000161727
1138;678;0.476947;-12.0573;12.0667;-0.00101308;0.00764251;9.84383e-05
1161;678;0.428089;-12.0626;12.0702;-0.00088878;0.00536292;-0.000492626
1184;678;0.436024;-12.1016;12.1094;-0.000210063;0.00644825;-0.000903104
1207;678;0.418401;-12.1095;12.1167;-6.52024e-05;0.00641553;-0.000153764
1230;678;0.432999;-12.0534;12.0611;0.000262999;0.00615318;-2.5751e-05
1253;678;0.430485;-12.0755;12.0831;-0.00056652;0.00589885;-0.00218783
1276;678;0.406841;-12.1448;12.1516;-0.000803305;0.0068753;-0.00241049
1299;678;0.393489;-12.1269;12.1333;-0.000434246;0.00618995;-0.000962458
1322;678;0.386849;-12.1116;12.1177;0.000312674;0.00670544;-0.00194144
1345;678;0.407869;-12.1168;12.1236;-0.00088824;0.0070396;-0.00328077
1368;678;0.345941;-12.165;12.1699;-0.00152349;0.00653112;-0.00314142
1391;678;0.337734;-12.1092;12.1139;-0.000589984;0.00513082;-0.00274242
1414;678;0.318792;-12.1547;12.1589;-3.52457e-05;0.00622911;-0.00286573
1437;678;0.336106;-12.1345;12.1392;0.000937835;0.00499229;-0.00351089
1460;678;0.361896;-12.1939;12.1993;0.00052741;0.00445145;-0.00359
1483;678;0.360328;-12.1893;12.1946;-0.0008812;0.0050104;-0.00368824
1506;678;0.32134;-12.1765;12.1807;-0.00142204;0.00730782;-0.00385877
1529;678;0.29485;-12.1485;12.152;-0.00066455;0.00616842;-0.00492791
1552;678;0.290757;-12.1607;12.1642;-0.00191479;0.00620227;-0.00470817
1575;678;0.206559;-12.0408;12.0426;-0.00256268;0.00863589;-0.0054082
1598;678;0.172579;-12.0459;12.0472;-0.00512205;0.01109;-0.00472257
1621;678;-0.0304384;-11.7743;11.7743;-0.00871813;0.0170973;-0.00256328
655;701;1.26418;-11.2753;11.3459;-0.00202979;0.0135012;-0.00208947
678;701;1.21515;-11.5999;11.6634;-0.00415782;0.013353;0.00114122
701;701;1.0704;-11.7158;11.7646;-0.00488079;0.0125918;0.00345071
724;701;0.98957;-11.8168;11.8582;-0.00301309;0.0133026;0.0045485
747;701;0.931562;-11.7674;11.8043;-0.00243558;0.0143529;0.00423056
770;701;0.877382;-11.8533;11.8857;-0.00246822;0.0115353;0.00318157
793;701;0.817797;-11.8566;11.8848;-0.00150798;0.0115556;0.00494744
816;701;0.80794;-11.8084;11.836;-0.000559707;0.0110822;0.00291768
839;701;0.792039;-11.8378;11.8643;-0.00144903;0.0108015;0.00279978
862;701;0.741192;-11.8721;11.8952;-0.0014905;0.0101279;0.00310239
885;701;0.723424;-11.8476;11.8697;-0.000974607;0.0117464;0.00221009
908;701;0.696314;-11.8243;11.8448;-0.00212227;0.0121821;0.00217932
931;701;0.625684;-11.8152;11.8318;-0.00112087;0.0106054;0.00143531
954;701;0.64471;-11.8613;11.8788;-0.00105959;0.0118578;0.00138634
977;701;0.576899;-11.8558;11.8699;-0.00140156;0.0113452;0.00210924
1000;701;0.580177;-11.8241;11.8383;-0.00103715;0.0118833;0.00107015
1023;701;0.529166;-11.8611;11.8729;-0.00133701;0.0109541;0.000520206
1046;701;0.518625;-11.8532;11.8646;-0.000799297;0.00941881;0.000227007
1069;701;0.492372;-11.8937;11.9039;-0.000660675;0.00908589;0.000221899
1092;701;0.488223;-11.8561;11.8661;-0.000803656;0.00971151;0.000276419
1115;701;0.455388;-11.8872;11.8959;-0.000965327;0.0110421;-0.000241458
1138;701;0.443792;-11.8351;11.8434;-0.000832777;0.00987878;-0.000545193
1161;701;0.417063;-11.8741;11.8814;-0.00103648;0.0101808;-0.000502921
