x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;9.21839;-260.777;260.94;-0.105558;0.24403;0.0286381
678;655;6.51667;-263.079;263.16;-0.0734919;0.338083;0.0981399
701;655;5.63603;-263.17;263.23;-0.031224;0.279659;0.114638
724;655;5.05504;-263.519;263.568;-0.0201032;0.256497;0.104482
747;655;4.70079;-263.472;263.514;-0.0102062;0.243019;0.102276
770;655;4.58214;-263.217;263.257;0.00123318;0.231497;0.084841
793;655;4.7573;-263.599;263.642;0.000303754;0.237672;0.0694222
816;655;4.59566;-263.42;263.46;-0.00725396;0.235937;0.0673232
839;655;4.42233;-263.515;263.552;-0.00888531;0.247315;0.055228
862;655;4.18378;-263.767;263.8;-0.00233035;0.250168;0.0575796
885;655;4.31499;-263.477;263.512;-0.00316088;0.216909;0.047187
908;655;4.03799;-263.649;263.68;-0.00510582;0.216543;0.0354649
931;655;4.07667;-263.988;264.019;-0.00352412;0.22224;0.0282604
954;655;3.87455;-263.959;263.987;-0.0105833;0.211327;0.0289982
977;655;3.58721;-264.031;264.055;-0.00568605;0.21753;0.0278103
1000;655;3.61218;-264.036;264.06;0.00165987;0.216093;0.0246831
1023;655;3.66328;-264.174;264.199;-0.00252985;0.215692;0.0155278
1046;655;3.49499;-264.285;264.308;-0.00562495;0.226066;0.00927068
1069;655;3.40286;-264.467;264.489;0.00356793;0.222499;0.0108928
1092;655;3.6585;-264.113;264.138;0.00153239;0.209542;0.0076087
1115;655;3.47101;-264.009;264.032;-0.00345533;0.195373;0.00310563
1138;655;3.49919;-264.024;264.048;-0.000706237;0.188786;-0.00103895
1161;655;3.43847;-263.943;263.965;-0.00763591;0.19174;-0.00643062
1184;655;3.14644;-264.144;264.162;-0.0026704;0.205722;-0.0105102
1207;655;3.31308;-264.41;264.431;0.0051784;0.217839;-0.017619
1230;655;3.38307;-264.441;264.462;0.0033959;0.207636;-0.0187696
1253;655;3.46835;-264.662;264.684;0.000640877;0.198989;-0.027078
1276;655;3.40905;-265.008;265.03;-0.000166806;0.200763;-0.0321498
1299;655;3.45889;-265.067;265.089;-0.00379829;0.19903;-0.0289942
1322;655;3.23398;-264.96;264.98;-0.0023219;0.176134;-0.0302486
1345;655;3.3518;-265.188;265.209;0.00489753;0.180731;-0.0343761
1368;655;3.45851;-265.097;265.12;0.00113631;0.18572;-0.045098
1391;655;3.40387;-265.314;265.336;0.000892215;0.186921;-0.0509592
1414;655;3.49827;-265.438;265.462;-0.00281542;0.179829;-0.050346
1437;655;3.27417;-265.319;265.339;-0.0211203;0.1833;-0.0430603
1460;655;2.51265;-264.869;264.881;0.00175648;0.159238;-0.0420944
1483;655;3.35438;-265.1;265.121;0.0142275;0.156155;-0.0737753
1506;655;3.15811;-265.511;265.53;-0.00654343;0.183064;-0.0720015
1529;655;3.0514;-265.401;265.418;0.0049081;0.185192;-0.0807487
1552;655;3.38323;-265.415;265.437;0.00209797;0.185782;-0.0990629
