x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
678;632;1.10996;-337.33;337.332;-0.0511564;0.478092;0.199829
701;632;-0.1287;-338.479;338.479;-0.0252371;0.405918;0.190145
724;632;-0.0765232;-338.303;338.303;-0.00660254;0.32673;0.16987
747;632;-0.433473;-338.545;338.545;-0.014164;0.309094;0.143703
770;632;-0.735675;-338.818;338.818;-0.000223298;0.319249;0.149491
793;632;-0.444066;-338.373;338.373;-0.00242039;0.329344;0.140161
816;632;-0.84994;-338.311;338.313;-0.00845621;0.370583;0.140137
839;632;-0.834731;-338.33;338.331;0.00726664;0.373013;0.120781
862;632;-0.516882;-338.325;338.325;0.00534263;0.405633;0.110567
885;632;-0.590323;-338.075;338.076;-0.00443149;0.410702;0.105635
908;632;-0.722029;-338.047;338.047;-0.00201687;0.462872;0.0991357
931;632;-0.683194;-338.067;338.068;-0.00314293;0.519743;0.091805
954;632;-0.867443;-338.283;338.285;0.00176199;0.53362;0.0941487
977;632;-0.605345;-337.53;337.53;-0.00287454;0.543958;0.0752634
1000;632;-1.0001;-338.136;338.138;-0.0122697;0.610701;0.0575344
1023;632;-1.1779;-338.179;338.181;-0.000601229;0.606273;0.0623066
1046;632;-1.02782;-338.209;338.21;-0.000852906;0.637759;0.0580614
1069;632;-1.2172;-338.113;338.115;-0.00657581;0.673546;0.0466921
1092;632;-1.33159;-338.049;338.052;-0.00517059;0.667513;0.0383809
1115;632;-1.45589;-338.257;338.26;-0.0037276;0.655587;0.0308763
1138;632;-1.50389;-338.266;338.269;0.00243869;0.679486;0.0219849
1161;632;-1.34394;-338.165;338.168;-0.00241211;0.695244;0.0110147
1184;632;-1.61558;-338.032;338.035;-0.0096993;0.646148;0.00572367
1207;632;-1.79369;-337.809;337.814;-0.00916399;0.654473;-0.0106034
1230;632;-2.03934;-337.875;337.881;-0.00713519;0.609647;-0.0234442
1253;632;-2.12503;-338.23;338.237;0.00101652;0.585384;-0.0311342
1276;632;-1.99403;-338.237;338.243;-0.00247516;0.55673;-0.0404247
1299;632;-2.23905;-338.277;338.284;-0.00387705;0.528305;-0.0549641
1322;632;-2.17492;-338.686;338.693;0.0014354;0.515639;-0.070263
1345;632;-2.17345;-338.463;338.47;-0.00569258;0.458074;-0.0708635
1368;632;-2.43782;-338.85;338.858;-0.0170304;0.455851;-0.0789396
1391;632;-2.96444;-338.733;338.745;-0.00459758;0.394324;-0.0694866
1414;632;-2.64987;-338.767;338.777;0.0105713;0.367623;-0.079173
1437;632;-2.48501;-338.099;338.109;-0.00167749;0.307508;-0.0970886
1460;632;-2.72805;-338.472;338.483;-0.00883239;0.287312;-0.102294
1483;632;-2.89386;-338.361;338.374;0.00066313;0.279773;-0.10838
1506;632;-2.69756;-338.486;338.497;-0.00701234;0.267909;-0.126902
1529;632;-3.2189;-338.71;338.725;-0.000425316;0.255562;-0.128484
1552;632;-2.72233;-339.177;339.188;-0.0107034;0.288242;-0.147117
1575;632;-3.7144;-338.919;338.939;-0.0256931;0.298725;-0.140179
1598;632;-3.92278;-338.66;338.683;-0.0289316;0.363458;-0.170359
1621;632;-5.07241;-338.11;338.148;-0.0670543;0.437991;-0.161455
1644;632;-7.23577;-335.491;335.569;-0.0831509;0.259148;-0.106004
678;655;12.4158;-330.214;330.447;-0.115995;0.488523;0.139665
701;655;9.48814;-332.052;332.187;-0.093129;0.469995;0.148642
724;655;7.83039;-332.804;332.896;-0.0606222;0.403022;0.151014
747;655;6.59562;-333.144;333.209;-0.0382238;0.405354;0.151985
770;655;6.03566;-333.166;333.221;-0.0191538;0.424712;0.162944
793;655;5.69974;-332.396;332.444;-0.00839037;0.438203;0.162341
816;655;5.62322;-331.661;331.708;-0.0214999;0.477129;0.148852
839;655;4.68982;-331.444;331.477;-0.026594;0.517083;0.136745
862;655;4.37411;-330.759;330.788;-0.0123853;0.551351;0.127884
885;655;4.10432;-330.391;330.417;-0.0111036;0.581133;0.125914
908;655;3.84183;-329.457;329.48;-0.00746057;0.613926;0.128625
931;655;3.72135;-328.517;328.538;-0.0163282;0.662873;0.109785
954;655;3.07329;-328.45;328.464;-0.0204065;0.704585;0.104637
977;655;2.76062;-327.466;327.478;-0.0189906;0.72075;0.103021
1000;655;2.16805;-327.003;327.01;-0.0218278;0.767434;0.0793641
1023;655;1.74379;-327.093;327.097;-0.0123406;0.778733;0.070798
1046;655;1.59516;-326.613;326.617;-0.0195221;0.820707;0.077279
1069;655;0.821975;-325.935;325.936;-0.022277;0.856023;0.0607505
1092;655;0.553915;-325.954;325.954;-0.0147924;0.86977;0.034203
1115;655;0.134717;-326.328;326.328;-0.0240401;0.873423;0.0331909
1138;655;-0.56555;-325.952;325.953;-0.0246086;0.906753;0.0384582
1161;655;-1.01737;-325.606;325.608;-0.0226886;0.903728;0.00789962
1184;655;-1.62207;-326.209;326.213;-0.0297238;0.874401;0.00155869
1207;655;-2.40636;-325.865;325.874;-0.0254407;0.842259;-0.0138313
1230;655;-2.8095;-326.619;326.631;-0.0184806;0.812505;-0.044108
1253;655;-3.28934;-327.363;327.38;-0.0214587;0.783101;-0.0483792
1276;655;-3.82426;-327.85;327.872;-0.0247797;0.741314;-0.0568568
1299;655;-4.45493;-328.367;328.398;-0.0306035;0.706477;-0.0684818
1322;655;-5.27045;-329.052;329.094;-0.0185477;0.668961;-0.0828612
1345;655;-5.33839;-329.783;329.826;-0.0142072;0.617568;-0.0889281
1368;655;-5.94433;-330.243;330.296;-0.0187775;0.580603;-0.0983405
1391;655;-6.23101;-331.146;331.205;-0.0149809;0.534;-0.103465
1414;655;-6.66331;-331.736;331.803;-0.019368;0.512276;-0.111148
1437;655;-7.1441;-332.244;332.321;-0.0136404;0.463946;-0.125993
1460;655;-7.31207;-332.977;333.057;-0.0154329;0.433846;-0.122399
1483;655;-7.86716;-333.072;333.165;-0.0225174;0.394951;-0.12025
1506;655;-8.36348;-333.551;333.656;-0.0180766;0.382776;-0.140013
1529;655;-8.71537;-333.976;334.09;-0.0229406;0.395019;-0.144567
1552;655;-9.43436;-334.09;334.223;-0.0413887;0.411646;-0.148374
1575;655;-10.6613;-333.691;333.862;-0.0644162;0.421885;-0.1367
1598;655;-12.5226;-332.685;332.92;-0.0941897;0.475174;-0.138612
1621;655;-15.2884;-331.31;331.663;-0.072549;0.507443;-0.180692
