x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
678;632;0.508495;-254.252;254.253;-0.0388179;0.33885;0.15979
701;632;-0.424146;-255.233;255.233;-0.0186461;0.274472;0.148659
724;632;-0.366018;-255.135;255.136;-0.00430905;0.21881;0.133737
747;632;-0.622849;-255.306;255.307;-0.010319;0.209142;0.115235
770;632;-0.844697;-255.508;255.51;-0.00028851;0.216925;0.119798
793;632;-0.636368;-255.156;255.157;-0.00226549;0.224193;0.114044
816;632;-0.950876;-255.097;255.098;-0.00601124;0.249539;0.114863
839;632;-0.913762;-255.095;255.096;0.00695488;0.250296;0.100124
862;632;-0.632125;-255.017;255.018;0.00513682;0.273139;0.0921368
885;632;-0.678723;-254.849;254.85;-0.00342887;0.272441;0.0855225
908;632;-0.790422;-254.852;254.853;-0.00161687;0.306121;0.0803347
931;632;-0.753184;-254.801;254.803;-0.0031454;0.338675;0.0747653
954;632;-0.935553;-254.992;254.994;0.000739741;0.351555;0.0772127
977;632;-0.721359;-254.352;254.353;-0.00336367;0.354325;0.0629075
1000;632;-1.09093;-254.804;254.806;-0.0107537;0.398336;0.0496282
1023;632;-1.22193;-254.893;254.896;-0.000168697;0.398753;0.051812
1046;632;-1.09879;-254.897;254.899;-0.000957061;0.415874;0.0461058
1069;632;-1.26597;-254.881;254.884;-0.00569538;0.441335;0.0359778
1092;632;-1.36153;-254.87;254.874;-0.00349304;0.442039;0.0307134
1115;632;-1.4271;-255.004;255.008;-0.00307682;0.428669;0.0244593
1138;632;-1.50339;-254.968;254.972;0.000677048;0.444045;0.0178924
1161;632;-1.39623;-254.848;254.852;-0.00211331;0.448997;0.00718157
1184;632;-1.6011;-254.777;254.782;-0.00798245;0.416978;0.000777425
1207;632;-1.76571;-254.577;254.583;-0.00894179;0.402857;-0.0137863
1230;632;-2.01446;-254.649;254.657;-0.00609753;0.387702;-0.0226947
1253;632;-2.04959;-255.059;255.067;0.00190706;0.382969;-0.0278714
1276;632;-1.92795;-254.973;254.98;-0.00125986;0.36047;-0.0343417
1299;632;-2.10761;-255.005;255.014;-0.00349242;0.341627;-0.047775
1322;632;-2.0903;-255.334;255.342;0.000798514;0.341326;-0.0602161
1345;632;-2.0714;-255.219;255.228;-0.00475622;0.302784;-0.0612732
1368;632;-2.30984;-255.479;255.489;-0.0141258;0.294895;-0.0654705
1391;632;-2.72618;-255.394;255.409;-0.00287999;0.257071;-0.0598092
1414;632;-2.44251;-255.495;255.506;0.00812848;0.247437;-0.0677596
1437;632;-2.35586;-254.954;254.965;-0.00103358;0.20338;-0.078012
1460;632;-2.49088;-255.224;255.236;-0.0037255;0.188969;-0.0837432
1483;632;-2.52837;-255.227;255.24;0.00102825;0.191664;-0.0900235
1506;632;-2.44361;-255.217;255.229;-0.0081971;0.181448;-0.101666
1529;632;-2.90707;-255.31;255.327;0.000811415;0.172301;-0.104045
1552;632;-2.40933;-255.745;255.757;-0.00774047;0.198689;-0.119399
1575;632;-3.26489;-255.494;255.514;-0.0209363;0.203068;-0.110605
1598;632;-3.3854;-255.253;255.275;-0.0198583;0.248817;-0.137251
1621;632;-4.19129;-254.919;254.953;-0.0490148;0.322482;-0.136198
1644;632;-5.77063;-252.738;252.804;-0.0618161;0.214612;-0.093076
678;655;9.43301;-248.829;249.008;-0.0937819;0.34734;0.111454
701;655;7.08739;-250.611;250.711;-0.0733435;0.328299;0.119655
724;655;5.85538;-251.269;251.337;-0.0451309;0.276822;0.124516
747;655;4.9535;-251.489;251.537;-0.0273394;0.276165;0.124813
770;655;4.57945;-251.507;251.549;-0.0123705;0.286857;0.131234
793;655;4.3775;-250.934;250.972;-0.00518407;0.29531;0.129574
816;655;4.32781;-250.435;250.473;-0.0163965;0.322224;0.120318
839;655;3.61234;-250.286;250.312;-0.0191086;0.349538;0.112067
862;655;3.43438;-249.707;249.731;-0.00949856;0.369449;0.102922
885;655;3.1669;-249.522;249.542;-0.0118011;0.389307;0.098619
908;655;2.88075;-248.879;248.896;-0.00781811;0.41116;0.0999109
931;655;2.78742;-248.225;248.24;-0.0119342;0.442968;0.0877238
954;655;2.32267;-248.154;248.165;-0.0155513;0.469718;0.0833555
977;655;2.0592;-247.417;247.425;-0.0157089;0.477797;0.0805433
1000;655;1.58181;-247.091;247.096;-0.017971;0.50703;0.0640311
1023;655;1.2242;-247.153;247.156;-0.0122032;0.515965;0.0563124
1046;655;1.01631;-246.84;246.842;-0.0180384;0.544707;0.0589596
1069;655;0.379942;-246.366;246.366;-0.0187922;0.570931;0.0487204
1092;655;0.140765;-246.336;246.336;-0.0131856;0.581281;0.0280129
1115;655;-0.231748;-246.681;246.681;-0.0199851;0.579989;0.025436
1138;655;-0.787941;-246.372;246.373;-0.0206957;0.599232;0.0278292
1161;655;-1.19681;-246.162;246.165;-0.0206789;0.593933;0.00489382
1184;655;-1.74995;-246.63;246.636;-0.0277;0.574809;-0.00503394
1207;655;-2.49215;-246.679;246.692;-0.0212964;0.550509;-0.0140061
1230;655;-2.74187;-247.012;247.027;-0.0132821;0.532227;-0.0299362
1253;655;-3.11491;-247.513;247.533;-0.0171488;0.519601;-0.0381268
1276;655;-3.54525;-247.844;247.869;-0.0206097;0.487886;-0.0467364
1299;655;-4.07863;-248.23;248.263;-0.0250649;0.466019;-0.0551494
1322;655;-4.71969;-248.615;248.66;-0.0155818;0.440931;-0.0664865
1345;655;-4.81156;-249.205;249.251;-0.0112943;0.410981;-0.0747063
1368;655;-5.25349;-249.629;249.684;-0.014084;0.385077;-0.0801758
1391;655;-5.47557;-250.227;250.287;-0.0115903;0.354423;-0.0818729
1414;655;-5.79962;-250.575;250.642;-0.0135261;0.342814;-0.0891939
1437;655;-6.10755;-250.934;251.008;-0.00843145;0.308655;-0.100939
1460;655;-6.19811;-251.481;251.557;-0.0120611;0.290112;-0.0985743
1483;655;-6.66921;-251.495;251.583;-0.0196291;0.268977;-0.096925
1506;655;-7.11105;-251.775;251.875;-0.0154324;0.259034;-0.111057
1529;655;-7.3877;-252.019;252.128;-0.0156477;0.267262;-0.115616
1552;655;-7.83776;-252.104;252.226;-0.0292775;0.283114;-0.122248
1575;655;-8.75543;-251.778;251.931;-0.0492392;0.291554;-0.113187
1598;655;-10.1771;-250.937;251.144;-0.0756014;0.333665;-0.113554
1621;655;-12.4319;-249.594;249.904;-0.0601449;0.368837;-0.138869
1644;655;-13.0662;-249.227;249.57;-0.027074;0.277646;-0.145632
678;678;16.8959;-242.655;243.243;-0.0850937;0.363802;0.0881158
701;678;14.8031;-244.019;244.467;-0.084128;0.386122;0.0925818
724;678;12.7631;-245.322;245.654;-0.0691444;0.369191;0.105556
747;678;11.4854;-245.287;245.556;-0.0440002;0.369137;0.126576
770;678;10.691;-244.967;245.2;-0.0311531;0.379169;0.129675
793;678;10.0142;-244.127;244.332;-0.0252175;0.401941;0.133708
816;678;9.47442;-243.037;243.221;-0.0281526;0.434895;0.130593
839;678;8.64491;-241.901;242.056;-0.0321678;0.468324;0.12483
862;678;7.92181;-240.964;241.094;-0.0259323;0.495846;0.115127
885;678;7.39727;-240.035;240.149;-0.0249448;0.547658;0.108934
908;678;6.7254;-239.211;239.306;-0.0201992;0.579793;0.108426
931;678;6.41423;-238.038;238.124;-0.0207492;0.585626;0.0994039
954;678;5.71928;-237.277;237.346;-0.0231034;0.618257;0.0903577
977;678;5.30557;-236.308;236.367;-0.0249823;0.651216;0.0833403
1000;678;4.52982;-235.764;235.808;-0.0349162;0.6695;0.0659672
1023;678;3.66308;-235.504;235.532;-0.0266767;0.701357;0.0688605
1046;678;3.26937;-234.549;234.571;-0.0230742;0.724564;0.0765846
1069;678;2.5516;-233.668;233.682;-0.0327331;0.745864;0.0629059
1092;678;1.72047;-233.294;233.301;-0.0328162;0.78249;0.0357182
1115;678;1.01587;-233.443;233.445;-0.0298048;0.813148;0.0296526
1138;678;0.325499;-232.787;232.787;-0.0332996;0.801815;0.0310724
1161;678;-0.546765;-232.813;232.813;-0.0345956;0.794339;0.00359484
1184;678;-1.2978;-233.335;233.338;-0.041632;0.80471;-0.0160364
1207;678;-2.51699;-233.905;233.918;-0.0482564;0.773546;-0.0229956
1230;678;-3.59149;-234.575;234.602;-0.0397949;0.747855;-0.0416462
1253;678;-4.4113;-235.413;235.455;-0.0355057;0.707836;-0.0540987
1276;678;-5.2925;-236.402;236.461;-0.037724;0.66509;-0.0592767
1299;678;-6.21665;-237.198;237.279;-0.0344427;0.638977;-0.0693206
1322;678;-6.95094;-238.418;238.519;-0.0294727;0.597172;-0.0772279
1345;678;-7.64632;-239.379;239.501;-0.030348;0.570192;-0.0893817
1368;678;-8.4214;-240.583;240.73;-0.0300235;0.532779;-0.0973983
1391;678;-9.10417;-241.601;241.773;-0.0296986;0.509851;-0.0967169
1414;678;-9.83893;-242.232;242.432;-0.0309311;0.470434;-0.0983967
1437;678;-10.5728;-243.034;243.264;-0.0234349;0.430209;-0.111263
1460;678;-10.9656;-244.023;244.269;-0.0140154;0.415786;-0.118543
1483;678;-11.2585;-244.853;245.112;-0.0255357;0.383617;-0.113624
1506;678;-12.1763;-245.382;245.684;-0.0434851;0.367764;-0.104406
1529;678;-13.3065;-245.284;245.645;-0.0452012;0.374902;-0.110051
1552;678;-14.3048;-245.419;245.836;-0.0516181;0.387179;-0.115079
1575;678;-15.7466;-244.978;245.483;-0.0706051;0.395771;-0.0985929
1598;678;-17.7146;-243.609;244.253;-0.0894756;0.408745;-0.0915648
1621;678;-20.1439;-242.417;243.253;-0.057842;0.439505;-0.131439
1644;678;-20.4583;-243.283;244.142;-0.0128654;0.458419;-0.171491
678;701;22.205;-235.732;236.775;-0.0800983;0.368404;0.0587235
701;701;20.255;-236.806;237.671;-0.0844415;0.379431;0.0561276
724;701;18.0869;-237.865;238.552;-0.0746241;0.399122;0.0724135
747;701;16.6673;-237.983;238.565;-0.0579095;0.392362;0.0953249
770;701;15.3392;-237.466;237.961;-0.0474381;0.404999;0.112674
793;701;14.3844;-235.967;236.405;-0.0344323;0.431362;0.127042
816;701;13.6085;-234.223;234.618;-0.0370208;0.471456;0.121294
839;701;12.542;-232.897;233.234;-0.0399383;0.508141;0.116072
862;701;11.6367;-231.309;231.601;-0.032788;0.551788;0.120744
885;701;10.8692;-229.383;229.64;-0.0299005;0.589559;0.121263
908;701;10.0911;-227.666;227.889;-0.0332166;0.618316;0.101032
931;701;9.23692;-226.75;226.939;-0.0392834;0.633716;0.0846
954;701;8.1993;-225.612;225.761;-0.0333608;0.664561;0.0979711
977;701;7.58016;-223.836;223.964;-0.0323701;0.69368;0.089568
1000;701;6.60374;-222.919;223.016;-0.0370538;0.723541;0.0741688
1023;701;5.80468;-221.998;222.073;-0.0271022;0.761109;0.0768141
1046;701;5.29761;-220.979;221.043;-0.0306101;0.782675;0.0747658
1069;701;4.32313;-219.861;219.903;-0.0440427;0.785834;0.072519
1092;701;3.16714;-218.726;218.749;-0.0540141;0.830475;0.0593471
1115;701;1.73421;-218.16;218.167;-0.0434498;0.877744;0.0326592
1138;701;1.11954;-218.172;218.175;-0.0357565;0.856053;0.0168338
1161;701;0.0588999;-218.162;218.162;-0.0542557;0.861058;0.011278
1184;701;-1.44814;-218.324;218.328;-0.0565809;0.861312;-0.0143063
1207;701;-2.63599;-219.265;219.281;-0.05814;0.860711;-0.0359429
1230;701;-4.25307;-220.358;220.399;-0.0551216;0.837652;-0.0598341
1253;701;-5.33525;-222.053;222.117;-0.0427239;0.784853;-0.0733893
1276;701;-6.38809;-223.683;223.774;-0.044919;0.742891;-0.0682996
1299;701;-7.54189;-224.889;225.015;-0.0474863;0.704845;-0.072626
1322;701;-8.72372;-226.591;226.759;-0.0504641;0.671888;-0.0844868
