Time,Displacement,Force
(s),(mm),(N)
"39.7480","15.8702","27.4434"
"39.7870","15.8859","27.4685"
"39.8240","15.9010","27.4937"
"39.8710","15.9188","27.5193"
"39.9020","15.9317","27.5445"
"39.9430","15.9480","27.5697"
"39.9930","15.9677","27.5953"
"40.0200","15.9785","27.6205"
"40.0590","15.9944","27.6455"
"40.0940","16.0089","27.6706"
"40.1400","16.0266","27.6958"
"40.1820","16.0438","27.7210"
"40.2140","16.0565","27.7470"
"40.2650","16.0767","27.7721"
"40.2940","16.0883","27.7971"
"40.3320","16.1039","27.8224"
"40.3790","16.1227","27.8477"
"40.4160","16.1370","27.8732"
"40.4510","16.1513","27.8986"
"40.4650","16.1569","27.9108"
