x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
678;632;-0.198066;-19.6038;19.6048;-0.00425582;0.017082;0.0125241
701;632;-0.296275;-19.6767;19.6789;-0.000807531;0.00794953;0.0126991
724;632;-0.235256;-19.6553;19.6567;0.000853229;0.00773423;0.0109971
747;632;-0.257046;-19.6597;19.6614;-0.000584839;0.00697222;0.00880517
770;632;-0.262277;-19.7559;19.7576;9.33141e-05;0.011174;0.0103427
793;632;-0.252759;-19.6811;19.6828;0.000162688;0.0103373;0.0118733
816;632;-0.254897;-19.6584;19.66;3.62056e-05;0.0113104;0.00989736
839;632;-0.2511;-19.7064;19.708;0.00101172;0.0123168;0.00953214
862;632;-0.208392;-19.6265;19.6276;0.000230027;0.0108421;0.00848126
885;632;-0.240557;-19.6487;19.6502;-0.000807413;0.0122944;0.00785712
908;632;-0.245637;-19.7165;19.7181;-0.000357046;0.0182643;0.00786787
931;632;-0.256989;-19.6701;19.6718;-0.000621181;0.0168732;0.00814545
954;632;-0.274235;-19.679;19.6809;9.54841e-05;0.0168987;0.00783304
977;632;-0.252614;-19.6305;19.6321;-0.000567931;0.0187526;0.00623738
1000;632;-0.30037;-19.6621;19.6643;-0.00124613;0.0207781;0.00573351
1023;632;-0.31;-19.6822;19.6847;0.000900934;0.0189281;0.00636962
1046;632;-0.258948;-19.6744;19.6762;0.000914123;0.0220446;0.00427523
1069;632;-0.267974;-19.7011;19.7029;0.000111509;0.0263923;0.00252728
1092;632;-0.253846;-19.7245;19.7262;-0.000752636;0.0257938;0.00201825
1115;632;-0.30261;-19.6878;19.6901;-0.00160905;0.0250559;0.00228941
1138;632;-0.327931;-19.6961;19.6988;-6.98197e-05;0.0248562;0.00143803
1161;632;-0.305889;-19.6092;19.6116;0.000399762;0.0218732;0.000143183
1184;632;-0.309582;-19.6381;19.6406;-0.000863999;0.0233175;-0.00121747
1207;632;-0.34565;-19.6087;19.6118;-0.00239142;0.017682;-0.00200472
1230;632;-0.41972;-19.6354;19.6399;-0.00140426;0.0223438;-0.00272854
1253;632;-0.410314;-19.6541;19.6584;0.00118117;0.017731;-0.00340117
1276;632;-0.36542;-19.6482;19.6516;0.000343382;0.0180498;-0.00484304
1299;632;-0.394525;-19.6344;19.6383;-0.0011386;0.0141639;-0.00525782
1322;632;-0.41783;-19.6695;19.674;5.25669e-05;0.0149317;-0.00747218
1345;632;-0.392133;-19.6831;19.687;4.53562e-06;0.0132815;-0.00669256
1368;632;-0.417657;-19.7265;19.731;-0.000659344;0.0120274;-0.00776021
1391;632;-0.422482;-19.7122;19.7167;-0.000430865;0.0117118;-0.00629731
1414;632;-0.437494;-19.6916;19.6964;0.000936926;0.0101114;-0.00648803
1437;632;-0.379404;-19.7132;19.7168;0.00103222;0.0110058;-0.00978658
1460;632;-0.390359;-19.864;19.8679;-0.000733118;0.0134385;-0.00934753
1483;632;-0.413253;-19.8155;19.8198;-0.00105378;0.0146285;-0.00638972
1506;632;-0.4398;-19.5699;19.5749;-0.00310081;0.0023016;-0.00556385
1529;632;-0.556746;-19.5744;19.5823;0.00100131;0.0033303;-0.00785818
1552;632;-0.393974;-19.7095;19.7134;0.000951332;0.00929355;-0.0118711
1575;632;-0.513046;-19.6356;19.6423;-0.00216263;0.00772862;-0.00823576
1598;632;-0.493679;-19.606;19.6122;-0.000753732;0.00888162;-0.0111589
1621;632;-0.547803;-19.5543;19.562;0.000568926;0.0172104;-0.0171114
1644;632;-0.467615;-19.7013;19.7069;0.00351293;0.0490855;-0.0185968
678;655;0.454862;-19.2234;19.2287;-0.00601906;0.018682;0.00747145
701;655;0.314299;-19.5026;19.5051;-0.00417511;0.0137413;0.0111944
724;655;0.261666;-19.4834;19.4852;-0.00250553;0.00977329;0.0109876
747;655;0.1989;-19.5044;19.5054;-0.000812838;0.00953519;0.0113179
770;655;0.224255;-19.5054;19.5067;0.000983484;0.0128524;0.0120993
793;655;0.244086;-19.4499;19.4514;-0.000238851;0.0121636;0.011942
816;655;0.213156;-19.4044;19.4056;-0.00159121;0.0131709;0.0103054
839;655;0.170827;-19.4287;19.4295;-0.00131754;0.0177093;0.00963278
862;655;0.152503;-19.3813;19.3819;-8.77646e-05;0.0173626;0.00911018
885;655;0.166754;-19.3712;19.372;-0.000546055;0.0185385;0.0094473
908;655;0.127311;-19.3032;19.3036;-0.00147332;0.0219582;0.00894968
931;655;0.0988557;-19.288;19.2882;-0.00133405;0.0213628;0.00785907
954;655;0.0659033;-19.296;19.2962;-0.00158469;0.0216523;0.00824206
977;655;0.025827;-19.2048;19.2048;-0.00164344;0.0224855;0.00779652
1000;655;-0.00987789;-19.1908;19.1908;-0.000798715;0.0238325;0.0059743
1023;655;-0.0109536;-19.2528;19.2528;-0.000933079;0.0249987;0.00603342
1046;655;-0.0528227;-19.1738;19.1739;-0.00249324;0.0272604;0.0062909
1069;655;-0.126033;-19.1023;19.1027;-0.00249544;0.029748;0.00402809
1092;655;-0.16777;-19.1389;19.1396;-0.00186132;0.0304054;0.00247349
1115;655;-0.211736;-19.1187;19.1199;-0.00291451;0.0283217;0.00205611
1138;655;-0.302034;-19.1313;19.1337;-0.00254385;0.0288965;0.00142703
1161;655;-0.328904;-19.1115;19.1144;-0.00138675;0.0259268;0.000292474
1184;655;-0.365874;-19.108;19.1115;-0.00239852;0.0278396;-0.00207135
1207;655;-0.439465;-19.2058;19.2108;-0.00339217;0.0252974;-0.00183395
1230;655;-0.522184;-19.1273;19.1345;-0.00261821;0.0257647;-0.00274402
1253;655;-0.560083;-19.2503;19.2585;-0.00164767;0.0231696;-0.00459943
1276;655;-0.598172;-19.2379;19.2472;-0.00142774;0.021041;-0.00556059
1299;655;-0.625847;-19.312;19.3222;-0.00300759;0.0207312;-0.00684405
1322;655;-0.736824;-19.3308;19.3448;-0.000982287;0.0188476;-0.00706659
1345;655;-0.671106;-19.3813;19.3929;-0.000502651;0.0182933;-0.00775635
1368;655;-0.760117;-19.4541;19.4689;-0.00127793;0.0172697;-0.00798627
1391;655;-0.729975;-19.4464;19.4601;0.000542565;0.0168918;-0.00828488
1414;655;-0.735167;-19.4621;19.476;-0.000262459;0.0163772;-0.00750913
1437;655;-0.742053;-19.4643;19.4784;-0.00072816;0.0139757;-0.0101434
1460;655;-0.768779;-19.5601;19.5752;-0.00249148;0.0154352;-0.00973309
1483;655;-0.856809;-19.4857;19.5045;-0.00106309;0.0146519;-0.00914543
1506;655;-0.817724;-19.5202;19.5373;0.000193166;0.00745798;-0.00886177
1529;655;-0.847927;-19.4998;19.5182;-0.00197584;0.00887081;-0.00845321
1552;655;-0.908706;-19.5024;19.5236;-0.0021069;0.0119776;-0.0107021
1575;655;-0.944961;-19.4625;19.4855;-0.00302974;0.0133303;-0.011285
1598;655;-1.04838;-19.4093;19.4376;-0.0073681;0.0162457;-0.0106495
1621;655;-1.28607;-19.1735;19.2166;-0.00241679;0.0226147;-0.00760956
1644;655;-1.16667;-18.6089;18.6455;0.00550605;0.040786;-0.00245435
678;678;1.06561;-18.7694;18.7996;-0.00265378;0.0202819;0.005282
701;678;1.00256;-19.0669;19.0933;-0.00614157;0.0210922;0.00723289
724;678;0.780009;-19.219;19.2348;-0.00422995;0.0160438;0.00866316
747;678;0.807257;-19.2354;19.2523;0.000317986;0.0163153;0.0118122
770;678;0.794618;-19.1804;19.1969;-0.00137309;0.0176213;0.0107106
793;678;0.743943;-19.1356;19.1501;-0.00263298;0.0190171;0.010502
816;678;0.673198;-19.0657;19.0776;-0.00283594;0.0208897;0.012054
839;678;0.612734;-18.9069;18.9168;-0.00219913;0.023764;0.0109993
862;678;0.571377;-18.8411;18.8498;-0.00137123;0.0264388;0.00900276
885;678;0.549512;-18.8104;18.8184;-0.00168256;0.0276958;0.00909402
908;678;0.493762;-18.7231;18.7296;-0.00194749;0.0271848;0.00779027
931;678;0.459715;-18.7032;18.7088;-0.00203252;0.0293438;0.0067856
954;678;0.400164;-18.6984;18.7027;-0.00220431;0.0292532;0.0074087
977;678;0.358113;-18.6115;18.615;-0.0021962;0.0312313;0.00692908
1000;678;0.298881;-18.5823;18.5847;-0.00282067;0.0315561;0.00596523
1023;678;0.228137;-18.5494;18.5508;-0.00287246;0.034039;0.00640553
1046;678;0.166334;-18.439;18.4398;-0.00347614;0.0342893;0.00635514
1069;678;0.0675376;-18.3537;18.3538;-0.00380083;0.0337614;0.00462996
1092;678;-0.00893021;-18.3472;18.3472;-0.00408317;0.0366981;0.00244452
1115;678;-0.1207;-18.4033;18.4037;-0.00422548;0.0364005;0.00154991
1138;678;-0.203731;-18.3857;18.3868;-0.00395328;0.0373173;0.00137899
1161;678;-0.302921;-18.4317;18.4341;-0.004334;0.0363916;0.000815402
1184;678;-0.40353;-18.3749;18.3794;-0.0041676;0.0371071;-0.00102322
1207;678;-0.49504;-18.4597;18.4663;-0.00484461;0.0376717;-0.00243652
1230;678;-0.627014;-18.4656;18.4762;-0.00489304;0.0339485;-0.00415327
1253;678;-0.720893;-18.6014;18.6154;-0.00405905;0.0324463;-0.00543919
1276;678;-0.814673;-18.6924;18.7102;-0.00455519;0.0310609;-0.00487104
1299;678;-0.931004;-18.6935;18.7167;-0.00397379;0.0309335;-0.0061507
1322;678;-0.997993;-18.8141;18.8406;-0.00106978;0.028193;-0.00673199
1345;678;-0.980516;-18.8528;18.8783;-0.00192896;0.0262183;-0.00765892
1368;678;-1.08699;-18.9437;18.9748;-0.00424144;0.0261771;-0.00828809
1391;678;-1.17614;-18.9477;18.9842;-0.000508343;0.0252801;-0.00888724
1414;678;-1.11038;-18.9491;18.9816;-0.000815945;0.023281;-0.0100464
1437;678;-1.21388;-19.0822;19.1208;-0.00337056;0.0167062;-0.01182
1460;678;-1.26621;-19.1676;19.2094;-0.00178331;0.0173853;-0.0093684
1483;678;-1.29605;-19.1548;19.1986;0.000555028;0.0162437;-0.00911825
1506;678;-1.24074;-19.2351;19.275;-0.00125672;0.0143292;-0.00961842
1529;678;-1.3539;-19.175;19.2228;-0.00385448;0.0166931;-0.00928766
1552;678;-1.41843;-19.1731;19.2255;-0.00639262;0.0186134;-0.00928019
1575;678;-1.6491;-19.0403;19.1116;-0.00773459;0.0215367;-0.00859691
1598;678;-1.77653;-18.8823;18.9657;-0.00904301;0.0240413;-0.0082678
1621;678;-2.06961;-18.5502;18.6653;-0.00157651;0.0268347;-0.00206717
1644;678;-1.86;-17.8822;17.9787;0.00957684;0.0234797;0.00210333
678;701;1.5507;-18.3125;18.378;-0.00450271;0.0169935;0.00367941
701;701;1.44561;-18.556;18.6122;-0.00681538;0.0206118;0.00224623
724;701;1.23391;-18.7613;18.8019;-0.00431666;0.0223484;0.00632163
747;701;1.2461;-18.7717;18.813;-0.00270306;0.0188734;0.00841948
770;701;1.10937;-18.7102;18.7431;-0.00325778;0.0202413;0.00800715
793;701;1.09564;-18.591;18.6233;-0.000381025;0.0206759;0.00848607
816;701;1.09117;-18.4615;18.4937;-0.00304604;0.0242636;0.00889715
839;701;0.954703;-18.3548;18.3796;-0.00450221;0.0246211;0.00925696
862;701;0.882773;-18.1864;18.2078;-0.00153633;0.0273903;0.0077147
885;701;0.883377;-18.1198;18.1414;-0.00320124;0.0300224;0.00681386
908;701;0.735139;-18.0731;18.0881;-0.00399574;0.0280675;0.00621179
931;701;0.698929;-17.9612;17.9748;-0.00174958;0.0313117;0.00563181
954;701;0.654479;-17.9732;17.9851;-0.00333809;0.0331031;0.00642151
977;701;0.54481;-17.7928;17.8011;-0.00385699;0.0339254;0.00604121
1000;701;0.476236;-17.7639;17.7703;-0.00245814;0.036621;0.00428226
1023;701;0.431531;-17.7149;17.7201;-0.00315022;0.0385959;0.004735
1046;701;0.330884;-17.6242;17.6273;-0.00488004;0.0381908;0.00436811
1069;701;0.206287;-17.5758;17.577;-0.00479248;0.0364741;0.00430133
1092;701;0.109677;-17.4815;17.4818;-0.00508835;0.0401515;0.00345937
1115;701;-0.0284888;-17.4741;17.4741;-0.0055238;0.0432973;0.00212156
1138;701;-0.145138;-17.4459;17.4465;-0.00512261;0.0433951;0.00154111
1161;701;-0.264736;-17.467;17.469;-0.00620065;0.0434874;0.000928626
1184;701;-0.43126;-17.4317;17.437;-0.00661941;0.0431634;-0.000345619
1207;701;-0.570259;-17.5045;17.5138;-0.00709229;0.0421618;-0.00278746
1230;701;-0.758952;-17.592;17.6083;-0.00555779;0.0402843;-0.00493042
1253;701;-0.827473;-17.782;17.8013;-0.0041969;0.0396623;-0.00504263
1276;701;-0.953045;-17.832;17.8574;-0.00521289;0.0375387;-0.00435039
1299;701;-1.06808;-17.9125;17.9443;-0.00518873;0.0338877;-0.00432688
1322;701;-1.19289;-18.0539;18.0933;-0.0037976;0.0334398;-0.00651776
1345;701;-1.24397;-18.1941;18.2366;-0.00509039;0.0302723;-0.00698643
1368;701;-1.42815;-18.27;18.3257;-0.00646387;0.0278294;-0.00695051
1391;701;-1.54241;-18.3049;18.3697;-0.0020445;0.026086;-0.00700513
1414;701;-1.52251;-18.4099;18.4728;-0.00143757;0.023807;-0.0119664
1437;701;-1.61037;-18.7102;18.7793;-0.000746202;0.0226847;-0.0109781
1460;701;-1.55829;-18.7738;18.8384;-0.000355254;0.0205794;-0.00582757
1483;701;-1.62673;-18.7508;18.8212;-0.00270854;0.0188018;-0.00741854
1506;701;-1.68316;-18.8737;18.9486;-0.00308711;0.0203727;-0.00810346
1529;701;-1.76896;-18.7473;18.8306;-0.00482408;0.0214697;-0.00577011
