x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
678;632;0.285984;-217.44;217.44;-0.0342817;0.279072;0.139203
701;632;-0.532779;-218.29;218.291;-0.0166246;0.226796;0.129682
724;632;-0.492136;-218.231;218.232;-0.00381967;0.181132;0.116051
747;632;-0.708921;-218.386;218.387;-0.00854068;0.172193;0.100758
770;632;-0.887891;-218.561;218.563;0.000273895;0.178188;0.105286
793;632;-0.696531;-218.248;218.249;-0.0015441;0.185196;0.101194
816;632;-0.960589;-218.176;218.178;-0.00479333;0.20454;0.101865
839;632;-0.91769;-218.137;218.139;0.00652685;0.205722;0.0892061
862;632;-0.661435;-218.076;218.077;0.00418697;0.224632;0.0815842
885;632;-0.725837;-217.958;217.959;-0.00345164;0.225138;0.0763067
908;632;-0.820661;-217.949;217.951;-0.0014951;0.251811;0.0714542
931;632;-0.794679;-217.92;217.921;-0.00313037;0.279847;0.0668907
954;632;-0.965003;-218.054;218.056;0.000400058;0.288869;0.0694507
977;632;-0.777982;-217.524;217.526;-0.00256617;0.29153;0.0567485
1000;632;-1.08344;-217.904;217.907;-0.00944633;0.325615;0.0453869
1023;632;-1.21665;-217.958;217.961;-0.000533128;0.324652;0.0463984
1046;632;-1.10805;-217.987;217.989;-0.000547585;0.338928;0.0415335
1069;632;-1.24186;-217.915;217.919;-0.0049714;0.356887;0.0320311
1092;632;-1.33733;-217.934;217.938;-0.00393117;0.35826;0.0269035
1115;632;-1.4232;-218.029;218.033;-0.00297048;0.346785;0.0214409
1138;632;-1.47427;-218.024;218.029;0.00102875;0.358982;0.0149471
1161;632;-1.37603;-217.918;217.922;-0.00206971;0.364375;0.00521936
1184;632;-1.56993;-217.843;217.848;-0.00751715;0.336056;-0.000327836
1207;632;-1.72376;-217.677;217.684;-0.00804105;0.325578;-0.0125638
1230;632;-1.94155;-217.697;217.706;-0.00555972;0.313433;-0.0211949
1253;632;-1.98229;-218.112;218.121;0.00136672;0.311425;-0.0259279
1276;632;-1.87981;-218.013;218.021;-0.00131347;0.290344;-0.0306538
1299;632;-2.04293;-217.985;217.994;-0.00298372;0.274949;-0.0437574
1322;632;-2.01845;-218.342;218.352;0.00100386;0.279351;-0.055604
1345;632;-1.99758;-218.257;218.267;-0.00398131;0.248703;-0.0565086
1368;632;-2.20229;-218.519;218.53;-0.0132487;0.241099;-0.0593007
1391;632;-2.6114;-218.42;218.435;-0.00270455;0.208396;-0.0529222
1414;632;-2.32687;-218.503;218.516;0.00775016;0.202984;-0.0603495
