x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;0.549477;-23.3016;23.3081;-0.00699782;0.0269089;0.0104485
678;655;0.386831;-23.5287;23.5319;-0.00553504;0.0193002;0.0113905
701;655;0.293052;-23.6195;23.6213;-0.00100416;0.0240745;0.0129833
724;655;0.340599;-23.5686;23.571;-0.000826386;0.0199975;0.010189
747;655;0.255021;-23.6289;23.6303;-0.000618869;0.0140456;0.0106143
770;655;0.312115;-23.5931;23.5951;0.0022128;0.0109668;0.0070013
793;655;0.356671;-23.6783;23.681;-0.000530326;0.0171635;0.00478919
816;655;0.287606;-23.6927;23.6944;-0.000891462;0.0174505;0.0050609
839;655;0.315453;-23.8114;23.8135;-0.00078786;0.0196398;0.00481295
862;655;0.251347;-23.6754;23.6767;-0.000798666;0.015198;0.00783125
885;655;0.278219;-23.6011;23.6028;-0.000565644;0.0125926;0.00308637
908;655;0.22527;-23.7434;23.7444;-0.00163576;0.0214516;0.00292808
931;655;0.202589;-23.7735;23.7744;-0.000374058;0.0186597;0.00454688
954;655;0.208059;-23.7366;23.7375;-0.000663848;0.0208318;0.00390901
977;655;0.172034;-23.7477;23.7484;2.24821e-05;0.017061;0.00433539
1000;655;0.209084;-23.7078;23.7087;6.61256e-05;0.0162708;0.00225592
1023;655;0.175052;-23.7944;23.7951;0.000491891;0.0190009;0.00362153
1046;655;0.231688;-23.667;23.6681;0.000674672;0.0131101;0.00383658
1069;655;0.205735;-23.617;23.6179;-0.000752341;0.0137385;0.000707583
1092;655;0.197066;-23.6744;23.6752;0.000279836;0.014058;-0.000176108
1115;655;0.218443;-23.7391;23.7401;0.000196631;0.0188969;-0.00111338
1138;655;0.206096;-23.711;23.7119;6.20939e-06;0.0148481;-0.000127791
1161;655;0.218663;-23.6611;23.6621;5.63003e-05;0.0112137;-0.0016522
1184;655;0.208669;-23.6722;23.6731;-0.000743936;0.0131096;-0.00324831
1207;655;0.184425;-23.6812;23.6819;-0.00127738;0.0128464;-0.00223361
1230;655;0.149861;-23.6402;23.6407;-0.00102876;0.0135576;-0.00218859
1253;655;0.137052;-23.7297;23.7301;-0.000479045;0.0144218;-0.00206401
1276;655;0.127818;-23.6533;23.6537;0.000294932;0.012071;-0.00347496
1299;655;0.150609;-23.7559;23.7564;0.000535287;0.0154999;-0.00488355
1322;655;0.152309;-23.761;23.7615;0.000262079;0.0163802;-0.00307569
1345;655;0.16261;-23.6858;23.6863;-0.000639557;0.0133998;-0.00357526
1368;655;0.122626;-23.6083;23.6086;0.000113269;0.00527942;-0.00457899
1391;655;0.167797;-23.6398;23.6404;0.00036867;0.00882079;-0.00853394
1414;655;0.139152;-23.8071;23.8075;-0.000208984;0.0158918;-0.00851448
1437;655;0.158136;-23.7056;23.7061;0.000190584;0.0109065;-0.00778065
1460;655;0.147913;-23.7863;23.7867;-0.00170134;0.0154806;-0.00827345
1483;655;0.0797674;-23.645;23.6451;-0.00132506;0.00903798;-0.00804594
1506;655;0.0868125;-23.6869;23.687;-0.00075487;0.0117403;-0.0101963
1529;655;0.0449498;-23.7309;23.731;-0.00265243;0.0178733;-0.0113994
1552;655;-0.0353809;-23.7289;23.7289;-0.00204038;0.0182395;-0.00994017
1575;655;-0.0493423;-23.5546;23.5546;-0.00276154;0.0164237;-0.0127579
1598;655;-0.163064;-23.5197;23.5203;-0.0048744;0.0276712;-0.00453797
1621;655;-0.288219;-22.4183;22.4201;-0.00427996;0.133819;0.0117055
655;678;1.26824;-22.7017;22.7371;-0.00814944;0.027283;0.00745072
678;678;1.07657;-23.0992;23.1242;-0.00769583;0.0235404;0.0102623
701;678;0.911292;-23.0804;23.0984;-0.00568186;0.0204398;0.0124474
724;678;0.814458;-23.1179;23.1322;-0.00335686;0.0161228;0.00787424
747;678;0.756024;-23.3135;23.3257;-0.00337456;0.0164559;0.00833705
770;678;0.658404;-23.3448;23.3541;-0.00278411;0.0167571;0.00897144
793;678;0.627769;-23.2885;23.2969;-0.00152126;0.0157418;0.00772548
816;678;0.588348;-23.2967;23.3041;-0.00216095;0.0131153;0.0059082
839;678;0.528194;-23.365;23.371;-0.00180812;0.0193005;0.00545399
862;678;0.505087;-23.3298;23.3353;-0.00159584;0.016431;0.00638679
885;678;0.454698;-23.314;23.3184;-0.00123135;0.0126361;0.00546141
908;678;0.448351;-23.2562;23.2605;-0.00100621;0.0163222;0.00431878
931;678;0.408376;-23.3492;23.3528;-0.0015972;0.0162442;0.00404991
954;678;0.37482;-23.2629;23.266;-0.00111991;0.0173917;0.00315338
977;678;0.35683;-23.3594;23.3621;-0.000829811;0.0172848;0.00294081
1000;678;0.336574;-23.3369;23.3394;-0.000783185;0.0150077;0.00234486
1023;678;0.320789;-23.3619;23.3641;-0.00039815;0.0187956;0.00209966
1046;678;0.318245;-23.3676;23.3698;-0.00170925;0.0170064;0.002008
1069;678;0.242059;-23.3032;23.3045;-0.00146381;0.0152376;0.0012306
1092;678;0.250858;-23.3534;23.3547;-0.00122021;0.0150436;0.000901626
1115;678;0.185895;-23.3085;23.3093;-0.00195962;0.0172247;-0.000337711
1138;678;0.160623;-23.3721;23.3726;-0.00136336;0.0160812;-0.00141331
1161;678;0.123037;-23.4048;23.4051;-0.00198265;0.0141117;-0.000952333
1184;678;0.0693308;-23.3731;23.3732;-0.00125399;0.0150389;-0.00190315
1207;678;0.0653138;-23.3879;23.388;9.47481e-05;0.0135122;-0.00143807
1230;678;0.0736694;-23.3306;23.3307;-0.000360834;0.0141192;-0.00245238
1253;678;0.0487107;-23.4005;23.4005;-0.00200585;0.0140523;-0.00306127
1276;678;-0.0187167;-23.3778;23.3778;-0.00147642;0.0148238;-0.00323952
1299;678;-0.0192548;-23.4027;23.4027;-0.000131333;0.0138918;-0.00481895
1322;678;-0.0247596;-23.388;23.388;-0.00130631;0.016945;-0.00468796
1345;678;-0.0793897;-23.3809;23.381;-0.00187285;0.0134931;-0.00706562
1368;678;-0.111101;-23.4884;23.4886;-0.000976929;0.0113415;-0.00683117
1391;678;-0.124388;-23.4396;23.4399;-0.00234605;0.012289;-0.00691412
1414;678;-0.219165;-23.4472;23.4482;-0.00186413;0.0175321;-0.00767244
1437;678;-0.210222;-23.459;23.4599;-0.00097719;0.0151311;-0.00801306
1460;678;-0.264139;-23.4366;23.4381;-0.00284002;0.0187921;-0.00909859
1483;678;-0.341052;-23.4418;23.4443;-0.00162735;0.0138851;-0.00879645
1506;678;-0.33906;-23.4223;23.4248;-0.00256627;0.017058;-0.0090302
1529;678;-0.459392;-23.3289;23.3334;-0.00529751;0.0204492;-0.0109352
1552;678;-0.58351;-23.3195;23.3268;-0.00617127;0.0225014;-0.0105315
1575;678;-0.744362;-23.1902;23.2021;-0.0080949;0.0211392;-0.00932385
1598;678;-0.959275;-22.9053;22.9254;-0.00223529;0.030785;0.023279
1621;678;-0.993297;-19.5323;19.5575;0.00927531;0.0486089;0.0578122
655;701;2.0634;-22.0875;22.1837;-0.0143011;0.0268085;0.00545366
678;701;1.72873;-22.4774;22.5438;-0.0128557;0.0300928;0.00562999
701;701;1.46401;-22.7033;22.7505;-0.00913791;0.024511;0.00712964
724;701;1.30498;-22.8427;22.88;-0.00450431;0.0200788;0.00916948
747;701;1.25596;-22.8888;22.9232;-0.00413587;0.0237454;0.0102634
770;701;1.11434;-22.8355;22.8627;-0.0051239;0.0224666;0.00898131
793;701;1.01959;-22.9645;22.9872;-0.00441588;0.0196762;0.00631127
816;701;0.910008;-23.0975;23.1154;-0.00363778;0.0179373;0.00796646
839;701;0.851941;-22.935;22.9509;-0.00264311;0.0194735;0.00859158
862;701;0.787953;-22.9287;22.9423;-0.00315154;0.0188713;0.00495916
