x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;7.9226;-289.81;289.918;-0.0620337;0.432454;0.153442
678;655;6.42744;-290.764;290.835;-0.039547;0.336551;0.146167
701;655;6.04875;-291.043;291.105;-0.0132187;0.300201;0.143087
724;655;5.81521;-290.858;290.917;-0.0186533;0.256458;0.120229
747;655;5.18254;-291.015;291.061;-0.0106337;0.237529;0.108921
770;655;5.32144;-291.284;291.332;0.00294169;0.235077;0.096966
793;655;5.31751;-291.131;291.179;-0.00969159;0.21757;0.0837493
816;655;4.8732;-291.434;291.474;-0.00778826;0.228376;0.0789987
839;655;4.95578;-291.565;291.607;-0.00429943;0.227531;0.0706587
862;655;4.67496;-291.496;291.533;-0.00120188;0.2189;0.0722055
885;655;4.89978;-291.317;291.358;0.000583126;0.205275;0.0545826
908;655;4.70164;-291.605;291.643;-0.00889666;0.222435;0.0486153
931;655;4.48736;-291.667;291.701;-0.00604895;0.226284;0.0556635
954;655;4.42215;-291.416;291.45;-0.00130967;0.216856;0.0467677
977;655;4.42661;-291.46;291.493;0.00503722;0.206047;0.0374861
1000;655;4.65325;-291.356;291.393;-3.62047e-05;0.199697;0.0269509
1023;655;4.42492;-291.413;291.447;-0.00546322;0.205626;0.0269242
1046;655;4.4012;-291.419;291.452;-0.00218585;0.202546;0.0214043
1069;655;4.32425;-291.436;291.468;-0.00826608;0.216479;0.0178629
1092;655;4.01936;-291.465;291.493;-0.000624524;0.205335;0.0126
1115;655;4.29443;-291.753;291.785;0.00345213;0.213258;-0.00114311
1138;655;4.17758;-291.633;291.662;-0.000810034;0.203252;-0.00197556
1161;655;4.25683;-291.582;291.614;-0.000553533;0.194996;-0.0131963
1184;655;4.15211;-291.637;291.667;-0.00541988;0.211422;-0.0235087
1207;655;4.00597;-291.864;291.891;-0.00429485;0.212951;-0.0234284
1230;655;3.95328;-291.915;291.941;-0.00436116;0.219813;-0.0215656
1253;655;3.80489;-291.812;291.837;-0.00439739;0.211448;-0.0308141
1276;655;3.75052;-291.971;291.995;-0.00149273;0.210221;-0.0394876
1299;655;3.73485;-292.161;292.185;-0.00312545;0.217442;-0.0431283
1322;655;3.60631;-292.11;292.132;0.0046659;0.215607;-0.0464254
1345;655;3.9489;-292.248;292.275;0.0027464;0.221416;-0.0592632
1368;655;3.73232;-292.226;292.25;-0.00769286;0.213754;-0.0591006
1391;655;3.59365;-292.232;292.254;-0.0126646;0.208815;-0.0659616
1414;655;3.14602;-292.228;292.245;-0.00542296;0.221865;-0.0686634
1437;655;3.34326;-292.08;292.1;0.00725151;0.21182;-0.0833115
1460;655;3.47839;-292.23;292.251;-0.0114481;0.242005;-0.0953743
1483;655;2.8136;-292.079;292.093;-0.0145844;0.232306;-0.0942507
1506;655;2.80254;-292.227;292.24;-0.00527633;0.247604;-0.113289
1529;655;2.56952;-292.337;292.348;-0.0125604;0.276996;-0.125742
1552;655;2.22109;-292.236;292.245;-0.00828852;0.284158;-0.138363
1575;655;2.1857;-292.041;292.049;-0.0379461;0.345091;-0.156433
1598;655;0.422322;-290.947;290.947;-0.113178;0.421838;-0.0633444
1621;655;-4.09727;-284.321;284.351;-0.13571;0.74142;0.0776141
655;678;16.8084;-282.684;283.183;-0.10016;0.453307;0.0874349
678;678;14.2387;-285.057;285.413;-0.0815698;0.38423;0.108364
701;678;12.7785;-285.735;286.02;-0.0588218;0.342023;0.120874
724;678;11.4349;-286.132;286.36;-0.0480591;0.303591;0.108266
747;678;10.5035;-286.592;286.785;-0.03402;0.287443;0.106002
770;678;9.83789;-286.764;286.933;-0.0258531;0.281719;0.0976908
793;678;9.29766;-286.866;287.017;-0.0223529;0.264396;0.0874419
816;678;8.79751;-286.952;287.087;-0.0223527;0.26346;0.0797813
839;678;8.25742;-287.018;287.137;-0.0203314;0.266784;0.0710139
862;678;7.85232;-287.1;287.208;-0.0168872;0.264653;0.0672923
885;678;7.47382;-287.122;287.219;-0.0147327;0.251614;0.0585707
908;678;7.16954;-287.069;287.158;-0.0113318;0.259615;0.0550455
931;678;6.94953;-287.056;287.14;-0.0154587;0.258456;0.0508174
954;678;6.4527;-286.952;287.024;-0.0181517;0.252827;0.0402603
977;678;6.10666;-287.18;287.245;-0.0126709;0.249741;0.0331068
1000;678;5.86555;-287.175;287.235;-0.00862892;0.249546;0.0273886
1023;678;5.70796;-287.12;287.177;-0.010033;0.253873;0.023667
1046;678;5.40169;-287.174;287.225;-0.0113884;0.252957;0.0214404
1069;678;5.18062;-286.917;286.964;-0.0132637;0.253877;0.0135069
1092;678;4.78746;-287.158;287.198;-0.0180401;0.245211;0.00693097
1115;678;4.34168;-287.283;287.315;-0.0172755;0.255065;-0.000384387
1138;678;3.98537;-287.356;287.384;-0.0148678;0.251666;-0.00619769
1161;678;3.6522;-287.473;287.496;-0.0162075;0.244733;-0.00872427
1184;678;3.23347;-287.217;287.236;-0.0121493;0.251831;-0.0173957
1207;678;3.08986;-287.415;287.431;-0.00666566;0.249426;-0.0202698
1230;678;2.92566;-287.337;287.352;-0.0145691;0.254955;-0.0235022
1253;678;2.41473;-287.412;287.422;-0.0169298;0.248163;-0.0322704
1276;678;2.13939;-287.606;287.614;-0.0126558;0.249501;-0.04021
1299;678;1.82806;-287.676;287.682;-0.0131125;0.260144;-0.0456318
1322;678;1.53216;-287.672;287.676;-0.0114196;0.255792;-0.0483552
1345;678;1.29967;-287.748;287.751;-0.0118538;0.259923;-0.0598311
1368;678;0.983123;-287.884;287.886;-0.016761;0.257867;-0.0668225
1391;678;0.521269;-288.02;288.021;-0.0237101;0.260518;-0.0698515
1414;678;-0.120894;-287.786;287.786;-0.0211087;0.267452;-0.0727154
1437;678;-0.460358;-287.903;287.903;-0.0180776;0.265659;-0.0807059
