Time,Displacement,Force
"0.4540","1.0305","3.4283"
"0.4570","1.0318","3.4574"
"0.4600","1.0330","3.4851"
"0.4630","1.0343","3.5111"
"0.4670","1.0359","3.5428"
"0.4710","1.0376","3.5709"
"0.4760","1.0396","3.6009"
"0.4810","1.0416","3.6265"
"0.4870","1.0439","3.6537"
"0.4930","1.0463","3.6812"
"0.4980","1.0482","3.7071"
"0.5030","1.0502","3.7377"
"0.5070","1.0518","3.7659"
"0.5110","1.0534","3.7973"
"0.5140","1.0547","3.8226"
"0.5170","1.0559","3.8489"
"0.5200","1.0572","3.8754"
"0.5230","1.0585","3.9016"
"0.5260","1.0598","3.9270"
"0.5300","1.0615","3.9581"
"0.5340","1.0631","3.9853"
"0.5390","1.0652","4.0128"
"0.5460","1.0680","4.0396"
"0.5560","1.0718","4.0657"
"0.5640","1.0747","4.0912"
"0.5700","1.0769","4.1195"
"0.5750","1.0788","4.1504"
"0.5790","1.0803","4.1796"
"0.5830","1.0819","4.2125"
"0.5860","1.0831","4.2388"
"0.5890","1.0843","4.2661"
"0.5920","1.0855","4.2940"
"0.5950","1.0868","4.3218"
"0.5980","1.0880","4.3490"
"0.6010","1.0893","4.3753"
"0.6040","1.0906","4.4003"
"0.6080","1.0923","4.4311"
"0.6120","1.0940","4.4587"
"0.6170","1.0960","4.4892"
"0.6220","1.0981","4.5165"
"0.6270","1.1001","4.5427"
"0.6320","1.1021","4.5699"
"0.6370","1.1041","4.5995"
"0.6410","1.1057","4.6255"
"0.6450","1.1073","4.6534"
"0.6490","1.1089","4.6825"
"0.6530","1.1105","4.7122"
"0.6570","1.1121","4.7414"
"0.6610","1.1138","4.7694"
"0.6650","1.1154","4.7952"
"0.6700","1.1175","4.8234"
"0.6760","1.1199","4.8509"
"0.6840","1.1230","4.8785"
"0.6930","1.1265","4.9059"
"0.7000","1.1292","4.9324"
"0.7060","1.1315","4.9617"
"0.7110","1.1334","4.9913"
"0.7150","1.1350","5.0181"
"0.7190","1.1366","5.0475"
"0.7230","1.1382","5.0782"
"0.7270","1.1399","5.1095"
"0.7310","1.1415","5.1406"
"0.7350","1.1431","5.1703"
"0.7390","1.1448","5.1984"
"0.7430","1.1464","5.2243"
"0.7480","1.1484","5.2537"
"0.7530","1.1505","5.2804"
"0.7590","1.1528","5.3103"
"0.7650","1.1552","5.3402"
"0.7700","1.1572","5.3667"
"0.7750","1.1592","5.3956"
"0.7800","1.1613","5.4265"
"0.7840","1.1630","5.4520"
"0.7880","1.1646","5.4772"
"0.7930","1.1667","5.5064"
"0.7980","1.1688","5.5323"
"0.8040","1.1713","5.5574"
"0.8120","1.1744","5.5824"
"0.8220","1.1782","5.6079"
"0.8300","1.1812","5.6342"
"0.8360","1.1834","5.6626"
"0.8410","1.1853","5.6931"
"0.8450","1.1868","5.7219"
"0.8490","1.1884","5.7536"
"0.8520","1.1896","5.7791"
"0.8550","1.1908","5.8053"
"0.8580","1.1920","5.8317"
"0.8610","1.1933","5.8581"
"0.8640","1.1945","5.8837"
"0.8680","1.1962","5.9156"
"0.8720","1.1979","5.9441"
"0.8770","1.2000","5.9736"
"0.8830","1.2025","5.9999"
"0.8930","1.2064","6.0268"
"0.9040","1.2106","6.0541"
"0.9110","1.2133","6.0818"
"0.9160","1.2153","6.1081"
"0.9210","1.2173","6.1392"
"0.9250","1.2189","6.1662"
"0.9290","1.2205","6.1942"
"0.9330","1.2222","6.2218"
"0.9370","1.2239","6.2480"
"0.9420","1.2259","6.2776"
"0.9470","1.2280","6.3033"
"0.9530","1.2304","6.3283"
"0.9610","1.2335","6.3547"
"0.9700","1.2368","6.3810"
"0.9770","1.2394","6.4061"
"0.9830","1.2416","6.4343"
"0.9880","1.2435","6.4631"
"0.9920","1.2451","6.4891"
"0.9960","1.2467","6.5171"
"1.0000","1.2483","6.5461"
"1.0040","1.2499","6.5750"
"1.0080","1.2516","6.6030"
"1.0120","1.2533","6.6295"
"1.0170","1.2554","6.6596"
"1.0220","1.2575","6.6867"
"1.0280","1.2601","6.7159"
"1.0340","1.2626","6.7434"
"1.0400","1.2650","6.7710"
"1.0460","1.2675","6.8003"
"1.0510","1.2695","6.8262"
"1.0560","1.2716","6.8536"
"1.0610","1.2736","6.8817"
"1.0660","1.2756","6.9101"
"1.0710","1.2776","6.9377"
"1.0760","1.2796","6.9635"
"1.0820","1.2820","6.9909"
"1.0890","1.2847","7.0179"
"1.0970","1.2878","7.0450"
"1.1050","1.2908","7.0739"
"1.1110","1.2931","7.1009"
"1.1160","1.2951","7.1280"
"1.1210","1.2971","7.1586"
"1.1250","1.2987","7.1848"
"1.1290","1.3003","7.2115"
"1.1330","1.3020","7.2380"
"1.1370","1.3036","7.2636"
"1.1420","1.3057","7.2933"
"1.1470","1.3078","7.3202"
"1.1530","1.3103","7.3485"
"1.1600","1.3131","7.3773"
"1.1670","1.3160","7.4037"
"1.1740","1.3188","7.4322"
"1.1800","1.3212","7.4618"
"1.1850","1.3232","7.4911"
"1.1890","1.3249","7.5174"
"1.1930","1.3266","7.5454"
"1.1970","1.3283","7.5738"
"1.2010","1.3300","7.6014"
"1.2050","1.3316","7.6269"
"1.2100","1.3337","7.6539"
"1.2170","1.3366","7.6807"
"1.2340","1.3429","7.7069"
"1.2460","1.3472","7.7328"
"1.2520","1.3494","7.7592"
"1.2570","1.3513","7.7884"
"1.2610","1.3529","7.8158"
"1.2650","1.3545","7.8456"
"1.2690","1.3561","7.8770"
"1.2730","1.3578","7.9088"
"1.2770","1.3595","7.9398"
"1.2810","1.3613","7.9689"
"1.2850","1.3630","7.9951"
"1.2900","1.3651","8.0229"
"1.2960","1.3676","8.0489"
"1.3040","1.3707","8.0753"
"1.3120","1.3738","8.1007"
"1.3190","1.3765","8.1295"
"1.3240","1.3785","8.1557"
"1.3290","1.3805","8.1864"
"1.3330","1.3821","8.2128"
"1.3370","1.3838","8.2401"
"1.3410","1.3854","8.2670"
"1.3450","1.3871","8.2923"
"1.3500","1.3892","8.3209"
"1.3560","1.3917","8.3498"
"1.3630","1.3946","8.3760"
"1.3730","1.3985","8.4022"
"1.3840","1.4027","8.4294"
"1.3920","1.4057","8.4572"
"1.3980","1.4080","8.4850"
"1.4030","1.4099","8.5126"
"1.4080","1.4119","8.5429"
"1.4120","1.4135","8.5682"
"1.4160","1.4152","8.5936"
"1.4210","1.4173","8.6247"
"1.4260","1.4193","8.6540"
"1.4310","1.4214","8.6816"
"1.4360","1.4235","8.7071"
"1.4420","1.4259","8.7368"
"1.4480","1.4284","8.7669"
"1.4530","1.4305","8.7930"
"1.4580","1.4325","8.8197"
"1.4630","1.4346","8.8465"
"1.4680","1.4366","8.8724"
"1.4740","1.4391","8.9011"
"1.4800","1.4415","8.9263"
"1.4880","1.4448","8.9544"
"1.4980","1.4487","8.9811"
"1.5090","1.4529","9.0084"
"1.5170","1.4560","9.0367"
"1.5230","1.4583","9.0658"
"1.5280","1.4603","9.0950"
"1.5320","1.4619","9.1205"
"1.5360","1.4636","9.1469"
"1.5400","1.4652","9.1734"
"1.5440","1.4669","9.1990"
"1.5490","1.4690","9.2283"
"1.5540","1.4711","9.2544"
"1.5600","1.4735","9.2812"
"1.5670","1.4763","9.3064"
"1.5760","1.4798","9.3326"
"1.5850","1.4833","9.3612"
"1.5920","1.4861","9.3906"
"1.5970","1.4881","9.4160"
"1.6020","1.4901","9.4439"
"1.6070","1.4922","9.4726"
"1.6120","1.4942","9.5003"
"1.6180","1.4967","9.5291"
"1.6250","1.4995","9.5546"
"1.6380","1.5045","9.5809"
"1.6520","1.5096","9.6078"
"1.6590","1.5121","9.6335"
"1.6650","1.5144","9.6641"
"1.6700","1.5163","9.6950"
"1.6740","1.5179","9.7223"
"1.6780","1.5196","9.7511"
"1.6820","1.5212","9.7803"
"1.6860","1.5229","9.8091"
"1.6900","1.5246","9.8361"
"1.6950","1.5268","9.8665"
"1.7000","1.5289","9.8928"
"1.7060","1.5314","9.9184"
"1.7140","1.5347","9.9462"
"1.7220","1.5378","9.9728"
"1.7290","1.5406","9.9999"
"1.7350","1.5430","10.0272"
"1.7410","1.5454","10.0572"
"1.7460","1.5474","10.0838"
"1.7510","1.5495","10.1103"
"1.7560","1.5515","10.1356"
"1.7620","1.5539","10.1623"
"1.7700","1.5571","10.1896"
"1.7810","1.5614","10.2157"
"1.7920","1.5655","10.2438"
"1.7990","1.5682","10.2707"
"1.8050","1.5705","10.3003"
"1.8100","1.5725","10.3290"
"1.8150","1.5745","10.3598"
"1.8190","1.5761","10.3853"
"1.8230","1.5778","10.4107"
"1.8280","1.5799","10.4413"
"1.8330","1.5820","10.4698"
"1.8380","1.5841","10.4956"
"1.8440","1.5866","10.5233"
"1.8500","1.5890","10.5484"
"1.8570","1.5918","10.5769"
"1.8630","1.5943","10.6026"
"1.8690","1.5967","10.6311"
"1.8740","1.5987","10.6564"
"1.8790","1.6008","10.6825"
"1.8840","1.6028","10.7083"
"1.8900","1.6053","10.7372"
"1.8960","1.6077","10.7626"
"1.9040","1.6109","10.7900"
"1.9140","1.6148","10.8154"
"1.9250","1.6190","10.8429"
"1.9320","1.6217","10.8680"
"1.9380","1.6241","10.8962"
"1.9430","1.6261","10.9239"
"1.9480","1.6282","10.9539"
"1.9530","1.6303","10.9846"
"1.9580","1.6324","11.0141"
"1.9630","1.6345","11.0407"
"1.9690","1.6370","11.0675"
"1.9770","1.6402","11.0934"
"1.9880","1.6444","11.1194"
"1.9970","1.6479","11.1466"
"2.0030","1.6502","11.1727"
"2.0080","1.6522","11.1992"
"2.0130","1.6542","11.2292"
"2.0180","1.6563","11.2603"
"2.0230","1.6584","11.2904"
"2.0280","1.6605","11.3173"
"2.0340","1.6631","11.3434"
"2.0440","1.6671","11.3686"
"2.0630","1.6741","11.3937"
"2.0710","1.6770","11.4229"
"2.0760","1.6789","11.4499"
"2.0800","1.6805","11.4761"
"2.0840","1.6821","11.5048"
"2.0880","1.6837","11.5348"
"2.0920","1.6854","11.5650"
"2.0960","1.6871","11.5938"
"2.1000","1.6888","11.6206"
"2.1050","1.6910","11.6500"
"2.1110","1.6936","11.6782"
"2.1190","1.6969","11.7058"
"2.1280","1.7006","11.7310"
"2.1370","1.7041","11.7583"
"2.1440","1.7069","11.7842"
"2.1500","1.7093","11.8098"
"2.1560","1.7117","11.8372"
"2.1620","1.7141","11.8645"
"2.1690","1.7169","11.8933"
"2.1770","1.7201","11.9191"
"2.1880","1.7244","11.9447"
"2.1980","1.7282","11.9714"
"2.2050","1.7309","11.9989"
"2.2110","1.7333","12.0285"
"2.2160","1.7353","12.0561"
"2.2210","1.7374","12.0850"
"2.2260","1.7394","12.1140"
"2.2310","1.7415","12.1424"
"2.2360","1.7435","12.1691"
"2.2420","1.7460","12.1978"
"2.2490","1.7489","12.2261"
"2.2570","1.7521","12.2536"
"2.2650","1.7553","12.2815"
"2.2720","1.7581","12.3102"
"2.2780","1.7606","12.3394"
"2.2830","1.7627","12.3662"
"2.2880","1.7648","12.3931"
"2.2940","1.7673","12.4225"
"2.3010","1.7702","12.4502"
"2.3110","1.7741","12.4753"
"2.3300","1.7812","12.5018"
"2.3400","1.7848","12.5286"
"2.3460","1.7871","12.5538"
"2.3510","1.7891","12.5796"
"2.3560","1.7911","12.6089"
"2.3610","1.7931","12.6402"
"2.3650","1.7948","12.6654"
"2.3700","1.7969","12.6958"
"2.3750","1.7990","12.7232"
"2.3810","1.8015","12.7504"
"2.3890","1.8047","12.7775"
"2.3990","1.8086","12.8045"
"2.4070","1.8117","12.8304"
"2.4130","1.8141","12.8554"
"2.4190","1.8165","12.8852"
"2.4240","1.8185","12.9123"
"2.4290","1.8206","12.9397"
"2.4340","1.8227","12.9656"
"2.4400","1.8252","12.9922"
"2.4480","1.8284","13.0187"
"2.4620","1.8338","13.0443"
"2.4760","1.8390","13.0699"
"2.4830","1.8416","13.0953"
"2.4890","1.8439","13.1250"
"2.4940","1.8459","13.1536"
"2.4990","1.8480","13.1844"
"2.5040","1.8500","13.2150"
"2.5090","1.8521","13.2446"
"2.5140","1.8542","13.2719"
"2.5200","1.8567","13.3013"
"2.5260","1.8592","13.3267"
"2.5330","1.8621","13.3530"
"2.5400","1.8649","13.3786"
"2.5470","1.8677","13.4067"
"2.5530","1.8702","13.4354"
"2.5580","1.8722","13.4625"
"2.5630","1.8743","13.4909"
"2.5680","1.8763","13.5189"
"2.5730","1.8784","13.5444"
"2.5790","1.8809","13.5698"
"2.5880","1.8845","13.5949"
"2.6060","1.8913","13.6214"
"2.6160","1.8951","13.6492"
"2.6220","1.8975","13.6761"
"2.6270","1.8995","13.7035"
"2.6320","1.9015","13.7342"
"2.6360","1.9031","13.7599"
"2.6400","1.9048","13.7853"
"2.6450","1.9069","13.8154"
"2.6500","1.9090","13.8426"
"2.6560","1.9115","13.8698"
"2.6640","1.9148","13.8974"
"2.6730","1.9184","13.9227"
"2.6810","1.9216","13.9488"
"2.6880","1.9244","13.9783"
"2.6940","1.9268","14.0077"
"2.6990","1.9289","14.0329"
"2.7050","1.9314","14.0613"
"2.7120","1.9342","14.0888"
"2.7220","1.9382","14.1152"
"2.7390","1.9447","14.1412"
"2.7500","1.9487","14.1680"
"2.7570","1.9514","14.1977"
"2.7620","1.9534","14.2257"
"2.7660","1.9550","14.2507"
"2.7700","1.9567","14.2770"
"2.7740","1.9584","14.3030"
"2.7790","1.9605","14.3337"
"2.7840","1.9626","14.3605"
"2.7900","1.9651","14.3863"
"2.7990","1.9687","14.4125"
"2.8110","1.9734","14.4377"
"2.8200","1.9769","14.4656"
"2.8260","1.9793","14.4916"
"2.8310","1.9813","14.5169"
"2.8360","1.9833","14.5441"
"2.8410","1.9854","14.5712"
"2.8460","1.9875","14.5967"
"2.8520","1.9900","14.6234"
"2.8600","1.9932","14.6505"
"2.8720","1.9980","14.6775"
"2.8830","2.0022","14.7053"
"2.8900","2.0049","14.7329"
"2.8960","2.0072","14.7632"
"2.9010","2.0093","14.7911"
"2.9060","2.0113","14.8195"
"2.9110","2.0134","14.8465"
"2.9170","2.0159","14.8759"
"2.9230","2.0183","14.9018"
"2.9300","2.0212","14.9277"
"2.9390","2.0249","14.9553"
"2.9480","2.0285","14.9820"
"2.9550","2.0313","15.0074"
"2.9610","2.0337","15.0342"
"2.9660","2.0358","15.0595"
"2.9710","2.0378","15.0859"
"2.9760","2.0399","15.1114"
"2.9820","2.0424","15.1382"
"2.9900","2.0456","15.1647"
"3.0040","2.0510","15.1897"
"3.0170","2.0559","15.2152"
"3.0250","2.0590","15.2443"
"3.0310","2.0614","15.2736"
"3.0360","2.0634","15.3013"
"3.0410","2.0655","15.3304"
"3.0460","2.0676","15.3590"
"3.0510","2.0696","15.3854"
"3.0570","2.0721","15.4124"
"3.0650","2.0754","15.4389"
"3.0770","2.0801","15.4656"
"3.0870","2.0839","15.4935"
"3.0940","2.0867","15.5228"
"3.0990","2.0887","15.5491"
"3.1040","2.0908","15.5784"
"3.1090","2.0928","15.6085"
"3.1140","2.0950","15.6370"
"3.1200","2.0975","15.6663"
"3.1280","2.1008","15.6932"
"3.1540","2.1105","15.7183"
"3.1640","2.1142","15.7442"
"3.1700","2.1165","15.7707"
"3.1750","2.1185","15.7976"
"3.1800","2.1205","15.8270"
"3.1850","2.1226","15.8570"
"3.1900","2.1247","15.8862"
"3.1950","2.1268","15.9135"
"3.2010","2.1293","15.9429"
"3.2080","2.1322","15.9715"
"3.2160","2.1354","15.9976"
"3.2250","2.1390","16.0250"
"3.2330","2.1421","16.0520"
"3.2400","2.1449","16.0793"
"3.2460","2.1473","16.1044"
"3.2530","2.1501","16.1334"
"3.2600","2.1530","16.1597"
"3.2680","2.1562","16.1852"
"3.2780","2.1602","16.2113"
"3.2880","2.1641","16.2367"
"3.2960","2.1672","16.2620"
"3.3030","2.1699","16.2899"
"3.3090","2.1723","16.3169"
"3.3150","2.1747","16.3456"
"3.3210","2.1771","16.3742"
"3.3270","2.1796","16.4016"
"3.3330","2.1820","16.4271"
"3.3400","2.1848","16.4533"
"3.3480","2.1881","16.4802"
"3.3560","2.1913","16.5084"
"3.3620","2.1937","16.5335"
"3.3680","2.1962","16.5631"
"3.3730","2.1982","16.5903"
"3.3780","2.2003","16.6183"
"3.3830","2.2024","16.6452"
"3.3890","2.2049","16.6743"
"3.3960","2.2078","16.7014"
"3.4060","2.2119","16.7264"
"3.4250","2.2191","16.7526"
"3.4350","2.2229","16.7808"
"3.4410","2.2253","16.8076"
"3.4460","2.2273","16.8343"
"3.4510","2.2293","16.8628"
"3.4560","2.2314","16.8906"
"3.4610","2.2335","16.9160"
"3.4670","2.2360","16.9417"
"3.4750","2.2392","16.9671"
"3.4870","2.2440","16.9926"
"3.4980","2.2482","17.0206"
"3.5050","2.2510","17.0476"
"3.5110","2.2534","17.0755"
"3.5160","2.2555","17.1007"
"3.5210","2.2575","17.1257"
"3.5270","2.2600","17.1533"
"3.5340","2.2629","17.1796"
"3.5450","2.2673","17.2062"
"3.5630","2.2741","17.2321"
"3.5720","2.2774","17.2581"
"3.5780","2.2797","17.2836"
"3.5830","2.2817","17.3092"
"3.5880","2.2837","17.3369"
"3.5930","2.2858","17.3653"
"3.5980","2.2879","17.3931"
"3.6030","2.2900","17.4195"
"3.6090","2.2925","17.4479"
"3.6160","2.2954","17.4752"
"3.6240","2.2987","17.5009"
"3.6320","2.3019","17.5274"
"3.6390","2.3047","17.5554"
"3.6450","2.3072","17.5836"
"3.6500","2.3092","17.6090"
"3.6560","2.3117","17.6386"
"3.6620","2.3142","17.6645"
"3.6700","2.3175","17.6899"
"3.6890","2.3249","17.7149"
"3.7050","2.3309","17.7417"
"3.7120","2.3335","17.7675"
"3.7180","2.3359","17.7966"
"3.7230","2.3379","17.8242"
"3.7280","2.3400","17.8532"
"3.7330","2.3420","17.8816"
"3.7380","2.3441","17.9084"
"3.7440","2.3466","17.9364"
"3.7510","2.3495","17.9633"
"3.7590","2.3528","17.9894"
"3.7670","2.3560","18.0168"
"3.7740","2.3589","18.0456"
"3.7800","2.3613","18.0741"
"3.7850","2.3634","18.0993"
"3.7910","2.3659","18.1283"
"3.7970","2.3684","18.1536"
"3.8050","2.3717","18.1789"
"3.8220","2.3783","18.2039"
"3.8400","2.3849","18.2313"
"3.8480","2.3880","18.2603"
"3.8540","2.3904","18.2895"
"3.8590","2.3924","18.3168"
"3.8640","2.3945","18.3449"
"3.8690","2.3966","18.3718"
"3.8750","2.3991","18.4006"
"3.8820","2.4019","18.4277"
"3.8910","2.4055","18.4531"
"3.9020","2.4098","18.4800"
"3.9100","2.4129","18.5064"
"3.9160","2.4153","18.5316"
"3.9220","2.4177","18.5605"
"3.9270","2.4198","18.5855"
"3.9330","2.4223","18.6139"
"3.9400","2.4252","18.6409"
"3.9510","2.4296","18.6667"
"3.9740","2.4382","18.6931"
"3.9830","2.4415","18.7205"
"3.9890","2.4438","18.7478"
"3.9940","2.4458","18.7750"
"3.9990","2.4478","18.8047"
"4.0040","2.4499","18.8349"
"4.0090","2.4520","18.8644"
"4.0140","2.4541","18.8917"
"4.0200","2.4567","18.9209"
"4.0260","2.4592","18.9460"
"4.0330","2.4621","18.9715"
"4.0410","2.4654","18.9997"
"4.0480","2.4682","19.0257"
"4.0550","2.4711","19.0531"
"4.0620","2.4739","19.0802"
"4.0700","2.4772","19.1083"
"4.0800","2.4812","19.1348"
"4.0960","2.4874","19.1605"
"4.1090","2.4923","19.1872"
"4.1170","2.4954","19.2157"
"4.1230","2.4978","19.2433"
"4.1280","2.4998","19.2688"
"4.1330","2.5018","19.2955"
"4.1380","2.5039","19.3217"
"4.1440","2.5064","19.3511"
"4.1500","2.5088","19.3771"
"4.1570","2.5117","19.4022"
"4.1660","2.5153","19.4284"
"4.1750","2.5189","19.4547"
"4.1820","2.5217","19.4811"
"4.1880","2.5242","19.5092"
"4.1930","2.5263","19.5359"
"4.1980","2.5284","19.5637"
"4.2030","2.5306","19.5902"
"4.2090","2.5331","19.6176"
"4.2170","2.5364","19.6427"
"4.2460","2.5474","19.6693"
"4.2550","2.5507","19.6954"
"4.2610","2.5530","19.7227"
"4.2660","2.5551","19.7500"
"4.2710","2.5571","19.7797"
"4.2760","2.5592","19.8099"
"4.2810","2.5614","19.8389"
"4.2860","2.5635","19.8645"
"4.2930","2.5665","19.8927"
"4.3040","2.5709","19.9192"
"4.3170","2.5759","19.9456"
"4.3250","2.5790","19.9727"
"4.3310","2.5814","19.9998"
"4.3360","2.5834","20.0256"
"4.3410","2.5855","20.0523"
"4.3460","2.5876","20.0780"
"4.3520","2.5902","20.1050"
"4.3600","2.5935","20.1320"
"4.3780","2.6006","20.1573"
"4.3930","2.6062","20.1834"
"4.4010","2.6092","20.2115"
"4.4070","2.6116","20.2379"
"4.4130","2.6140","20.2669"
"4.4180","2.6160","20.2920"
"4.4240","2.6185","20.3215"
"4.4300","2.6210","20.3490"
"4.4370","2.6239","20.3778"
"4.4440","2.6268","20.4046"
"4.4510","2.6297","20.4319"
"4.4580","2.6326","20.4608"
"4.4640","2.6351","20.4865"
"4.4710","2.6380","20.5152"
"4.4780","2.6408","20.5407"
"4.4880","2.6448","20.5676"
"4.5060","2.6518","20.5936"
"4.5190","2.6567","20.6197"
"4.5260","2.6594","20.6452"
"4.5320","2.6618","20.6736"
"4.5370","2.6639","20.7000"
"4.5420","2.6659","20.7271"
"4.5470","2.6680","20.7529"
"4.5530","2.6705","20.7802"
"4.5610","2.6737","20.8079"
"4.5730","2.6785","20.8335"
"4.5860","2.6834","20.8602"
"4.5940","2.6866","20.8887"
"4.6000","2.6890","20.9176"
"4.6050","2.6911","20.9452"
"4.6100","2.6932","20.9737"
"4.6150","2.6953","21.0006"
"4.6210","2.6979","21.0274"
"4.6310","2.7019","21.0529"
"4.6600","2.7126","21.0795"
"4.6670","2.7152","21.1086"
"4.6720","2.7172","21.1367"
"4.6760","2.7188","21.1624"
"4.6800","2.7205","21.1896"
"4.6840","2.7222","21.2170"
"4.6880","2.7239","21.2435"
"4.6930","2.7261","21.2734"
"4.6980","2.7282","21.2990"
"4.7050","2.7312","21.3256"
"4.7180","2.7364","21.3519"
"4.7340","2.7426","21.3791"
"4.7430","2.7461","21.4075"
"4.7500","2.7489","21.4360"
"4.7560","2.7513","21.4615"
"4.7630","2.7542","21.4891"
"4.7710","2.7575","21.5152"
"4.7810","2.7615","21.5413"
"4.7920","2.7658","21.5687"
"4.8010","2.7692","21.5955"
"4.8090","2.7724","21.6244"
"4.8160","2.7752","21.6534"
"4.8220","2.7776","21.6795"
"4.8280","2.7800","21.7050"
"4.8350","2.7829","21.7316"
"4.8430","2.7861","21.7568"
"4.8520","2.7897","21.7830"
"4.8600","2.7930","21.8097"
"4.8670","2.7958","21.8375"
"4.8730","2.7983","21.8640"
"4.8790","2.8008","21.8908"
"4.8850","2.8033","21.9164"
"4.8920","2.8061","21.9423"
"4.9020","2.8102","21.9693"
"4.9180","2.8164","21.9943"
"4.9300","2.8209","22.0193"
"4.9380","2.8241","22.0485"
"4.9440","2.8265","22.0765"
"4.9490","2.8285","22.1021"
"4.9540","2.8306","22.1272"
"4.9600","2.8331","22.1540"
"4.9680","2.8364","22.1808"
"4.9820","2.8418","22.2058"
"4.9960","2.8471","22.2318"
"5.0040","2.8502","22.2604"
"5.0100","2.8527","22.2901"
"5.0150","2.8547","22.3195"
"5.0190","2.8564","22.3447"
"5.0230","2.8582","22.3699"
"5.0280","2.8603","22.3992"
"5.0340","2.8629","22.4279"
"5.0440","2.8670","22.4543"
"5.0730","2.8779","22.4806"
"5.0800","2.8805","22.5067"
"5.0860","2.8829","22.5365"
"5.0910","2.8850","22.5647"
"5.0960","2.8871","22.5940"
"5.1010","2.8892","22.6225"
"5.1060","2.8914","22.6485"
"5.1120","2.8939","22.6749"
"5.1200","2.8972","22.7017"
"5.1310","2.9016","22.7284"
"5.1410","2.9055","22.7541"
