x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
632;609;-3.32648;-228.154;228.179;-0.0405563;0.219974;-0.014967
655;609;-4.77967;-232.826;232.875;-0.0300126;0.157206;0.0292661
678;609;-5.06843;-233.651;233.706;-0.00680238;0.145559;0.0668872
701;609;-5.10254;-233.727;233.783;-0.0012344;0.168208;0.0712833
724;609;-5.1253;-233.722;233.779;0.000366054;0.161575;0.0636991
747;609;-5.0857;-233.735;233.791;0.00166262;0.169385;0.0585028
770;609;-5.04928;-233.533;233.587;-0.00368257;0.168444;0.0561899
793;609;-5.25594;-233.517;233.576;-0.00431118;0.164113;0.0568616
816;609;-5.24923;-233.2;233.259;0.00766721;0.145267;0.0511798
839;609;-4.90589;-233.169;233.22;0.00704303;0.148715;0.0397196
862;609;-4.92659;-233.337;233.389;0.00195894;0.171522;0.0384127
885;609;-4.81588;-233.144;233.193;0.00303977;0.160367;0.0353717
908;609;-4.78774;-233.071;233.121;-0.0010492;0.167512;0.0293415
931;609;-4.86431;-233.26;233.311;0.00565182;0.175409;0.0347074
954;609;-4.52957;-232.755;232.799;0.00618805;0.161448;0.0300776
977;609;-4.58488;-232.626;232.671;-0.00389215;0.157918;0.0201466
1000;609;-4.70896;-232.753;232.801;-0.00110321;0.171933;0.0191555
1023;609;-4.63572;-232.703;232.75;0.00426883;0.168808;0.0202673
1046;609;-4.5141;-232.435;232.479;0.00603262;0.169483;0.0134733
1069;609;-4.35909;-232.647;232.688;0.0019921;0.201556;0.0125333
1092;609;-4.42258;-232.392;232.434;0.000177861;0.188889;0.0200913
1115;609;-4.35168;-232.38;232.421;0.00558426;0.172873;0.0103975
1138;609;-4.16735;-232.098;232.135;0.0046606;0.16559;0.00480978
1161;609;-4.13926;-232.012;232.049;-0.00294468;0.171343;0.00300789
1184;609;-4.30509;-231.66;231.7;-0.00334709;0.166537;0.00371742
1207;609;-4.29474;-231.672;231.712;0.0062626;0.171115;-0.00597942
1230;609;-4.01864;-231.921;231.956;0.00771771;0.168505;-0.00826412
1253;609;-3.94109;-231.647;231.681;-0.00114529;0.181694;-0.00427744
1276;609;-4.07366;-231.46;231.496;0.000411561;0.18466;-0.0105389
1299;609;-3.92254;-231.461;231.494;0.00255725;0.176398;-0.0161194
1322;609;-3.95782;-231.072;231.105;0.00887014;0.158627;-0.025766
1345;609;-3.51734;-231.77;231.796;0.00519452;0.196311;-0.0401463
1368;609;-3.72152;-231.506;231.536;-0.00159049;0.187172;-0.0270109
1391;609;-3.59096;-231.577;231.605;-0.00384569;0.197399;-0.0371836
1414;609;-3.89937;-231.272;231.305;-0.00288003;0.185842;-0.0346138
1437;609;-3.72368;-231.509;231.539;0.00552227;0.21689;-0.0436421
1460;609;-3.64631;-231.112;231.141;0.00558081;0.196915;-0.0365283
1483;609;-3.48433;-230.268;230.294;-0.00244121;0.174185;-0.0462889
1506;609;-3.77863;-229.761;229.793;-0.00212997;0.152168;-0.0589006
1529;609;-3.58403;-229.883;229.911;0.000618808;0.16612;-0.0867297
1552;609;-3.75308;-230.278;230.309;-0.0106844;0.219439;-0.101201
1575;609;-4.07828;-229.984;230.02;-0.0344388;0.252077;-0.0878108
1598;609;-5.39763;-228.59;228.654;-0.0538827;0.227945;-0.0698178
632;632;1.81798;-224.039;224.046;-0.0500604;0.345945;-0.0559357
655;632;-0.156317;-229.866;229.866;-0.0580069;0.250333;0.016229
678;632;-1.45917;-230.767;230.772;-0.0345858;0.228521;0.0823317
701;632;-1.77838;-230.347;230.354;-0.0157716;0.220977;0.0820439
724;632;-2.19174;-230.429;230.439;-0.0157332;0.220376;0.0729404
747;632;-2.508;-230.248;230.262;-0.00839791;0.219688;0.0693876
770;632;-2.58122;-230.054;230.069;-0.00677182;0.211741;0.0608657
