x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
632;609;-3.7214;-182.762;182.8;-0.0338537;0.153146;-0.0318878
655;609;-4.95003;-187.143;187.209;-0.0262615;0.117696;0.0170667
678;609;-5.25034;-187.977;188.05;-0.00647061;0.112547;0.0538535
701;609;-5.25726;-188.03;188.104;0.000529054;0.131012;0.0588592
724;609;-5.22602;-188.004;188.076;0.0010781;0.124863;0.0523128
747;609;-5.2077;-188.005;188.078;0.00163297;0.131703;0.0484837
770;609;-5.15121;-187.854;187.925;-0.00220952;0.130649;0.045814
793;609;-5.30969;-187.857;187.932;-0.00356993;0.126997;0.0459425
816;609;-5.31604;-187.681;187.757;0.00617532;0.115311;0.041931
839;609;-5.02696;-187.65;187.717;0.00663294;0.115872;0.0326802
862;609;-5.0122;-187.837;187.904;0.00283732;0.136131;0.031308
885;609;-4.89663;-187.662;187.726;0.00437312;0.127954;0.0304081
908;609;-4.81272;-187.497;187.559;-0.00061056;0.127712;0.0246601
931;609;-4.92473;-187.649;187.714;0.00398536;0.133629;0.0284647
954;609;-4.63039;-187.256;187.313;0.00543864;0.123867;0.0228019
977;609;-4.6765;-187.306;187.365;-0.0026528;0.128384;0.0148807
1000;609;-4.75295;-187.44;187.5;-0.000484167;0.142153;0.0156991
1023;609;-4.69884;-187.383;187.442;0.00346696;0.137049;0.017319
1046;609;-4.59442;-187.191;187.247;0.00593318;0.13863;0.0114161
1069;609;-4.42672;-187.397;187.449;0.00235499;0.165429;0.0119441
1092;609;-4.48652;-187.025;187.079;-0.000189614;0.147417;0.0203212
1115;609;-4.43798;-186.914;186.967;0.00551719;0.129676;0.00980904
1138;609;-4.2341;-186.774;186.822;0.00571958;0.127775;0.00261531
1161;609;-4.17602;-186.723;186.77;-0.00120852;0.130565;0.00184194
1184;609;-4.29084;-186.454;186.503;-0.00221913;0.129546;0.00136605
1207;609;-4.27859;-186.537;186.586;0.00597062;0.138861;-0.00554017
1230;609;-4.01775;-186.715;186.758;0.00676031;0.13445;-0.00654265
1253;609;-3.9687;-186.481;186.523;-0.000777209;0.144034;-0.00362742
1276;609;-4.05512;-186.331;186.375;0.000748286;0.146366;-0.00909737
1299;609;-3.93449;-186.344;186.386;0.00268938;0.137252;-0.0131137
1322;609;-3.93257;-186.028;186.069;0.010477;0.12183;-0.0212029
1345;609;-3.45598;-186.638;186.67;0.00438937;0.154084;-0.0342773
1368;609;-3.73222;-186.35;186.388;-0.00318925;0.143522;-0.0215385
1391;609;-3.60313;-186.499;186.534;-0.00270812;0.155699;-0.0307453
1414;609;-3.85708;-186.248;186.288;-0.00107417;0.147709;-0.027902
1437;609;-3.65258;-186.465;186.501;0.00642032;0.171456;-0.0357863
1460;609;-3.5629;-186.108;186.142;0.00404105;0.154201;-0.0299909
1483;609;-3.47879;-185.425;185.457;-0.00253819;0.138481;-0.0392572
1506;609;-3.69069;-185.108;185.145;-0.000346427;0.125294;-0.048539
1529;609;-3.49564;-185.135;185.168;0.0018926;0.129024;-0.0688275
1552;609;-3.6047;-185.41;185.445;-0.00741471;0.16877;-0.0819248
1575;609;-3.83803;-185.199;185.239;-0.0289465;0.197698;-0.0732371
1598;609;-4.977;-184.043;184.11;-0.0470307;0.187014;-0.0594525
632;632;-0.0339662;-179.735;179.735;-0.0234986;0.229253;-0.0487152
655;632;-1.17356;-184.86;184.863;-0.0389434;0.191156;0.013179
678;632;-2.26558;-185.695;185.709;-0.0291259;0.177127;0.0676064
701;632;-2.53599;-185.336;185.353;-0.0123035;0.171774;0.068604
724;632;-2.836;-185.403;185.425;-0.0114241;0.170805;0.0607431
747;632;-3.06463;-185.242;185.268;-0.00618223;0.169239;0.057723
770;632;-3.12225;-185.103;185.13;-0.00479018;0.162369;0.0496284
793;632;-3.28555;-185.181;185.21;-0.00845942;0.161566;0.0460385
816;632;-3.51322;-185.231;185.264;-0.00351882;0.156858;0.0453226
839;632;-3.44771;-185.172;185.204;-0.00118778;0.15735;0.0406407
862;632;-3.56884;-184.935;184.969;-0.00531196;0.169712;0.0391045
885;632;-3.69343;-184.915;184.952;-0.00251424;0.164489;0.0319916
908;632;-3.68501;-184.752;184.788;-0.00134913;0.158152;0.0277068
931;632;-3.75572;-184.784;184.822;-0.00200424;0.164544;0.0276299
954;632;-3.77762;-184.579;184.617;-0.00282831;0.154601;0.0250937
977;632;-3.88669;-184.534;184.575;-0.00453432;0.158988;0.022023
1000;632;-3.98708;-184.386;184.429;-0.00343691;0.169647;0.021045
1023;632;-4.04518;-184.43;184.474;-0.00167015;0.169078;0.0156628
1046;632;-4.06434;-184.202;184.247;0.00162269;0.167018;0.0177283
1069;632;-3.97402;-183.868;183.91;0.00521774;0.181707;0.0131817
1092;632;-3.8262;-183.861;183.901;-0.00335666;0.169507;0.0063657
1115;632;-4.1293;-184.105;184.152;-0.00854123;0.166524;0.00266848
1138;632;-4.22101;-184.002;184.05;-0.00306315;0.161032;0.00319692
1161;632;-4.27091;-183.894;183.944;-0.00238817;0.160249;0.00207983
1184;632;-4.33238;-183.646;183.697;-0.0024518;0.15882;0.00257187
1207;632;-4.38521;-183.539;183.591;-0.00033264;0.159248;-0.0074216
1230;632;-4.34797;-183.809;183.86;0.0006841;0.16809;-0.00738298
1253;632;-4.35402;-183.381;183.432;-0.00431682;0.165693;-0.00457877
1276;632;-4.55123;-183.185;183.241;-0.00763504;0.167777;-0.0155099
1299;632;-4.70659;-183.39;183.45;-0.00399222;0.170447;-0.0204895
1322;632;-4.7357;-183.391;183.452;-0.00295219;0.164481;-0.0203908
1345;632;-4.84259;-183.368;183.432;-0.00150532;0.180565;-0.0277904
1368;632;-4.80513;-183.279;183.342;-0.00514056;0.170704;-0.0254048
1391;632;-5.07997;-183.202;183.272;-0.0077056;0.177262;-0.0311772
1414;632;-5.16131;-183.102;183.175;-0.00623104;0.174473;-0.0314451
1437;632;-5.36872;-182.867;182.946;-0.00793857;0.185696;-0.0373739
1460;632;-5.52852;-182.873;182.956;-0.0104576;0.176646;-0.0428214
1483;632;-5.85347;-182.543;182.636;-0.0119996;0.16873;-0.0473617
1506;632;-6.08539;-182.499;182.601;-0.0137052;0.170092;-0.0575264
1529;632;-6.4883;-182.512;182.627;-0.0273785;0.185688;-0.0649761
1552;632;-7.36453;-182.077;182.226;-0.0347869;0.203274;-0.0627897
1575;632;-8.132;-181.372;181.554;-0.0397564;0.225324;-0.0649671
1598;632;-9.2621;-180.426;180.663;-0.0470814;0.231042;-0.0614212
632;655;4.4447;-173.812;173.869;-0.00300929;0.24534;-0.068696
655;655;3.59609;-179.74;179.776;-0.0454884;0.277668;-0.00793858
678;655;1.72558;-180.902;180.91;-0.058663;0.270106;0.0653945
701;655;0.793394;-181.055;181.057;-0.0301252;0.235225;0.0727115
724;655;0.318162;-181.012;181.012;-0.0216033;0.225917;0.0665342
747;655;-0.211345;-181.022;181.022;-0.0204773;0.218064;0.0605247
770;655;-0.633732;-181.103;181.104;-0.014659;0.213091;0.0516572
793;655;-0.890803;-181.129;181.132;-0.0109858;0.210153;0.0503591
816;655;-1.14189;-181.123;181.127;-0.0157706;0.214893;0.0497259
839;655;-1.62221;-181.016;181.023;-0.0118835;0.209386;0.0468588
862;655;-1.69375;-180.704;180.711;-0.0115477;0.206772;0.042267
885;655;-2.15757;-180.704;180.717;-0.015461;0.20811;0.0325865
908;655;-2.4106;-180.776;180.792;-0.00907938;0.201108;0.0283525
931;655;-2.57715;-180.67;180.688;-0.00414595;0.206337;0.0278357
954;655;-2.60185;-180.662;180.68;-0.00618996;0.205217;0.0266463
977;655;-2.863;-180.528;180.551;-0.00709635;0.204878;0.0250097
1000;655;-2.93143;-180.237;180.26;-0.013044;0.202368;0.0198639
1023;655;-3.46828;-180.185;180.218;-0.0147215;0.209798;0.0141915
1046;655;-3.61399;-180.069;180.106;-0.00315998;0.204446;0.0157687
1069;655;-3.61653;-179.691;179.728;-0.000175377;0.203565;0.00999865
1092;655;-3.62283;-179.803;179.839;-0.00886969;0.19827;0.0029667
1115;655;-4.0265;-179.805;179.85;-0.0120921;0.209103;0.00253156
1138;655;-4.18254;-179.882;179.931;-0.00796238;0.210667;0.000483639
1161;655;-4.39428;-179.864;179.917;-0.00605225;0.208714;2.43769e-05
1184;655;-4.46238;-179.652;179.707;-0.00822628;0.203279;-0.00275282
1207;655;-4.77448;-179.72;179.783;-0.00902147;0.199345;-0.00626176
1230;655;-4.87937;-179.549;179.616;-0.00735139;0.206972;-0.00757736
1253;655;-5.11491;-179.416;179.489;-0.0129911;0.203021;-0.0110623
1276;655;-5.48232;-179.189;179.273;-0.0102005;0.200238;-0.0155488
1299;655;-5.58763;-179.103;179.19;-0.00771917;0.212676;-0.0180112
1322;655;-5.83905;-179.033;179.128;-0.0120834;0.216145;-0.023349
1345;655;-6.14691;-179.039;179.144;-0.0094337;0.2186;-0.0298811
1368;655;-6.27518;-179.134;179.244;-0.0119672;0.212387;-0.0314997
1391;655;-6.70074;-179.052;179.178;-0.0190139;0.209583;-0.0313953
1414;655;-7.15879;-178.924;179.067;-0.0148321;0.209727;-0.0357879
1437;655;-7.38933;-178.726;178.879;-0.0165048;0.213207;-0.0412754
