x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;0.361053;-207.886;207.886;-0.0368797;0.210663;0.100742
678;632;-0.550768;-209.333;209.334;-0.0366235;0.180033;0.0898161
701;632;-1.40835;-210.046;210.05;-0.0291979;0.163629;0.101169
724;632;-1.91562;-209.705;209.714;-0.00349797;0.134419;0.112319
747;632;-1.57197;-209.574;209.579;0.00592511;0.123525;0.0902081
770;632;-1.64438;-209.922;209.929;-0.000264299;0.155422;0.0899871
793;632;-1.58451;-209.762;209.768;0.00670794;0.143997;0.088609
816;632;-1.3369;-209.85;209.855;0.00401457;0.152259;0.0736066
839;632;-1.40039;-209.89;209.895;-0.00702886;0.159301;0.0639326
862;632;-1.66219;-210.123;210.13;-0.00712954;0.178557;0.0663442
885;632;-1.7299;-210.076;210.083;0.00183734;0.185485;0.0684793
908;632;-1.57776;-210.085;210.091;0.00304369;0.192753;0.0598087
931;632;-1.59022;-209.972;209.978;0.000339683;0.186808;0.0562614
954;632;-1.5623;-209.964;209.969;0.00162784;0.19696;0.0494404
977;632;-1.5155;-210.069;210.075;-0.000826426;0.21667;0.0466664
1000;632;-1.6004;-210.045;210.051;-0.0031991;0.222186;0.0426925
1023;632;-1.66326;-210.25;210.257;-0.00151773;0.234086;0.0394212
1046;632;-1.67048;-210.184;210.19;0.000822394;0.232969;0.0391731
1069;632;-1.62768;-209.797;209.803;-0.00494223;0.217691;0.0309853
1092;632;-1.89896;-209.956;209.964;-0.00741452;0.229626;0.0202302
1115;632;-1.97074;-210.053;210.062;-0.00193469;0.227211;0.0119564
1138;632;-1.98946;-210.316;210.326;0.00344564;0.254346;0.00641526
1161;632;-1.81272;-210.192;210.2;-0.00193023;0.239792;-0.000940129
1184;632;-2.07835;-210.361;210.372;-0.00376912;0.246569;-0.00755293
1207;632;-1.98696;-210.413;210.422;-0.000121205;0.238974;-0.0194172
1230;632;-2.08407;-210.473;210.483;-0.00692244;0.218775;-0.0216312
1253;632;-2.30652;-210.366;210.379;-0.00151167;0.20874;-0.0247848
1276;632;-2.1539;-210.623;210.634;0.00117542;0.206042;-0.0384333
1299;632;-2.2544;-210.787;210.799;-0.00235447;0.197416;-0.0380031
1322;632;-2.26234;-210.655;210.667;0.00117272;0.193261;-0.038514
1345;632;-2.20061;-210.679;210.69;0.00124312;0.181214;-0.0479905
1368;632;-2.2052;-210.678;210.689;0.000387873;0.163376;-0.0565911
1391;632;-2.18337;-210.913;210.924;0.00035989;0.16362;-0.0586048
1414;632;-2.18887;-210.822;210.833;-0.00640893;0.15655;-0.0611396
1437;632;-2.47945;-210.741;210.755;-0.00340123;0.142746;-0.0586767
1460;632;-2.34597;-211.006;211.019;0.00106917;0.150585;-0.0705855
1483;632;-2.43176;-211.107;211.121;-0.0060076;0.151926;-0.071996
