x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;0.224317;-176.916;176.916;-0.0343672;0.188364;0.0897033
678;632;-0.616086;-178.178;178.179;-0.0329991;0.151423;0.0806413
701;632;-1.35559;-178.706;178.711;-0.0243524;0.133398;0.0908331
724;632;-1.75053;-178.329;178.337;-0.00216693;0.103765;0.0954021
747;632;-1.45646;-178.391;178.397;0.005448;0.103991;0.079723
770;632;-1.50065;-178.394;178.4;0.00015308;0.116265;0.0792632
793;632;-1.44942;-178.407;178.413;0.00534228;0.113557;0.0750611
816;632;-1.25562;-178.468;178.472;0.0035319;0.120139;0.0641274
839;632;-1.28733;-178.498;178.503;-0.00514381;0.125904;0.0557671
862;632;-1.49343;-178.7;178.706;-0.00551451;0.138495;0.0574298
885;632;-1.54184;-178.612;178.619;0.00128528;0.143991;0.0588379
908;632;-1.43436;-178.667;178.672;0.00140515;0.152733;0.0516022
931;632;-1.47729;-178.556;178.562;0.000354947;0.147494;0.0501191
954;632;-1.4182;-178.541;178.547;0.00229739;0.156334;0.0433354
977;632;-1.37178;-178.628;178.634;-0.00110535;0.171435;0.0405526
1000;632;-1.46913;-178.612;178.618;-0.00339707;0.174388;0.0385252
1023;632;-1.52846;-178.745;178.751;-0.00143213;0.182864;0.0359905
1046;632;-1.53508;-178.659;178.666;0.00135147;0.1816;0.0335874
1069;632;-1.4675;-178.417;178.423;-0.00349487;0.175011;0.0250872
1092;632;-1.69617;-178.599;178.607;-0.00684872;0.186645;0.0172791
1115;632;-1.78419;-178.643;178.652;-0.00313563;0.179465;0.0127132
1138;632;-1.84085;-178.739;178.749;0.00243206;0.199945;0.00729924
1161;632;-1.67246;-178.678;178.686;-0.000962275;0.189672;-0.00127452
1184;632;-1.88523;-178.835;178.845;-0.00306241;0.19311;-0.00650202
1207;632;-1.8141;-178.903;178.912;-0.000196162;0.189576;-0.0178169
1230;632;-1.89445;-178.968;178.978;-0.00614596;0.174335;-0.0206419
1253;632;-2.09769;-178.915;178.928;-0.00200661;0.16531;-0.0222276
1276;632;-1.98701;-179.09;179.101;0.000949106;0.160862;-0.0329927
1299;632;-2.05534;-179.259;179.271;-0.00217358;0.154283;-0.0337803
1322;632;-2.08711;-179.115;179.127;0.00173394;0.153093;-0.0349294
1345;632;-1.97565;-179.251;179.262;0.00140893;0.147441;-0.0425644
1368;632;-2.02235;-179.143;179.154;-0.000124615;0.126248;-0.0481256
1391;632;-1.9816;-179.392;179.403;0.00143729;0.128807;-0.0512152
1414;632;-1.95656;-179.301;179.312;-0.0057524;0.120232;-0.0530235
1437;632;-2.24723;-179.238;179.252;-0.00308163;0.113463;-0.0500694
1460;632;-2.09874;-179.441;179.453;0.00105879;0.118962;-0.0612002
1483;632;-2.19933;-179.505;179.519;-0.00579963;0.118209;-0.0619655
1506;632;-2.36637;-179.362;179.378;-0.000307185;0.107041;-0.0589299
1529;632;-2.21391;-179.302;179.315;0.00415885;0.119384;-0.074393
1552;632;-2.17553;-179.44;179.453;-0.0100695;0.126333;-0.0801596
1575;632;-2.67977;-179.135;179.155;-0.0184514;0.143274;-0.0822874
1598;632;-3.03488;-178.955;178.981;-0.04525;0.212512;-0.0854109
1621;632;-4.85778;-177.101;177.168;-0.0728679;0.202262;-0.0513475
655;655;6.00794;-173.556;173.66;-0.0697693;0.21953;0.0670125
678;655;4.26466;-175.383;175.435;-0.0613258;0.199388;0.0730544
701;655;3.01411;-176.19;176.216;-0.0378689;0.170608;0.0871915
724;655;2.47646;-176.41;176.428;-0.0169737;0.15021;0.0943324
747;655;2.22618;-176.381;176.396;-0.0069685;0.147251;0.0904247
770;655;2.15387;-176.122;176.135;-0.00434244;0.149336;0.0843705
793;655;2.02549;-176.167;176.178;-0.00908362;0.154527;0.0770152
816;655;1.73401;-176.028;176.037;-0.0130398;0.169044;0.0724345
839;655;1.42095;-175.908;175.913;-0.0109414;0.171252;0.065113
862;655;1.22758;-175.851;175.856;-0.00601394;0.1908;0.0644718
885;655;1.14274;-175.648;175.652;-0.00698098;0.192192;0.0635
908;655;0.903914;-175.492;175.494;-0.00835654;0.198558;0.0548643
931;655;0.756399;-175.478;175.479;-0.00631288;0.199216;0.0523149
954;655;0.612052;-175.268;175.269;-0.00472582;0.206813;0.0503249
977;655;0.536439;-175.044;175.045;-0.00507804;0.213323;0.0450777
1000;655;0.376856;-174.964;174.965;-0.00821032;0.227217;0.0396162
1023;655;0.15703;-174.919;174.919;-0.01209;0.238537;0.0344966
1046;655;-0.182859;-174.839;174.839;-0.0108326;0.23884;0.0322965
1069;655;-0.344445;-174.717;174.717;-0.0125197;0.235905;0.0259266
1092;655;-0.762763;-174.662;174.664;-0.0166195;0.246666;0.0174671
1115;655;-1.11557;-174.839;174.843;-0.0155788;0.250812;0.0166033
1138;655;-1.48526;-174.529;174.535;-0.0120778;0.257317;0.0100457
1161;655;-1.67488;-174.665;174.673;-0.0122377;0.25009;-0.00582673
1184;655;-2.05225;-174.756;174.768;-0.0189493;0.248604;-0.00930608
1207;655;-2.55558;-174.903;174.921;-0.0169737;0.247576;-0.0244857
1230;655;-2.84276;-175.275;175.298;-0.0106688;0.235383;-0.0283049
1253;655;-3.05173;-175.401;175.428;-0.00998004;0.216999;-0.0304139
1276;655;-3.30597;-175.681;175.712;-0.0117338;0.210834;-0.0387312
1299;655;-3.59856;-175.994;176.031;-0.00843081;0.209303;-0.0392441
1322;655;-3.69586;-175.878;175.917;-0.00684926;0.199318;-0.0432189
1345;655;-3.91498;-176.151;176.194;-0.00990231;0.189518;-0.0557759
1368;655;-4.15777;-176.491;176.54;-0.00709308;0.172555;-0.0571449
1391;655;-4.24571;-176.699;176.75;-0.00729413;0.17131;-0.0570388
1414;655;-4.49566;-176.811;176.868;-0.00508352;0.156545;-0.0601808
1437;655;-4.48043;-176.86;176.916;-0.00579381;0.149329;-0.0606507
1460;655;-4.7633;-176.99;177.054;-0.013584;0.151075;-0.0667924
1483;655;-5.11022;-177.097;177.17;-0.00921155;0.156186;-0.071757
1506;655;-5.18938;-177.177;177.253;-0.0101312;0.154486;-0.0707156
1529;655;-5.57896;-176.925;177.013;-0.0173325;0.161801;-0.079146
1552;655;-5.99413;-176.983;177.084;-0.0264151;0.174792;-0.0827538
1575;655;-6.81391;-176.376;176.508;-0.0502057;0.191833;-0.0692115
1598;655;-8.4084;-175.03;175.232;-0.0599469;0.239558;-0.0695077
1621;655;-9.77001;-173.29;173.565;-0.0545856;0.23074;-0.0627713
655;678;11.5357;-168.906;169.299;-0.0675484;0.239512;0.0497386
678;678;9.84277;-170.788;171.072;-0.0669948;0.24368;0.0554444
701;678;8.20855;-172.298;172.494;-0.0529728;0.229896;0.0723402
724;678;7.29761;-172.658;172.812;-0.0344291;0.219872;0.0863925
747;678;6.59495;-172.677;172.803;-0.0267006;0.215419;0.0855613
770;678;6.05232;-172.519;172.626;-0.0214856;0.213441;0.0829583
793;678;5.59374;-172.25;172.341;-0.018276;0.229756;0.083185
816;678;5.19541;-171.649;171.728;-0.0220098;0.241019;0.0770831
839;678;4.56399;-171.522;171.582;-0.0219422;0.24348;0.0718829
862;678;4.16896;-170.928;170.979;-0.0138166;0.260516;0.0696558
885;678;3.91766;-170.765;170.81;-0.0153881;0.268004;0.060706
908;678;3.4537;-170.515;170.55;-0.0175494;0.275409;0.05682
931;678;3.10129;-170.351;170.38;-0.015826;0.283104;0.0533253
954;678;2.71698;-170.006;170.028;-0.0143647;0.288091;0.0489627
977;678;2.43254;-169.817;169.834;-0.0141632;0.288836;0.0478488
1000;678;2.05446;-169.248;169.26;-0.0192242;0.303755;0.0458668
1023;678;1.5307;-168.923;168.93;-0.0179067;0.314146;0.0355674
1046;678;1.22111;-168.809;168.814;-0.0172245;0.321104;0.0313389
1069;678;0.73063;-168.654;168.656;-0.0242458;0.326873;0.0272316
1092;678;0.090203;-168.414;168.414;-0.0242102;0.342321;0.0223526
1115;678;-0.398326;-168.291;168.292;-0.0259869;0.352454;0.0179472
1138;678;-1.12204;-168.131;168.135;-0.0328175;0.340722;0.00526062
1161;678;-1.93357;-168.337;168.348;-0.0286652;0.345068;-0.00902469
1184;678;-2.46208;-168.552;168.57;-0.0326225;0.339062;-0.0151041
1207;678;-3.46084;-168.68;168.716;-0.0310015;0.32767;-0.0215959
1230;678;-3.91595;-169.218;169.264;-0.0205739;0.323937;-0.0359939
1253;678;-4.43317;-169.88;169.938;-0.0204234;0.309256;-0.0405885
1276;678;-4.87867;-170.319;170.389;-0.0219733;0.296961;-0.0405472
1299;678;-5.46069;-170.577;170.664;-0.0220023;0.29008;-0.0441729
1322;678;-5.90527;-170.848;170.95;-0.0207672;0.267718;-0.0540445
1345;678;-6.43394;-171.416;171.537;-0.0163885;0.260301;-0.0621611
1368;678;-6.68001;-171.996;172.126;-0.00980639;0.249291;-0.0614701
1391;678;-6.89619;-172.318;172.456;-0.0140021;0.235639;-0.0655139
1414;678;-7.337;-172.865;173.021;-0.0162415;0.217655;-0.0678401
1437;678;-7.65617;-173.097;173.266;-0.0154761;0.20989;-0.0704631
1460;678;-8.05648;-173.289;173.476;-0.0213176;0.20688;-0.0670187
1483;678;-8.64759;-173.204;173.42;-0.0231894;0.210861;-0.0690589
1506;678;-9.13601;-173.17;173.411;-0.0257865;0.21685;-0.0735411
1529;678;-9.85028;-172.934;173.214;-0.0322243;0.215853;-0.0774487
1552;678;-10.6458;-172.677;173.004;-0.0409692;0.240065;-0.0751493
1575;678;-11.7898;-171.797;172.201;-0.0647083;0.257471;-0.0599657
1598;678;-13.8055;-170.057;170.616;-0.0725782;0.275724;-0.0542209
1621;678;-15.3875;-168.497;169.198;-0.0641179;0.28464;-0.0599292
655;701;15.8136;-164.48;165.238;-0.0669044;0.222831;0.0280004
678;701;14.1534;-166.161;166.763;-0.0690949;0.23998;0.0345645
701;701;12.4162;-167.413;167.873;-0.061875;0.250089;0.05005
724;701;11.1779;-167.905;168.277;-0.0480336;0.245186;0.0629511
747;701;10.1478;-167.931;168.237;-0.0370615;0.245428;0.0693475
