x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;0.719658;-270.382;270.383;-0.0571899;0.268221;0.106513
678;632;-0.727109;-272.37;272.371;-0.0484196;0.265545;0.111504
701;632;-1.64396;-273.019;273.024;-0.0322173;0.230813;0.128978
724;632;-2.23396;-272.498;272.507;-0.00655309;0.193075;0.138945
747;632;-1.94924;-272.509;272.516;0.00630394;0.183381;0.113048
770;632;-1.94559;-272.753;272.76;9.2727e-05;0.216095;0.111834
793;632;-1.94506;-272.599;272.606;0.00653775;0.205047;0.109174
816;632;-1.64589;-272.682;272.687;0.00543008;0.209493;0.0913041
839;632;-1.69619;-272.748;272.753;-0.00834261;0.21928;0.0772744
862;632;-2.03255;-273.024;273.032;-0.0099502;0.24492;0.0815727
885;632;-2.15655;-272.925;272.934;0.00151284;0.256857;0.083435
908;632;-1.96301;-273.046;273.053;0.00400849;0.273344;0.0734039
931;632;-1.97259;-272.848;272.855;-0.000411455;0.26243;0.0696874
954;632;-1.98243;-272.835;272.842;0.00282418;0.276923;0.0625797
977;632;-1.84294;-272.936;272.942;7.06273e-05;0.30324;0.0572661
1000;632;-1.97925;-272.917;272.924;-0.00431148;0.315176;0.0523036
1023;632;-2.04212;-273.131;273.139;-0.0017451;0.324919;0.0481005
1046;632;-2.05982;-273.061;273.069;4.16173e-05;0.327014;0.0456364
1069;632;-2.04204;-272.721;272.728;-0.00577747;0.313439;0.0381132
1092;632;-2.32694;-272.831;272.841;-0.00859443;0.324888;0.025566
1115;632;-2.43976;-272.967;272.978;-0.00175149;0.316457;0.0164375
1138;632;-2.40887;-273.176;273.187;0.00521549;0.352747;0.00762296
1161;632;-2.20063;-273.087;273.096;-0.00227848;0.335274;-0.00217586
1184;632;-2.51396;-273.296;273.308;-0.00441137;0.345806;-0.0091887
1207;632;-2.40439;-273.277;273.287;-0.000825994;0.330305;-0.0225318
1230;632;-2.552;-273.345;273.357;-0.00743562;0.300713;-0.0263156
1253;632;-2.74772;-273.31;273.324;-0.00187532;0.292023;-0.03141
1276;632;-2.63917;-273.621;273.633;0.000521486;0.285862;-0.0454967
1299;632;-2.72672;-273.834;273.848;-0.00151611;0.271768;-0.0451678
1322;632;-2.70897;-273.642;273.655;0.000133688;0.265731;-0.0461738
1345;632;-2.721;-273.636;273.649;-0.000104324;0.251672;-0.0583965
1368;632;-2.71377;-273.648;273.662;0.00263367;0.227081;-0.0695599
1391;632;-2.60138;-273.991;274.004;0.00171113;0.228531;-0.073595
1414;632;-2.63554;-273.844;273.857;-0.00790304;0.2129;-0.0753542
1437;632;-2.96668;-273.821;273.837;-0.00413149;0.199993;-0.074418
1460;632;-2.82711;-274.165;274.18;0.00121595;0.20802;-0.0877904
1483;632;-2.91332;-274.304;274.319;-0.0080585;0.209263;-0.0900766
1506;632;-3.19931;-274.178;274.196;-0.00207266;0.201525;-0.0880187
1529;632;-3.0092;-274.104;274.12;0.00354148;0.221066;-0.109432
1552;632;-3.0367;-274.217;274.234;-0.0174521;0.227377;-0.114242
1575;632;-3.8207;-273.726;273.753;-0.0245604;0.247947;-0.119434
1598;632;-4.18563;-273.553;273.585;-0.0617052;0.354717;-0.123539
1621;632;-6.8364;-271.04;271.126;-0.102643;0.306078;-0.0659377
655;655;8.47818;-265.949;266.084;-0.0851628;0.345119;0.103533
678;655;6.34584;-267.803;267.878;-0.0793094;0.335516;0.108365
701;655;4.5681;-268.915;268.954;-0.0512235;0.292646;0.122293
724;655;3.90587;-269.124;269.153;-0.0258234;0.262361;0.132819
747;655;3.36386;-269.15;269.171;-0.0141;0.254581;0.127827
770;655;3.25086;-268.723;268.743;-0.00776894;0.262729;0.119981
793;655;3.00324;-268.739;268.756;-0.013644;0.268237;0.108471
816;655;2.61877;-268.618;268.631;-0.0195585;0.29199;0.101496
839;655;2.09347;-268.423;268.431;-0.0161911;0.299641;0.0931332
862;655;1.86612;-268.223;268.229;-0.00868323;0.330554;0.093403
885;655;1.68917;-267.89;267.896;-0.0110188;0.335606;0.0906751
908;655;1.35264;-267.635;267.639;-0.0126081;0.347669;0.0768801
931;655;1.10466;-267.614;267.616;-0.00885433;0.350946;0.0734604
954;655;0.942395;-267.314;267.316;-0.00556527;0.364544;0.0725303
977;655;0.842493;-266.908;266.909;-0.00813291;0.374496;0.0654069
1000;655;0.562041;-266.659;266.66;-0.0124219;0.400799;0.0554089
1023;655;0.266913;-266.679;266.679;-0.0169427;0.423822;0.046609
1046;655;-0.224202;-266.538;266.538;-0.0149332;0.425006;0.0442527
1069;655;-0.425912;-266.429;266.429;-0.0163075;0.423056;0.0365496
1092;655;-0.981091;-266.319;266.321;-0.0222523;0.436242;0.0244607
1115;655;-1.46147;-266.593;266.597;-0.021515;0.4479;0.0239555
1138;655;-1.98201;-266.142;266.15;-0.0164091;0.458403;0.0143295
1161;655;-2.22318;-266.36;266.369;-0.0179264;0.445809;-0.00719371
1184;655;-2.8148;-266.383;266.398;-0.0254501;0.441452;-0.0125962
1207;655;-3.41014;-266.655;266.677;-0.0199436;0.434348;-0.0361453
1230;655;-3.75014;-267.264;267.29;-0.0130801;0.414848;-0.0389628
1253;655;-4.02178;-267.391;267.421;-0.014026;0.386321;-0.0424687
1276;655;-4.40358;-267.84;267.876;-0.0164463;0.372928;-0.0542005
1299;655;-4.79447;-268.334;268.377;-0.0118696;0.368263;-0.0555224
1322;655;-4.95487;-268.267;268.313;-0.0131415;0.352323;-0.0601791
1345;655;-5.40359;-268.563;268.618;-0.0157578;0.328597;-0.0756834
1368;655;-5.69271;-269.073;269.133;-0.00978103;0.303801;-0.0815528
1391;655;-5.86381;-269.421;269.484;-0.0115734;0.298895;-0.0818309
1414;655;-6.23145;-269.617;269.689;-0.00756803;0.275601;-0.0868983
1437;655;-6.21485;-269.801;269.873;-0.00742201;0.263466;-0.0896369
1460;655;-6.57623;-270.054;270.134;-0.0186569;0.265121;-0.0959285
1483;655;-7.08326;-270.23;270.323;-0.0171828;0.27238;-0.101333
1506;655;-7.374;-270.256;270.356;-0.0197508;0.272575;-0.100519
