x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;0.197761;-189.471;189.471;-0.036212;0.196305;0.0946623
678;632;-0.694083;-190.856;190.857;-0.0338031;0.158807;0.085991
701;632;-1.42595;-191.392;191.398;-0.0253234;0.137251;0.0954803
724;632;-1.87459;-191.066;191.075;-0.00297069;0.111619;0.101993
747;632;-1.56397;-191.066;191.072;0.00555212;0.106843;0.0841931
770;632;-1.62007;-191.192;191.198;0.000221716;0.126832;0.0838281
793;632;-1.55389;-191.168;191.174;0.00582371;0.121094;0.0800601
816;632;-1.353;-191.259;191.264;0.00322869;0.129294;0.0676734
839;632;-1.40584;-191.314;191.319;-0.00596446;0.137134;0.0597808
862;632;-1.62875;-191.486;191.493;-0.00612255;0.149128;0.0622429
885;632;-1.68838;-191.373;191.381;0.00170665;0.152901;0.0623212
908;632;-1.55032;-191.496;191.503;0.00216833;0.16653;0.0542089
931;632;-1.58875;-191.362;191.369;0.000175954;0.160312;0.0529423
954;632;-1.54241;-191.365;191.371;0.0021222;0.170846;0.0460291
977;632;-1.4913;-191.444;191.449;-0.00117521;0.187393;0.0433489
1000;632;-1.59657;-191.444;191.451;-0.00304769;0.190912;0.040724
1023;632;-1.63189;-191.574;191.581;-0.0011292;0.198362;0.0376054
1046;632;-1.64858;-191.501;191.508;0.000949783;0.198631;0.0355652
1069;632;-1.58949;-191.233;191.239;-0.00391448;0.189546;0.0266318
1092;632;-1.82903;-191.445;191.454;-0.00709089;0.202779;0.0180124
1115;632;-1.91759;-191.495;191.505;-0.00294728;0.196254;0.0140682
1138;632;-1.96493;-191.552;191.562;0.00278522;0.214888;0.00787689
1161;632;-1.78964;-191.496;191.505;-0.00121772;0.203905;-0.00187423
1184;632;-2.02117;-191.684;191.695;-0.00388023;0.209341;-0.00754935
1207;632;-1.9692;-191.752;191.762;-0.000586117;0.204898;-0.0182213
1230;632;-2.04831;-191.808;191.819;-0.00585639;0.188027;-0.0215585
1253;632;-2.2394;-191.786;191.799;-0.0017205;0.180698;-0.0235021
1276;632;-2.12772;-191.944;191.956;0.000587541;0.175557;-0.0346141
1299;632;-2.21353;-192.112;192.125;-0.00217565;0.168026;-0.0354792
1322;632;-2.22792;-191.966;191.979;0.00205577;0.165376;-0.0367216
1345;632;-2.11907;-192.087;192.098;0.00101694;0.159589;-0.0449968
1368;632;-2.18116;-191.956;191.969;-0.000833181;0.136677;-0.0506287
1391;632;-2.15756;-192.203;192.216;0.00134511;0.138208;-0.0544196
1414;632;-2.1196;-192.115;192.127;-0.00484286;0.12932;-0.0579219
1437;632;-2.38092;-192.137;192.151;-0.00216745;0.124509;-0.0558146
1460;632;-2.22017;-192.379;192.392;0.000565685;0.132411;-0.0659669
1483;632;-2.35579;-192.422;192.436;-0.00650593;0.128839;-0.0657535
1506;632;-2.52051;-192.291;192.308;-0.000276257;0.11829;-0.0633001
1529;632;-2.36895;-192.217;192.232;0.00321253;0.131163;-0.0793213
1552;632;-2.373;-192.347;192.362;-0.0117921;0.13834;-0.0846925
1575;632;-2.91509;-192.013;192.035;-0.018339;0.156294;-0.0881208
1598;632;-3.22699;-191.871;191.898;-0.0471884;0.23259;-0.0922664
1621;632;-5.18976;-189.916;189.987;-0.0780858;0.216747;-0.0534307
655;655;6.38302;-186.043;186.153;-0.0739278;0.232848;0.070259
678;655;4.52655;-187.976;188.031;-0.0649207;0.214244;0.0773867
701;655;3.20149;-188.842;188.869;-0.0396384;0.182512;0.0928509
724;655;2.65286;-189.034;189.053;-0.0182091;0.162329;0.100225
747;655;2.35571;-189.032;189.047;-0.00779814;0.157916;0.0959364
770;655;2.29178;-188.738;188.752;-0.00456736;0.162571;0.0898085
793;655;2.14455;-188.802;188.814;-0.00996452;0.166498;0.0811768
816;655;1.83103;-188.653;188.662;-0.0141328;0.183473;0.0769977
839;655;1.48886;-188.513;188.518;-0.0117713;0.187605;0.0695347
862;655;1.28583;-188.442;188.447;-0.00669091;0.206548;0.0684016
885;655;1.17927;-188.247;188.251;-0.00763177;0.208136;0.0676912
908;655;0.931798;-188.057;188.059;-0.00882538;0.216493;0.058417
931;655;0.771006;-188.037;188.038;-0.00679979;0.217324;0.0555356
954;655;0.617276;-187.811;187.812;-0.00470908;0.225932;0.0537775
977;655;0.551324;-187.553;187.554;-0.00557332;0.232709;0.0479837
1000;655;0.358969;-187.478;187.478;-0.00903243;0.248651;0.0415975
1023;655;0.133819;-187.449;187.449;-0.0124006;0.260185;0.0361655
1046;655;-0.215215;-187.352;187.352;-0.0113734;0.26197;0.0339752
1069;655;-0.392804;-187.249;187.25;-0.01344;0.259042;0.0269516
1092;655;-0.837938;-187.195;187.197;-0.0175065;0.269933;0.0186526
1115;655;-1.20542;-187.363;187.367;-0.0164849;0.275183;0.0176162
1138;655;-1.60283;-187.052;187.059;-0.0127799;0.280738;0.0101772
1161;655;-1.79737;-187.207;187.215;-0.0132479;0.273157;-0.00621718
1184;655;-2.21694;-187.29;187.303;-0.0201491;0.271799;-0.00986557
