x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;0.952068;-323.282;323.284;-0.067118;0.309016;0.109633
678;632;-0.805506;-325.88;325.881;-0.0567412;0.32886;0.125307
701;632;-1.86432;-326.606;326.611;-0.036302;0.287492;0.15113
724;632;-2.50742;-326.102;326.111;-0.00583589;0.248877;0.162703
747;632;-2.13681;-326.061;326.068;0.00790156;0.230113;0.130173
770;632;-2.14624;-326.386;326.393;-0.000722619;0.271759;0.126556
793;632;-2.1705;-326.262;326.269;0.00695543;0.260586;0.124455
816;632;-1.82742;-326.335;326.34;0.00587473;0.264462;0.104437
839;632;-1.90135;-326.427;326.433;-0.00985183;0.276451;0.0882157
862;632;-2.28444;-326.714;326.722;-0.0115416;0.309705;0.0942821
885;632;-2.4357;-326.601;326.61;0.00115609;0.322996;0.0952393
908;632;-2.23135;-326.79;326.798;0.00512352;0.348914;0.08482
931;632;-2.20065;-326.544;326.551;0.00062797;0.331004;0.0794189
954;632;-2.20313;-326.546;326.553;0.00346961;0.352991;0.0708564
977;632;-2.04145;-326.649;326.655;-8.03537e-05;0.386932;0.0653572
1000;632;-2.20695;-326.652;326.66;-0.00509315;0.408314;0.0598274
1023;632;-2.27686;-326.868;326.876;-0.00163468;0.420884;0.0549699
1046;632;-2.2825;-326.817;326.825;0.000668574;0.422081;0.0519815
1069;632;-2.24834;-326.416;326.424;-0.0062777;0.402735;0.0431237
1092;632;-2.57288;-326.566;326.576;-0.00980966;0.416977;0.0284612
1115;632;-2.70274;-326.706;326.717;-0.00177496;0.409702;0.018381
1138;632;-2.65601;-326.926;326.937;0.00563251;0.448733;0.0074607
1161;632;-2.44475;-326.894;326.903;-0.00336173;0.434064;-0.0027853
1184;632;-2.81125;-327.103;327.115;-0.00465047;0.45066;-0.0094613
1207;632;-2.65935;-327.021;327.031;-0.000564858;0.424615;-0.024318
1230;632;-2.83725;-327.127;327.139;-0.00815353;0.387615;-0.0289817
1253;632;-3.03601;-327.091;327.105;-0.00223624;0.374965;-0.0349206
1276;632;-2.94127;-327.436;327.449;0.00040127;0.369859;-0.0518413
1299;632;-3.02177;-327.714;327.728;-0.00110503;0.351544;-0.0515654
