x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;609;-1.46836;-14.554;14.6279;-0.00215893;0.00490292;0.0128551
678;609;-1.52496;-13.9915;14.0744;0.0191549;-0.0148562;0.0095623
701;609;-0.599136;-13.9714;13.9843;0.0143759;-0.0172479;-0.0153767
724;609;-0.868448;-13.9007;13.9278;-0.00093538;-0.0159937;-0.00492749
747;609;-0.646342;-13.3532;13.3688;-0.00374099;-0.0345006;-0.0137551
770;609;-1.04095;-13.9943;14.033;-0.00204018;-0.0100031;-0.00858427
793;609;-0.742033;-13.7537;13.7737;0.0102044;-0.0183925;-0.00994427
816;609;-0.573921;-14.0093;14.0211;-0.00291326;-0.00806431;-0.0134065
839;609;-0.876274;-13.6966;13.7246;-0.0146685;-0.0208151;-0.005351
862;609;-1.25369;-14.011;14.067;-0.00461432;-0.00525758;-0.00539057
885;609;-1.09222;-14.2379;14.2797;0.00905252;0.00890306;-0.00032197
908;609;-0.839338;-14.1451;14.1699;0.00741123;0.00390991;-0.00604389
931;609;-0.752565;-14.2207;14.2406;0.00172655;0.0123628;-0.00754487
954;609;-0.760261;-14.3044;14.3246;-0.000260975;0.0151773;-0.00628095
977;609;-0.764877;-14.3882;14.4086;-0.00554282;0.0205138;-0.00391084
1000;609;-1.01608;-14.1914;14.2278;-0.00302263;0.0105786;-0.000601452
1023;609;-0.904182;-14.4584;14.4866;-0.000832251;0.0242979;-0.000638925
1046;609;-1.05439;-14.2224;14.2614;-0.00356934;0.0167596;0.00827992
1069;609;-1.07029;-14.0725;14.1131;0.00718792;0.00870059;0.0109916
1092;609;-0.727704;-13.7151;13.7344;0.00946784;0.000772162;0.00591511
1115;609;-0.640072;-13.5223;13.5374;0.00294791;-0.00372173;-0.00351469
1138;609;-0.592316;-13.7546;13.7674;-0.000952462;0.00560439;-0.00476774
1161;609;-0.684264;-13.7037;13.7207;0.00137777;0.00597456;0.00467233
1184;609;-0.529894;-13.4647;13.4752;0.00709543;-0.000932849;0.00221196
1207;609;-0.360779;-13.3003;13.3052;-0.000723932;-0.00641471;-0.0045748
1230;609;-0.563448;-13.3159;13.3278;-0.00829301;-0.00170748;0.00254435
1253;609;-0.744797;-13.0069;13.0282;-0.00427371;-0.0158233;0.00782428
1276;609;-0.763082;-12.8258;12.8485;0.00413863;-0.020142;0.0051156
1299;609;-0.554859;-13.0728;13.0845;0.00712812;-0.00535226;4.56609e-05
1322;609;-0.436511;-12.9484;12.9557;0.00219604;-0.0108545;0.00136876
1345;609;-0.454278;-12.8994;12.9074;0.000968181;-0.00790285;0.0025488
1368;609;-0.392135;-12.8355;12.8414;0.00256608;-0.0108091;-0.00395623
1391;609;-0.338245;-13.3131;13.3174;-0.00194637;0.00991664;-0.00148274
1414;609;-0.482689;-13.1283;13.1372;-0.00161386;0.00598101;0.00529315
1437;609;-0.412954;-13.1187;13.1252;0.00586858;0.00845821;0.00418537
1460;609;-0.214764;-12.7893;12.7911;0.00186171;-0.00219124;0.00350198
1483;609;-0.328341;-12.8233;12.8275;-0.00106356;0.00413199;0.00177648
1506;609;-0.263728;-12.7533;12.756;-0.00161873;-0.00193083;0.0043315
1529;609;-0.403233;-12.639;12.6454;0.000177582;0.00096062;0.00721625
1552;609;-0.256438;-12.4691;12.4717;0.0017889;-0.00666598;0.00598942
1575;609;-0.321536;-12.4204;12.4246;0.00606436;-0.00430121;0.00296986
1598;609;0.0212907;-12.6593;12.6593;0.0118314;0.0121733;-0.00649397
1621;609;0.217425;-12.8627;12.8645;0.00860301;0.0256376;-0.00769563
655;632;-1.44217;-14.4415;14.5133;0.00294189;0.0115346;0.00531621
678;632;-1.37484;-14.3363;14.4021;0.00221408;-0.00110865;0.00476193
701;632;-1.34047;-14.3838;14.4461;-0.000539492;-0.00509402;-0.00633074
724;632;-1.3997;-14.2778;14.3463;0.00228132;-0.00354438;-0.00187308
747;632;-1.23615;-14.1687;14.2226;0.00352148;-0.0152883;-0.00496934
770;632;-1.23803;-14.2264;14.2802;0.00105587;-0.000709437;-0.000491704
793;632;-1.1876;-14.1851;14.2347;0.000374652;-0.00511377;-0.00352003
816;632;-1.2208;-14.2047;14.2571;0.00135613;0.00205681;-0.00508635
839;632;-1.12527;-14.1818;14.2264;-0.000249721;-0.00643115;-0.000683445
862;632;-1.23235;-14.1323;14.1859;0.00186305;0.00205634;0.00394347
885;632;-1.03988;-14.0341;14.0726;0.00236168;0.00869757;0.000869825
908;632;-1.1239;-14.0571;14.1019;0.000466442;0.00662823;-0.00154936
931;632;-1.01853;-13.9396;13.9767;0.00348007;0.0101555;-0.00212994
954;632;-0.964197;-13.9588;13.9921;0.000321619;0.0102515;-0.00218321
977;632;-1.00374;-13.9224;13.9585;-0.000958162;0.0140976;-0.00224538
1000;632;-1.00829;-13.9494;13.9858;0.00187145;0.0117396;0.00162556
1023;632;-0.917735;-13.9061;13.9364;0.00303551;0.0183939;0.00103529
1046;632;-0.869;-13.8408;13.8681;0.00207774;0.0144066;0.00296739
1069;632;-0.822269;-13.8745;13.8989;0.00301219;0.0100969;0.00494974
1092;632;-0.73087;-13.6973;13.7168;0.000900367;0.0045996;0.0026916
1115;632;-0.781639;-13.6085;13.6309;0.000225219;0.000799027;-0.000670423
1138;632;-0.720566;-13.6264;13.6455;0.00362456;0.00494075;-0.000714639
1161;632;-0.61523;-13.5668;13.5807;0.00199893;0.00677442;0.00164319
1184;632;-0.628919;-13.4864;13.5011;-0.000652153;0.00329043;0.000119669
1207;632;-0.645387;-13.4501;13.4656;0.000782301;0.000496667;-0.00157467
1230;632;-0.593135;-13.3552;13.3683;0.000434609;0.00178164;0.000249907
