Time,Displacement,Force
"0.2870","0.1208","12.3492"
"0.2880","0.1212","12.4002"
"0.2890","0.1216","12.4516"
"0.2900","0.1220","12.5034"
"0.2910","0.1224","12.5555"
"0.2920","0.1228","12.6080"
"0.2930","0.1233","12.6610"
"0.2940","0.1237","12.7143"
"0.2950","0.1241","12.7680"
"0.2960","0.1245","12.8221"
"0.2970","0.1249","12.8766"
"0.2980","0.1253","12.9313"
"0.2990","0.1257","12.9864"
"0.3000","0.1262","13.0418"
"0.3010","0.1266","13.0974"
"0.3020","0.1270","13.1533"
"0.3030","0.1274","13.2093"
"0.3040","0.1278","13.2654"
"0.3050","0.1283","13.3217"
"0.3060","0.1287","13.3780"
"0.3070","0.1291","13.4343"
"0.3080","0.1295","13.4906"
"0.3090","0.1299","13.5468"
"0.3100","0.1304","13.6030"
"0.3110","0.1308","13.6590"
"0.3120","0.1312","13.7148"
"0.3130","0.1317","13.7703"
"0.3140","0.1321","13.8257"
"0.3150","0.1325","13.8807"
"0.3160","0.1329","13.9353"
"0.3170","0.1333","13.9896"
"0.3180","0.1338","14.0436"
"0.3190","0.1342","14.0970"
"0.3200","0.1346","14.1500"
"0.3210","0.1350","14.2025"
"0.3220","0.1354","14.2545"
"0.3230","0.1359","14.3060"
"0.3240","0.1363","14.3569"
"0.3250","0.1367","14.4073"
"0.3260","0.1371","14.4571"
"0.3270","0.1375","14.5064"
"0.3280","0.1379","14.5551"
"0.3290","0.1383","14.6033"
"0.3300","0.1387","14.6509"
"0.3310","0.1391","14.6981"
"0.3320","0.1395","14.7447"
"0.3330","0.1399","14.7909"
"0.3340","0.1403","14.8366"
"0.3350","0.1407","14.8819"
"0.3360","0.1411","14.9268"
"0.3370","0.1415","14.9713"
"0.3380","0.1418","15.0154"
"0.3390","0.1422","15.0593"
"0.3400","0.1426","15.1028"
"0.3410","0.1430","15.1461"
"0.3420","0.1434","15.1893"
"0.3430","0.1437","15.2322"
"0.3440","0.1441","15.2750"
"0.3450","0.1445","15.3176"
"0.3460","0.1449","15.3602"
"0.3470","0.1452","15.4028"
"0.3480","0.1456","15.4454"
"0.3490","0.1460","15.4882"
"0.3500","0.1464","15.5310"
"0.3510","0.1467","15.5740"
"0.3520","0.1471","15.6172"
"0.3530","0.1475","15.6607"
"0.3540","0.1479","15.7044"
"0.3550","0.1482","15.7485"
"0.3560","0.1486","15.7930"
"0.3570","0.1490","15.8378"
"0.3580","0.1494","15.8830"
"0.3590","0.1498","15.9287"
"0.3600","0.1501","15.9748"
"0.3610","0.1505","16.0213"
"0.3620","0.1509","16.0684"
"0.3630","0.1513","16.1159"
"0.3640","0.1517","16.1638"
"0.3650","0.1521","16.2123"
"0.3660","0.1525","16.2612"
"0.3670","0.1529","16.3106"
"0.3680","0.1533","16.3605"
"0.3690","0.1537","16.4109"
"0.3700","0.1541","16.4618"
"0.3710","0.1545","16.5131"
"0.3720","0.1549","16.5648"
"0.3730","0.1553","16.6170"
"0.3740","0.1557","16.6695"
"0.3750","0.1561","16.7224"
"0.3760","0.1565","16.7756"
"0.3770","0.1569","16.8291"
"0.3780","0.1573","16.8829"
"0.3790","0.1577","16.9369"
"0.3800","0.1582","16.9911"
"0.3810","0.1586","17.0455"
"0.3820","0.1590","17.1001"
"0.3830","0.1594","17.1548"
"0.3840","0.1598","17.2095"
"0.3850","0.1603","17.2643"
"0.3860","0.1607","17.3191"
"0.3870","0.1611","17.3738"
"0.3880","0.1615","17.4285"
"0.3890","0.1619","17.4830"
"0.3900","0.1624","17.5374"
"0.3910","0.1628","17.5916"
"0.3920","0.1632","17.6456"
"0.3930","0.1636","17.6993"
"0.3940","0.1640","17.7526"
"0.3950","0.1645","17.8056"
"0.3960","0.1649","17.8582"
"0.3970","0.1653","17.9105"
"0.3980","0.1657","17.9623"
"0.3990","0.1661","18.0136"
"0.4000","0.1665","18.0644"
"0.4010","0.1669","18.1148"
"0.4020","0.1674","18.1648"
"0.4030","0.1678","18.2142"
"0.4040","0.1682","18.2632"
"0.4050","0.1686","18.3118"
"0.4060","0.1690","18.3599"
"0.4070","0.1694","18.4076"
"0.4080","0.1698","18.4549"
"0.4090","0.1702","18.5018"
"0.4100","0.1706","18.5484"
"0.4110","0.1710","18.5946"
"0.4120","0.1714","18.6405"
"0.4130","0.1718","18.6862"
"0.4140","0.1722","18.7316"
"0.4150","0.1725","18.7769"
"0.4160","0.1729","18.8220"
"0.4170","0.1733","18.8671"
"0.4180","0.1737","18.9120"
"0.4190","0.1741","18.9570"
"0.4200","0.1745","19.0020"
"0.4210","0.1749","19.0471"
"0.4220","0.1753","19.0923"
"0.4230","0.1757","19.1377"
"0.4240","0.1761","19.1832"
"0.4250","0.1765","19.2289"
"0.4260","0.1769","19.2749"
"0.4270","0.1773","19.3211"
"0.4280","0.1776","19.3676"
"0.4290","0.1780","19.4143"
"0.4300","0.1784","19.4614"
"0.4310","0.1788","19.5088"
"0.4320","0.1792","19.5565"
"0.4330","0.1796","19.6045"
"0.4340","0.1800","19.6528"
"0.4350","0.1804","19.7015"
"0.4360","0.1809","19.7504"
"0.4370","0.1813","19.7997"
"0.4380","0.1817","19.8492"
"0.4390","0.1821","19.8990"
"0.4400","0.1825","19.9490"
"0.4410","0.1829","19.9993"
"0.4420","0.1833","20.0497"
"0.4430","0.1837","20.1004"
"0.4440","0.1841","20.1511"
"0.4450","0.1846","20.2020"
"0.4460","0.1850","20.2529"
"0.4470","0.1854","20.3039"
"0.4480","0.1858","20.3549"
"0.4490","0.1862","20.4059"
"0.4500","0.1866","20.4569"
"0.4510","0.1871","20.5077"
"0.4520","0.1875","20.5585"
"0.4530","0.1879","20.6091"
"0.4540","0.1883","20.6595"
"0.4550","0.1887","20.7098"
"0.4560","0.1891","20.7598"
"0.4570","0.1896","20.8095"
"0.4580","0.1900","20.8589"
"0.4590","0.1904","20.9079"
"0.4600","0.1908","20.9566"
"0.4610","0.1912","21.0048"
"0.4620","0.1916","21.0527"
"0.4630","0.1920","21.1000"
"0.4640","0.1924","21.1470"
"0.4650","0.1928","21.1934"
"0.4660","0.1932","21.2394"
"0.4670","0.1937","21.2850"
"0.4680","0.1941","21.3300"
"0.4690","0.1945","21.3746"
"0.4700","0.1948","21.4187"
"0.4710","0.1952","21.4624"
"0.4720","0.1956","21.5057"
"0.4730","0.1960","21.5486"
"0.4740","0.1964","21.5911"
"0.4750","0.1968","21.6333"
"0.4760","0.1972","21.6751"
"0.4770","0.1976","21.7166"
"0.4780","0.1980","21.7578"
"0.4790","0.1984","21.7989"
"0.4800","0.1987","21.8397"
"0.4810","0.1991","21.8803"
"0.4820","0.1995","21.9209"
"0.4830","0.1999","21.9613"
"0.4840","0.2003","22.0017"
"0.4850","0.2006","22.0422"
"0.4860","0.2010","22.0827"
"0.4870","0.2014","22.1233"
"0.4880","0.2018","22.1641"
"0.4890","0.2021","22.2050"
"0.4900","0.2025","22.2462"
"0.4910","0.2029","22.2876"
"0.4920","0.2033","22.3293"
"0.4930","0.2036","22.3714"
"0.4940","0.2040","22.4138"
"0.4950","0.2044","22.4565"
"0.4960","0.2048","22.4997"
"0.4970","0.2052","22.5432"
"0.4980","0.2055","22.5872"
"0.4990","0.2059","22.6316"
"0.5000","0.2063","22.6765"
"0.5010","0.2067","22.7218"
"0.5020","0.2071","22.7676"
"0.5030","0.2075","22.8138"
"0.5040","0.2079","22.8604"
"0.5050","0.2083","22.9074"
"0.5060","0.2087","22.9547"
"0.5070","0.2091","23.0024"
"0.5080","0.2094","23.0505"
"0.5090","0.2098","23.0989"
"0.5100","0.2102","23.1476"
"0.5110","0.2106","23.1966"
"0.5120","0.2111","23.2458"
"0.5130","0.2115","23.2953"
"0.5140","0.2119","23.3450"
"0.5150","0.2123","23.3949"
"0.5160","0.2127","23.4451"
"0.5170","0.2131","23.4953"
"0.5180","0.2135","23.5457"
"0.5190","0.2139","23.5963"
"0.5200","0.2143","23.6469"
"0.5210","0.2147","23.6976"
"0.5220","0.2152","23.7484"
"0.5230","0.2156","23.7992"
"0.5240","0.2160","23.8500"
"0.5250","0.2164","23.9008"
"0.5260","0.2168","23.9515"
"0.5270","0.2172","24.0021"
"0.5280","0.2177","24.0527"
"0.5290","0.2181","24.1031"
"0.5300","0.2185","24.1533"
"0.5310","0.2189","24.2033"
"0.5320","0.2193","24.2532"
"0.5330","0.2197","24.3029"
"0.5340","0.2202","24.3523"
"0.5350","0.2206","24.4015"
"0.5360","0.2210","24.4505"
"0.5370","0.2214","24.4993"
"0.5380","0.2218","24.5478"
"0.5390","0.2222","24.5961"
"0.5400","0.2227","24.6442"
"0.5410","0.2231","24.6921"
"0.5420","0.2235","24.7397"
"0.5430","0.2239","24.7872"
"0.5440","0.2243","24.8345"
"0.5450","0.2247","24.8816"
"0.5460","0.2251","24.9286"
"0.5470","0.2256","24.9756"
"0.5480","0.2260","25.0224"
"0.5490","0.2264","25.0691"
"0.5500","0.2268","25.1159"
"0.5510","0.2272","25.1626"
"0.5520","0.2276","25.2093"
"0.5530","0.2280","25.2560"
"0.5540","0.2284","25.3029"
"0.5550","0.2288","25.3497"
"0.5560","0.2292","25.3967"
"0.5570","0.2297","25.4438"
"0.5580","0.2301","25.4909"
"0.5590","0.2305","25.5382"
"0.5600","0.2309","25.5856"
"0.5610","0.2313","25.6332"
"0.5620","0.2317","25.6809"
"0.5630","0.2321","25.7287"
"0.5640","0.2325","25.7767"
"0.5650","0.2329","25.8248"
"0.5660","0.2333","25.8731"
"0.5670","0.2338","25.9215"
"0.5680","0.2342","25.9699"
"0.5690","0.2346","26.0185"
"0.5700","0.2350","26.0672"
"0.5710","0.2354","26.1159"
"0.5720","0.2358","26.1647"
"0.5730","0.2362","26.2134"
"0.5740","0.2366","26.2622"
"0.5750","0.2371","26.3109"
"0.5760","0.2375","26.3596"
"0.5770","0.2379","26.4082"
"0.5780","0.2383","26.4567"
"0.5790","0.2387","26.5050"
"0.5800","0.2391","26.5532"
"0.5810","0.2395","26.6012"
"0.5820","0.2399","26.6489"
"0.5830","0.2403","26.6965"
"0.5840","0.2407","26.7438"
"0.5850","0.2412","26.7908"
"0.5860","0.2416","26.8375"
"0.5870","0.2420","26.8839"
"0.5880","0.2424","26.9300"
"0.5890","0.2428","26.9758"
"0.5900","0.2432","27.0212"
"0.5910","0.2436","27.0663"
"0.5920","0.2440","27.1109"
"0.5930","0.2444","27.1552"
"0.5940","0.2448","27.1991"
"0.5950","0.2452","27.2425"
"0.5960","0.2456","27.2855"
"0.5970","0.2460","27.3280"
"0.5980","0.2464","27.3701"
"0.5990","0.2468","27.4117"
"0.6000","0.2472","27.4529"
"0.6010","0.2476","27.4937"
"0.6020","0.2480","27.5341"
"0.6030","0.2483","27.5742"
"0.6040","0.2487","27.6138"
"0.6050","0.2491","27.6531"
"0.6060","0.2495","27.6921"
"0.6070","0.2499","27.7308"
"0.6080","0.2503","27.7692"
"0.6090","0.2506","27.8074"
"0.6100","0.2510","27.8455"
"0.6110","0.2514","27.8835"
"0.6120","0.2518","27.9213"
"0.6130","0.2522","27.9591"
"0.6140","0.2525","27.9970"
"0.6150","0.2529","28.0348"
"0.6160","0.2533","28.0727"
"0.6170","0.2537","28.1108"
"0.6180","0.2541","28.1489"
"0.6190","0.2544","28.1873"
"0.6200","0.2548","28.2259"
"0.6210","0.2552","28.2648"
"0.6220","0.2556","28.3041"
"0.6230","0.2560","28.3437"
"0.6240","0.2563","28.3837"
"0.6250","0.2567","28.4241"
"0.6260","0.2571","28.4650"
"0.6270","0.2575","28.5063"
"0.6280","0.2579","28.5482"
"0.6290","0.2583","28.5905"
"0.6300","0.2587","28.6334"
"0.6310","0.2591","28.6769"
"0.6320","0.2594","28.7209"
"0.6330","0.2598","28.7655"
"0.6340","0.2602","28.8107"
"0.6350","0.2606","28.8563"
"0.6360","0.2610","28.9025"
"0.6370","0.2614","28.9491"
"0.6380","0.2618","28.9962"
"0.6390","0.2622","29.0437"
"0.6400","0.2626","29.0915"
"0.6410","0.2631","29.1397"
"0.6420","0.2635","29.1881"
"0.6430","0.2639","29.2367"
"0.6440","0.2643","29.2855"
"0.6450","0.2647","29.3345"
"0.6460","0.2651","29.3835"
"0.6470","0.2655","29.4326"
"0.6480","0.2659","29.4817"
"0.6490","0.2663","29.5308"
"0.6500","0.2667","29.5798"
"0.6510","0.2672","29.6286"
"0.6520","0.2676","29.6774"
"0.6530","0.2680","29.7259"
"0.6540","0.2684","29.7742"
"0.6550","0.2688","29.8223"
"0.6560","0.2692","29.8701"
"0.6570","0.2696","29.9177"
"0.6580","0.2700","29.9649"
"0.6590","0.2705","30.0117"
"0.6600","0.2709","30.0582"
"0.6610","0.2713","30.1043"
"0.6620","0.2717","30.1500"
"0.6630","0.2721","30.1953"
"0.6640","0.2725","30.2402"
"0.6650","0.2729","30.2846"
"0.6660","0.2733","30.3286"
"0.6670","0.2737","30.3722"
"0.6680","0.2741","30.4153"
"0.6690","0.2745","30.4580"
"0.6700","0.2749","30.5002"
"0.6710","0.2753","30.5420"
"0.6720","0.2757","30.5834"
"0.6730","0.2761","30.6243"
"0.6740","0.2765","30.6649"
"0.6750","0.2769","30.7050"
"0.6760","0.2773","30.7448"
"0.6770","0.2776","30.7843"
"0.6780","0.2780","30.8236"
"0.6790","0.2784","30.8626"
"0.6800","0.2788","30.9013"
"0.6810","0.2792","30.9399"
"0.6820","0.2796","30.9784"
"0.6830","0.2800","31.0168"
"0.6840","0.2804","31.0551"
"0.6850","0.2807","31.0935"
"0.6860","0.2811","31.1318"
"0.6870","0.2815","31.1703"
"0.6880","0.2819","31.2088"
"0.6890","0.2823","31.2476"
"0.6900","0.2827","31.2866"
"0.6910","0.2831","31.3259"
"0.6920","0.2835","31.3655"
"0.6930","0.2838","31.4054"
"0.6940","0.2842","31.4457"
"0.6950","0.2846","31.4864"
"0.6960","0.2850","31.5276"
"0.6970","0.2854","31.5692"
"0.6980","0.2858","31.6113"
"0.6990","0.2862","31.6539"
"0.7000","0.2866","31.6970"
"0.7010","0.2870","31.7406"
"0.7020","0.2874","31.7848"
"0.7030","0.2878","31.8295"
"0.7040","0.2882","31.8747"
"0.7050","0.2886","31.9204"
"0.7060","0.2890","31.9666"
"0.7070","0.2895","32.0132"
"0.7080","0.2899","32.0603"
"0.7090","0.2903","32.1078"
"0.7100","0.2907","32.1557"
"0.7110","0.2911","32.2039"
"0.7120","0.2915","32.2524"
"0.7130","0.2920","32.3011"
"0.7140","0.2924","32.3501"
"0.7150","0.2928","32.3992"
"0.7160","0.2932","32.4484"
"0.7170","0.2936","32.4977"
"0.7180","0.2941","32.5469"
"0.7190","0.2945","32.5961"
"0.7200","0.2949","32.6451"
"0.7210","0.2953","32.6940"
"0.7220","0.2957","32.7426"
"0.7230","0.2962","32.7908"
"0.7240","0.2966","32.8388"
"0.7250","0.2970","32.8862"
"0.7260","0.2974","32.9332"
"0.7270","0.2978","32.9797"
"0.7280","0.2982","33.0256"
"0.7290","0.2987","33.0708"
"0.7300","0.2991","33.1153"
"0.7310","0.2995","33.1591"
"0.7320","0.2999","33.2022"
"0.7330","0.3003","33.2445"
"0.7340","0.3007","33.2861"
"0.7350","0.3011","33.3268"
"0.7360","0.3015","33.3668"
"0.7370","0.3019","33.4060"
"0.7380","0.3023","33.4445"
"0.7390","0.3027","33.4822"
"0.7400","0.3030","33.5192"
"0.7410","0.3034","33.5554"
"0.7420","0.3038","33.5910"
"0.7430","0.3042","33.6260"
"0.7440","0.3046","33.6604"
"0.7450","0.3049","33.6943"
"0.7460","0.3053","33.7277"
"0.7470","0.3057","33.7606"
"0.7480","0.3061","33.7932"
"0.7490","0.3064","33.8254"
"0.7500","0.3068","33.8574"
"0.7510","0.3072","33.8892"
"0.7520","0.3075","33.9208"
"0.7530","0.3079","33.9522"
"0.7540","0.3082","33.9837"
"0.7550","0.3086","34.0151"
"0.7560","0.3090","34.0467"
"0.7570","0.3093","34.0783"
"0.7580","0.3097","34.1102"
"0.7590","0.3101","34.1423"
"0.7600","0.3104","34.1748"
"0.7610","0.3108","34.2076"
"0.7620","0.3112","34.2408"
"0.7630","0.3115","34.2745"
"0.7640","0.3119","34.3088"
"0.7650","0.3123","34.3436"
"0.7660","0.3126","34.3790"
"0.7670","0.3130","34.4150"
"0.7680","0.3134","34.4517"
"0.7690","0.3138","34.4891"
"0.7700","0.3142","34.5272"
"0.7710","0.3145","34.5660"
"0.7720","0.3149","34.6056"
"0.7730","0.3153","34.6459"
"0.7740","0.3157","34.6869"
"0.7750","0.3161","34.7286"
"0.7760","0.3165","34.7711"
"0.7770","0.3169","34.8142"
"0.7780","0.3173","34.8580"
"0.7790","0.3177","34.9025"
"0.7800","0.3181","34.9476"
"0.7810","0.3185","34.9933"
"0.7820","0.3189","35.0395"
"0.7830","0.3193","35.0863"
"0.7840","0.3197","35.1335"
"0.7850","0.3202","35.1812"
"0.7860","0.3206","35.2292"
"0.7870","0.3210","35.2776"
"0.7880","0.3214","35.3263"
"0.7890","0.3218","35.3751"
"0.7900","0.3223","35.4242"
"0.7910","0.3227","35.4734"
"0.7920","0.3231","35.5227"
"0.7930","0.3235","35.5720"
"0.7940","0.3240","35.6213"
"0.7950","0.3244","35.6705"
"0.7960","0.3248","35.7196"
"0.7970","0.3252","35.7684"
"0.7980","0.3257","35.8171"
"0.7990","0.3261","35.8655"
"0.8000","0.3265","35.9136"
"0.8010","0.3269","35.9614"
"0.8020","0.3274","36.0087"
"0.8030","0.3278","36.0557"
"0.8040","0.3282","36.1023"
"0.8050","0.3286","36.1483"
"0.8060","0.3290","36.1939"
"0.8070","0.3295","36.2390"
"0.8080","0.3299","36.2835"
"0.8090","0.3303","36.3275"
"0.8100","0.3307","36.3709"
"0.8110","0.3311","36.4138"
"0.8120","0.3315","36.4561"
"0.8130","0.3319","36.4978"
"0.8140","0.3323","36.5390"
"0.8150","0.3327","36.5796"
"0.8160","0.3331","36.6198"
"0.8170","0.3335","36.6594"
"0.8180","0.3339","36.6986"
"0.8190","0.3343","36.7374"
"0.8200","0.3347","36.7757"
"0.8210","0.3351","36.8137"
"0.8220","0.3355","36.8515"
"0.8230","0.3359","36.8889"
"0.8240","0.3363","36.9262"
"0.8250","0.3367","36.9633"
"0.8260","0.3370","37.0002"
"0.8270","0.3374","37.0371"
"0.8280","0.3378","37.0739"
"0.8290","0.3382","37.1108"
"0.8300","0.3386","37.1477"
"0.8310","0.3390","37.1847"
"0.8320","0.3393","37.2218"
"0.8330","0.3397","37.2590"
"0.8340","0.3401","37.2965"
"0.8350","0.3405","37.3342"
"0.8360","0.3409","37.3722"
"0.8370","0.3413","37.4105"
"0.8380","0.3417","37.4492"
"0.8390","0.3420","37.4882"
"0.8400","0.3424","37.5276"
"0.8410","0.3428","37.5674"
"0.8420","0.3432","37.6076"
"0.8430","0.3436","37.6482"
"0.8440","0.3440","37.6892"
"0.8450","0.3444","37.7306"
"0.8460","0.3448","37.7724"
"0.8470","0.3452","37.8146"
"0.8480","0.3456","37.8571"
"0.8490","0.3460","37.9001"
"0.8500","0.3464","37.9434"
"0.8510","0.3468","37.9870"
"0.8520","0.3472","38.0309"
"0.8530","0.3476","38.0751"
"0.8540","0.3480","38.1195"
"0.8550","0.3484","38.1642"
"0.8560","0.3488","38.2089"
"0.8570","0.3492","38.2538"
"0.8580","0.3496","38.2988"
"0.8590","0.3501","38.3438"
"0.8600","0.3505","38.3888"
"0.8610","0.3509","38.4337"
"0.8620","0.3513","38.4786"
"0.8630","0.3517","38.5233"
"0.8640","0.3521","38.5679"
"0.8650","0.3525","38.6123"
"0.8660","0.3530","38.6564"
"0.8670","0.3534","38.7003"
"0.8680","0.3538","38.7438"
"0.8690","0.3542","38.7871"
"0.8700","0.3546","38.8300"
"0.8710","0.3550","38.8724"
"0.8720","0.3554","38.9145"
"0.8730","0.3558","38.9562"
"0.8740","0.3563","38.9974"
"0.8750","0.3567","39.0381"
"0.8760","0.3571","39.0784"
