x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;609;-1.48695;-15.8688;15.9383;-0.109687;-0.00343289;0.027184
678;609;-4.1941;-14.7958;15.3788;-0.00510073;-0.0317734;0.0755102
701;609;-1.73395;-14.8312;14.9322;0.078646;-0.0391981;0.0114706
724;609;-0.708468;-14.8426;14.8595;0.0327093;-0.0383199;-0.00899379
747;609;-0.254374;-14.4912;14.4934;-0.0119663;-0.0462751;-0.0226269
770;609;-1.26462;-15.3067;15.3589;-0.00573724;-0.0129584;-0.00302455
793;609;-0.523109;-15.1006;15.1097;0.00782112;-0.0220409;-0.00976175
816;609;-0.906593;-15.1269;15.154;-0.00137033;-0.0210487;0.0030911
839;609;-0.591194;-14.4225;14.4346;-0.00960364;-0.0476562;-0.00540756
862;609;-1.35177;-14.7867;14.8483;-0.00213677;-0.0314575;-0.00355079
885;609;-0.696744;-15.2328;15.2487;0.0112119;-0.00868514;-0.00903698
908;609;-0.840167;-15.1321;15.1554;0.00428504;-0.0126584;-0.00617561
931;609;-0.500813;-15.4979;15.506;0.0111454;0.00652827;-0.00967736
954;609;-0.330345;-15.1941;15.1977;-0.00640556;-0.0056949;-0.00887452
977;609;-0.797045;-15.2587;15.2795;-0.0139973;-0.00411818;-0.00679874
1000;609;-0.980717;-15.6118;15.6426;-0.00286513;0.0129291;-0.000170163
1023;609;-0.929182;-15.3767;15.4047;-0.00163312;0.0059407;0.00517678
1046;609;-1.05691;-15.3073;15.3438;0.00209798;0.00287343;0.00583909
1069;609;-0.832806;-15.324;15.3467;0.00856157;0.00117964;0.00917151
1092;609;-0.670563;-14.573;14.5884;0.0128751;-0.0224762;0.0170809
1115;609;-0.271272;-13.7394;13.7421;0.00548665;-0.0539188;-0.0118763
1138;609;-0.419465;-14.8084;14.8144;-0.00645271;-0.0100268;-0.0112791
1161;609;-0.572517;-14.3015;14.3129;-0.00612097;-0.0263588;0.00338789
1184;609;-0.703205;-14.4625;14.4796;0.0138843;-0.0182846;0.006728
1207;609;0.0602618;-13.9244;13.9245;0.0035562;-0.0388921;-0.0108687
1230;609;-0.541249;-14.111;14.1213;-0.03046;-0.0288126;0.000512963
1253;609;-1.363;-13.8361;13.903;-0.00797968;-0.0392175;0.0190802
1276;609;-0.910644;-13.8319;13.8619;0.00689141;-0.0382241;0.00894275
1299;609;-1.04709;-13.8642;13.9037;0.00713293;-0.0326832;0.0117808
1322;609;-0.583721;-13.885;13.8973;0.0180266;-0.0313339;0.00506773
1345;609;-0.22577;-13.6353;13.6372;0.00588323;-0.0387338;-0.000848201
1368;609;-0.31435;-13.6775;13.6811;0.00389992;-0.0366586;-0.00787931
