x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;609;-1.78055;-15.2719;15.3754;-0.01604;-0.0212961;0.0196016
678;609;-2.16621;-14.4838;14.6449;0.0290478;-0.0459629;0.0242755
701;609;-0.473985;-14.2625;14.2704;0.031578;-0.054883;-0.025164
724;609;-0.736116;-14.6397;14.6582;-0.00891727;-0.0390141;-0.018266
747;609;-0.886041;-14.2247;14.2523;-0.00733496;-0.0500837;-0.0129906
770;609;-1.07507;-14.8051;14.844;0.00735892;-0.0270155;-0.0111668
793;609;-0.549908;-14.5498;14.5602;0.0041371;-0.0375205;-0.0165114
816;609;-0.885434;-14.6447;14.6715;-0.00373945;-0.0339254;-0.00925592
839;609;-0.722776;-14.3292;14.3474;-0.0196942;-0.0453057;-0.0128431
862;609;-1.80047;-14.6238;14.7342;-0.0101736;-0.0319604;-0.00221376
885;609;-1.20262;-15.2568;15.3041;0.0146443;-7.00609e-05;-0.00736671
908;609;-1.13484;-15.165;15.2074;0.0075246;-0.00436176;-0.00579937
931;609;-0.857882;-15.3554;15.3793;0.00685672;0.00697261;-0.00764927
954;609;-0.82053;-15.1147;15.1369;-0.00360264;-0.00270579;-0.00615206
977;609;-1.02431;-15.1611;15.1957;-0.0101149;-0.0013174;-0.00861247
1000;609;-1.28948;-15.4572;15.5109;0.00228901;0.0124844;-0.00157452
1023;609;-0.919432;-15.3252;15.3527;0.00134427;0.00985026;-0.00276387
1046;609;-1.22843;-15.1955;15.2451;-0.00404889;0.0043298;0.00514314
1069;609;-1.107;-15.031;15.0717;0.0064771;-0.00541643;0.0100999
1092;609;-0.940002;-14.3053;14.3362;0.0121587;-0.027362;0.00947568
1115;609;-0.560967;-14.0709;14.0821;0.00427337;-0.0333387;-0.0109576
1138;609;-0.743953;-14.405;14.4242;-0.00587264;-0.0211726;-0.00984993
