x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;-0.528544;-14.6963;14.7058;-0.00336415;0.020531;0.00969732
678;655;-0.606174;-14.7716;14.784;-0.00336229;0.0145246;0.00705652
701;655;-0.683988;-14.9142;14.9299;-0.00226792;0.015731;0.00587903
724;655;-0.710701;-14.8597;14.8767;-0.00264259;0.00897676;0.00641677
747;655;-0.805733;-14.8667;14.8885;-0.00208442;0.00859839;0.00671503
770;655;-0.806715;-14.9121;14.9339;-0.000815349;0.0106017;0.00412034
793;655;-0.843449;-15.0006;15.0243;0.000153267;0.0120246;0.00523708
816;655;-0.79967;-14.9344;14.9558;0.000189226;0.00821974;0.00527864
839;655;-0.835031;-14.8387;14.8622;-0.00203519;0.00491836;0.00406024
862;655;-0.893385;-14.9302;14.957;-0.000948316;0.00725407;0.00246498
885;655;-0.878782;-14.9383;14.9641;-0.000100362;0.0031629;0.00191838
908;655;-0.898154;-15.0486;15.0754;-0.00249869;0.00894155;0.00197289
931;655;-0.994029;-15.0609;15.0937;-0.000326148;0.0106728;0.00493282
954;655;-0.913229;-14.9684;14.9963;0.00154565;0.00574505;0.00459058
977;655;-0.92313;-14.945;14.9734;0.00053749;0.00359077;0.000890853
1000;655;-0.888541;-15.0207;15.047;-0.000607524;0.00748443;0.000705037
1023;655;-0.951124;-15.0052;15.0353;-0.00217886;0.00620123;0.00149427
1046;655;-0.988885;-14.995;15.0275;-0.000570854;0.00793338;0.00278453
1069;655;-0.977401;-15.0358;15.0675;0.0023466;0.00752327;0.000464377
1092;655;-0.881094;-15.0444;15.0702;0.00114191;0.0074431;-0.000440308
1115;655;-0.924905;-15.0498;15.0782;-0.00167544;0.00722747;0.00097957
1138;655;-0.958239;-15.0141;15.0447;-0.00106394;0.00572892;0.00107595
1161;655;-0.973876;-15.0309;15.0624;0.000467213;0.00657611;-0.000209187
1184;655;-0.936798;-15.0784;15.1075;0.000702585;0.0121413;-0.00106183
1207;655;-0.94157;-15.0405;15.07;0.000573411;0.0098533;-0.00233971
1230;655;-0.910438;-15.1087;15.1362;0.000860836;0.00728782;-0.00109526
1253;655;-0.902057;-15.12;15.1468;-0.00107332;0.00974812;-0.00196686
1276;655;-0.95992;-15.1957;15.226;-0.00259946;0.0117873;-0.00291739
1299;655;-1.02196;-15.2461;15.2803;-0.000314085;0.0171887;0.000623326
1322;655;-0.974425;-15.1244;15.1558;0.000871476;0.0124957;-0.00176009
1345;655;-0.982071;-15.1173;15.1491;0.000209678;0.0109016;-0.00122614
1368;655;-0.964825;-15.061;15.0919;-0.00186668;0.0110546;-0.0015967
1391;655;-1.06808;-15.0397;15.0776;-0.000309428;0.00598465;-0.000498839
1414;655;-0.979141;-14.9752;15.0072;-0.000174608;0.00378769;-0.0034368
1437;655;-1.07616;-14.9803;15.0189;-0.00319036;0.0053028;-0.00287765
1460;655;-1.12613;-14.9817;15.0239;-0.000297103;0.00569755;-0.00229603
1483;655;-1.08983;-14.9972;15.0367;0.000270714;0.00729681;-0.00378868
1506;655;-1.11369;-15.001;15.0422;-0.000612581;0.0118351;-0.00418392
1529;655;-1.11802;-14.971;15.0127;0.000824747;0.0105664;-0.00550695
1552;655;-1.07577;-15.0302;15.0687;-0.00254718;0.017272;-0.00963595
1575;655;-1.23538;-15.0284;15.0791;-0.00775665;0.0211118;-0.00510688
1598;655;-1.43459;-14.7938;14.8631;-0.031268;0.0194165;-0.00291038
1621;655;-2.69933;-14.5654;14.8134;-0.0534278;0.072502;-0.00647593
655;678;-0.0039106;-14.2347;14.2347;-0.00713556;0.0215231;0.00544748
678;678;-0.169577;-14.444;14.445;-0.00786083;0.0167931;0.00494152
701;678;-0.368082;-14.5573;14.562;-0.00582451;0.0156799;0.00472148
724;678;-0.43878;-14.6557;14.6623;-0.00220443;0.0130639;0.00539258
747;678;-0.469742;-14.6722;14.6797;-0.00239961;0.0133088;0.0070117
