x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;2.91194;-188.206;188.229;-0.0500913;0.285922;0.101903
678;655;1.71042;-189.117;189.125;-0.0411061;0.237508;0.0925623
701;655;0.95077;-189.825;189.827;-0.0240625;0.207985;0.0879022
724;655;0.583017;-189.903;189.904;-0.0166132;0.170521;0.0851651
747;655;0.180074;-189.88;189.88;-0.0168709;0.149285;0.0743717
770;655;-0.200688;-190.201;190.201;-0.0118816;0.155158;0.0667285
793;655;-0.372268;-190.357;190.357;-0.00634431;0.143505;0.0653057
816;655;-0.493474;-190.24;190.241;-0.00478579;0.13439;0.0557058
839;655;-0.593053;-190.256;190.257;-0.00923571;0.136116;0.0481116
862;655;-0.920307;-190.27;190.272;-0.00687826;0.130036;0.0483475
885;655;-0.910632;-190.344;190.346;-0.00564445;0.126895;0.03654
908;655;-1.18228;-190.652;190.656;-0.00931402;0.138641;0.0336054
931;655;-1.34181;-190.599;190.604;-0.00356136;0.141483;0.0387703
954;655;-1.34721;-190.38;190.384;-0.0016462;0.121107;0.0332442
977;655;-1.418;-190.405;190.411;-0.00449043;0.120264;0.023477
1000;655;-1.55482;-190.611;190.618;-0.00776345;0.136483;0.0193796
1023;655;-1.77664;-190.511;190.519;-0.00452803;0.128441;0.0154745
1046;655;-1.76359;-190.618;190.627;-0.00237289;0.131167;0.0149439
1069;655;-1.88594;-190.553;190.562;-0.00229769;0.129384;0.0122173
1092;655;-1.86946;-190.546;190.555;-0.0029094;0.123542;0.00451989
1115;655;-2.01997;-190.565;190.576;-0.00752162;0.123201;0.00121198
1138;655;-2.21681;-190.611;190.623;-0.00630908;0.123076;-0.00115786
1161;655;-2.3115;-190.754;190.768;-0.00373695;0.130063;-0.00856245
1184;655;-2.38952;-190.822;190.837;-0.00541911;0.134418;-0.00959735
1207;655;-2.56156;-190.853;190.87;-0.00108367;0.143058;-0.0121509
1230;655;-2.4394;-190.81;190.826;-0.000810247;0.129215;-0.0160704
1253;655;-2.59902;-190.978;190.996;-0.0083545;0.137237;-0.0191645
1276;655;-2.82553;-190.946;190.967;-0.00544013;0.134636;-0.0225086
1299;655;-2.84996;-190.963;190.985;-0.000118413;0.135776;-0.0265787
1322;655;-2.83099;-190.989;191.01;-0.00956804;0.13406;-0.0315449
1345;655;-3.29237;-190.845;190.873;-0.00912691;0.122224;-0.030911
1368;655;-3.25281;-190.925;190.953;0.000748931;0.128949;-0.0397176
1391;655;-3.25847;-191.068;191.096;-0.000825689;0.13195;-0.0460682
1414;655;-3.29091;-191.021;191.049;-0.00901517;0.134131;-0.0462595
1437;655;-3.67534;-190.908;190.943;-0.0138999;0.126764;-0.0503659
1460;655;-3.93491;-190.926;190.967;-0.00669764;0.136355;-0.0542464
1483;655;-3.98449;-190.949;190.991;-0.00283491;0.150495;-0.0677314
1506;655;-4.06562;-191.032;191.076;-0.0103864;0.175418;-0.0746135
1529;655;-4.46546;-190.698;190.751;-0.0175072;0.186663;-0.0818893
1552;655;-4.8809;-190.532;190.595;-0.0282242;0.204554;-0.0930368
1575;655;-5.7874;-190.046;190.134;-0.0547277;0.240482;-0.0801511
1598;655;-7.52356;-188.403;188.553;-0.103286;0.284446;-0.0617107
1621;655;-10.9777;-186.377;186.7;-0.135022;0.27206;-0.0379452
655;678;9.03542;-183.028;183.251;-0.0753082;0.292547;0.0645587
678;678;7.16494;-184.721;184.86;-0.0706515;0.252331;0.0648509
701;678;5.56831;-185.849;185.932;-0.0534112;0.225085;0.0679153
724;678;4.59921;-186.573;186.629;-0.036768;0.203487;0.071586
747;678;3.83159;-186.926;186.965;-0.0303094;0.184056;0.0703867
770;678;3.18017;-187.091;187.118;-0.0248015;0.179928;0.0635073
793;678;2.67324;-187.442;187.461;-0.0247684;0.172331;0.0585575
