x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;655;2.40529;-151.636;151.655;-0.0408466;0.224378;0.0854424
678;655;1.43166;-152.425;152.432;-0.0348095;0.180548;0.0749487
701;655;0.750968;-153.101;153.103;-0.0206577;0.160978;0.0708216
724;655;0.465153;-153.174;153.175;-0.0134062;0.130838;0.0696785
747;655;0.13009;-153.12;153.12;-0.0139368;0.11465;0.0610916
770;655;-0.18113;-153.418;153.419;-0.0100741;0.120794;0.0538386
793;655;-0.337803;-153.56;153.561;-0.00459274;0.112627;0.0546124
816;655;-0.392886;-153.433;153.433;-0.00349518;0.102815;0.0447531
839;655;-0.498912;-153.493;153.494;-0.00831045;0.104746;0.0381987
862;655;-0.776885;-153.535;153.537;-0.00585917;0.102267;0.0395993
885;655;-0.769316;-153.583;153.585;-0.00471001;0.0983837;0.0304034
908;655;-0.995071;-153.84;153.843;-0.00836817;0.108563;0.0280267
931;655;-1.15632;-153.783;153.787;-0.00305618;0.109478;0.0324566
954;655;-1.13652;-153.596;153.6;-0.000369449;0.0930132;0.0279703
977;655;-1.17372;-153.589;153.594;-0.00322109;0.089829;0.019074
1000;655;-1.28521;-153.757;153.763;-0.0063147;0.103317;0.0152605
1023;655;-1.46526;-153.704;153.711;-0.00424002;0.0960833;0.0113207
1046;655;-1.48072;-153.826;153.833;-0.00274153;0.102037;0.0127575
1069;655;-1.59156;-153.736;153.744;-0.000748232;0.0988012;0.00968114
1092;655;-1.51515;-153.826;153.833;-0.00123839;0.0991538;0.00152191
1115;655;-1.64878;-153.877;153.886;-0.0067776;0.0992335;0.000364
1138;655;-1.82806;-153.908;153.919;-0.00538322;0.0985861;0.000113612
1161;655;-1.8972;-153.984;153.996;-0.00266142;0.101615;-0.00601092
1184;655;-1.95073;-153.997;154.01;-0.00393134;0.104863;-0.00732904
1207;655;-2.0784;-154.006;154.02;-0.000789471;0.111758;-0.0102525
1230;655;-1.98708;-153.956;153.969;-0.000255144;0.0972592;-0.0118994
