x [mm];y [mm];x-displacement [mm];y-displacement [mm];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S];Maximum normal strain - GL [S];Minimum normal strain - GL [S];Affine transformation a [];Affine transformation b [];Affine transformation c [];Affine transformation d [];Confidence region [pixel];Correlation value [count];Enough pixels valid [];Number of iterations [];Vector status []
123.531;1503.06;1.70517;-5.04724;-0.00309136;-0.00115231;-0.000269921;-0.00111544;-0.00312823;0.988705;0.00752787;-0.00596979;1.00264;0.0230796;0.981411;1;3;1
146.531;1503.06;1.65065;-4.86053;-0.00360085;-0.00164966;0.00146345;-0.000866431;-0.00438408;0.999449;0.00894045;-0.00996013;1.00747;0.0251783;0.980843;1;3;1
169.531;1503.06;1.53731;-4.62683;-0.00127235;-0.00208814;0.000959344;-0.000637784;-0.0027227;0.998589;0.0103053;-0.00700926;1.00106;0.0225178;0.987094;1;3;1
192.531;1503.06;1.59093;-4.53464;2.64597e-05;-0.00155102;0.000840791;0.00039056;-0.00191512;1.00258;0.00478776;-0.00729722;0.998079;0.0208283;0.987605;1;3;1
215.531;1503.06;1.53741;-4.30659;-0.00239938;-0.00145288;-8.08752e-05;-0.00144601;-0.00240624;0.993789;0.00957701;-0.0120952;0.998039;0.0211108;0.98778;1;2;1
238.531;1503.06;1.47893;-4.16405;-0.00360073;-0.00245585;-0.000294247;-0.00238465;-0.00367193;0.999088;0.00752118;-0.00102582;0.996941;0.019136;0.992992;1;4;1
261.531;1503.06;1.37018;-3.96139;-0.00311933;-0.000932149;0.00094593;-0.000579807;-0.00347168;0.994109;0.00276026;-0.0147988;0.997717;0.0231827;0.982465;1;3;1
284.531;1503.06;1.3333;-3.74498;-0.00160873;-0.00197639;0.00225153;0.000466464;-0.00405158;1.00042;0.00441454;-0.00515365;0.998769;0.0215931;0.991986;1;3;1
307.531;1503.06;1.29399;-3.52009;-0.0023346;-0.00395514;0.0017014;-0.00126038;-0.00502935;0.991034;0.00859496;-0.0140506;0.996064;0.0206615;0.991649;1;3;1
330.531;1503.06;1.22383;-3.32217;-0.000752819;-0.00146129;0.000147851;-0.000723202;-0.00149091;0.999687;0.00709021;-0.00477495;0.996767;0.0187608;0.990285;1;3;1
353.531;1503.06;1.25786;-3.15011;-0.000883046;-0.00264709;0.000617912;-0.000688138;-0.002842;0.999294;0.0112477;-0.0119898;0.999654;0.0186375;0.992708;1;3;1
376.531;1503.06;1.18138;-2.91375;-0.00246099;-0.000602225;0.00201398;0.000686472;-0.00374969;0.997284;0.0128526;-0.00882058;0.998956;0.0227708;0.989088;1;3;1
399.531;1503.06;1.1422;-2.68856;-0.00193615;-0.00130996;0.00140709;-0.000181549;-0.00306456;1.00057;0.00649094;-0.00962181;0.99852;0.0216811;0.987223;1;2;1
422.531;1503.06;1.09037;-2.50002;-0.00130727;-0.00270079;-0.000457284;-0.00117062;-0.00283745;0.995513;0.0102937;-0.00558766;0.99873;0.0227311;0.98944;1;3;1
445.531;1503.06;1.08083;-2.35724;-0.00174165;-0.00276975;0.00127726;-0.000878875;-0.00363253;0.998542;0.00569351;-0.0124274;0.994181;0.0265182;0.982748;1;3;1
468.531;1503.06;1.00834;-2.08862;-0.00214011;-0.00213474;0.00221134;7.39175e-05;-0.00434876;0.99748;0.00574306;-0.0114929;0.995645;0.0197224;0.988972;1;3;1
491.531;1503.06;0.980271;-1.92818;-0.00104608;-0.00277324;0.000569001;-0.000875474;-0.00294384;0.998595;0.00474054;-0.00713475;0.995504;0.0182882;0.991094;1;3;1
514.531;1503.06;0.95885;-1.73752;-0.000716457;-0.00218006;0.00139948;0.000131003;-0.00302752;0.999403;-0.00102719;-0.0121904;0.997414;0.0187308;0.991167;1;3;1
537.531;1503.06;0.945546;-1.52637;-0.000818619;-0.00243306;0.00141599;4.07309e-06;-0.00325576;1.00122;0.00395597;-0.0107351;0.995301;0.0311645;0.974955;1;3;1
560.531;1503.06;0.919375;-1.33036;-0.000689241;-0.00121703;0.00113402;0.00021118;-0.00211746;1.00333;0.00535168;-0.00452645;0.996664;0.0230651;0.98429;1;3;1
583.531;1503.06;0.911602;-1.07377;0.000443862;-0.00265;0.000665842;0.000581075;-0.00278722;1.00202;0.00659275;-0.0100456;0.998415;0.0195592;0.991237;1;3;1
606.531;1503.06;0.93818;-0.945629;-0.00117529;-0.000516417;0.000162766;-0.000478402;-0.0012133;0.998347;0.00958605;-0.00935239;0.995533;0.0207622;0.990393;1;3;1
629.531;1503.06;0.85626;-0.735257;-0.00317304;-4.18513e-05;0.00233534;0.00120412;-0.00441902;0.99719;0.00641331;-0.0116157;0.995688;0.0276007;0.977371;1;3;1
652.531;1503.06;0.789883;-0.506333;-0.000378425;-0.00258189;0.0017952;0.000626154;-0.00358647;0.996972;0.0075362;-0.00988359;0.995717;0.0211468;0.98838;1;2;1
675.531;1503.06;0.836514;-0.271814;0.0010518;-0.0022207;0.000605445;0.00116022;-0.00232912;1.00535;0.00374115;-0.00563033;0.993508;0.0219484;0.985798;1;3;1
698.531;1503.06;0.836809;-0.143292;0.000562047;-0.000583863;0.00144261;0.00154132;-0.00156313;0.99653;0.00247157;-0.00789245;0.999468;0.0209268;0.988835;1;3;1
721.531;1503.06;0.860827;0.103952;0.00180782;-0.000959347;0.00242887;0.00321954;-0.00237106;1.00315;0.0105719;-0.0147149;1.00235;0.0191577;0.991498;1;3;1
744.531;1503.06;0.917443;0.331977;0.00173607;0.000989674;0.00188603;0.00328547;-0.000559729;1.00467;0.0125646;-0.0114567;1.00163;0.0220212;0.989845;1;3;1
767.531;1503.06;0.937984;0.596475;-0.000121372;-0.00144834;0.00212605;0.00144232;-0.00301203;0.99793;0.00623397;-0.00940464;0.993196;0.0229308;0.982263;1;3;1
790.531;1503.06;0.910045;0.740589;-0.0014201;-0.0019053;0.00105974;-0.00057555;-0.00274985;1.00224;0.0113111;-0.00265287;0.997783;0.0224138;0.985063;1;3;1
813.531;1503.06;0.871018;0.979319;-0.000474053;0.00177731;0.000956701;0.00212894;-0.000825678;1.00373;0.00806925;-0.0116593;1.00333;0.0205735;0.988553;1;3;1
836.531;1503.06;0.886272;1.16526;-0.00079134;-0.000531645;0.000778329;0.000127593;-0.00145058;0.997913;0.00275995;-0.0128077;0.999796;0.0241285;0.989045;1;3;1
859.531;1503.06;0.833299;1.32544;0.000619775;0.000546513;0.00120829;0.00179199;-0.000625701;1.0011;0.002633;-0.000416625;1.00054;0.024042;0.98003;1;3;1
882.531;1503.06;0.913583;1.4962;0.00417895;0.000363799;0.000889695;0.00437622;0.000166522;1.0045;-0.00100742;-0.00755709;0.999633;0.0282915;0.97552;1;3;1
905.531;1503.06;1.02336;1.73007;0.00238199;-0.00065339;0.00167205;0.00312243;-0.00139383;0.999791;0.00904275;-0.015909;1.00445;0.0278075;0.979033;1;3;1
928.531;1503.06;1.01979;2.04243;0.00229394;-0.00406077;0.00267186;0.00326803;-0.00503485;0.996862;-0.000123006;-0.00340057;1.00035;0.0341507;0.965897;1;3;1
951.531;1503.06;1.12736;2.0898;0.000585945;-0.000711969;-0.00101803;0.00114427;-0.0012703;1.00694;0.00079398;-0.00214203;1.00141;0.028465;0.970485;1;3;1
974.531;1503.06;1.04637;2.22577;-0.00149689;-0.000126716;0.00151248;0.000848603;-0.00247221;0.990686;0.00380459;-0.0137889;1.00128;0.0284893;0.976581;1;3;1
997.531;1503.06;1.05646;2.51684;-0.000753105;6.14031e-05;0.00254978;0.00223625;-0.00292795;1.01117;0.00912331;-0.0114703;1.00296;0.0271168;0.978681;1;3;1
1020.53;1503.06;1.00844;2.77396;0.00147601;-0.00309387;0.00172997;0.00205703;-0.0036749;0.989931;0.0112666;-0.0126664;1.0014;0.027938;0.967881;1;3;1
1043.53;1503.06;1.12189;2.98901;0.00362868;-0.000937169;0.000480042;0.0036786;-0.000987093;1.007;0.0110226;-0.00191733;0.995954;0.0289905;0.972479;1;3;1
1066.53;1503.06;1.1735;3.15396;0.000629317;-0.00307037;0.00207296;0.0015578;-0.00399885;1.00374;0.00575504;-0.0156175;0.995813;0.0271118;0.969285;1;3;1
1089.53;1503.06;1.14822;3.47898;-3.54481e-05;-0.000229926;0.00108648;0.000958133;-0.00122351;1.00207;0.00328743;-0.00935427;1.00617;0.0300144;0.9688;1;4;1
1112.53;1503.06;1.1698;3.59023;0.0017492;-0.000136441;-0.000439681;0.00184668;-0.000233924;1.00316;0.00472994;-0.00522993;0.999035;0.0264548;0.980401;1;3;1
1135.53;1503.06;1.2275;3.79869;0.0017421;-0.00210851;0.00019685;0.00175213;-0.00211855;0.99869;0.000546224;-0.0110817;0.99476;0.0236375;0.9839;1;3;1
1158.53;1503.06;1.24804;4.0007;0.00423411;0.000792626;-0.000410421;0.00428238;0.000744358;1.00555;0.00896995;-0.00560504;1.00232;0.0214263;0.990296;1;3;1
1181.53;1503.06;1.42007;4.20516;0.00205786;0.000429081;3.44111e-05;0.00205859;0.000428355;1.00562;0.011673;-0.0112094;0.998076;0.0364818;0.95954;1;3;1
1204.53;1503.06;1.34112;4.3701;-0.00224513;-0.00158768;-0.0002571;-0.00149908;-0.00233373;0.99756;0.00505048;-0.00632051;0.994614;0.0252623;0.98176;1;3;1
1227.53;1503.06;1.31524;4.56846;0.0011433;-0.00153836;0.000405369;0.00120324;-0.00159829;1.00064;0.00854414;-0.00672468;1.00073;0.0221243;0.985668;1;3;1
1250.53;1503.06;1.39164;4.80394;0.00138946;-0.0019837;0.000701988;0.00152972;-0.00212395;0.999822;0.0132438;-0.00995548;0.995878;0.0238855;0.980989;1;2;1
1273.53;1503.06;1.3777;4.92924;-0.000590991;-0.00231496;-0.000600962;-0.000402179;-0.00250377;1.00465;0.000738842;-0.000835494;0.988146;0.0355822;0.971863;1;3;1
31.5305;1480.06;2.2643;-5.76695;-0.00602853;-0.00105175;9.65074e-05;-0.00104988;-0.0060304;0.993179;0.00552597;-0.005257;0.994578;0.0232858;0.98477;1;3;1
54.5305;1480.06;2.12427;-5.55795;-0.00574619;-0.00230979;-0.000721293;-0.00216454;-0.00589145;0.996993;0.00230713;-0.0109254;0.993121;0.0242216;0.982821;1;3;1
77.5306;1480.06;1.9978;-5.40704;-0.00277639;-0.00262482;-0.000913759;-0.00178371;-0.0036175;0.995345;0.0077809;-0.00268987;1.00029;0.0238516;0.989447;1;3;1
100.531;1480.06;1.99486;-5.18523;-0.0016125;-0.000417262;-0.000700829;-9.38425e-05;-0.00193592;0.997203;0.0124563;-0.00925056;1.00017;0.024159;0.986525;1;3;1
123.531;1480.06;1.92183;-5.00815;-0.00381747;-0.00263901;-0.000912038;-0.00214242;-0.00431406;0.997251;0.0137059;-0.00669518;0.995686;0.0220801;0.99006;1;3;1
146.531;1480.06;1.81757;-4.83353;-0.00575297;-0.00295298;0.00027881;-0.00292548;-0.00578047;0.985103;0.00994548;-0.0111604;0.990734;0.0244135;0.985424;1;3;1
169.531;1480.06;1.65483;-4.62628;-0.00168526;-0.00213429;-0.00021665;-0.00159777;-0.00222177;1.00866;0.00207216;-0.00760845;0.998766;0.0273526;0.981225;1;3;1
192.531;1480.06;1.73857;-4.47323;0.00134382;-0.00229964;-0.000368428;0.0013807;-0.00233652;1.00164;0.0109499;-0.0075967;0.997912;0.0210826;0.986308;1;3;1
215.531;1480.06;1.71543;-4.29679;-0.00136581;-0.00114748;-6.53287e-05;-0.00112943;-0.00138386;0.996609;0.00823467;-0.0116908;0.997627;0.0211296;0.992007;1;2;1
238.531;1480.06;1.67387;-4.06346;-0.0036455;-0.00279879;0.000169234;-0.00276622;-0.00367807;0.994297;0.0110549;-0.00917563;0.99908;0.0221643;0.985162;1;3;1
261.531;1480.06;1.54589;-3.92193;-0.00491645;-0.00286017;0.000743926;-0.00261926;-0.00515737;0.998308;0.00944421;-0.0073646;0.996189;0.023907;0.981613;1;3;1
284.531;1480.06;1.44561;-3.68695;-0.00287706;-0.00228032;0.00102494;-0.0015112;-0.00364618;0.994934;0.00735342;-0.00914283;0.995827;0.01785;0.990929;1;3;1
307.531;1480.06;1.41084;-3.44099;-0.000147503;-0.00116899;0.000103765;-0.000137069;-0.00117943;0.994924;0.00158362;-0.0124345;0.996133;0.0253443;0.986185;1;3;1
330.531;1480.06;1.43726;-3.30731;-0.000761542;-0.000741924;-0.000136658;-0.000614724;-0.000888742;1.00159;0.00893481;-0.00114188;1.00072;0.0179188;0.992205;1;3;1
353.531;1480.06;1.37454;-3.10207;-0.00206604;-0.00179612;0.000948136;-0.000973387;-0.00288877;0.998592;0.00360559;-0.00949987;0.994659;0.0200163;0.99135;1;3;1
376.531;1480.06;1.34066;-2.94138;-0.000988118;-0.000130469;-0.000102491;-0.000118391;-0.0010002;0.994808;0.00595926;-0.00557307;1.00677;0.0192206;0.992442;1;4;1
399.531;1480.06;1.32767;-2.74337;-0.000400795;0.000332905;0.00187407;0.0018757;-0.00194359;1.00057;0.00213201;-0.0115408;1.00187;0.020069;0.991244;1;3;1
422.531;1480.06;1.31983;-2.47287;-0.00400553;-0.000274761;0.00116767;6.05613e-05;-0.00434085;0.997159;0.00611997;-0.00822589;0.998578;0.0202197;0.990486;1;2;1
445.531;1480.06;1.14056;-2.26592;-0.00422246;-0.00200231;0.00136072;-0.0013563;-0.00486847;0.996517;0.00943604;-0.0125687;0.998823;0.0182101;0.992523;1;2;1
468.531;1480.06;1.12324;-2.05067;-0.000339752;-0.000957965;0.000896521;0.000299455;-0.00159717;0.994356;0.00980787;-0.00232936;1.00129;0.018889;0.991877;1;3;1
491.531;1480.06;1.12329;-1.8787;0.000414249;-0.00134232;0.00116939;0.000998446;-0.00192652;1.00605;0.0125654;-0.0110333;1.00377;0.0244097;0.985829;1;3;1
514.531;1480.06;1.14061;-1.657;-0.000282778;-0.00246788;0.00119278;0.000242196;-0.00299285;0.997687;0.0031729;-0.00946297;0.994501;0.0198771;0.990287;1;3;1
537.531;1480.06;1.10832;-1.45374;-0.000388245;-0.00208922;0.000840271;-4.31646e-05;-0.0024343;0.996806;0.00711964;-0.00772459;0.998791;0.0259024;0.983523;1;2;1
560.531;1480.06;1.12118;-1.27689;-0.00136673;-0.00097895;0.000553673;-0.000586198;-0.00175948;1.00687;0.0092081;-0.00682249;0.998793;0.0218073;0.988854;1;3;1
583.531;1480.06;1.0436;-1.04631;-0.000523258;0.00258092;0.000740235;0.0027484;-0.000690741;0.997615;0.00976788;-0.0105098;1.007;0.0217132;0.99059;1;3;1
606.531;1480.06;1.09585;-0.937318;-0.0020775;-0.00139612;-0.000328781;-0.00126334;-0.00221027;1.00167;0.00556316;-0.00817792;0.998268;0.0239152;0.983616;1;3;1
629.531;1480.06;0.94697;-0.748422;-0.00215334;-0.00196386;0.00113292;-0.000921733;-0.00319547;0.999815;0.00981804;-0.0123531;1.00013;0.0294346;0.972677;1;3;1
652.531;1480.06;0.994409;-0.479977;0.00147925;-2.31939e-06;0.00109922;0.002064;-0.000587076;0.996283;0.00584209;-0.0101018;1.00562;0.0258428;0.982657;1;3;1
675.531;1480.06;1.01244;-0.265908;-6.73122e-05;0.000535077;0.000340706;0.000688634;-0.000220869;0.995505;0.00681027;-0.00493191;1.00074;0.0217759;0.987862;1;3;1
698.531;1480.06;0.98995;-0.125991;-0.000656221;-0.00139085;0.0012119;0.000242806;-0.00228987;1.00354;0.00508872;-0.00635196;0.993244;0.0216729;0.98878;1;3;1
721.531;1480.06;0.980321;0.154352;0.000523297;-0.000527706;0.00146038;0.00154984;-0.00155425;1.00016;0.00213005;-0.0112169;0.999373;0.0206571;0.990014;1;2;1
744.531;1480.06;1.01213;0.291004;0.00105795;0.000273775;0.00184678;0.00255381;-0.00122209;1.00231;0.00592496;-0.00434989;0.999722;0.0201694;0.987183;1;3;1
767.531;1480.06;1.02706;0.572608;0.000280625;2.91678e-05;0.00267486;0.00283271;-0.00252291;0.999298;0.00379046;-0.0137009;1.0045;0.018669;0.990675;1;3;1
790.531;1480.06;1.02273;0.751282;-2.82969e-05;-0.000680664;0.00127031;0.000957036;-0.001666;1.00429;0.00155162;-0.00202956;1.00279;0.0215993;0.987024;1;3;1
813.531;1480.06;1.02471;0.883243;0.000908288;-1.40293e-05;0.000585419;0.00119237;-0.000298111;0.997299;0.0104776;-0.00899401;0.997869;0.0213704;0.983664;1;3;1
836.531;1480.06;1.06287;1.13761;0.00104327;-0.00026943;0.000643591;0.00130616;-0.000532321;1.00439;0.0109917;-0.0104483;1.00232;0.0248146;0.974573;1;3;1
859.531;1480.06;1.07064;1.31676;0.00113322;0.000590223;-0.00101331;0.00191077;-0.000187329;0.995883;0.0170369;-0.0103607;0.997182;0.0226107;0.985709;1;3;1
882.531;1480.06;1.11334;1.52566;0.00428256;-0.000680516;0.000508153;0.00433405;-0.00073201;1.01542;0.00649471;-0.0151114;0.997019;0.0290013;0.969175;1;3;1
905.531;1480.06;1.26527;1.74056;0.000100079;-0.00130525;0.0014615;0.00101906;-0.00222422;0.995758;0.00209824;-0.00239138;0.99333;0.030746;0.970071;1;3;1
928.531;1480.06;1.11568;1.98114;-0.00185158;0.000584839;0.00189272;0.0016175;-0.00288424;0.997723;0.00174055;-0.00635134;0.993808;0.027469;0.980753;1;2;1
951.531;1480.06;1.17854;2.10911;0.00236583;-0.00158284;0.0019167;0.00314318;-0.00236018;1.00581;0.00442058;-0.0115118;0.996105;0.02816;0.973671;1;2;1
974.531;1480.06;1.22321;2.31053;-6.98665e-05;-0.00476437;0.00177815;0.000527608;-0.00536185;0.991802;0.00575325;-0.00189719;0.99656;0.0254874;0.977566;1;3;1
997.531;1480.06;1.17288;2.58362;0.000735828;-0.00068631;0.0025338;0.00265644;-0.00260692;1.00559;0.00265834;-0.0205165;1.00091;0.0301441;0.974903;1;3;1
1020.53;1480.06;1.25375;2.861;0.000262743;-0.000647914;3.0507e-05;0.000263764;-0.000648935;0.998905;0.00438983;-0.00486665;0.995866;0.0223728;0.984025;1;3;1
1043.53;1480.06;1.18331;2.97403;0.00180219;0.000433338;0.00198005;0.00321277;-0.000977242;1.00727;-6.61008e-06;-0.00973971;1.00191;0.0337738;0.964275;1;3;1
1066.53;1480.06;1.33491;3.25261;0.00159922;-0.000804298;0.00250971;0.00318006;-0.00238514;0.995768;0.00110223;-0.00303731;1.00121;0.0292352;0.977434;1;3;1
1089.53;1480.06;1.25518;3.36165;-0.000609101;0.00180548;0.000836891;0.00206718;-0.000870802;1.00286;0.00536646;-0.0106648;1.00036;0.0258374;0.977158;1;3;1
1112.53;1480.06;1.30547;3.61415;0.00371793;-0.000646412;0.00130551;0.00407864;-0.00100712;1.00024;0.0102749;-0.00637035;0.997848;0.0231555;0.985705;1;2;1
1135.53;1480.06;1.42354;3.82697;0.00275831;-0.00135029;0.000270555;0.00277605;-0.00136803;1.00157;0.0129466;-0.0121081;1.00767;0.024472;0.98407;1;3;1
1158.53;1480.06;1.43068;3.98518;0.00153985;7.52103e-05;-0.000165084;0.00155822;5.68337e-05;1.00753;0.0125987;-0.00366698;0.995582;0.0206914;0.988068;1;3;1
1181.53;1480.06;1.49305;4.16984;0.0020505;-0.00024532;0.00288275;0.00400548;-0.00220031;1.00366;-0.000163319;-0.0131677;1.00149;0.0227027;0.989603;1;3;1
1204.53;1480.06;1.52301;4.40374;0.00110186;-0.000758574;0.00151937;0.00195316;-0.00160987;1.00126;0.0147671;-0.00910069;0.997824;0.0257813;0.984258;1;3;1
1227.53;1480.06;1.54162;4.60795;-0.000514228;4.82575e-05;0.0014535;0.00124748;-0.00171345;0.998048;0.0084692;-0.00514855;0.993903;0.0246299;0.982073;1;2;1
1250.53;1480.06;1.4973;4.838;0.00174668;-0.00193518;0.000499447;0.00181322;-0.00200172;0.999095;0.00299158;-0.00927303;0.995954;0.0254036;0.980038;1;2;1
1273.53;1480.06;1.62005;5.02025;0.00538286;-0.00201041;-0.00158946;0.00571009;-0.00233764;1.01859;0.0119035;-0.0103948;1.00494;0.0297085;0.981848;1;4;1
31.5305;1457.06;2.44388;-5.69206;-0.00133959;-0.00389668;-1.86731e-05;-0.00133945;-0.00389681;1.00129;0.00685715;-0.00807932;0.99742;0.0266903;0.984119;1;2;1
54.5305;1457.06;2.41253;-5.53767;-0.0024872;-0.00227501;0.000403657;-0.00196374;-0.00279847;1.00305;0.00643665;-0.0103388;1.00124;0.0263755;0.984403;1;3;1
77.5306;1457.06;2.3279;-5.32972;-0.00331736;-0.00342312;-0.000532053;-0.00283556;-0.00390491;0.999473;0.00867272;-0.00314707;0.997396;0.0223744;0.989972;1;3;1
100.531;1457.06;2.25829;-5.18004;-0.00400464;-0.00133162;0.000766625;-0.00112736;-0.0042089;0.989016;0.0101051;-0.0100577;1.00026;0.0226824;0.990358;1;2;1
123.531;1457.06;2.14152;-4.92361;-0.00538108;-0.00206308;0.00131446;-0.00160545;-0.0058387;0.99462;0.00665804;-0.00850537;0.99656;0.0206742;0.989612;1;3;1
146.531;1457.06;2.00781;-4.7231;-0.0048229;-0.00201491;0.000416575;-0.00195441;-0.00488339;0.998445;0.0106666;-0.0081228;0.999429;0.0235383;0.991063;1;2;1
169.531;1457.06;1.91741;-4.52698;-0.00116879;-0.00217611;-0.00189957;0.000292752;-0.00363766;1.00436;0.00659002;-0.00386674;0.9959;0.0284805;0.977564;1;3;1
192.531;1457.06;1.95306;-4.4273;0.000798273;-0.00128879;-0.00130298;0.00142408;-0.0019146;0.99864;0.00524932;-0.00942642;0.998427;0.0232341;0.985675;1;3;1
215.531;1457.06;1.95329;-4.25189;-0.00245102;-0.0013479;0.000586265;-0.00109452;-0.0027044;0.99349;0.0110579;-0.0125826;1.00232;0.0227862;0.98812;1;3;1
238.531;1457.06;1.83848;-4.03372;-0.00590954;-0.000191917;0.001735;0.000293376;-0.00639483;0.99692;0.011423;-0.0109851;1.00118;0.0233979;0.984622;1;3;1
261.531;1457.06;1.67868;-3.8286;-0.0025364;-0.0033237;0.000259832;-0.00245838;-0.00340172;0.995183;0.00681235;-0.00829841;0.99437;0.0308295;0.971751;1;3;1
284.531;1457.06;1.71996;-3.63834;-0.000294373;-0.00109115;-0.000706017;0.000117901;-0.00150342;1.00008;0.0136542;-0.00259766;1.0004;0.0203851;0.991616;1;3;1
307.531;1457.06;1.6637;-3.4648;-0.00310957;0.000162306;-0.000418597;0.000215012;-0.00316227;0.997024;0.00876497;-0.00693039;1.0037;0.0222463;0.9903;1;3;1
330.531;1457.06;1.57535;-3.28668;-0.0027243;-0.00215858;0.00148712;-0.000927661;-0.00395522;1.00282;0.00921953;-0.00912159;0.999796;0.0193211;0.992266;1;3;1
353.531;1457.06;1.53648;-3.06657;-0.000520459;-0.00102404;1.7146e-05;-0.000519876;-0.00102462;0.9933;0.00881906;-0.011742;0.99633;0.0190693;0.993764;1;3;1
376.531;1457.06;1.54982;-2.90627;-0.00209501;-0.00119622;0.000454732;-0.00100629;-0.00228494;1.00274;0.0104147;-0.00320053;0.99976;0.0240513;0.990558;1;3;1
399.531;1457.06;1.43857;-2.70292;-0.00187107;-0.00272293;0.000862988;-0.00133463;-0.00325938;0.997817;0.00682056;-0.0113649;0.99196;0.0209959;0.989382;1;2;1
422.531;1457.06;1.46175;-2.48588;-0.00126496;-2.62146e-05;0.00172914;0.00119113;-0.00248231;0.998464;0.00337824;-0.0106831;1.00037;0.0200921;0.98867;1;3;1
445.531;1457.06;1.37825;-2.26408;-0.00318626;-0.000323201;0.000375181;-0.000274853;-0.00323461;0.995786;0.00852164;-0.0103905;1.00027;0.0215422;0.989856;1;3;1
468.531;1457.06;1.31281;-2.04352;-0.00240584;0.000296494;0.000148203;0.000304598;-0.00241394;0.999554;0.010387;-0.00584887;1.0007;0.0207794;0.989283;1;2;1
491.531;1457.06;1.26572;-1.8655;-0.000820767;-0.000100276;0.000385258;6.69255e-05;-0.000987969;0.99922;0.0108384;-0.00406843;0.998696;0.0209683;0.990079;1;2;1
514.531;1457.06;1.27312;-1.62278;-0.000347205;-0.00045768;0.00145578;0.00105438;-0.00185927;0.999799;0.00918891;-0.0172586;1.00375;0.0210443;0.989441;1;3;1
537.531;1457.06;1.24767;-1.42917;8.86983e-05;0.000137149;0.000720255;0.000833586;-0.000607739;1.00097;0.00594637;-0.00584342;1.00213;0.0209099;0.985224;1;3;1
560.531;1457.06;1.27595;-1.28393;-0.00136792;-0.00139985;-1.13313e-05;-0.00136431;-0.00140346;0.994138;0.00754757;0.00132782;0.996454;0.0265575;0.975276;1;3;1
583.531;1457.06;1.18409;-1.19154;-0.000165005;-0.000652399;0.000286111;-3.28721e-05;-0.000784531;1.00463;0.0105101;-0.017321;1.00102;0.0280309;0.985085;1;3;1
606.531;1457.06;1.26659;-0.880189;0.000617797;-0.00199582;0.00305811;0.00263662;-0.00401464;0.998636;0.00996461;-0.00661643;1.00393;0.0204941;0.988205;1;3;1
629.531;1457.06;1.20924;-0.643474;-0.00204881;-0.00145107;9.95744e-05;-0.00143492;-0.00206496;0.99925;0.0060735;-0.00969028;1.00256;0.0241145;0.981436;1;2;1
652.531;1457.06;1.17071;-0.50465;-0.00105493;-0.000826981;0.000353472;-0.000569562;-0.00131235;0.995345;0.00908964;-0.00561759;0.991585;0.0205498;0.986499;1;3;1
675.531;1457.06;1.15937;-0.295289;-0.000511509;-0.00059175;0.00145834;0.000907265;-0.00201052;0.997799;0.00468881;-0.00646773;1.00351;0.0204533;0.990958;1;3;1
698.531;1457.06;1.1452;-0.0782334;-0.000310962;-0.000692314;0.000866086;0.000385189;-0.00138846;0.99707;0.00870649;-0.00815476;1.00545;0.0198312;0.989171;1;3;1
721.531;1457.06;1.1431;0.129099;0.00048226;0.000904243;0.000209257;0.000990415;0.000396088;1.00469;0.0129587;-0.00851386;1.00425;0.0215378;0.988117;1;3;1
744.531;1457.06;1.16565;0.320055;0.000247813;-0.0021467;0.00202452;0.0014026;-0.00330149;0.998646;0.00888478;-0.00910435;0.999514;0.0215035;0.985915;1;3;1
767.531;1457.06;1.15214;0.595631;-0.00129953;-0.000181777;0.00189713;0.00123708;-0.00271839;0.994663;0.0101009;-0.0133167;0.99969;0.0206335;0.989296;1;3;1
790.531;1457.06;1.10361;0.772318;0.0011454;0.000408867;0.000695525;0.00156414;-9.86939e-06;1.00387;0.00658458;-0.00541307;1;0.0239855;0.98644;1;3;1
813.531;1457.06;1.20318;0.981163;0.00344639;-0.00109416;0.000849439;0.0036001;-0.00124787;1.00494;-0.00128287;-0.00904307;1.0009;0.0259688;0.979963;1;2;1
836.531;1457.06;1.26008;1.17918;0.00244171;-0.000242161;7.10372e-05;0.00244359;-0.00024404;1.00173;0.00396746;-0.00899031;0.997965;0.0236364;0.988151;1;3;1
859.531;1457.06;1.31425;1.30081;0.000652179;-0.000123515;-0.000191983;0.000697094;-0.00016843;0.998529;0.00585693;-0.00292519;1.00225;0.0228511;0.980149;1;2;1
882.531;1457.06;1.28874;1.52905;0.000698447;-0.00146946;0.0019155;0.00181542;-0.00258644;1.00295;0.00904234;-0.0157121;0.999028;0.0265453;0.970943;1;2;1
905.531;1457.06;1.34376;1.79127;-0.00155014;0.000615262;0.00338702;0.00308842;-0.0040233;0.997444;0.00658113;-0.0102965;1.00376;0.0290972;0.975248;1;3;1
928.531;1457.06;1.21479;2.01595;-0.0013626;-0.00134059;0.000661799;-0.000689704;-0.00201348;0.99846;0.0123032;-0.0047321;1.00513;0.0292033;0.965281;1;3;1
951.531;1457.06;1.27953;2.16292;0.00309753;0.000734389;0.000655061;0.00326696;0.000564955;1.00071;0.0113642;-0.0113982;1.00245;0.030218;0.964682;1;3;1
974.531;1457.06;1.35505;2.4465;0.00207388;-0.00115643;0.000615053;0.00218703;-0.00126958;1.00358;0.00895071;-0.00461712;0.997904;0.032648;0.964317;1;3;1
