x [mm];y [mm];x-displacement [mm];y-displacement [mm];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S];Maximum normal strain - GL [S];Minimum normal strain - GL [S];Affine transformation a [];Affine transformation b [];Affine transformation c [];Affine transformation d [];Confidence region [pixel];Correlation value [count];Enough pixels valid [];Number of iterations [];Vector status []
1089.53;1503.06;9.74464;2.51862;0.0143857;0.00306274;0.000548851;0.0144123;0.00303619;1.00901;0.00248647;-0.00341554;1.00374;0.0291435;0.97023;1;3;1
1112.53;1503.06;10.0544;2.58381;0.0136246;0.00157737;0.000366242;0.0136357;0.00156624;1.02088;0.00150348;-0.00366257;1.00364;0.0234371;0.984119;1;3;1
1135.53;1503.06;10.3669;2.66353;0.0112099;0.00156681;0.000538708;0.0112399;0.00153681;1.00849;-0.00485153;-0.0044858;1.0015;0.0250953;0.981662;1;3;1
1158.53;1503.06;10.567;2.72311;0.00993642;0.000268556;-0.00109048;0.0100579;0.000147081;1.01082;0.0053927;-0.00217968;0.998986;0.0232229;0.988086;1;3;1
1181.53;1503.06;10.8217;2.72832;0.011633;0.00164532;-0.0014339;0.0118348;0.00144353;1.01232;0.00263473;-0.00104474;0.998052;0.0306332;0.972597;1;3;1
1204.53;1503.06;11.099;2.77478;0.0120743;0.000356367;-0.000815167;0.0121308;0.000299931;1.01343;0.00385153;0.000310307;0.997116;0.027025;0.978512;1;3;1
1227.53;1503.06;11.3738;2.79837;0.0118152;0.000369429;-0.00170312;0.0120632;0.00012138;1.01363;0.0056687;-0.00159919;1.00359;0.0231993;0.984093;1;3;1
1250.53;1503.06;11.6393;2.80186;0.0140122;0.00235206;-0.000829019;0.0140709;0.00229342;1.01055;-0.000215752;0.00200643;1.00153;0.0223086;0.983532;1;3;1
1273.53;1503.06;12.0139;2.82968;0.0164177;-0.0027101;-0.00252548;0.0167456;-0.00303792;1.0232;0.0030402;-0.00436161;0.992354;0.0314712;0.977629;1;3;1
31.5305;1480.06;-1.78236;0.702041;0.0135641;-0.000476177;0.000864626;0.0136172;-0.000529221;1.00873;-0.00192039;-0.00381419;0.991952;0.023799;0.984249;1;3;1
54.5305;1480.06;-1.47261;0.78186;0.0111969;-0.000901155;0.000917893;0.0112662;-0.0009704;1.0104;-0.00151195;-0.00116768;0.993832;0.0290619;0.976404;1;3;1
77.5306;1480.06;-1.27029;0.812765;0.0101048;0.000789149;-0.000575855;0.0101402;0.000753687;1.01485;0.000596324;-0.000853231;0.99985;0.0246779;0.988849;1;3;1
100.531;1480.06;-1.01012;0.799792;0.00930571;-8.70979e-07;0.000624171;0.00934739;-4.25461e-05;1.0007;0.00126319;0.00267276;0.998556;0.0250185;0.985759;1;3;1
123.531;1480.06;-0.844241;0.877208;0.00741366;-0.000976454;0.000732644;0.00747715;-0.00103995;1.00587;0.00342983;-0.00198247;0.996224;0.0243343;0.987833;1;3;1
146.531;1480.06;-0.670459;0.902227;0.0109329;-0.000664811;0.00110814;0.0110378;-0.000769742;1.01004;0.00581492;-0.00457673;0.996423;0.0270084;0.982386;1;4;1
169.531;1480.06;-0.34421;1.00005;0.0117367;0.000851785;0.00121912;0.0118716;0.000716914;1.00535;-0.00117388;-0.00379999;1.00291;0.0284232;0.979649;1;3;1
192.531;1480.06;-0.133897;1.03689;0.00860734;0.000158999;-0.000922811;0.00870696;5.93756e-05;1.01292;0.00595566;-0.000982893;0.999999;0.0255107;0.980314;1;3;1
215.531;1480.06;0.0500209;1.04013;0.00987427;0.000383273;0.00100459;0.00997943;0.000278107;1.00647;-0.00500898;-0.00292813;1.0015;0.0254257;0.98849;1;3;1
238.531;1480.06;0.318074;1.08421;0.0117049;0.00137888;0.000565115;0.0117358;0.00134804;1.01068;-0.00093868;-0.000715006;1.00131;0.0236631;0.983265;1;3;1
261.531;1480.06;0.585253;1.12671;0.00916756;-0.0014146;0.00151937;0.00938139;-0.00162843;1.01266;0.000643991;-0.00340864;0.997107;0.0242626;0.981495;1;3;1
284.531;1480.06;0.737582;1.24686;0.00999652;0.00120443;0.00139268;0.0102118;0.000989103;1.00883;0.00357014;-0.00233079;1.0019;0.0243661;0.983301;1;3;1
307.531;1480.06;1.04256;1.2827;0.0123415;0.00225792;5.85885e-05;0.0123419;0.00225758;1.00692;0.00187912;-0.00398837;1.00404;0.0238037;0.987815;1;3;1
330.531;1480.06;1.30183;1.26125;0.0107172;0.00058148;-1.75024e-05;0.0107172;0.00058145;1.00701;0.0059511;0.00277299;1.00213;0.0235169;0.986729;1;4;1
353.531;1480.06;1.53286;1.36653;0.0111521;0.000378788;0.00153786;0.0113674;0.000163563;1.01558;0.00309889;-0.00880126;0.999552;0.0243706;0.987686;1;4;1
376.531;1480.06;1.81166;1.43726;0.00940824;0.00262534;-0.000984828;0.00954834;0.00248524;1.00569;0.00290789;0.00547469;1.00852;0.0272587;0.984752;1;4;1
399.531;1480.06;1.96361;1.38915;0.00879041;0.000649541;0.00123382;0.0089733;0.000466654;1.00676;-0.0024985;-0.00304531;1.0041;0.0239363;0.987486;1;4;1
422.531;1480.06;2.21424;1.47956;0.0110843;0.00114865;-0.000312842;0.0110941;0.00113881;1.01662;0.00553362;-0.00137847;0.99936;0.0244519;0.986175;1;4;1
445.531;1480.06;2.47046;1.53767;0.010959;0.00148217;0.00058646;0.0109951;0.00144602;1.01066;0.00517372;-0.00630949;0.999336;0.0220921;0.988917;1;3;1
468.531;1480.06;2.71544;1.61036;0.0110471;0.00152877;0.00156714;0.0112985;0.00127739;1.00555;0.00671921;0.00294153;1.00076;0.0224966;0.988572;1;3;1
491.531;1480.06;2.97554;1.7065;0.010823;-0.000170969;0.000121673;0.0108243;-0.000172315;1.01263;0.00714892;-0.00961776;0.997718;0.0293851;0.979982;1;3;1
514.531;1480.06;3.21061;1.65428;0.0127387;0.000382738;0.00015119;0.0127405;0.000380889;1.00861;0.000732588;0.00339675;1.00066;0.0246481;0.984967;1;3;1
537.531;1480.06;3.55783;1.72219;0.011827;0.00256394;0.000981588;0.0119299;0.00246107;1.01507;0.00142139;-0.00751019;1.00758;0.0274317;0.981465;1;4;1
560.531;1480.06;3.75135;1.76022;0.0093071;0.000233229;0.000812386;0.00937926;0.000161069;1.01455;0.000256739;0.00274903;0.99682;0.025662;0.984544;1;3;1
583.531;1480.06;3.98393;1.79386;0.00999836;0.00147306;0.000981567;0.0101099;0.00136151;1.00973;0.00618839;-0.0038862;1.00383;0.0295608;0.98251;1;4;1
606.531;1480.06;4.20893;1.8408;0.00999543;0.001234;0.00016833;0.00999866;0.00123076;1.00444;-0.0116827;-0.00224736;0.991718;0.0291906;0.975757;1;4;1
629.531;1480.06;4.44142;1.74556;0.00941906;-0.00133077;0.000716811;0.00946664;-0.00137836;1.00609;-0.00193315;-0.00727172;1.00107;0.0299677;0.97205;1;4;1
652.531;1480.06;4.64017;1.87816;0.0131021;0.00197214;0.00127434;0.0132461;0.00182809;1.01653;-0.000795244;0.00313293;1.00989;0.0313998;0.974295;1;4;1
675.531;1480.06;5.04001;1.88447;0.0143668;0.00210074;0.000618765;0.014398;0.0020696;1.00722;0.0050396;-0.00121167;1.00679;0.0241381;0.984983;1;3;1
698.531;1480.06;5.29626;1.97929;0.0105158;0.000166849;0.000915813;0.0105962;8.64298e-05;1.01243;0.00175827;-0.00403309;0.998232;0.0279582;0.981498;1;3;1
721.531;1480.06;5.521;2.02786;0.0117272;0.00461069;-0.000580677;0.0117742;0.00456362;1.01658;0.0011691;0.0019983;1.00182;0.02169;0.989001;1;3;1
744.531;1480.06;5.83257;1.99984;0.0118919;0.00324953;0.000789467;0.0119634;0.003178;1.01158;0.00162543;-0.00277306;0.999383;0.0258303;0.979457;1;3;1
767.531;1480.06;6.06474;2.10782;0.0101957;0.00137111;0.00131649;0.010388;0.0011789;1.00665;-0.00133188;-0.000880343;0.997796;0.0211934;0.987965;1;3;1
790.531;1480.06;6.29907;2.11457;0.010865;-0.000409923;-0.000476815;0.0108851;-0.000430051;1.01644;-0.00211567;0.00120482;1.00268;0.0223847;0.986069;1;3;1
813.531;1480.06;6.56184;2.12097;0.0110757;0.000732505;0.000665311;0.0111184;0.000689886;1.00592;-0.00294653;-0.00134367;1.00301;0.0230507;0.981124;1;3;1
836.531;1480.06;6.80567;2.20616;0.0108367;0.00274504;-0.000711053;0.0108987;0.00268304;1.01161;0.00401202;-0.00725808;1.00151;0.0253592;0.974643;1;3;1
859.531;1480.06;7.05761;2.18532;0.012091;0.00175211;-0.00044348;0.01211;0.00173313;1.00869;0.00747617;-0.00367005;0.994519;0.0234373;0.984455;1;4;1
882.531;1480.06;7.35853;2.22524;0.0107918;0.00146574;0.000764352;0.010854;0.00140351;1.01193;0.00283891;0.00257627;0.996505;0.0276188;0.972244;1;3;1
905.531;1480.06;7.55128;2.28259;0.0090545;0.00103681;9.41618e-05;0.0090556;0.00103571;1.00844;0.00318744;0.00289693;0.99837;0.0264175;0.978918;1;4;1
928.531;1480.06;7.77315;2.27195;0.0132721;0.00142599;-0.000173356;0.0132746;0.00142345;1.01673;0.00387965;0.000409836;0.99956;0.0276782;0.980115;1;4;1
951.531;1480.06;8.15777;2.33375;0.01401;0.000457049;-0.000113962;0.014011;0.000456091;1.01168;0.00637833;-0.0036882;1.00001;0.0218382;0.983956;1;3;1
974.531;1480.06;8.41313;2.32391;0.0119372;0.0003268;0.00064211;0.0119726;0.000291396;1.01195;0.00270382;0.000393876;0.99688;0.0223875;0.982654;1;3;1
997.531;1480.06;8.7034;2.48466;0.0127469;0.000359972;0.000667092;0.0127827;0.00032415;1.011;-0.000400754;-0.00627441;0.991775;0.0258615;0.98128;1;4;1
1020.53;1480.06;8.99543;2.5098;0.0133922;0.00148074;-0.00151273;0.0135813;0.00129163;1.0127;0.00371444;-0.00191639;0.99671;0.0227311;0.983448;1;3;1
1043.53;1480.06;9.31536;2.51887;0.0118695;0.00358001;-0.00181565;0.0122497;0.00319977;1.01237;0.00759439;0.00131356;1.00052;0.0309102;0.969952;1;3;1
1066.53;1480.06;9.53821;2.53738;0.00730297;0.000406104;-0.00356414;0.00881385;-0.00110477;1.00721;0.00854049;0.00165935;1.00013;0.0287123;0.978005;1;3;1
1089.53;1480.06;9.65006;2.48903;0.0107197;0.000441889;-0.000839645;0.0107878;0.000373746;1.01076;0.000813205;-0.00299298;1.00352;0.0253717;0.978454;1;3;1
1112.53;1480.06;10.0287;2.55354;0.0142691;0.000727478;0.000764582;0.0143122;0.000684445;1.0151;0.0072123;-0.00468631;1.00154;0.0256489;0.98238;1;3;1
1135.53;1480.06;10.3016;2.63864;0.0129157;0.000682411;0.00202189;0.0132412;0.000356898;1.00996;0.00557407;-0.00178669;1.00448;0.0267226;0.980933;1;3;1
1158.53;1480.06;10.6188;2.69913;0.0123584;0.00334257;0.000310521;0.0123691;0.00333189;1.0117;0.000752813;-0.000845751;1.00747;0.0251604;0.982388;1;4;1
1181.53;1480.06;10.8666;2.70815;0.011304;0.000803652;-0.000357544;0.0113162;0.000791491;1.01455;0.00319094;0.00161945;1.00306;0.0305322;0.981215;1;3;1
1204.53;1480.06;11.1358;2.76621;0.0138512;0.00206905;-0.000617739;0.0138835;0.00203675;1.01401;0.00375187;-0.0035422;1.00576;0.0253817;0.984472;1;4;1
1227.53;1480.06;11.4993;2.79097;0.0117136;0.00189746;-0.000319917;0.011724;0.00188704;1.01531;0.00071487;-0.00474323;0.998531;0.0248374;0.982067;1;4;1
1250.53;1480.06;11.6715;2.81396;0.0134847;-0.000577562;0.000529352;0.0135046;-0.00059746;1.01225;0.00434301;-0.00149122;0.994196;0.025881;0.979433;1;4;1
1273.53;1480.06;12.1152;2.92816;0.0194911;-0.000722524;0.00227177;0.0197433;-0.000974698;1.033;0.00458052;-0.00445152;1.00023;0.0389183;0.970225;1;3;1
31.5305;1457.06;-1.68007;0.688338;0.0106304;0.000101014;0.00269481;0.01128;-0.000548598;1.00812;0.00336316;0.000775352;1.00405;0.0297419;0.980073;1;4;1
54.5305;1457.06;-1.437;0.76824;0.00995707;0.000819565;0.00157644;0.0102214;0.000555239;1.01239;-0.000879748;-0.000713878;1.00268;0.0290398;0.981148;1;4;1
77.5306;1457.06;-1.2244;0.783777;0.0089798;0.000358886;0.000670787;0.00903168;0.000307004;1.01226;0.0028539;-0.00476288;1.00149;0.0239349;0.988498;1;3;1
100.531;1457.06;-1.02584;0.853073;0.00911035;-0.000451194;0.0019963;0.00951041;-0.000851251;1.00377;0.000288222;0.00175654;1.00293;0.0246002;0.98865;1;3;1
123.531;1457.06;-0.807471;0.936669;0.00869041;-0.000344115;0.00122487;0.00885353;-0.000507234;1.01115;-0.0016846;-0.00443375;1.0007;0.0229338;0.987068;1;3;1
146.531;1457.06;-0.627964;0.974333;0.00900432;-0.000387268;0.000485199;0.00902932;-0.000412269;1.00751;0.00267009;0.000613291;0.999353;0.0256911;0.989296;1;3;1
169.531;1457.06;-0.395166;1.00195;0.0139706;0.00031392;0.000796669;0.014017;0.000267604;1.01159;0.00393542;-0.00135236;0.998172;0.0265968;0.980456;1;3;1
192.531;1457.06;0.0102429;1.01132;0.010902;0.00027885;0.000192345;0.0109055;0.000275368;1.01793;-0.00149517;-0.00654189;0.998992;0.026885;0.980531;1;4;1
215.531;1457.06;0.103603;1.0434;0.0073475;-0.00121394;-3.91115e-05;0.00734768;-0.00121412;1.00439;0.00661518;-0.000843377;0.996363;0.030436;0.978952;1;3;1
238.531;1457.06;0.346937;1.08463;0.00929798;-0.000268763;0.00154674;0.00954184;-0.000512623;1.01072;0.00218464;-0.00435497;1.0003;0.0250748;0.982375;1;3;1
261.531;1457.06;0.529122;1.18549;0.0090418;-0.00156767;0.00167813;0.0093009;-0.00182677;1.01282;6.856e-06;-0.000493249;0.996912;0.027286;0.978061;1;3;1
284.531;1457.06;0.760871;1.19253;0.0103148;0.00151089;-0.000454152;0.0103382;0.00148753;1.01027;0.00185719;0.00138654;1.00208;0.0244234;0.987961;1;3;1
307.531;1457.06;1.00117;1.21345;0.0110345;0.00149262;0.000753058;0.0110936;0.00143356;1.01075;-0.000458134;-0.00195558;1.00317;0.0251602;0.987624;1;3;1
330.531;1457.06;1.26563;1.26744;0.0111271;-0.00102845;0.00199245;0.0114454;-0.0013467;1.01623;0.00202237;-0.00424012;1.00048;0.0247196;0.987324;1;3;1
353.531;1457.06;1.51004;1.33812;0.0129291;-0.000169298;0.000669661;0.0129633;-0.000203446;1.00693;-0.000640349;-0.00153076;0.996217;0.0238069;0.990146;1;3;1
376.531;1457.06;1.85654;1.32205;0.00995264;0.00268742;0.00120116;0.0101461;0.00249398;1.00997;0.00347486;0.00393152;0.999137;0.0303123;0.98496;1;4;1
399.531;1457.06;1.96554;1.41687;0.0111785;0.000655897;-0.000286712;0.0111864;0.000648091;1.01435;-0.00264904;-0.0074726;0.99367;0.0234425;0.986988;1;3;1
422.531;1457.06;2.36779;1.42866;0.0122332;0.00185186;-0.00118065;0.0123658;0.00171928;1.01159;-0.0009654;-0.00254566;1.00465;0.0192948;0.989524;1;3;1
445.531;1457.06;2.52481;1.4866;0.00848141;0.00221468;0.00064703;0.00854752;0.00214857;1.00981;-0.00278996;-0.00274017;1.00565;0.0225307;0.988634;1;3;1
468.531;1457.06;2.75623;1.50817;0.010784;0.00246424;0.000364689;0.0108;0.00244829;1.00847;0.00277102;-0.000349009;1.00496;0.0209376;0.98927;1;3;1
491.531;1457.06;3.01805;1.61681;0.0107638;0.00331127;0.000554188;0.0108048;0.00327029;1.01287;0.00287619;-0.00167019;1.00827;0.0240358;0.987092;1;4;1
514.531;1457.06;3.24857;1.62915;0.0105561;0.00128849;-0.00012837;0.0105579;0.00128671;1.00976;0.00449212;-0.000409752;1.00117;0.0217852;0.988636;1;3;1
537.531;1457.06;3.50106;1.6685;0.0108288;0.00152744;0.00175607;0.0111492;0.00120694;1.0125;-0.00334514;-0.00552922;1.00004;0.0211208;0.985126;1;3;1
560.531;1457.06;3.74391;1.73339;0.0104558;0.000829297;0.000505289;0.0104823;0.000802848;1.00788;0.00277768;0.00181943;0.999384;0.0246346;0.979535;1;4;1
583.531;1457.06;3.97951;1.72515;0.0107368;0.00227865;-0.00185324;0.011125;0.00189042;1.02149;0.00894198;-0.00173226;1.00282;0.0278555;0.98541;1;4;1
606.531;1457.06;4.23517;1.71902;0.010848;0.0021665;0.000367696;0.0108636;0.00215095;0.998171;0.00804287;-0.00349833;1.005;0.0264871;0.980776;1;3;1
629.531;1457.06;4.47558;1.88109;0.0106583;-0.00162011;-0.000362895;0.010669;-0.00163083;1.01509;0.00336165;-0.00804588;0.997635;0.0285664;0.974161;1;4;1
652.531;1457.06;4.72274;1.82986;0.0122248;-0.000133364;-0.00195935;0.012528;-0.000436573;1.00714;0.0100577;0.00661906;0.992873;0.027007;0.977018;1;4;1
675.531;1457.06;5.03449;1.82231;0.0128064;0.00042831;0.000692511;0.012845;0.000389686;1.00883;-0.00310285;-0.00426881;0.999946;0.028108;0.982825;1;4;1
698.531;1457.06;5.30798;1.93674;0.0115026;0.000447083;-0.000207833;0.0115065;0.000443178;1.01579;0.00598132;0.00178234;1.00307;0.022915;0.985585;1;3;1
721.531;1457.06;5.56051;1.91074;0.011208;0.00195551;-0.000606843;0.0112476;0.00191588;1.01215;0.00529935;-0.00675382;1.00521;0.0230625;0.9864;1;3;1
744.531;1457.06;5.82069;1.96278;0.011726;-0.000221428;0.00137309;0.0118818;-0.000377202;1.0119;0.00331309;0.0020398;1.00127;0.0227301;0.984388;1;3;1
767.531;1457.06;6.09653;2.06409;0.0117642;0.00215061;0.00132534;0.0119436;0.00197124;1.0078;0.00384997;-0.00964036;1.00327;0.0244539;0.984822;1;4;1
790.531;1457.06;6.35826;2.1645;0.0119814;0.00148804;-0.000306011;0.0119903;0.00147912;1.01663;0.00494801;0.000212846;0.999924;0.0237022;0.986661;1;4;1
813.531;1457.06;6.6443;2.16519;0.0116416;0.00111861;-0.00145753;0.0118397;0.000920458;1.01155;0.00372073;0.00181712;1.00236;0.0257644;0.980939;1;3;1
836.531;1457.06;6.89069;2.16601;0.0115092;0.00269559;-0.00208869;0.0119792;0.00222566;1.00585;0.00392436;0.000600775;1.00039;0.0229756;0.988653;1;3;1
859.531;1457.06;7.1707;2.13498;0.011449;0.000547894;-0.00159489;0.0116775;0.000319344;1.01244;-0.00409012;0.0010063;1.00314;0.0242427;0.978315;1;4;1
882.531;1457.06;7.41436;2.17978;0.0100871;-0.00031345;0.00107416;0.0101969;-0.00042323;1.01845;-0.000522546;-0.00565561;1.00534;0.0215932;0.981451;1;3;1
905.531;1457.06;7.63216;2.28189;0.0101885;0.00161254;9.25629e-05;0.0101895;0.00161154;1.0085;0.00162468;-0.00317788;1.00555;0.029662;0.975169;1;3;1
928.531;1457.06;7.88048;2.31268;0.0126427;0.000555951;-0.00164336;0.0128621;0.000336498;1.01278;0.00496818;0.00110705;1.00674;0.0310248;0.960978;1;3;1
951.531;1457.06;8.21008;2.31527;0.0127472;0.000482839;-0.000623736;0.0127788;0.000451199;1.01366;0.00252734;-0.00485811;1.00564;0.0229743;0.980019;1;3;1
974.531;1457.06;8.46313;2.36182;0.0113398;0.000692234;-0.000228874;0.0113447;0.000687316;1.01147;0.0046566;-0.00295574;1.00231;0.0261638;0.9775;1;3;1
997.531;1457.06;8.72866;2.42406;0.0139604;0.00387923;0.000823807;0.0140272;0.00381236;1.01268;0.00505397;0.000539164;1.00653;0.0247481;0.978703;1;3;1
1020.53;1457.06;9.10076;2.46934;0.0131948;0.00314497;-0.000806137;0.013259;0.00308072;1.01267;0.00546844;0.00177933;1.00864;0.0271669;0.978309;1;4;1
1043.53;1457.06;9.33167;2.41616;0.0129642;0.00242222;0.000635751;0.0130024;0.00238402;1.00918;0.00285931;-0.00387447;1.00716;0.0291093;0.971437;1;3;1
1066.53;1457.06;9.69327;2.52534;0.0110488;0.00177037;-0.000146123;0.0110511;0.00176807;1.00991;0.00344394;0.00110645;0.995658;0.0268319;0.977443;1;3;1
1089.53;1457.06;9.83706;2.49839;0.00959811;0.000718582;-0.00216098;0.0100961;0.000220598;1.01081;0.0059357;0.00209371;1.00117;0.0261518;0.973737;1;4;1
1112.53;1457.06;10.1327;2.55042;0.0107145;0.000112296;6.89339e-05;0.010715;0.000111848;1.0164;0.00407012;-0.0025691;1.00109;0.0248467;0.982134;1;3;1
1135.53;1457.06;10.3271;2.63216;0.0103793;0.000938997;-0.000718862;0.0104338;0.000884571;1.0098;-0.00685777;-0.00559543;1.00296;0.0295038;0.981387;1;3;1
1158.53;1457.06;10.6077;2.56963;0.0129863;0.0032161;-0.000146323;0.0129885;0.00321391;1.00735;0.0016214;0.000729908;1.00141;0.0255549;0.97885;1;3;1
1181.53;1457.06;10.9206;2.69147;0.0137759;0.000322303;-0.000165878;0.013778;0.000320258;1.02349;0.00638941;-0.00285662;0.997411;0.0273193;0.978712;1;3;1
1204.53;1457.06;11.2369;2.67991;0.0115777;0.00194033;-0.00137579;0.0117702;0.00174778;1.00835;0.00609959;0.00186803;0.999968;0.0223086;0.984738;1;3;1
1227.53;1457.06;11.4501;2.71123;0.0107063;0.00215038;0.00187218;0.011098;0.00175865;1.01005;-0.000822626;-0.00322731;1.00497;0.0233593;0.985099;1;3;1
1250.53;1457.06;11.7266;2.82852;0.0127506;0.0011654;0.000512633;0.0127732;0.00114276;1.01686;-0.000712498;0.00441509;1.0016;0.0244406;0.981346;1;3;1
1273.53;1457.06;12.0327;2.86293;0.0134013;0.00307535;0.00131665;0.0135666;0.00291011;1.0131;-0.0125268;-0.0112784;1.00175;0.0312229;0.973716;1;3;1
31.5305;1434.06;-1.86954;0.697477;0.0152427;7.25471e-05;0.00224755;0.0155687;-0.000253435;1.01484;0.000315332;-0.00700569;0.998657;0.0257327;0.980887;1;4;1
54.5305;1434.06;-1.52164;0.744202;0.01362;0.000985585;0.00136783;0.0137664;0.000839196;1.01307;-0.00351927;0.00272672;0.999655;0.0253785;0.986202;1;3;1
77.5306;1434.06;-1.24734;0.796265;0.0105117;0.000280054;0.00102643;0.0106137;0.000178101;1.00689;-0.00132633;-0.00598663;0.998262;0.0208661;0.990446;1;3;1
100.531;1434.06;-1.04068;0.820562;0.00898907;0.000906954;0.000779385;0.00906355;0.000832482;1.00889;-0.000857821;0.00319204;0.994624;0.0218363;0.988194;1;3;1
123.531;1434.06;-0.835785;0.89304;0.00853091;0.00192625;0.00126792;0.00876595;0.00169121;1.00469;0.00111282;-0.00425842;1.00243;0.0252868;0.981074;1;3;1
146.531;1434.06;-0.650024;0.920049;0.00995926;0.00140421;0.000396965;0.00997764;0.00138583;1.01607;-0.00226337;0.000489238;0.999653;0.0260219;0.987817;1;3;1
169.531;1434.06;-0.38001;0.985621;0.0118026;0.00202153;0.000704335;0.011853;0.00197107;1.00766;-0.00362507;-0.00245741;1.00202;0.0229938;0.985689;1;4;1
192.531;1434.06;-0.110388;1.02407;0.0110697;-0.000362084;0.00269595;0.0116736;-0.000965966;1.01969;-0.00761479;-0.00814943;1.00054;0.0229672;0.988489;1;3;1
215.531;1434.06;0.12628;1.09607;0.00935362;-0.00041692;0.000432085;0.00937269;-0.000435991;1.00096;-0.00253335;0.00206157;0.997314;0.0215547;0.988186;1;3;1
238.531;1434.06;0.317828;1.09658;0.00901534;-0.000814381;0.000929079;0.00910239;-0.000901425;1.00853;-0.00523851;-0.00369479;0.996388;0.0238329;0.984987;1;3;1
261.531;1434.06;0.539019;1.1989;0.0106848;0.00141647;-0.000487574;0.0107104;0.00139089;1.00991;-0.00125299;-0.00421695;0.999911;0.0219366;0.9916;1;3;1
284.531;1434.06;0.806662;1.17746;0.0111311;3.68114e-05;-0.000211996;0.0111352;3.27619e-05;1.00896;0.00128334;0.000550045;0.999303;0.0213986;0.989827;1;3;1
307.531;1434.06;1.04823;1.21409;0.00955003;-0.000523167;0.0011637;0.00968272;-0.000655855;1.00989;0.000431723;-0.000543475;0.997617;0.0214103;0.989166;1;4;1
330.531;1434.06;1.2437;1.30862;0.0104449;-0.00134845;0.000930547;0.0105179;-0.00142143;1.01067;0.00294737;-0.00595296;0.997718;0.0231738;0.984979;1;3;1
353.531;1434.06;1.52594;1.37432;0.0117361;5.26758e-05;8.84903e-05;0.0117368;5.20056e-05;1.00927;0.00440893;-0.00124646;1.00141;0.0226033;0.986398;1;3;1
376.531;1434.06;1.78043;1.31382;0.0124522;0.000378204;0.00125232;0.0125808;0.000249683;1.01351;-0.00347649;0.000987107;1.00053;0.0286793;0.982745;1;3;1
399.531;1434.06;2.09521;1.35917;0.0133535;0.000738433;0.000288793;0.0133601;0.000731825;1.01498;0.0065392;-0.00252927;1.00142;0.0224349;0.989012;1;3;1
422.531;1434.06;2.39058;1.39479;0.00863032;4.21377e-05;0.00152263;0.00889228;-0.000219823;1.00338;-0.00261155;-0.00377085;0.997539;0.0216165;0.990324;1;3;1
445.531;1434.06;2.49045;1.43591;0.00919253;0.000332491;0.000479758;0.00921844;0.000306588;1.01119;0.00493308;-0.00279956;0.99966;0.0231723;0.983293;1;4;1
468.531;1434.06;2.81139;1.49725;0.0121356;0.000519244;0.000620709;0.0121687;0.000486171;1.0108;0.000400575;-0.00425285;0.995012;0.0200707;0.989307;1;3;1
491.531;1434.06;3.04519;1.55448;0.0100988;-5.51297e-05;0.000354553;0.0101112;-6.74949e-05;1.01201;-0.00261246;-0.000172204;0.994803;0.0226421;0.987838;1;4;1
514.531;1434.06;3.27351;1.59509;0.00996651;2.19595e-05;0.000502157;0.0099918;-3.33294e-06;1.00719;-0.000567181;0.00245085;0.998183;0.0218397;0.986532;1;3;1
537.531;1434.06;3.50128;1.65201;0.0106675;0.00211414;0.000572962;0.0107057;0.00207593;1.01407;0.000666256;-0.00544446;1.00244;0.0222684;0.984312;1;3;1
560.531;1434.06;3.76146;1.72209;0.0139461;0.000948408;-0.000652202;0.0139787;0.000915764;1.01391;-0.00146542;-0.000348662;0.996832;0.0204675;0.989987;1;3;1
583.531;1434.06;4.13838;1.68942;0.0124379;0.00105584;-0.00155818;0.0126474;0.000846388;1.01281;-0.00102289;0.000364214;0.997557;0.0245936;0.981978;1;3;1
606.531;1434.06;4.33008;1.7414;0.0097374;-0.000339589;0.000243853;0.0097433;-0.000345486;1.00841;-0.00335891;-0.00539122;0.996164;0.0254664;0.984423;1;3;1
629.531;1434.06;4.58395;1.82037;0.00939894;0.00271986;-0.000476841;0.00943281;0.00268599;1.01394;0.00476818;-0.000472056;1.00387;0.0280443;0.976903;1;4;1
652.531;1434.06;4.7602;1.88445;0.0109013;-0.000563696;-0.00137073;0.0110629;-0.0007253;1.00484;-0.00125884;0.000625627;1.00193;0.0289065;0.97553;1;4;1
675.531;1434.06;5.08269;1.86479;0.0140646;-0.00120864;-0.000572274;0.0140861;-0.00123005;1.01654;0.000407925;-0.00234476;0.994834;0.025704;0.984371;1;4;1
698.531;1434.06;5.40263;1.95886;0.0113548;0.00151156;-0.000105667;0.0113559;0.00151043;1.00775;-0.000222538;0.00146716;1.00475;0.0259528;0.981381;1;4;1
721.531;1434.06;5.60202;1.93806;0.00997654;-0.00110526;-0.000776364;0.0100307;-0.00115939;1.0113;-0.00271447;-0.00669366;0.996413;0.0238142;0.982822;1;4;1
744.531;1434.06;5.85925;2.01003;0.0118535;6.46727e-05;5.73e-05;0.0118538;6.43942e-05;1.00794;-7.7291e-05;0.00406614;0.9998;0.0215039;0.988719;1;3;1
767.531;1434.06;6.14403;2.00906;0.0124177;0.00197439;-0.000230576;0.0124228;0.0019693;1.01871;-0.00110409;-0.00154038;1.00437;0.0210428;0.987578;1;3;1
790.531;1434.06;6.42695;2.04635;0.0120699;0.00327638;-0.000940578;0.0121694;0.0031769;1.00811;0.00352677;-0.00168258;1.0064;0.0213235;0.990256;1;4;1
