x [mm];y [mm];x-displacement [mm];y-displacement [mm];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S];Maximum normal strain - GL [S];Minimum normal strain - GL [S];Affine transformation a [];Affine transformation b [];Affine transformation c [];Affine transformation d [];Confidence region [pixel];Correlation value [count];Enough pixels valid [];Number of iterations [];Vector status []
468.531;1641.06;-0.16563;2.931;0.00291513;-0.00491005;0.000467171;0.00294293;-0.00493784;1.00184;-0.00136397;0.000934527;0.986946;0.0352775;0.982283;1;3;1
491.531;1641.06;-0.0810769;2.99737;0.00112583;-0.000551594;0.0011961;0.00174797;-0.00117373;1.00108;-0.00721999;-0.00194064;0.994651;0.028334;0.985582;1;4;1
514.531;1641.06;-0.113881;2.96025;0.00289888;-0.00254137;-8.72639e-05;0.00290028;-0.00254277;1.00329;-0.0016923;0.00185404;0.995414;0.0320621;0.98688;1;4;1
537.531;1641.06;0.0520778;2.98819;0.00238991;0.00349503;0.00415031;0.00712941;-0.00124446;0.99658;-0.0160605;0.00288179;1.00132;0.0340759;0.980186;1;5;1
560.531;1641.06;-0.00408108;2.93764;-0.00268658;-0.00144654;-0.00175609;-0.000204221;-0.00392889;1.00164;-0.0152978;0.00495216;0.988627;0.0318706;0.979563;1;5;1
583.531;1641.06;-0.0730906;2.6273;0.000426213;-0.0119794;-0.00190107;0.000711001;-0.0122642;1.00024;0.00422362;0.00555768;0.970289;0.0276799;0.984113;1;5;1
606.531;1641.06;0.0152373;2.77619;0.00260486;-0.0031389;0.00681954;0.00713256;-0.0076666;1.00237;0.00202898;-0.00931184;0.992457;0.0316425;0.983844;1;4;1
629.531;1641.06;0.0449686;3.01252;-0.00118558;0.00594919;0.00328475;0.00723111;-0.00246751;1.00095;-0.0143416;-0.000623293;1.01801;0.0264074;0.985873;1;5;1
652.531;1641.06;-0.0393884;2.8483;-0.00137721;0.000842391;-0.00389339;0.00378107;-0.00431589;0.990913;-0.00353332;0.0025477;1.00375;0.0311936;0.989239;1;6;1
675.531;1641.06;-0.0197274;2.66684;0.000394784;-0.00334657;-0.000827714;0.000569723;-0.0035215;1.00225;0.00318592;0.00619355;0.991565;0.0295339;0.989666;1;3;1
698.531;1641.06;-0.0214177;2.71752;-0.000694799;0.0013173;0.000519888;0.00144369;-0.000821189;0.993774;0.00139557;-0.000545236;1.00396;0.0351379;0.985131;1;3;1
721.531;1641.06;-0.0517465;2.73268;0.00171645;0.00332642;-0.00127931;0.00403293;0.00100993;1.0009;0.00362911;-0.00244739;1.00279;0.0265871;0.989384;1;3;1
744.531;1641.06;0.0574637;2.69109;0.00163195;0.00382986;0.000530559;0.00395123;0.00151058;1.00142;-0.00711899;0.00441454;1.0117;0.0255564;0.989076;1;4;1
767.531;1641.06;0.023184;2.6478;0.00106075;0.0038823;0.000533645;0.00397986;0.000963191;1.00195;-0.000540996;-0.00113116;1.00248;0.0271975;0.984799;1;3;1
790.531;1641.06;0.106189;2.62811;-0.000405824;0.00153177;0.0021338;0.00290641;-0.00178046;0.994684;-0.00711503;0.00155822;1.00423;0.0342779;0.984741;1;3;1
813.531;1641.06;0.00451195;2.65352;-0.00121798;0.00427633;-0.000783601;0.00438591;-0.00132755;0.997762;-0.000147005;0.00408498;1.00759;0.0304943;0.97854;1;4;1
836.531;1641.06;0.0500339;2.53515;-0.000647746;-0.00105548;-0.00300622;0.00216151;-0.00386474;1.00089;-0.00116117;0.00158168;1.00327;0.0289095;0.977155;1;3;1
859.531;1641.06;-0.0261151;2.37877;-4.97478e-07;-0.00498836;-0.00058815;6.79167e-05;-0.00505677;0.998849;-0.000524974;0.00569642;0.984722;0.0315393;0.987466;1;4;1
882.531;1641.06;0.0500063;2.55585;0.000907823;0.00678056;0.00213827;0.00747661;0.000211777;1.00099;0.00344724;-0.00971904;1.01136;0.0311235;0.98059;1;5;1
905.531;1641.06;0.0154648;2.50056;8.73475e-06;0.00279526;-0.00292096;0.00463823;-0.00183424;1.00392;-0.000495619;0.00138757;1.0054;0.027807;0.985683;1;5;1
928.531;1641.06;0.0500655;2.37831;0.00333487;-0.00461376;-0.00186704;0.00375157;-0.00503046;1.00173;0.0007349;0.00617144;0.992265;0.0336308;0.975957;1;3;1
951.531;1641.06;0.167896;2.24318;-0.00275814;-0.00483573;0.00155838;-0.00192406;-0.00566981;0.994242;-0.00978419;-0.000112792;0.991825;0.0358426;0.968754;1;3;1
974.531;1641.06;-0.0770505;2.30028;-0.00168329;-0.00378475;-0.000319337;-0.00163584;-0.0038322;0.996061;0.0101971;0.00602215;0.991347;0.0406504;0.970301;1;3;1
997.531;1641.06;0.0898873;2.46005;-0.00165575;0.00722027;0.0015181;0.00747274;-0.00190822;0.998291;-0.00495504;-0.00810144;1.02188;0.0369702;0.974047;1;3;1
1020.53;1641.06;-0.153278;2.30432;-0.00443073;0.00227284;-0.00664852;0.00636668;-0.00852457;0.999819;0.0116304;0.0098787;1.00621;0.0436946;0.961519;1;4;1
1043.53;1641.06;-0.114527;2.34391;0.0074802;0.00605777;-0.00560151;0.0124155;0.00112251;1.00022;0.0156874;-0.00511376;1.01338;0.0399449;0.97382;1;3;1
1066.53;1641.06;0.189317;2.16282;0.0080342;-0.00307456;0.00228228;0.00848481;-0.00352517;1.00715;-0.0195717;0.000995523;0.990424;0.0362039;0.97344;1;5;1
1089.53;1641.06;0.25273;2.06424;-0.00944037;-0.00476058;0.00603346;-0.000629174;-0.0135718;0.994651;-0.0311291;-0.00712623;0.986039;0.0342278;0.975368;1;3;1
1112.53;1641.06;-0.247035;2.21127;-0.00668731;0.00234842;-0.00453527;0.0042321;-0.00857099;1.00606;0.0208108;0.00327519;1.00804;0.0404071;0.977857;1;3;1
1135.53;1641.06;-0.0560673;2.17951;0.00725309;0.00245491;-0.00380513;0.0093523;0.000355707;1.01197;0.00543428;0.00514211;1.00595;0.041533;0.967083;1;4;1
1158.53;1641.06;0.0849177;1.99848;0.00301713;-0.00707129;0.00113812;0.00314393;-0.00719809;1.00197;-0.00530874;-0.00425082;0.986764;0.0391448;0.966781;1;3;1
1181.53;1641.06;0.08251;2.16664;-0.000199228;0.00501475;0.0021598;0.00579319;-0.000977665;0.994851;0.000617312;0.00336793;0.999977;0.0355317;0.965786;1;4;1
1204.53;1641.06;0.0754953;2.15224;0.00139259;0.0058176;-0.00177539;0.00644186;0.000768332;1.01062;0.000974666;-0.000810043;1.01914;0.0385894;0.963582;1;3;1
1227.53;1641.06;0.146352;2.04071;0.00346985;0.00114285;-0.000454412;0.00355544;0.00105726;1.00252;-0.0048657;-0.00159692;0.997146;0.0492849;0.925078;1;3;1
1250.53;1641.06;0.23478;2.08253;0.00140811;0.00497177;0.00231728;0.00611307;0.000266808;0.992138;-0.0155374;0.0107708;1.00562;0.0389469;0.960836;1;3;1
1273.53;1641.06;0.210921;1.9198;-0.00101177;-0.00388728;-0.000822999;-0.000792879;-0.00410617;1.00778;-0.00941908;0.000797306;0.988818;0.0396177;0.969658;1;3;1
31.5305;1618.06;-0.494826;3.52113;-0.00113993;0.000148525;-0.000667909;0.000432269;-0.00142368;1.00359;-0.00643655;0.000182427;1.00083;0.0274108;0.975855;1;4;1
54.5305;1618.06;-0.52108;3.4899;0.000166203;-0.00334084;0.00109863;0.000481937;-0.00365658;1.00174;-0.00316506;0.00245825;0.993257;0.0276632;0.977003;1;3;1
77.5306;1618.06;-0.487207;3.4728;0.00101139;-0.0041238;0.00136754;0.00135286;-0.00446527;0.997105;-0.00213077;0.000754555;0.991999;0.0264093;0.982516;1;3;1
100.531;1618.06;-0.47458;3.491;0.000783112;-0.0019688;0.000139363;0.000790151;-0.00197584;1.00923;0.00282021;-0.00216245;0.995225;0.0266217;0.975314;1;3;1
123.531;1618.06;-0.451224;3.52263;0.000871849;-0.00405033;0.00136123;0.00122322;-0.0044017;0.997225;0.000625191;-0.00307437;0.998595;0.022103;0.987757;1;4;1
146.531;1618.06;-0.4345;3.46436;0.000378938;-0.00411825;0.0012112;0.000684396;-0.00442371;1.00324;-0.00107677;0.00138984;0.994996;0.0262535;0.982961;1;3;1
169.531;1618.06;-0.433801;3.50341;0.00163088;-0.00616395;-0.000542717;0.00166849;-0.00620156;1.00232;-0.000767382;-0.000390433;0.99403;0.0261465;0.981846;1;4;1
192.531;1618.06;-0.359555;3.42883;0.000606276;-0.00538815;-0.00144773;0.000937607;-0.00571948;0.999461;-2.66597e-05;0.00820908;0.994788;0.0248624;0.98517;1;3;1
215.531;1618.06;-0.406142;3.36053;-0.000399465;-0.000898872;-0.00112713;0.000505287;-0.00180362;0.996165;4.32286e-05;0.00116853;0.995853;0.0265846;0.974075;1;3;1
238.531;1618.06;-0.378143;3.29018;0.00111085;-0.00462327;0.00030851;0.0011274;-0.00463983;1.00471;0.00434435;0.000457296;0.999353;0.0295843;0.967038;1;3;1
261.531;1618.06;-0.355104;3.30602;0.00105387;-0.000680817;0.000911315;0.00144461;-0.00107156;0.997694;-0.000298636;-0.00557577;0.998744;0.0259208;0.983424;1;3;1
284.531;1618.06;-0.329695;3.31068;0.000189661;-0.00294618;0.000681298;0.000331285;-0.0030878;1.004;0.00161719;0.00765484;1.00225;0.0215423;0.988886;1;4;1
307.531;1618.06;-0.346385;3.28412;0.000394819;-0.00343336;0.000626723;0.000494811;-0.00353335;0.996649;-0.00546674;-0.0040305;0.991857;0.0200559;0.990773;1;3;1
330.531;1618.06;-0.311562;3.26215;0.00350728;-0.0014008;-0.00106029;0.00372654;-0.00162006;1.00177;0.00141749;0.00444094;0.999936;0.0254622;0.989593;1;3;1
353.531;1618.06;-0.185462;3.17463;0.00153989;-0.00285658;-0.000431235;0.00158179;-0.00289848;1.0038;-0.00307232;-0.00266166;0.999911;0.0230438;0.985005;1;3;1
376.531;1618.06;-0.240818;3.2046;-0.000522554;-0.00273036;-0.000569869;-0.000384139;-0.00286877;0.997667;-0.000811037;0.00230905;0.993773;0.0235933;0.980955;1;4;1
399.531;1618.06;-0.209515;3.14536;0.00100766;-0.00275727;-0.00145681;0.00150553;-0.00325513;0.994799;-0.00163525;-0.00114548;0.995552;0.0244128;0.985318;1;3;1
422.531;1618.06;-0.194663;3.07796;0.000995899;0.000462751;-0.000132752;0.00102713;0.000431525;1.00103;0.00107884;0.00242783;1.00098;0.0218288;0.985163;1;3;1
445.531;1618.06;-0.16378;3.07545;-0.000118566;-0.00148844;-0.000974689;0.000387782;-0.00199478;1.00015;-0.00160771;0.00337109;1.00222;0.0212359;0.98681;1;3;1
468.531;1618.06;-0.20013;3.04424;0.000921913;-0.00378923;-0.000518037;0.000978203;-0.00384552;1.00172;-0.000731468;0.00408165;0.997338;0.018285;0.990562;1;3;1
491.531;1618.06;-0.121437;3.0101;0.00186461;-0.0016688;0.000150385;0.001871;-0.00167519;1.00308;0.00156783;0.000756859;1.00583;0.0208836;0.985545;1;3;1
514.531;1618.06;-0.114444;3.01877;-0.00061169;-0.00230724;-0.00154914;0.000306481;-0.00322541;1.00248;0.00113159;-0.00182505;0.999906;0.0217106;0.984466;1;3;1
537.531;1618.06;-0.149695;2.90883;0.00023302;0.00137201;0.00118466;0.00211696;-0.000511925;0.998319;-0.00279427;0.00281089;0.998197;0.0210316;0.989738;1;3;1
560.531;1618.06;-0.103751;2.97115;0.00183425;-0.00161659;0.000515503;0.00190961;-0.00169195;1.00327;0.00409831;0.00138482;1.00402;0.018649;0.992925;1;3;1
583.531;1618.06;-0.0653973;2.9045;-4.86155e-05;-0.0072466;-0.00103873;9.8284e-05;-0.0073935;0.998571;-0.000698879;0.00084855;0.998376;0.0182345;0.991594;1;3;1
606.531;1618.06;-0.10615;2.84882;-9.9866e-05;-0.00286109;-4.59832e-05;-9.91004e-05;-0.00286185;0.999796;-0.000725394;0.00147998;0.997196;0.0219474;0.989585;1;3;1
629.531;1618.06;-0.07;2.87638;0.00158576;0.00299683;0.000979752;0.00349864;0.00108394;1.00117;0.000265972;0.000177363;1.00083;0.0189824;0.992832;1;3;1
652.531;1618.06;-0.0332677;2.82893;0.000508302;-0.000142283;-0.00151525;0.00173278;-0.00136677;1.00266;9.20403e-05;0.00303907;0.998109;0.0213489;0.989749;1;3;1
675.531;1618.06;-0.0468146;2.74396;0.000459215;-0.000975753;-0.00110876;0.00106239;-0.00157892;0.99702;-0.00384067;0.00462085;1.00015;0.0184316;0.992923;1;3;1
698.531;1618.06;-0.0123668;2.68724;0.000884367;0.000754515;-0.000506608;0.00133019;0.00030869;1.00111;0.000211284;-0.00144196;1.00042;0.0208405;0.990385;1;3;1
721.531;1618.06;-0.006235;2.65634;6.55055e-05;-3.30987e-05;-0.00127237;0.00128953;-0.00125712;1.00122;0.00181353;0.00352048;1.0005;0.0229243;0.988544;1;3;1
744.531;1618.06;-0.00943028;2.60326;-0.000577529;-0.000411845;-0.000416771;-6.97625e-05;-0.000919611;0.995746;0.000380821;0.00080063;0.996608;0.0192634;0.990216;1;3;1
767.531;1618.06;-0.0329126;2.55875;0.00044121;0.00102689;0.000484005;0.00129975;0.00016835;1.00948;-0.00351255;-0.00208304;1.00276;0.0251882;0.986255;1;3;1
790.531;1618.06;0.0108598;2.59311;0.000582288;0.000711561;0.00113793;0.00178669;-0.000492838;0.999918;-0.00243527;-0.000486531;0.999264;0.0242021;0.989124;1;3;1
813.531;1618.06;-0.00613525;2.55538;0.000875239;0.00142774;-0.000140355;0.00146135;0.000841629;0.99997;0.00312925;0.00167775;1.00001;0.021708;0.987768;1;3;1
836.531;1618.06;0.0510909;2.55944;0.000378638;-0.00154886;-0.000478499;0.000490887;-0.00166111;1.00335;0.000634075;0.0018795;0.994906;0.0250433;0.985101;1;3;1
859.531;1618.06;0.0112376;2.49382;-0.000822082;-0.00360649;-0.00191264;0.000151388;-0.00457996;0.995937;-0.000191222;0.001808;1.00181;0.0274359;0.976507;1;3;1
882.531;1618.06;0.0129846;2.40045;0.00107908;0.00202176;-0.000790193;0.00247051;0.000630328;1.00158;0.000800237;0.000798243;1.00238;0.0258604;0.975182;1;3;1
905.531;1618.06;0.0608127;2.4364;-0.000106853;-0.000120033;0.000774648;0.000661233;-0.000888119;1.00145;-0.00230189;-0.00382559;1.00136;0.0260084;0.983831;1;4;1
928.531;1618.06;0.00799188;2.48471;-7.9616e-05;-0.0031826;-4.66496e-05;-7.89149e-05;-0.0031833;0.995697;-0.00117637;0.000208004;1.00002;0.0314836;0.970368;1;4;1
951.531;1618.06;0.057078;2.35494;0.000825976;-0.00332157;0.000674028;0.000932765;-0.00342836;1.0069;0.000534706;0.00518784;0.996719;0.0251863;0.988188;1;3;1
974.531;1618.06;0.0458692;2.38782;-0.000761913;-9.90235e-06;-0.00233939;0.0019835;-0.00275532;1.00252;0.00143942;0.00409234;1.00168;0.0274696;0.980654;1;3;1
997.531;1618.06;0.0219772;2.29467;0.00108294;0.00264129;-0.00137894;0.00344597;0.00027826;1.00204;0.00110858;0.00246909;1.00029;0.0266856;0.982111;1;3;1
1020.53;1618.06;0.0954612;2.25345;0.00105917;0.000954855;-0.00293824;0.00394572;-0.00193169;1.00086;0.00321215;0.00281231;0.998363;0.0278233;0.97287;1;3;1
1043.53;1618.06;0.0705874;2.20574;-0.00322491;0.00197892;-0.00184331;0.0025657;-0.00381168;0.998998;0.00481156;-0.00491915;1.00216;0.0243956;0.983038;1;3;1
1066.53;1618.06;-0.0531282;2.23492;-0.00160095;-0.00108183;0.00190403;0.000580253;-0.00326304;1.00196;-0.000479823;0.000705086;1.00519;0.0249518;0.980025;1;3;1
1089.53;1618.06;-0.00312547;2.17542;0.00161754;-0.0044939;0.0018272;0.00212216;-0.00499853;0.999793;0.00418745;0.00225542;0.998103;0.0199051;0.99116;1;3;1
1112.53;1618.06;0.0211556;2.15888;0.000325593;0.00108521;-0.00274384;0.0034754;-0.00206459;0.998933;0.00101934;0.000826766;1.00253;0.0235771;0.986916;1;3;1
1135.53;1618.06;0.0118197;2.12322;0.000112911;0.000897317;-0.000317549;0.00100975;4.7521e-07;1.00112;-0.00161341;0.00186747;1.00101;0.0258962;0.982608;1;3;1
1158.53;1618.06;0.0263491;2.16177;0.00105835;-0.00286289;3.56994e-05;0.00105868;-0.00286321;1.00168;0.000552626;-0.00281095;0.993855;0.0249446;0.984084;1;3;1
1181.53;1618.06;0.0604224;2.05159;0.00147249;0.00155823;-0.000903369;0.00241975;0.000610976;0.998455;-0.0062584;0.00594848;0.999969;0.0239696;0.981617;1;3;1
1204.53;1618.06;0.0938123;2.01883;0.00156643;0.00226966;0.000537008;0.00255992;0.00127617;1.00262;-0.00121704;-0.000790092;0.993662;0.024688;0.985883;1;3;1
1227.53;1618.06;0.132407;2.01445;-0.000567676;-0.000125705;0.00117393;0.000847861;-0.00154124;1.00259;-0.00113379;-0.00354428;0.999767;0.0236146;0.98382;1;3;1
1250.53;1618.06;0.0676648;1.96907;-0.000996204;0.00113066;0.00127109;0.00172451;-0.00159005;0.993727;-0.00391052;0.00375856;0.999644;0.0236655;0.983365;1;3;1
1273.53;1618.06;0.0865585;2.00972;0.000823364;-0.00182553;0.00354204;0.00328048;-0.00428265;1.00038;-0.000851861;0.00623698;0.994853;0.0329495;0.976671;1;3;1
31.5305;1595.06;-0.4977;3.56183;0.000536209;-0.00101317;-0.000448374;0.000656609;-0.00113356;1.00091;-0.00173831;0.00151254;0.994897;0.0323355;0.974066;1;3;1
54.5305;1595.06;-0.485464;3.49641;0.00227591;-0.000801936;-0.000883504;0.0025115;-0.00103752;1.00205;0.00107702;-0.00230765;0.998516;0.0288951;0.96077;1;3;1
77.5306;1595.06;-0.393136;3.53275;0.00175786;-0.00204866;-0.000680735;0.00187594;-0.00216674;0.997636;0.00441146;-0.00458418;0.995573;0.0278417;0.970599;1;4;1
100.531;1595.06;-0.404673;3.49565;-0.000975767;-0.00111887;-0.000979639;-6.50682e-05;-0.00202957;1.00094;0.00570676;0.00364413;0.999725;0.0228406;0.988621;1;3;1
123.531;1595.06;-0.438044;3.54131;-0.000407401;-0.000590032;-0.00059918;0.000107382;-0.00110481;1.00046;-0.00210004;0.00227111;1.00027;0.0240514;0.985723;1;2;1
146.531;1595.06;-0.423423;3.4722;0.000628659;-0.00158548;-0.000190172;0.000644874;-0.00160169;0.997492;-0.00296831;0.00155212;0.999771;0.0252922;0.982515;1;3;1
169.531;1595.06;-0.409174;3.48126;-0.000362791;0.000931918;0.000393928;0.00104235;-0.000473228;1.0027;-0.000453683;-0.00720518;1.00127;0.0288541;0.980464;1;4;1
192.531;1595.06;-0.440117;3.48761;0.00101531;-0.000504185;-0.000730915;0.00130982;-0.000798692;1.00332;-0.00209575;0.00751003;1.00139;0.024255;0.989469;1;3;1
215.531;1595.06;-0.362664;3.35595;0.00217233;-0.00103009;0.0001264;0.00217732;-0.00103507;1.00198;-0.00547492;0.00414995;1.00256;0.0284941;0.975779;1;3;1
238.531;1595.06;-0.340371;3.40597;-0.000153087;-0.00263819;-5.00991e-05;-0.000152078;-0.0026392;0.995928;0.000712873;-0.00176977;1.00087;0.0297904;0.981322;1;4;1
261.531;1595.06;-0.36973;3.40193;-0.000397011;-0.00153823;-0.000752993;-2.28478e-05;-0.00191239;1.00487;0.00575588;0.000418411;1.00058;0.0236542;0.98372;1;4;1
284.531;1595.06;-0.358686;3.3388;0.000838758;0.000380365;-0.000131662;0.000873883;0.00034524;0.995315;-0.00265791;-0.00386195;1.00352;0.022114;0.987235;1;3;1
307.531;1595.06;-0.331173;3.37174;0.00165525;-0.00176274;-0.00104563;0.00194975;-0.00205724;1.00145;0.0072653;0.00230742;0.999946;0.0232811;0.986706;1;3;1
330.531;1595.06;-0.282636;3.28762;0.00177777;-0.000314341;-0.00116306;0.00229598;-0.000832555;1.0012;-0.00145994;0.00411269;0.995305;0.0199667;0.988581;1;3;1
353.531;1595.06;-0.249563;3.27809;0.00220342;-0.00324365;0.00048351;0.00224601;-0.00328624;1.00131;-0.00122729;0.00391918;0.995289;0.0202716;0.992161;1;3;1
376.531;1595.06;-0.181424;3.23176;0.00171174;-0.000653713;-0.00108707;0.00213542;-0.0010774;1.00572;0.00451749;0.0017324;1.00318;0.0213363;0.989267;1;3;1
399.531;1595.06;-0.170938;3.21239;-0.000233312;-0.00260249;-0.000734624;-2.40124e-05;-0.00281179;0.99708;-0.000786421;0.00116858;0.994289;0.022533;0.987192;1;4;1
422.531;1595.06;-0.192249;3.14013;0.000263774;-0.00220435;-0.000757696;0.000477819;-0.00241839;0.997216;-0.00248414;0.00355403;0.990205;0.0210235;0.985541;1;3;1
445.531;1595.06;-0.158962;3.09227;0.000200084;-0.00154166;0.000201341;0.000223055;-0.00156463;1.00162;0.00285404;0.00236187;0.9986;0.0231836;0.987271;1;3;1
468.531;1595.06;-0.183059;3.10564;0.000841759;-0.00209275;-0.00037053;0.000887822;-0.00213882;0.999139;0.000420042;-0.00540492;0.990433;0.0188802;0.990528;1;4;1
491.531;1595.06;-0.120261;3.07422;0.00240948;-0.00167707;-0.00071463;0.00253085;-0.00179843;1.00463;-0.000495828;0.00757807;0.989722;0.0217345;0.987707;1;3;1
514.531;1595.06;-0.0723722;3.06652;0.000346662;0.000285682;-0.00197841;0.00229482;-0.00166247;0.998755;0.00616113;5.84221e-05;0.996699;0.0248192;0.979657;1;4;1
537.531;1595.06;-0.104558;2.92539;0.0003626;-0.00165978;-0.00163632;0.00127496;-0.00257214;0.999593;0.00531334;-0.00139779;1.00266;0.0243083;0.990691;1;3;1
560.531;1595.06;-0.0557278;3.0121;0.000121771;-0.000531581;0.000314346;0.00024845;-0.00065826;1.00047;-0.00126628;0.00140714;0.996516;0.020523;0.988862;1;3;1
583.531;1595.06;-0.0989717;2.96187;0.00102807;-0.00182468;-0.00102214;0.00135649;-0.0021531;0.997092;0.00113956;-0.00084245;0.997508;0.020109;0.989501;1;3;1
606.531;1595.06;-0.00857858;2.908;0.000741799;-0.00190697;-0.00141442;0.00135509;-0.00252026;1.00463;0.00207081;0.00350692;0.999389;0.0235344;0.988212;1;4;1
629.531;1595.06;-0.0649435;2.875;-0.000516829;-0.000354004;-0.00123903;0.000806281;-0.00167711;1.00027;0.00373344;-0.00552062;0.994241;0.0221867;0.987365;1;3;1
652.531;1595.06;-0.0323896;2.85484;0.00012988;-0.00105941;-0.00142645;0.00108067;-0.0020102;1.00105;0.00245545;0.00783859;0.996869;0.0258745;0.981676;1;3;1
675.531;1595.06;-0.059259;2.71177;-0.000646488;-0.00109383;-0.00210458;0.00124628;-0.0029866;1.00226;0.00306984;0.00500168;0.998236;0.0217479;0.99145;1;3;1
698.531;1595.06;-0.0624594;2.68284;0.000883043;-0.000894708;8.64681e-05;0.000887238;-0.000898904;0.997526;-0.000337315;-0.00293245;1.00283;0.0188467;0.993218;1;4;1
721.531;1595.06;-0.0186625;2.73421;0.00132029;-0.00139653;0.000165427;0.00133033;-0.00140657;1.00596;-0.00201372;-0.00171534;0.999162;0.0193959;0.990149;1;3;1
744.531;1595.06;-0.00177408;2.71007;-0.000274568;-0.00256234;-0.00155687;0.000513469;-0.00335038;0.993212;0.000648422;0.00598442;0.997378;0.02211;0.988587;1;3;1
767.531;1595.06;-0.0314883;2.60062;2.28236e-06;-0.00224183;-0.00197029;0.00114761;-0.00338716;1.00766;0.00601362;-0.000909491;0.99472;0.0260834;0.978754;1;3;1
790.531;1595.06;-0.00181173;2.59552;0.000330865;-0.00209526;-0.000679445;0.000508186;-0.00227258;0.997773;0.00219191;0.00230116;0.997045;0.0275258;0.972246;1;3;1
813.531;1595.06;-0.0162729;2.5879;0.000748436;-0.00177772;0.00016511;0.000759182;-0.00178847;1.0042;0.00092013;0.00235977;0.995572;0.0227004;0.986594;1;2;1
836.531;1595.06;0.0326021;2.60646;0.000168307;0.000815704;-0.000785581;0.00134166;-0.000357652;0.996558;-0.00443228;-0.000583599;1.00136;0.0224264;0.983969;1;3;1
