x [mm];y [mm];x-displacement [mm];y-displacement [mm];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S];Maximum normal strain - GL [S];Minimum normal strain - GL [S];Affine transformation a [];Affine transformation b [];Affine transformation c [];Affine transformation d [];Confidence region [pixel];Correlation value [count];Enough pixels valid [];Number of iterations [];Vector status []
675.531;1641.06;3.70566;-0.375907;0.00590232;-0.00371653;-0.00150177;0.00613134;-0.00394554;1.00661;0.00597213;0.00516817;0.99776;0.0310249;0.986592;1;4;1
698.531;1641.06;3.88071;-0.388564;0.00496039;-0.00413983;-0.000163254;0.00496331;-0.00414276;1.00714;0.000341152;-0.00149565;0.997168;0.0306418;0.987495;1;3;1
721.531;1641.06;3.9332;-0.2965;0.00618906;-0.00105852;-0.00121161;0.00638624;-0.0012557;0.999091;0.00203508;-0.00387634;1.00126;0.0285064;0.986838;1;4;1
744.531;1641.06;4.16445;-0.302067;0.00783957;-0.00168075;-0.00106292;0.0079568;-0.00179798;1.00826;0.00264087;0.00250291;0.995254;0.0307483;0.983204;1;4;1
767.531;1641.06;4.29239;-0.34704;0.00700327;-0.00340464;0.000245526;0.00700906;-0.00341043;1.00737;0.00661771;-0.00212895;0.985092;0.0294466;0.986218;1;4;1
790.531;1641.06;4.48543;-0.366797;0.00589454;-0.00883968;0.00381142;0.00682209;-0.00976722;1.00229;-0.000219205;0.00103895;0.982942;0.0361365;0.983425;1;4;1
813.531;1641.06;4.56222;-0.126764;0.00280185;0.00322271;0.00234869;0.00537037;0.000654184;1.00092;0.00301609;0.00448547;1.00973;0.0340907;0.976588;1;4;1
836.531;1641.06;4.61382;-0.196749;0.00443968;-0.00366867;-0.00271374;0.00526411;-0.00449309;1.00064;0.00697778;-0.00717595;0.999342;0.0284115;0.980732;1;4;1
859.531;1641.06;4.766;-0.13689;0.00778024;-0.000257949;5.74679e-05;0.00778065;-0.00025836;1.0079;-0.00168109;0.00232825;0.999818;0.0351809;0.983519;1;4;1
882.531;1641.06;4.97002;-0.0262078;0.00670583;0.00475873;-7.60681e-05;0.0067088;0.00475577;1.00841;0.00622236;-0.00189841;1.01107;0.031689;0.980122;1;4;1
905.531;1641.06;5.07343;-0.106412;0.00620112;-0.00143175;-0.0034996;0.00756275;-0.00279338;1.00537;0.00484679;-0.00127644;1.00297;0.0309876;0.981933;1;4;1
928.531;1641.06;5.25432;-0.10693;0.00855004;-0.0016557;-0.00251487;0.00913609;-0.00224175;1.01537;0.0072122;0.00206058;1.00717;0.032893;0.977732;1;3;1
951.531;1641.06;5.465;-0.184072;0.00487413;-0.00341064;-0.0006968;0.00493233;-0.00346884;0.997865;-0.0026761;-0.00232411;0.993157;0.0328885;0.974383;1;3;1
974.531;1641.06;5.47782;-0.229948;0.00619726;-0.00944552;0.000229226;0.00620062;-0.00944888;1.00851;0.0151224;0.000476969;0.972043;0.0332468;0.979604;1;4;1
997.531;1641.06;5.74856;0.0578012;0.00500405;0.00393431;0.00392452;0.00842998;0.000508374;1.00447;-0.00786597;-0.00136902;1.01164;0.0385907;0.971244;1;4;1
1020.53;1641.06;5.70676;0.0209238;0.00427166;0.000579529;-0.00320124;0.00612098;-0.00126979;1.00693;0.00744677;-0.000872958;0.999603;0.04154;0.96559;1;4;1
1043.53;1641.06;5.94464;0.0678983;0.0101157;0.00136424;-0.000978145;0.0102237;0.00125625;1.00825;-0.000259543;0.00473382;1.00164;0.0392649;0.974256;1;4;1
1066.53;1641.06;6.16973;-0.0171318;0.00953107;-0.00371967;0.00097598;0.00960257;-0.00379117;1.01981;-0.00663168;-0.00337039;0.99939;0.0325701;0.978057;1;4;1
1089.53;1641.06;6.38087;-0.0395126;0.00316233;-0.00139868;0.00239435;0.00418843;-0.00242478;0.998676;-0.0146585;-0.000714365;1.00204;0.0308532;0.97929;1;3;1
1112.53;1641.06;6.31486;0.0858344;0.00493668;0.0025494;-0.00278194;0.00677024;0.000715842;1.00522;0.0133967;0.00286355;1.00706;0.0350057;0.982867;1;4;1
1135.53;1641.06;6.60731;0.0535465;0.00854618;0.00186896;-0.00186572;0.00903213;0.00138302;1.00709;5.17089e-05;-0.00633978;1.0065;0.0389331;0.970339;1;4;1
1158.53;1641.06;6.70613;-0.0447423;0.00682861;-0.0070098;-0.000604429;0.00685496;-0.00703615;1.00995;-0.00248843;0.00168998;0.990059;0.0367933;0.969663;1;4;1
1181.53;1641.06;6.92032;0.110659;0.00370251;0.00108043;0.0010312;0.00405947;0.000723472;0.995408;0.00454539;0.00225009;0.999419;0.0362276;0.963395;1;4;1
1204.53;1641.06;6.87583;0.123763;0.00779912;0.00230151;-0.00430879;0.0101612;-6.06184e-05;1.01889;0.0160701;-0.00571052;1.00926;0.0381734;0.962432;1;4;1
1227.53;1641.06;7.27762;0.192137;0.0107145;0.00198061;0.00189404;0.0111076;0.00158756;0.99542;-0.0167991;-0.00197212;0.999491;0.0448457;0.936909;1;4;1
1250.53;1641.06;7.36608;0.145041;0.0113945;-0.00224435;-0.000179622;0.0113968;-0.00224671;1.01872;-0.00377087;0.00723848;1.00233;0.0359807;0.96579;1;4;1
1273.53;1641.06;7.79879;0.243397;0.0189997;0.00127723;0.00740621;0.0216872;-0.00141027;1.01476;-0.00822987;-0.0142319;1.00473;0.0366605;0.973627;1;4;1
31.5305;1618.06;0.278814;-0.970182;0.00469332;-0.00420072;0.000367179;0.00470845;-0.00421586;1.00895;-0.00254119;0.00645136;0.997543;0.0290253;0.972714;1;3;1
54.5305;1618.06;0.386505;-0.957844;0.00486542;-0.00503068;0.00152449;0.00509494;-0.0052602;1.00711;0.00220107;-0.00446983;0.998511;0.027352;0.977019;1;3;1
77.5306;1618.06;0.502043;-0.910475;0.0050772;-0.00546308;0.0014342;0.00526886;-0.00565475;1.00271;0.000253974;-0.000137757;0.990062;0.0270772;0.981405;1;3;1
100.531;1618.06;0.619283;-0.827728;0.00576144;-0.00483652;0.000833919;0.00582665;-0.00490173;1.01305;0.000182008;-0.00627146;0.989969;0.0270576;0.97486;1;4;1
123.531;1618.06;0.766184;-0.802787;0.0055325;-0.00486179;-0.000742029;0.00558521;-0.0049145;0.998274;0.00225953;0.000103801;0.998777;0.0215142;0.988357;1;3;1
146.531;1618.06;0.873074;-0.847194;0.00357339;-0.00523617;-0.000370741;0.00358896;-0.00525174;1.00933;0.000799595;-0.00100074;0.990043;0.0278659;0.980585;1;3;1
169.531;1618.06;0.930172;-0.708723;0.00722185;-0.00544809;0.00117227;0.0073294;-0.00555564;1.00703;0.00306947;-0.00384375;0.992469;0.0269239;0.981378;1;4;1
192.531;1618.06;1.20394;-0.729246;0.00803738;-0.00562754;-0.000891853;0.00809534;-0.0056855;1.00631;-0.00178806;0.006632;0.994256;0.024286;0.985734;1;3;1
215.531;1618.06;1.29836;-0.778607;0.00337087;-0.00514276;0.000144366;0.00337332;-0.0051452;1.00361;0.000638863;-0.000522307;0.996277;0.0296588;0.968742;1;3;1
238.531;1618.06;1.3587;-0.789423;0.00429805;-0.00601974;0.000522176;0.00432441;-0.0060461;1.00674;0.00571726;-0.00320863;1.00164;0.0291003;0.968482;1;4;1
261.531;1618.06;1.49558;-0.69991;0.00469935;-0.00385984;7.25679e-05;0.00469997;-0.00386046;1.00175;-0.00105892;-0.0097856;0.995988;0.0262696;0.982958;1;4;1
284.531;1618.06;1.57421;-0.669474;0.00309992;-0.00351254;0.00102156;0.00325415;-0.00366676;1.00415;0.00231276;0.00356234;0.999432;0.0249979;0.985096;1;3;1
307.531;1618.06;1.63794;-0.659181;0.00515613;-0.00345964;0.00138835;0.00537432;-0.00367783;1.0022;-0.000937095;-0.000418245;0.993575;0.0201388;0.990708;1;3;1
330.531;1618.06;1.8107;-0.581263;0.00768931;-0.00177983;-0.00108115;0.00781119;-0.0019017;1.00592;-8.52934e-05;-0.00227762;0.993659;0.0273181;0.987944;1;3;1
353.531;1618.06;1.9903;-0.634785;0.00584508;-0.00441543;0.000187304;0.00584849;-0.00441885;1.00951;-0.00100855;-0.00604919;0.998611;0.0246313;0.98283;1;3;1
376.531;1618.06;2.07877;-0.542928;0.00575797;-0.00367402;-6.92382e-05;0.00575848;-0.00367453;1.00434;-0.00107692;0.000844546;0.992961;0.0247446;0.978982;1;4;1
399.531;1618.06;2.25436;-0.568896;0.00552071;-0.00273572;-0.00131741;0.00572583;-0.00294083;1.0039;-0.004645;0.00294695;0.992597;0.025514;0.983905;1;3;1
422.531;1618.06;2.33203;-0.557247;0.00498844;-0.00176134;-0.000261037;0.00499852;-0.00177142;1.003;7.32757e-05;-0.00480974;0.997174;0.0237798;0.982394;1;3;1
445.531;1618.06;2.48322;-0.513002;0.005915;-0.00293277;8.47433e-05;0.00591581;-0.00293358;1.00681;0.000866622;0.00484218;0.995279;0.0229354;0.984502;1;3;1
468.531;1618.06;2.60332;-0.546298;0.00652538;-0.00549219;9.23431e-05;0.00652609;-0.0054929;1.0069;-0.00212411;-0.00264871;0.99532;0.0207909;0.98795;1;3;1
491.531;1618.06;2.7824;-0.470894;0.00619856;-0.00407221;0.00126051;0.006351;-0.00422465;1.00689;0.00166582;-0.00152781;1.00384;0.024354;0.980206;1;3;1
514.531;1618.06;2.88735;-0.403785;0.00343878;-0.00160271;-0.00145978;0.00383096;-0.00199488;1.00526;0.00156778;-0.000594131;1.00107;0.0228633;0.983158;1;3;1
537.531;1618.06;2.94031;-0.488443;0.00493221;-0.000469702;7.50356e-05;0.00493325;-0.000470744;1.00321;-0.00183165;0.00266502;0.999871;0.0233986;0.987172;1;3;1
560.531;1618.06;3.11367;-0.416889;0.00712373;-0.00551304;0.000403524;0.0071366;-0.00552591;1.00553;0.00751922;-0.00310517;0.99669;0.0232773;0.988968;1;4;1
583.531;1618.06;3.2668;-0.426592;0.00580376;-0.0115275;-0.00146269;0.00592634;-0.0116501;1.00622;-0.00241178;0.0029476;0.994437;0.0234886;0.986098;1;4;1
606.531;1618.06;3.37986;-0.458784;0.00461967;-0.00336111;0.000395841;0.00463926;-0.00338069;1.0023;0.00349947;-0.00612605;0.995083;0.0239698;0.987563;1;4;1
629.531;1618.06;3.47863;-0.29703;0.00629645;-0.00213514;0.00286283;0.0071766;-0.0030153;1.00651;0.00120747;-0.000717456;0.99865;0.020143;0.991825;1;4;1
652.531;1618.06;3.66836;-0.314675;0.00532302;-0.000150015;-0.000295351;0.00533891;-0.000165907;1.00639;0.00250322;-0.00128783;0.997102;0.0248648;0.986184;1;3;1
675.531;1618.06;3.72284;-0.290261;0.00564986;-0.00128205;0.000100762;0.00565132;-0.00128352;1.0023;-0.000812423;-0.000253482;0.996961;0.0200375;0.991637;1;3;1
698.531;1618.06;3.92752;-0.293102;0.00673324;-0.00375441;0.000152284;0.00673545;-0.00375662;1.00982;0.000595016;-0.00115072;0.995045;0.0178888;0.992883;1;3;1
721.531;1618.06;4.03153;-0.271931;0.00567726;-0.00254508;-0.00086038;0.00576632;-0.00263414;1.00543;0.00300662;0.00206577;0.995214;0.0229961;0.988487;1;3;1
744.531;1618.06;4.18793;-0.263365;0.00474193;-0.00384956;-0.00032262;0.00475402;-0.00386166;1.00292;0.00060371;-0.00277645;0.995047;0.0205352;0.988929;1;3;1
767.531;1618.06;4.24915;-0.268559;0.0050525;-0.00282163;0.00123225;0.00524084;-0.00300997;1.0107;-0.00508311;-0.0017571;0.998347;0.0236857;0.987761;1;4;1
790.531;1618.06;4.41965;-0.162483;0.00633402;-0.00505537;0.000828973;0.00639404;-0.00511539;1.00749;0.000771257;-0.00299076;0.999039;0.0251384;0.988227;1;4;1
813.531;1618.06;4.53954;-0.200756;0.00683755;-0.000574607;0.00020629;0.00684329;-0.000580343;1.00199;0.00309362;-0.00152217;0.992222;0.0201758;0.989403;1;3;1
836.531;1618.06;4.73308;-0.111904;0.00672845;-0.00387342;-0.000457988;0.0067482;-0.00389317;1.00852;0.000331941;-0.00263057;0.989045;0.0247257;0.985564;1;4;1
859.531;1618.06;4.84797;-0.13081;0.00557256;-0.0010932;-0.00140474;0.0058565;-0.00137714;1.00567;-0.00150323;-0.00191894;0.999409;0.0285671;0.974573;1;4;1
882.531;1618.06;4.9887;-0.135392;0.00753764;0.000723936;-0.000517629;0.00757674;0.000684836;1.00594;-0.000752626;-0.00148395;0.998453;0.0256741;0.975093;1;3;1
905.531;1618.06;5.19336;-0.0731453;0.00746098;-0.00231662;0.000572114;0.00749434;-0.00234998;1.01015;-0.00258211;-0.00261028;0.997172;0.0285781;0.980625;1;3;1
928.531;1618.06;5.33059;-0.0686909;0.00528648;-0.00353172;-0.000789157;0.00535655;-0.00360179;1.00315;-0.000294196;0.00130023;0.992626;0.0249728;0.981445;1;3;1
951.531;1618.06;5.43589;-0.105475;0.00557727;-0.00409734;0.000773263;0.00563868;-0.00415876;1.00471;0.00258701;-0.000925808;1.00032;0.0237848;0.989479;1;3;1
974.531;1618.06;5.5864;-0.0114067;0.0056331;-0.00529991;-0.000819435;0.00569418;-0.00536099;1.00763;0.0015957;-0.000423432;1.00686;0.0252288;0.983785;1;3;1
997.531;1618.06;5.69423;-0.0324467;0.00593106;-0.000227454;0.000330182;0.00594871;-0.000245106;1.01266;0.00340524;-0.00100617;0.996218;0.0260845;0.982998;1;3;1
1020.53;1618.06;5.85842;0.00809823;0.00602108;-0.00153551;-0.000952184;0.00613921;-0.00165365;1.0046;0.00313972;-0.00135405;1.00127;0.0258863;0.97633;1;3;1
1043.53;1618.06;5.97032;0.0365564;0.00466039;0.000212471;-0.000566519;0.00473141;0.000141449;1.00072;0.00194096;0.00126203;1.0008;0.0246361;0.982743;1;4;1
1066.53;1618.06;6.07226;0.0687878;0.00768209;-0.00189413;0.000181054;0.00768551;-0.00189756;1.01272;0.0010855;-0.00572532;0.997156;0.0242856;0.980931;1;3;1
1089.53;1618.06;6.32233;-0.00724574;0.00909264;-0.00345706;-0.000394173;0.00910501;-0.00346943;1.00701;0.00683327;0.00367341;0.99344;0.0183861;0.992442;1;3;1
1112.53;1618.06;6.48862;0.0279273;0.00665733;-0.000741352;-0.00187855;0.00710697;-0.00119099;1.00494;-0.00234576;0.000869521;0.996404;0.0216819;0.988879;1;3;1
1135.53;1618.06;6.62755;0.0106094;0.0059607;-0.0010623;0.000642382;0.00601898;-0.00112057;1.00622;-0.00292098;-0.00274231;0.995638;0.0233088;0.985924;1;3;1
1158.53;1618.06;6.76191;0.11712;0.00719107;-0.00376836;-6.71938e-05;0.00719149;-0.00376878;1.00691;0.00358097;-0.0013881;0.999375;0.0209612;0.988762;1;3;1
1181.53;1618.06;6.9571;0.085852;0.00766237;-0.00146416;-0.000958372;0.00776192;-0.00156372;1.00694;-0.00166318;0.000978041;1.00156;0.0250853;0.979736;1;3;1
1204.53;1618.06;7.11302;0.0721098;0.00533826;-0.000102402;-0.00157693;0.00576227;-0.000526414;1.00566;-0.00113965;-0.000812003;0.998975;0.0230486;0.987864;1;3;1
1227.53;1618.06;7.20196;0.146752;0.00625164;0.000113974;0.00171379;0.00669775;-0.000332134;1.00141;0.00706721;-0.00258806;1.00118;0.0226657;0.985041;1;4;1
1250.53;1618.06;7.39953;0.196744;0.00783783;-0.00192871;0.000134705;0.00783969;-0.00193057;1.01733;0.00634831;-0.00162138;0.995824;0.0235766;0.983552;1;4;1
1273.53;1618.06;7.56105;0.215266;0.00704755;0.000680891;0.0040469;0.0090131;-0.00128466;1.00676;-0.00973798;-0.00200614;0.996503;0.0299768;0.980582;1;3;1
31.5305;1595.06;0.29464;-0.848637;0.00742734;-0.00424888;-0.000373038;0.00743924;-0.00426078;1.00678;-0.00211888;0.0011168;0.990461;0.0312099;0.975861;1;3;1
54.5305;1595.06;0.464835;-0.863603;0.00735326;-0.00433231;-0.000218108;0.00735733;-0.00433638;1.01034;0.00119179;4.02537e-05;0.987812;0.0274348;0.965766;1;4;1
77.5306;1595.06;0.631592;-0.771906;0.00467;-0.00544671;-9.92306e-05;0.00467097;-0.00544768;0.9995;0.00401171;-0.00853423;0.995429;0.0309703;0.964638;1;4;1
100.531;1595.06;0.67901;-0.747752;0.00393812;-0.00311128;-0.000984002;0.0040729;-0.00324606;1.00611;0.00656801;0.00226287;0.997819;0.0232738;0.98817;1;4;1
123.531;1595.06;0.812377;-0.736779;0.00609127;-0.00351806;-0.000386586;0.0061068;-0.00353359;1.00903;-0.000410419;-0.00243647;0.996158;0.0255075;0.983911;1;3;1
146.531;1595.06;0.958348;-0.713426;0.00576177;-0.00543997;0.000244136;0.00576709;-0.00544529;1.00275;0.00318155;0.00124129;0.999446;0.0266668;0.980531;1;3;1
169.531;1595.06;1.07664;-0.697346;0.0034105;-0.00134255;-0.000353442;0.00343664;-0.00136869;1.00427;-0.000567807;-0.0107901;1.00024;0.0266911;0.983628;1;4;1
192.531;1595.06;1.11493;-0.655272;0.00376625;-0.00278658;0.000244759;0.00377538;-0.00279571;1.00045;4.66118e-05;0.00728815;1.00083;0.0244868;0.989299;1;4;1
215.531;1595.06;1.24956;-0.713181;0.00694228;-0.00300396;0.00211166;0.00737203;-0.00343371;1.01359;-0.00279929;-0.00639545;0.999368;0.0264617;0.979004;1;3;1
238.531;1595.06;1.43309;-0.566712;0.00583079;-0.00547713;0.00028719;0.00583808;-0.00548442;1.00357;0.00283349;0.000316716;0.994164;0.0302726;0.980989;1;4;1
261.531;1595.06;1.51681;-0.580272;0.00372165;-0.00331933;-0.000750648;0.00380078;-0.00339847;1.00344;0.00422846;0.000566388;0.994705;0.0228667;0.984819;1;3;1
284.531;1595.06;1.60396;-0.594786;0.00514839;-0.0039996;0.000311471;0.00515898;-0.00401019;1.00206;-0.00180319;-0.00617405;0.997048;0.0231679;0.986054;1;3;1
307.531;1595.06;1.75299;-0.51742;0.006215;-0.00428805;-0.00138925;0.00639565;-0.0044687;1.00494;0.0103196;0.000410503;0.996438;0.023494;0.986378;1;4;1
330.531;1595.06;1.88895;-0.557466;0.005804;-0.00268471;-0.00100638;0.00592168;-0.00280239;1.00784;-0.00106914;0.00348682;0.99706;0.0201922;0.988433;1;3;1
353.531;1595.06;2.0192;-0.540322;0.00609808;-0.00488234;9.91082e-06;0.00609809;-0.00488234;1.00479;0.000751987;-0.000783747;0.994663;0.0211708;0.991441;1;3;1
376.531;1595.06;2.16854;-0.478976;0.00643083;-0.00213561;-0.000469767;0.00645652;-0.0021613;1.01025;0.00790644;-0.0032271;1.00087;0.0222554;0.988274;1;3;1
399.531;1595.06;2.31399;-0.453716;0.00448031;-0.00471214;-0.000348306;0.00449349;-0.00472532;1.00251;0.007194;-0.00126468;0.994612;0.0267609;0.982217;1;3;1
422.531;1595.06;2.37417;-0.455868;0.00402666;-0.00416401;-0.000112558;0.00402821;-0.00416556;1.00187;0.00182309;0.00122933;0.992214;0.021163;0.985526;1;3;1
445.531;1595.06;2.49884;-0.43581;0.00511795;-0.00368945;0.000747346;0.00518091;-0.00375242;1.00573;0.0018466;-0.00159148;0.995923;0.0253308;0.98481;1;3;1
468.531;1595.06;2.60898;-0.416646;0.00682833;-0.00485702;-6.92847e-05;0.00682874;-0.00485743;1.00541;0.000644595;-0.00614644;0.993168;0.0193852;0.990006;1;4;1
491.531;1595.06;2.81186;-0.400313;0.00730314;-0.00316811;-9.48289e-05;0.007304;-0.00316897;1.00584;0.00121136;0.0022868;0.990153;0.0247399;0.983952;1;3;1
514.531;1595.06;2.9437;-0.389498;0.00377659;-0.00145676;3.87675e-06;0.0037766;-0.00145677;1.00459;0.00764126;-0.00101153;0.993523;0.0293223;0.972132;1;4;1
537.531;1595.06;2.98526;-0.385769;0.00595235;-0.00429135;-0.000606716;0.00598816;-0.00432716;1.00329;0.00768209;-9.0808e-05;0.992981;0.0279415;0.987779;1;3;1
560.531;1595.06;3.21654;-0.266529;0.00666221;-0.00432878;0.000349326;0.00667331;-0.00433987;1.00647;-0.00158339;-0.00333321;0.994302;0.0228705;0.986241;1;4;1
583.531;1595.06;3.29052;-0.255158;0.00546523;-0.00521215;-0.00161626;0.00570452;-0.00545145;1.00323;0.00422967;-1.55579e-05;0.994086;0.0227703;0.986564;1;3;1
606.531;1595.06;3.46721;-0.32719;0.0033406;-0.00575075;-0.000616114;0.00338216;-0.00579231;1.00493;0.00013779;0.00453519;0.993308;0.023531;0.988153;1;4;1
629.531;1595.06;3.44393;-0.241995;0.00384841;-0.00194333;-0.0010846;0.00404486;-0.00213978;1.00425;0.00368555;-0.00670662;0.995326;0.0242962;0.98482;1;4;1
652.531;1595.06;3.64387;-0.277676;0.00597408;-0.00302177;-0.000630757;0.0060181;-0.00306578;1.00761;-0.00138533;0.0054567;0.996021;0.0276705;0.978853;1;4;1
675.531;1595.06;3.71786;-0.316893;0.00525497;-0.0018257;-0.00014589;0.00525798;-0.0018287;1.00657;0.00749009;-0.00162115;0.998228;0.024565;0.989074;1;4;1
698.531;1595.06;3.88493;-0.215536;0.00706278;-0.00273927;0.00113646;0.00719282;-0.0028693;1.00599;0.000176683;-0.00475779;0.995642;0.0203353;0.992098;1;3;1
721.531;1595.06;4.04141;-0.17915;0.00681636;-0.00276695;0.000364598;0.00683021;-0.0027808;1.00963;-0.00163488;-0.000482567;0.997124;0.0203474;0.989146;1;3;1
744.531;1595.06;4.19733;-0.124633;0.00519379;-0.00356562;-0.0008124;0.0052685;-0.00364033;1.00161;0.000393781;0.00146794;0.998126;0.0224719;0.988315;1;3;1
767.531;1595.06;4.27969;-0.21706;0.00609126;-0.00346156;-0.0014877;0.00631758;-0.00368789;1.00758;0.00658674;0.00239945;0.996721;0.0269642;0.977263;1;3;1
790.531;1595.06;4.47668;-0.133658;0.00685025;-0.00303533;0.000873088;0.00692677;-0.00311185;1.00787;-0.00338294;-0.00439879;0.994247;0.0237739;0.979164;1;4;1
813.531;1595.06;4.59358;-0.100314;0.00541354;-0.00439551;0.000294664;0.00542238;-0.00440435;1.0054;0.00184816;-0.00517563;0.993241;0.0236802;0.985372;1;3;1
836.531;1595.06;4.72489;-0.0180906;0.00605315;-0.00130978;-0.000311075;0.00606627;-0.0013229;1.00032;-0.00134039;0.00266743;1.00164;0.021072;0.985932;1;3;1
859.531;1595.06;4.87119;-0.0864548;0.00763091;-0.00317282;-0.00134186;0.00779508;-0.00333699;1.01476;0.00303526;0.0025882;0.994111;0.0243115;0.977804;1;4;1
