x [mm];y [mm];x-displacement [mm];y-displacement [mm];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S];Maximum normal strain - GL [S];Minimum normal strain - GL [S];Affine transformation a [];Affine transformation b [];Affine transformation c [];Affine transformation d [];Confidence region [pixel];Correlation value [count];Enough pixels valid [];Number of iterations [];Vector status []
537.531;1641.06;6.38772;-0.453533;0.00230793;0.00437873;-0.00160952;0.00525712;0.00142954;1.00414;0.000679672;0.00555617;1.00632;0.0279234;0.984739;1;3;1
560.531;1641.06;6.42438;-0.52854;0.00229748;-0.000662067;-0.00100783;0.00260809;-0.000972669;0.998208;-0.0014077;-0.000309581;0.993509;0.031209;0.978159;1;3;1
583.531;1641.06;6.49316;-0.561058;0.000631738;0.000679462;0.0019795;0.00263524;-0.00132404;1.00755;-0.00368952;-0.00232018;0.993154;0.0299516;0.979105;1;3;1
606.531;1641.06;6.45327;-0.407286;0.00160253;0.00630677;0.00147698;0.00673205;0.00117726;1.00445;0.00971636;-0.00816374;1.0071;0.0294635;0.985229;1;3;1
629.531;1641.06;6.56638;-0.359996;0.00286635;0.00573081;0.00261768;0.00728245;0.0013147;1.00101;-0.00602309;0.00259243;1.00181;0.0237035;0.988083;1;3;1
652.531;1641.06;6.58487;-0.327575;0.000698632;0.00989233;0.0006689;0.00994074;0.00065022;1.0009;-0.0103886;-0.00529918;1.01065;0.0269833;0.989977;1;3;1
675.531;1641.06;6.5985;-0.391642;-9.86439e-05;0.00569923;-0.000812669;0.00581098;-0.000210399;0.9986;-0.000421849;0.00652489;1.00064;0.0316518;0.986188;1;3;1
698.531;1641.06;6.58028;-0.392621;0.001237;0.00273849;-0.00171104;0.00385625;0.000119249;1.00282;0.00259755;-0.00398965;1.00426;0.0312836;0.987314;1;2;1
721.531;1641.06;6.65523;-0.502481;0.00291461;-0.00101315;0.00143186;0.00338117;-0.00147971;1.00201;-0.00102168;0.00174299;0.996967;0.0272805;0.987982;1;3;1
744.531;1641.06;6.71414;-0.35565;0.000742401;0.00427802;0.00365955;0.00657438;-0.00155396;1.0013;-0.0108687;-0.00289281;1.01203;0.0274118;0.986609;1;3;1
767.531;1641.06;6.68878;-0.269903;0.00106694;0.0100273;-0.000667994;0.0100768;0.00101742;1.00507;0.0013146;-0.00217128;1.01528;0.0289868;0.986611;1;3;1
790.531;1641.06;6.76319;-0.340747;0.00119281;0.0073816;-3.69258e-05;0.00738182;0.00119259;1.00519;0.00604575;-0.00654998;1.01562;0.0350134;0.984544;1;4;1
813.531;1641.06;6.74361;-0.283878;0.000906926;0.00713943;0.0014522;0.00746119;0.000585169;0.999159;0.00389869;-0.0059832;1.00138;0.0331523;0.977147;1;3;1
836.531;1641.06;6.80464;-0.188684;0.00152831;0.00858403;-0.000210462;0.0085903;0.00152204;1.00229;-0.000603549;0.00355354;1.00971;0.0310113;0.975766;1;3;1
859.531;1641.06;6.81383;-0.230805;0.00130058;0.00728454;-0.00177314;0.00777049;0.00081463;0.998666;-0.00157695;0.00554199;1.01054;0.0301955;0.987957;1;3;1
882.531;1641.06;6.86443;-0.211364;0.0027055;0.00493057;0.00129793;0.00552752;0.00210854;0.996668;-0.00365992;-0.00725405;1.00075;0.0330773;0.977757;1;3;1
905.531;1641.06;6.93811;-0.262195;-0.000928013;0.00405525;-0.000924629;0.00422128;-0.00109404;1.00512;-0.00690942;0.0041612;1.00469;0.0270755;0.986489;1;3;1
928.531;1641.06;6.82167;-0.276875;0.001099;0.00327631;-0.00439854;0.00671891;-0.0023436;0.998925;0.0135077;0.000705313;1.00588;0.0344408;0.975275;1;3;1
951.531;1641.06;6.98853;-0.358334;0.00417659;0.000208104;0.000424901;0.00422158;0.00016312;1.00516;-0.00443966;-0.000936359;0.991536;0.0292369;0.980218;1;4;1
974.531;1641.06;7.01338;-0.237162;0.00184485;0.00300834;0.00193004;0.00444241;0.000410788;1.00538;-0.00450429;-0.00147328;1.0031;0.0339869;0.978729;1;3;1
997.531;1641.06;7.07317;-0.243255;0.00151636;0.00303737;0.00167233;0.004114;0.000439734;0.9998;0.00408237;0.00257867;1.00843;0.0330302;0.978706;1;3;1
1020.53;1641.06;7.08296;-0.13317;0.0012457;0.00441261;0.000770048;0.00458992;0.00106838;1.0055;0.00121378;-0.00327157;1.00947;0.0356369;0.973646;1;3;1
1043.53;1641.06;7.13029;-0.125743;0.00189155;0.00745759;-0.00259538;0.00847999;0.000869152;1.00117;0.00579397;0.00345987;1.00921;0.0324604;0.982336;1;3;1
1066.53;1641.06;7.16941;-0.34319;0.00461313;-0.00375073;-0.000913235;0.00471168;-0.00384928;1.00318;0.00351758;-0.00241483;0.991456;0.0299559;0.981441;1;3;1
1089.53;1641.06;7.34197;-0.18586;-0.00268808;0.00518132;0.00672764;0.0090404;-0.00654716;1.00364;-0.016684;-0.00938745;1.00391;0.027684;0.983271;1;4;1
1112.53;1641.06;7.04481;-0.0761407;-0.00268143;0.00713805;-0.00415616;0.00866098;-0.00420436;1.00239;0.014462;-0.00784909;1.00541;0.0308659;0.986851;1;4;1
1135.53;1641.06;7.21846;-0.187632;0.00541572;0.00150684;-0.00185194;0.00615377;0.000768792;1.00042;0.00158525;-0.00246431;0.99328;0.0304099;0.981862;1;4;1
1158.53;1641.06;7.29316;-0.173088;0.00338286;0.000597232;-0.00126363;0.00387065;0.00010944;1.01048;-0.00181246;0.000561261;0.996764;0.0314963;0.977618;1;3;1
1181.53;1641.06;7.37379;-0.153747;-0.00137973;0.00139529;-0.00024564;0.00141686;-0.0014013;0.992369;-0.00165955;0.00257929;0.999202;0.0319984;0.971389;1;2;1
1204.53;1641.06;7.22965;-0.186314;-0.00222126;-0.00181237;-0.003117;0.00110688;-0.00514051;0.993791;0.0137641;0.00218028;1.00018;0.0328926;0.971971;1;3;1
1227.53;1641.06;7.27147;-0.09901;0.00655891;0.00488073;-0.00219059;0.00806562;0.00337403;1.00987;0.00582416;-0.00437809;1.0045;0.0364314;0.958794;1;4;1
1250.53;1641.06;7.53033;-0.119828;0.00525314;0.00533012;0.000689752;0.00598245;0.0046008;1.00598;-0.0103067;-0.00107185;1.0024;0.0337176;0.970687;1;4;1
1273.53;1641.06;7.51225;-0.245831;-0.000770906;6.83016e-05;-0.00109258;0.000819083;-0.00152169;0.992576;-0.00639487;0.00942349;0.997092;0.0327398;0.979508;1;3;1
31.5305;1618.06;5.81165;-0.710948;0.0010179;0.0026743;0.000590171;0.00286307;0.000829136;1.00535;-0.0034255;-0.000793674;1.00409;0.022378;0.983713;1;2;1
54.5305;1618.06;5.83505;-0.704392;0.00187974;0.00334867;0.00032857;0.00341881;0.0018096;1.00172;0.00493756;0.000244871;1.00528;0.0225698;0.984319;1;2;1
77.5306;1618.06;5.89804;-0.719535;0.000100844;0.00136041;-0.000303728;0.00142983;3.14301e-05;0.997269;0.000325287;-0.000102509;0.999832;0.0245839;0.984714;1;3;1
100.531;1618.06;5.83969;-0.693185;-0.000799807;0.00535282;0.000535164;0.00539902;-0.000846009;1.00087;-0.000902737;-0.00305336;1.00103;0.0226328;0.9821;1;3;1
123.531;1618.06;5.8612;-0.67153;0.00166715;0.00437293;-0.000330332;0.00441267;0.0016274;1.00107;0.00113497;0.00208289;1.00809;0.0208997;0.989043;1;3;1
146.531;1618.06;5.91631;-0.692112;0.000732725;0.00408477;0.000119036;0.00408899;0.000728504;1.00496;0.00136439;-0.00267098;0.998211;0.0239064;0.9858;1;3;1
169.531;1618.06;5.89486;-0.60923;0.00150985;0.00120261;-0.00055816;0.00193515;0.000777317;0.99687;-0.00396907;-0.00187243;1.00128;0.0236621;0.985054;1;3;1
192.531;1618.06;5.98569;-0.650188;0.002737;0.00116307;-0.000480446;0.00287207;0.001028;1.00363;0.00104012;0.00152736;1.00346;0.0215057;0.98885;1;2;1
215.531;1618.06;6.02056;-0.661208;0.00209707;0.0035279;-0.00120304;0.00421216;0.0014128;1.00279;0.00068236;0.00248634;1.00082;0.0239182;0.978805;1;3;1
238.531;1618.06;6.0819;-0.770165;0.00143439;0.00215043;5.77598e-06;0.00215048;0.00143434;1.00097;0.00345817;-0.00225279;1.00825;0.0272118;0.972508;1;3;1
261.531;1618.06;6.08649;-0.64413;-0.000323709;0.00522536;0.00214475;0.00595768;-0.00105603;0.997519;0.000567274;-0.0114023;1.00646;0.024969;0.98469;1;3;1
284.531;1618.06;6.06657;-0.570056;0.000162558;0.00410509;0.000489268;0.0041649;0.000102748;1.00374;0.00428207;0.00101299;1.00737;0.0201618;0.990308;1;2;1
307.531;1618.06;6.09395;-0.604622;0.00153759;0.000693528;-0.000483072;0.00175702;0.000474101;0.999899;0.00326059;0.00334147;1.00592;0.0188132;0.992005;1;3;1
330.531;1618.06;6.13722;-0.617802;0.00238621;0.00557355;-0.00119424;0.00597137;0.0019884;1.00372;-0.00272798;0.000674475;0.998937;0.0239229;0.990735;1;3;1
353.531;1618.06;6.20357;-0.641165;0.000924952;0.00124738;-6.9552e-05;0.00126175;0.000910589;0.998529;-0.00159138;-0.00412204;1.0023;0.0226139;0.985383;1;3;1
376.531;1618.06;6.17975;-0.617541;0.00179449;0.00227408;-0.000407306;0.00250694;0.00156164;0.99888;0.000516646;-0.000497235;0.999094;0.0205246;0.985502;1;3;1
399.531;1618.06;6.28604;-0.623676;0.00175511;0.00454204;-0.000920104;0.0048184;0.00147875;1.00055;-0.000324941;0.00195454;1.0012;0.0215604;0.988541;1;2;1
422.531;1618.06;6.26041;-0.612632;-0.000239044;0.00645677;-0.000395951;0.0064801;-0.000262377;0.999454;0.000997044;-0.000811575;1.00913;0.0197072;0.987745;1;3;1
445.531;1618.06;6.27501;-0.567926;0.000255561;0.00576558;-0.000665398;0.00584479;0.000176345;0.999702;-0.00222123;-0.00380979;1.00616;0.0195347;0.988774;1;2;1
468.531;1618.06;6.27214;-0.562394;0.00202272;0.00163451;0.000277442;0.00216721;0.00149001;1.00529;-0.00205108;3.46963e-05;1.00204;0.019247;0.989448;1;3;1
491.531;1618.06;6.36794;-0.531884;0.00108333;0.00336551;0.00052256;0.00347947;0.000969367;1.00151;0.00170375;0.00078759;1.01268;0.0205896;0.985871;1;3;1
514.531;1618.06;6.32195;-0.560092;0.000327124;0.00749375;-0.00167589;0.00786629;-4.54127e-05;1.00349;0.00208125;-0.000442711;1.01431;0.0225603;0.983279;1;3;1
537.531;1618.06;6.38298;-0.554024;0.00206966;0.00507535;4.57841e-05;0.00507604;0.00206896;1.00033;-0.0020899;-0.00223423;1.00336;0.0185528;0.99203;1;3;1
560.531;1618.06;6.41703;-0.513306;0.00173658;0.000601121;-0.000150686;0.00175623;0.000581464;1.00157;-0.00115343;0.00170176;0.999991;0.0217169;0.990363;1;2;1
583.531;1618.06;6.46279;-0.57666;0.00151041;0.00159098;-0.00016204;0.00171767;0.00138372;1.00285;-0.000220788;-0.000623662;1.00344;0.0185286;0.99138;1;2;1
606.531;1618.06;6.48644;-0.551863;0.000512452;0.00568598;0.000532682;0.00574026;0.000458175;0.999201;0.00189692;-0.00318602;1.00447;0.0211079;0.990326;1;3;1
629.531;1618.06;6.48628;-0.49129;0.00112476;0.00445697;0.000566781;0.00455073;0.00103099;0.999085;0.00157026;0.00108323;1.00591;0.0179111;0.993536;1;3;1
652.531;1618.06;6.53815;-0.553937;0.00254457;0.00577189;-0.000271123;0.00579451;0.00252196;1.007;0.00112968;0.00296783;1.00459;0.0195028;0.991315;1;2;1
675.531;1618.06;6.60317;-0.522353;0.00142156;0.00609004;0.00084737;0.00623909;0.00127252;0.99844;0.00317289;-0.000924009;1.00619;0.0174404;0.993602;1;3;1
698.531;1618.06;6.60339;-0.455508;0.000104729;0.0041719;-0.000140066;0.00417672;9.99114e-05;1.00047;0.00287365;-0.0063591;1.00738;0.0204622;0.990686;1;2;1
721.531;1618.06;6.60797;-0.479118;0.0012886;0.000462399;-8.70242e-06;0.00128869;0.000462308;1.00044;0.00177646;0.00472754;1.00296;0.0189205;0.992213;1;3;1
744.531;1618.06;6.66263;-0.453777;0.00259093;0.00263294;-0.000358618;0.00297117;0.0022527;1.00474;0.00551711;-0.0012185;0.998526;0.0192379;0.990174;1;2;1
767.531;1618.06;6.72699;-0.499354;0.00207317;0.00613258;-0.000816333;0.00629059;0.00191516;1.00616;-0.00214107;-0.000735433;1.00533;0.0230491;0.988378;1;3;1
790.531;1618.06;6.75786;-0.509901;0.000574362;0.00411839;0.000155152;0.00412517;0.000567583;0.998903;0.001707;-0.00282093;1.00409;0.022568;0.990707;1;3;1
813.531;1618.06;6.75338;-0.447501;0.0018134;0.00419744;0.000714198;0.00439502;0.00161582;1.00347;0.00473367;-0.00345537;1.01055;0.0189443;0.990602;1;3;1
836.531;1618.06;6.84103;-0.385248;0.00284172;0.00475618;-5.95415e-05;0.00475803;0.00283987;1.00524;0.000863169;0.00362094;1.00454;0.0227174;0.987846;1;3;1
859.531;1618.06;6.88388;-0.397638;-0.00112633;0.00587178;0.000976422;0.00600546;-0.00126002;0.992209;-0.00207151;-0.00862702;1.00273;0.0266749;0.977575;1;3;1
882.531;1618.06;6.78915;-0.324366;0.00139002;0.00447293;0.000821564;0.0046782;0.00118475;1.00388;0.00197936;0.00132831;1.00523;0.0255664;0.975116;1;3;1
905.531;1618.06;6.94776;-0.355275;0.0040618;0.0043459;4.14353e-05;0.00435182;0.00405588;1.0076;0.00234333;-0.00562632;1.00546;0.0263705;0.98362;1;3;1
928.531;1618.06;6.97561;-0.351593;0.000893581;0.00244788;-0.0014894;0.00335069;-9.2302e-06;0.996888;5.94322e-05;0.00307382;1.00041;0.0242085;0.982579;1;3;1
951.531;1618.06;6.98885;-0.36312;0.000147363;0.00151534;0.000753115;0.00184871;-0.000186009;1.00175;-0.00162273;-0.001389;1.00419;0.0253832;0.988127;1;3;1
974.531;1618.06;6.98236;-0.306229;0.00129691;0.00330249;0.000948304;0.00367987;0.000919526;1.00448;0.00200511;0.00205876;1.00131;0.0254311;0.983404;1;3;1
997.531;1618.06;7.04844;-0.312995;0.00270395;0.00350562;0.00140099;0.00456199;0.00164758;1.0055;-0.00319272;-0.00325223;0.999561;0.0238478;0.985911;1;3;1
1020.53;1618.06;7.10652;-0.234425;0.00207665;0.00535348;9.04861e-05;0.00535598;0.00207416;1.00298;0.000143851;0.000642133;1.00458;0.0234602;0.980609;1;3;1
1043.53;1618.06;7.14386;-0.296629;0.00162961;0.00582395;-1.11903e-06;0.00582395;0.00162961;0.999316;-0.00473294;-0.00540873;1.00847;0.021121;0.987436;1;3;1
1066.53;1618.06;7.18142;-0.256757;0.000486412;0.000766878;-0.000291936;0.000950516;0.000302774;0.995064;0.00104391;0.00202098;1.00331;0.0209609;0.9858;1;3;1
1089.53;1618.06;7.16623;-0.304055;0.00117902;0.00295988;0.00129194;0.00363852;0.000500386;1.00397;0.00389207;-0.00283713;1.00274;0.0184315;0.992391;1;2;1
1112.53;1618.06;7.23562;-0.238948;0.00193106;0.00614878;-0.00114625;0.00644016;0.00163968;0.997944;-0.000300194;-0.000921397;1.00845;0.0191178;0.991415;1;3;1
1135.53;1618.06;7.2549;-0.222234;0.00288248;0.00322487;0.000109181;0.00325672;0.00285062;1.00383;0.000116335;-0.00249456;1.00855;0.0209874;0.988594;1;3;1
1158.53;1618.06;7.36799;-0.186699;0.00269034;0.00299518;0.000132766;0.00304489;0.00264062;1.00777;0.00356817;-0.00108097;1.00277;0.0201529;0.989558;1;3;1
1181.53;1618.06;7.37848;-0.185816;0.000712437;0.00300013;0.00124701;0.00354844;0.000164121;0.995892;-0.00131268;0.000718947;1.00639;0.0226673;0.983364;1;3;1
1204.53;1618.06;7.40073;-0.143954;0.00057186;0.0025782;-0.00116285;0.00311079;3.92673e-05;1.00035;0.000378003;-0.000872727;0.995871;0.0224415;0.988302;1;3;1
1227.53;1618.06;7.40477;-0.21061;0.000537616;0.00512216;-0.00232824;0.00609719;-0.000437408;1.00036;0.00521609;-0.000166281;1.00564;0.0221596;0.985746;1;3;1
1250.53;1618.06;7.42535;-0.241858;0.000689004;0.00528836;0.000811303;0.00542728;0.00055009;1.00047;-0.000202669;-0.00339408;1.00574;0.0243387;0.982454;1;3;1
1273.53;1618.06;7.43644;-0.247277;0.000482081;0.00099782;0.0011127;0.00188214;-0.000402244;0.999191;-0.00400399;0.00606778;1.0037;0.0278151;0.983022;1;3;1
31.5305;1595.06;5.77604;-0.791985;0.00544645;0.00456496;-0.00166437;0.00672744;0.00328397;1.00577;-0.0017607;-0.000747185;1.00379;0.0261675;0.983076;1;3;1
54.5305;1595.06;5.90079;-0.884397;0.00375783;0.00455526;-0.00019903;0.00460218;0.00371091;1.00176;-0.002604;-2.14443e-05;1.0055;0.0248867;0.970594;1;3;1
77.5306;1595.06;5.94857;-0.762661;0.000297174;0.00320453;0.000611508;0.00332791;0.000173791;1.00386;0.00272354;-0.00519443;1.00381;0.0243965;0.977377;1;3;1
100.531;1595.06;5.91434;-0.779895;-0.00045601;0.00403457;-0.00180465;0.00466992;-0.00109136;0.995456;0.00462897;0.0010809;1.00459;0.0193115;0.991882;1;3;1
123.531;1595.06;5.92758;-0.791634;0.000150036;0.00376935;-0.000958929;0.00400772;-8.83317e-05;1.00472;-0.000141436;0.00244005;1.00377;0.0211712;0.988921;1;3;1
146.531;1595.06;5.92124;-0.788504;0.00217221;0.00491569;0.000172468;0.00492649;0.00216141;1.00142;-0.000213266;3.54005e-05;1.00689;0.023795;0.984591;1;3;1
169.531;1595.06;6.02734;-0.723869;0.00102912;0.00602585;-0.000875238;0.00617472;0.000880243;0.9938;0.0019536;-0.00560473;1.00892;0.0246561;0.985771;1;3;1
192.531;1595.06;5.96853;-0.750576;0.000623121;0.00400212;-0.00063022;0.00411584;0.000509405;0.998413;0.000640391;0.00313974;1.00392;0.0218759;0.991485;1;3;1
215.531;1595.06;6.05598;-0.760215;0.0017823;0.00490453;0.000154788;0.00491218;0.00177464;1.00859;0.0030297;-0.00209333;1.00152;0.0266399;0.978796;1;3;1
238.531;1595.06;6.05044;-0.721385;0.000102779;0.00166442;0.000546548;0.0018367;-6.9498e-05;0.99623;-0.00180633;0.00450942;0.99716;0.0254529;0.986505;1;3;1
261.531;1595.06;6.06068;-0.705804;0.000215681;0.00363011;0.000746794;0.00378631;5.94896e-05;0.997991;0.00198591;-0.00358877;1.00115;0.023176;0.98437;1;2;1
284.531;1595.06;6.06035;-0.69228;0.00130783;0.00374324;-1.69333e-06;0.00374324;0.00130783;0.999164;-0.0040177;-0.00208961;1.00278;0.0206831;0.988619;1;2;1
307.531;1595.06;6.12075;-0.636012;0.0015494;0.00373777;-0.000690808;0.0039376;0.00134957;1.00444;-0.00135354;0.000259017;1.00076;0.0212748;0.988904;1;3;1
330.531;1595.06;6.13157;-0.692302;0.00197535;0.00343396;-0.00110173;0.0040259;0.00138341;1.00129;0.00144242;0.00314984;1.00646;0.0189379;0.989702;1;3;1
353.531;1595.06;6.21148;-0.699006;0.00222288;0.00350556;-0.000459255;0.00365304;0.0020754;1.00371;0.000706434;0.000477482;1.00296;0.0191765;0.993036;1;3;1
376.531;1595.06;6.2337;-0.676357;0.00161056;0.0048058;-0.00106598;0.00512878;0.00128758;0.995649;0.00111986;-0.0048144;1.00592;0.0185406;0.991872;1;2;1
399.531;1595.06;6.28551;-0.697608;0.000906374;0.00311002;4.87676e-05;0.0031111;0.000905296;0.998789;-0.00667286;0.00405354;1.00194;0.0222306;0.987559;1;3;1
422.531;1595.06;6.27536;-0.719007;0.00100229;0.00491006;-0.000236928;0.00492437;0.000987977;1.00337;-0.000592722;0.00183244;1.00303;0.0188316;0.988343;1;3;1
445.531;1595.06;6.33159;-0.687287;0.000805259;0.00520552;0.000210691;0.00521558;0.000795194;1.00286;0.00649888;-0.000541759;1.00515;0.0191617;0.991288;1;3;1
468.531;1595.06;6.31235;-0.665895;0.000629687;0.00506721;-0.000302182;0.00508769;0.000609204;1.00153;0.00111823;-0.00243;1.00548;0.0182024;0.991214;1;3;1
491.531;1595.06;6.36053;-0.657554;0.0030069;0.00490912;-0.000251105;0.00494171;0.00297431;1.0011;-0.00152516;0.00370072;1.00313;0.0195281;0.989847;1;2;1
514.531;1595.06;6.45044;-0.714891;0.0015212;0.00373553;-0.000955847;0.00409105;0.00116567;1.00569;0.00273263;0.000832002;1.00182;0.0265258;0.975918;1;3;1
537.531;1595.06;6.43045;-0.68639;-0.000750937;0.00518752;0.00147703;0.0055346;-0.00109802;0.99662;0.00705249;-0.00628643;1.00877;0.0222738;0.992187;1;3;1
560.531;1595.06;6.41561;-0.556182;0.000849702;0.00528557;-0.000500306;0.0053413;0.000793974;1.00173;0.00483282;0.00356352;1.0047;0.019729;0.989741;1;2;1
583.531;1595.06;6.46949;-0.634179;0.00162365;0.0022357;-0.00132731;0.00329181;0.000567542;0.999381;0.00546764;-0.00314644;0.999907;0.0219959;0.987442;1;3;1
606.531;1595.06;6.4901;-0.668087;0.000930446;0.00391976;0.000818643;0.00412927;0.000720939;1.00499;-0.00205266;0.00679047;1.00158;0.0199085;0.991353;1;3;1
629.531;1595.06;6.51221;-0.56453;0.00192678;0.00451178;0.000238718;0.00453364;0.00190492;1.00221;0.000595534;-0.00184435;1.00433;0.0193947;0.990347;1;3;1
652.531;1595.06;6.57858;-0.592319;0.00233842;0.00312632;-0.00191977;0.00469214;0.000772597;1.0052;0.00325722;0.00398688;1.00283;0.0203596;0.988448;1;3;1
675.531;1595.06;6.61953;-0.670931;0.00126152;0.00368421;-0.000237297;0.00370723;0.00123849;1.00149;0.00632264;0.000812132;0.999999;0.024148;0.989425;1;3;1
698.531;1595.06;6.63658;-0.584095;0.000836446;0.00493895;0.00130555;0.00531917;0.000456218;0.998304;0.00144212;-0.00633743;1.00348;0.0173219;0.99434;1;3;1
721.531;1595.06;6.65776;-0.523747;0.00196637;0.00391925;0.000828991;0.00422369;0.00166193;1.00129;-0.00559125;-0.00152199;1.00428;0.0186989;0.990859;1;3;1
744.531;1595.06;6.72681;-0.476604;0.00107941;0.00396993;-0.0009311;0.0042439;0.000805445;1.0029;-0.000690874;0.00377335;1.00559;0.0216897;0.98912;1;3;1
767.531;1595.06;6.70738;-0.551138;0.00161393;0.00324237;-0.000686301;0.00349302;0.00136327;1.00069;0.00562038;-0.0034353;1.00106;0.0230623;0.983147;1;3;1
790.531;1595.06;6.80096;-0.529789;0.00208171;0.00336798;0.00101435;0.00392589;0.00152379;1.00028;0.000446499;-0.00296143;1.00723;0.0233389;0.980051;1;3;1
813.531;1595.06;6.80297;-0.476519;0.00128916;0.00257347;0.00141836;0.00348827;0.00037436;1.00554;0.00064441;-0.00053095;1.00018;0.0218709;0.987468;1;3;1
836.531;1595.06;6.86006;-0.406917;-0.000386063;0.00441576;-0.00110713;0.00465873;-0.000629036;0.998183;-0.000647706;0.00200519;1.00535;0.0238914;0.982069;1;3;1
859.531;1595.06;6.78521;-0.500109;-0.000622077;0.00395263;0.00042057;0.00399097;-0.00066042;0.998839;-0.00219484;-0.00121231;1.00539;0.0237098;0.978937;1;3;1
882.531;1595.06;6.83144;-0.416649;0.00265317;0.00657261;-0.000732938;0.00670518;0.00252059;1.00408;0.00492229;-0.000939903;1.00445;0.0231848;0.978602;1;3;1
905.531;1595.06;6.90707;-0.461663;0.00259652;0.00400069;0.00079117;0.00435637;0.00224084;0.997823;0.00065382;-0.00168035;1.01055;0.0215476;0.982612;1;3;1
