x [mm];y [mm];x-displacement [mm];y-displacement [mm];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S];Maximum normal strain - GL [S];Minimum normal strain - GL [S];Affine transformation a [];Affine transformation b [];Affine transformation c [];Affine transformation d [];Confidence region [pixel];Correlation value [count];Enough pixels valid [];Number of iterations [];Vector status []
629.531;1503.06;1.56612;3.44991;-0.00758596;-0.00325684;-0.000181878;-0.00324921;-0.00759358;0.986587;0.00896955;-0.00210756;0.994406;0.0298397;0.974688;1;3;1
652.531;1503.06;1.38658;3.49928;-0.00512921;-0.0031392;-0.000728335;-0.00290111;-0.00536729;0.995111;0.00403204;-0.0027904;0.994215;0.0226254;0.98687;1;4;1
675.531;1503.06;1.32952;3.51524;-0.00439099;-0.00473685;-0.000995133;-0.00355387;-0.00557397;0.99824;0.00488204;0.00155487;0.994951;0.0239245;0.983149;1;3;1
698.531;1503.06;1.18411;3.55806;-0.00639762;-0.00479197;-0.000393235;-0.00470083;-0.00648875;0.990056;-0.001565;-0.00232839;0.996648;0.0221086;0.98753;1;4;1
721.531;1503.06;1.03412;3.63943;-0.00420103;-0.00387089;-0.000834576;-0.00318521;-0.0048867;0.995791;0.00594685;-0.00247237;0.999369;0.0230087;0.987716;1;3;1
744.531;1503.06;0.990357;3.65177;-0.00472067;-0.00314288;-0.00140319;-0.00232202;-0.00554153;0.993866;0.00769722;0.00259857;0.997019;0.0206673;0.991099;1;3;1
767.531;1503.06;0.816392;3.7126;-0.00635426;-0.00557231;0.000526096;-0.00530782;-0.00661875;0.994325;0.0058046;-0.00842983;0.995917;0.0238447;0.981367;1;3;1
790.531;1503.06;0.696928;3.78637;-0.00466411;-0.00566369;0.000463836;-0.00448204;-0.00584576;0.996464;0.00164119;0.00289379;0.991338;0.0205725;0.987469;1;4;1
813.531;1503.06;0.601226;3.81497;-0.00633133;-0.00508401;0.000191248;-0.00505534;-0.00636;0.99253;0.0078025;-0.00372533;0.990035;0.0227332;0.985983;1;3;1
836.531;1503.06;0.404596;3.90832;-0.00572949;-0.00658594;-0.000502856;-0.00549723;-0.0068182;0.996914;0.000205597;-0.00357771;0.999942;0.0249492;0.987876;1;3;1
859.531;1503.06;0.336882;3.86528;-0.00465749;-0.00686059;-0.00115769;-0.00416103;-0.00735705;0.994405;-0.00104793;0.00394183;0.995396;0.0256773;0.977607;1;4;1
882.531;1503.06;0.189842;3.88185;-0.00672694;-0.00496011;-0.000863127;-0.00460845;-0.0070786;0.995745;0.00180495;-0.0052721;0.994038;0.0273289;0.976977;1;4;1
905.531;1503.06;0.0263146;3.95095;-0.00713674;-0.00655844;0.00109468;-0.00571537;-0.00797981;0.988455;0.000269857;0.00120752;0.994108;0.027153;0.980124;1;3;1
928.531;1503.06;-0.13994;4.05089;-0.00676452;-0.00911708;-0.000363953;-0.0067095;-0.0091721;0.998168;-0.001076;-0.00444766;0.990749;0.0281269;0.976522;1;4;1
951.531;1503.06;-0.286034;4.05602;-0.00810757;-0.0045134;-0.00129026;-0.00409818;-0.00852279;0.989838;-0.000839559;0.00366106;0.992599;0.0260167;0.975941;1;3;1
974.531;1503.06;-0.514421;4.07861;-0.00633752;-0.00369373;-0.000947217;-0.0033894;-0.00664185;0.992724;-0.0042693;-0.00526373;0.994075;0.0250341;0.98185;1;3;1
997.531;1503.06;-0.578558;4.13515;-0.00336041;-0.00529349;-0.000339368;-0.00330257;-0.00535134;1.00302;0.00542218;-0.0012114;0.999382;0.0229786;0.984808;1;4;1
1020.53;1503.06;-0.66966;4.26987;-0.00434186;-0.00324686;-0.000154423;-0.0032255;-0.00436322;0.993409;-0.00121052;-0.00509743;1.00285;0.0301579;0.962445;1;4;1
1043.53;1503.06;-0.778852;4.24577;-0.00483467;-0.00368345;-0.00411072;-0.000108241;-0.00840988;0.992866;0.0148146;0.00200146;0.994539;0.0251144;0.979111;1;4;1
1066.53;1503.06;-0.892622;4.22049;-0.0103601;-0.00400468;-0.00536893;-0.000943527;-0.0134212;0.993621;0.0115756;-0.000475798;0.999514;0.0289696;0.965802;1;3;1
1089.53;1503.06;-1.25797;4.17221;-0.00794932;-0.00356053;0.00022924;-0.00354859;-0.00796126;0.985912;0.000315411;-0.00610786;0.997602;0.0287366;0.971132;1;3;1
1112.53;1503.06;-1.2599;4.33409;-0.00381446;-0.00319325;-0.000371573;-0.00301956;-0.00398815;0.999225;0.0093597;0.000780009;0.997455;0.0286525;0.976375;1;3;1
1135.53;1503.06;-1.43406;4.33642;-0.00592767;-0.00514665;0.000240456;-0.00507856;-0.00599576;0.995076;-0.000970391;-0.00471367;0.99169;0.0252525;0.981349;1;3;1
1158.53;1503.06;-1.53341;4.38603;-0.00519012;-0.00709976;-0.00229234;-0.0036617;-0.00862818;0.995832;0.00945259;0.00105774;0.991718;0.0199328;0.991152;1;3;1
1181.53;1503.06;-1.67343;4.34887;-0.00621626;-0.00428046;-0.000547937;-0.00413612;-0.0063606;0.997147;0.00782517;-0.00185604;0.996357;0.0274507;0.977211;1;3;1
1204.53;1503.06;-1.82034;4.47186;-0.006463;-0.00707809;-0.000142372;-0.00643165;-0.00710944;0.993348;0.00514446;-0.00202118;0.993277;0.0230431;0.984411;1;3;1
1227.53;1503.06;-1.97187;4.47331;-0.00614859;-0.00594591;-0.00240107;-0.00364404;-0.00845046;0.994303;0.00931654;-0.00245056;0.998917;0.0221246;0.98575;1;3;1
1250.53;1503.06;-2.1041;4.53998;-0.00535803;-0.00570947;-0.000775188;-0.0047389;-0.00632861;0.994921;0.000435953;0.00138302;0.993364;0.0252971;0.978591;1;3;1
1273.53;1503.06;-2.21939;4.66291;-0.00498612;-0.00714797;0.00092346;-0.00464536;-0.00748873;0.993069;-0.00261746;-0.0136571;0.989903;0.0340267;0.974175;1;3;1
31.5305;1480.06;4.68801;2.24195;-0.0040599;-0.00391511;0.00203474;-0.00195148;-0.00602353;0.998123;-0.00599664;-0.0022662;0.989098;0.0274512;0.978904;1;3;1
54.5305;1480.06;4.59387;2.40424;-0.00585923;-0.00413376;0.00183269;-0.0029709;-0.0070221;0.987301;-0.00245332;-0.00671594;0.993473;0.0314889;0.97299;1;4;1
77.5306;1480.06;4.41726;2.44117;-0.00564074;-0.00436243;-0.000183161;-0.0043367;-0.00566647;1.00239;0.00377829;0.00170218;0.996767;0.0270375;0.986635;1;4;1
100.531;1480.06;4.3336;2.478;-0.00481113;-0.0041228;0.000657518;-0.00372482;-0.00520911;0.985767;0.0036936;-0.00175675;0.999093;0.0272456;0.983075;1;3;1
123.531;1480.06;4.19527;2.55533;-0.00602364;-0.00538642;-0.000292255;-0.00527268;-0.00613738;0.996411;0.00521541;-0.000838877;0.997898;0.0247982;0.987288;1;3;1
146.531;1480.06;4.05543;2.62709;-0.00473232;-0.00516973;0.000890404;-0.00403415;-0.0058679;0.989856;0.00534116;-0.0050383;0.993449;0.0313415;0.976285;1;3;1
169.531;1480.06;3.97696;2.65514;-0.00436548;-0.00336341;0.000119032;-0.00334947;-0.00437942;0.992986;0.000633712;0.000551194;0.996728;0.0319145;0.974386;1;3;1
192.531;1480.06;3.85412;2.70031;-0.00270716;-0.00381538;-0.000826559;-0.00226617;-0.00425638;1.00042;0.00801448;-0.000732601;0.997493;0.0284484;0.975473;1;3;1
215.531;1480.06;3.85216;2.74986;-0.0035709;-0.0036807;-0.000794288;-0.00282962;-0.00442198;0.99574;0.0110376;-0.00702898;0.997551;0.0285118;0.985388;1;4;1
238.531;1480.06;3.68941;2.81724;-0.00794909;-0.00496431;0.000678614;-0.00481726;-0.00809613;0.991142;0.00299876;-0.000886428;0.992999;0.0274499;0.978397;1;3;1
261.531;1480.06;3.48491;2.85835;-0.00695803;-0.00692482;0.000977645;-0.00596364;-0.00791921;0.995953;0.000392317;-0.00350858;0.993295;0.0272491;0.976337;1;3;1
284.531;1480.06;3.3681;2.92421;-0.00513997;-0.00442832;-0.000421542;-0.0042325;-0.00533578;0.997398;0.00627274;-0.00238868;0.994771;0.0242517;0.983204;1;3;1
307.531;1480.06;3.2477;2.97921;-0.00410671;-0.0039163;-5.04798e-05;-0.00390375;-0.00411926;0.991444;0.00227141;-0.00426044;0.997232;0.0285319;0.982462;1;3;1
330.531;1480.06;3.17877;2.98081;-0.00376112;-0.00377759;-0.00127779;-0.00249154;-0.00504717;0.99361;0.00499403;0.00317113;0.99763;0.0232523;0.986976;1;3;1
353.531;1480.06;3.07431;3.04672;-0.00474197;-0.0041272;0.000872785;-0.00350925;-0.00535992;0.996469;0.00431773;-0.00706376;0.990635;0.0238215;0.987846;1;4;1
376.531;1480.06;2.95978;3.15568;-0.00655127;-0.000837008;-0.000737756;-0.000743295;-0.00664498;0.992526;0.00164161;0.00146664;0.998048;0.0262555;0.985725;1;4;1
399.531;1480.06;2.77187;3.13662;-0.00690565;-0.0043857;0.000117753;-0.00438021;-0.00691114;0.986691;-0.000719713;-0.0017624;0.996861;0.0270236;0.984102;1;4;1
422.531;1480.06;2.64099;3.20473;-0.00500907;-0.00501505;-0.000611626;-0.00440043;-0.00562369;1.00402;0.00991507;-0.00289304;0.995126;0.0266578;0.983426;1;4;1
445.531;1480.06;2.54067;3.27379;-0.00449505;-0.00554731;-0.000947649;-0.00393728;-0.00610509;0.994529;0.00614015;-0.00377926;0.994171;0.0225357;0.988436;1;3;1
468.531;1480.06;2.43355;3.33993;-0.00583994;-0.00606952;0.000722588;-0.00522308;-0.00668638;0.990668;0.00150256;-0.000318298;0.994476;0.0238511;0.987141;1;4;1
491.531;1480.06;2.27102;3.41708;-0.00485734;-0.00551669;-0.000834163;-0.00429007;-0.00608396;0.99514;0.00775381;-0.00711467;0.995501;0.0280703;0.981788;1;4;1
514.531;1480.06;2.20956;3.36183;-0.0032992;-0.00598983;-0.000525811;-0.0032001;-0.00608894;0.999173;-0.000926539;-0.00054377;0.995915;0.0249641;0.984477;1;4;1
537.531;1480.06;2.11899;3.45025;-0.00245338;-0.00394039;0.00148544;-0.00153576;-0.00485801;0.990847;-0.00299237;-0.00544416;1.00235;0.0313932;0.975643;1;4;1
560.531;1480.06;2.09614;3.56005;-0.00494146;-0.00312712;-0.000343524;-0.00306425;-0.00500432;1.00307;0.00409944;-0.000193476;0.998867;0.0303161;0.978585;1;4;1
583.531;1480.06;1.89094;3.58015;-0.0078976;-0.0042862;-0.00189522;-0.00347419;-0.00870961;0.992506;0.0131017;7.93936e-05;1.00342;0.0263924;0.985974;1;4;1
606.531;1480.06;1.7314;3.56681;-0.00647922;-0.00512599;-0.00091383;-0.00466555;-0.00693966;0.990796;-0.00812749;0.00492968;0.991951;0.0292223;0.975606;1;4;1
629.531;1480.06;1.59192;3.56261;-0.0048188;-0.00454586;-0.000544333;-0.00412115;-0.00524351;0.991666;-0.00726408;-0.00969197;0.995896;0.0350351;0.962308;1;4;1
652.531;1480.06;1.5092;3.57383;-0.00421399;-0.00376746;-0.00137536;-0.00259736;-0.00538409;0.996188;-0.00138858;-0.00203456;0.99965;0.0282843;0.979274;1;3;1
675.531;1480.06;1.39761;3.63211;-0.00459935;-0.00499965;-0.000285099;-0.00445116;-0.00514784;0.993621;0.00176965;0.00264765;0.997855;0.0220161;0.987618;1;3;1
698.531;1480.06;1.29703;3.67824;-0.00523112;-0.00575591;-0.00116618;-0.00429818;-0.00668885;0.995878;0.00609472;-0.00555975;0.989087;0.0221099;0.98821;1;3;1
721.531;1480.06;1.15628;3.71181;-0.0057679;-0.00341454;-0.000811817;-0.00316167;-0.00602077;0.993831;0.00326555;-0.00124861;0.993958;0.0233525;0.98722;1;3;1
744.531;1480.06;1.03089;3.7408;-0.00574467;-0.00583748;0.0012123;-0.00457788;-0.00700426;0.996506;0.00282463;-0.00262326;0.991288;0.023977;0.982093;1;3;1
767.531;1480.06;0.891009;3.86289;-0.00671456;-0.00594979;0.000420365;-0.00576391;-0.00690044;0.992273;0.00337825;0.000338841;0.991996;0.0211577;0.987967;1;3;1
790.531;1480.06;0.720719;3.89392;-0.00603729;-0.00625933;-0.000267151;-0.00585901;-0.00643761;1.00412;-0.000898817;-0.00270962;0.997697;0.0211761;0.987564;1;3;1
813.531;1480.06;0.612415;3.91934;-0.00497984;-0.00672824;0.000168693;-0.00496371;-0.00674437;0.983916;-0.00283;-0.00108501;0.998925;0.0223857;0.982343;1;3;1
836.531;1480.06;0.490951;3.99965;-0.00655747;-0.00596625;-0.00064735;-0.00555021;-0.00697351;1.00032;0.00549447;-0.00500167;0.994142;0.0234722;0.977358;1;3;1
859.531;1480.06;0.309619;4.03932;-0.00579351;-0.00532042;-0.000689172;-0.00482833;-0.0062856;0.985661;0.00311214;-0.00330218;0.98853;0.021733;0.986749;1;3;1
882.531;1480.06;0.223646;4.04935;-0.00565081;-0.00577404;8.21792e-05;-0.00560971;-0.00581513;0.995487;-0.00225903;0.00101415;0.990091;0.0270315;0.97322;1;3;1
905.531;1480.06;0.0488293;4.1412;-0.00608246;-0.00634019;-0.000167005;-0.00600038;-0.00642226;0.987617;0.00558579;0.00224477;0.990727;0.0261966;0.97926;1;4;1
928.531;1480.06;-0.0572008;4.18366;-0.00561263;-0.00589968;-0.00178867;-0.00396174;-0.00755057;0.99819;0.00636044;-0.00250196;0.983968;0.0263578;0.981942;1;3;1
951.531;1480.06;-0.210084;4.12232;-0.006574;-0.00591849;-0.00274439;-0.00348235;-0.00901014;0.989563;0.0135229;-0.00138007;0.986728;0.0238644;0.98119;1;4;1
974.531;1480.06;-0.360613;4.15745;-0.00634372;-0.00604395;-0.00176374;-0.00442374;-0.00796393;0.991724;0.00845337;-0.0020231;0.995722;0.0242025;0.979986;1;3;1
997.531;1480.06;-0.503121;4.28638;-0.00625976;-0.00438248;-0.000832708;-0.00406635;-0.00657589;0.999223;0.00526117;-0.00209251;0.995557;0.0235704;0.984449;1;3;1
1020.53;1480.06;-0.649612;4.27186;-0.00373672;-0.00314535;-0.00106338;-0.00233731;-0.00454476;0.989804;0.00373677;-0.000996937;0.991715;0.0224887;0.983743;1;3;1
1043.53;1480.06;-0.675359;4.33555;-0.000793682;-0.00227101;-0.000609125;-0.000574924;-0.00248977;1.00016;0.00259736;-0.00272169;0.997534;0.0285308;0.974734;1;3;1
1066.53;1480.06;-0.686236;4.36753;-0.00971316;-0.00508874;-0.00182615;-0.00445457;-0.0103473;0.994654;-0.00494273;0.00080939;0.993013;0.0282659;0.97856;1;3;1
1089.53;1480.06;-1.12436;4.35344;-0.0113371;-0.00805745;-0.00281005;-0.00644375;-0.0129508;0.987489;0.005746;-0.00596003;0.991407;0.0274319;0.97573;1;3;1
1112.53;1480.06;-1.21074;4.39907;-0.0058606;-0.00451024;5.01947e-05;-0.00450838;-0.00586247;0.990447;-0.000212025;0.00147955;0.997512;0.0245514;0.983864;1;3;1
1135.53;1480.06;-1.39485;4.45522;-0.00421581;-0.00490963;0.000248036;-0.00413626;-0.00498918;0.994079;0.00571101;-0.00730058;1.00367;0.0233462;0.985562;1;3;1
1158.53;1480.06;-1.4053;4.53974;-0.00599509;-0.00414812;-0.00108371;-0.0036478;-0.00649542;0.994995;-0.000966368;-0.00130892;0.998103;0.0227159;0.985724;1;3;1
1181.53;1480.06;-1.6715;4.51661;-0.00877844;-0.00568641;-0.000345883;-0.00564819;-0.00881666;0.992819;0.00366229;0.00200257;0.997296;0.0235318;0.988788;1;3;1
1204.53;1480.06;-1.81098;4.63039;-0.00309453;-0.00432037;0.000373443;-0.00298973;-0.00442517;1.00115;-0.000272064;-0.00915242;0.998597;0.0220144;0.988315;1;3;1
1227.53;1480.06;-1.81427;4.65158;-0.00453227;-0.00462773;-0.000629749;-0.00394845;-0.00521156;0.993978;-0.000138248;-0.000830727;0.995021;0.0242715;0.982684;1;3;1
1250.53;1480.06;-2.02003;4.71826;-0.00843538;-0.00475491;6.87608e-05;-0.00475362;-0.00843666;0.991682;0.00683998;-0.000762248;0.993973;0.0254489;0.980048;1;3;1
1273.53;1480.06;-2.20406;4.75314;-0.00796828;-0.00205405;-0.0012102;-0.001816;-0.00820633;0.995654;0.0126481;0.00326861;0.998576;0.0320091;0.97816;1;3;1
31.5305;1457.06;4.77212;2.36849;-0.00837428;-0.00515485;0.00335142;-0.00304661;-0.0104825;0.991724;0.00379051;-0.00376424;0.996288;0.0314483;0.97773;1;4;1
54.5305;1457.06;4.57862;2.42751;-0.00559951;-0.00301237;0.00247353;-0.00151458;-0.0070973;0.998398;-0.000733285;0.000569418;0.996452;0.0297376;0.98014;1;3;1
77.5306;1457.06;4.51355;2.52545;-0.0042698;-0.00313008;0.00110028;-0.00246085;-0.00493903;0.994142;-0.00224042;-0.00561669;0.993484;0.0256285;0.986901;1;4;1
100.531;1457.06;4.38153;2.58059;-0.00372697;-0.00321684;0.00080866;-0.00262397;-0.00431984;0.996948;0.00584929;-0.00439327;0.996432;0.0254184;0.987953;1;3;1
123.531;1457.06;4.34147;2.69428;-0.00569305;-0.00380623;0.000923392;-0.00342954;-0.00606975;0.995464;-0.00134473;0.00135305;0.995124;0.0264249;0.982678;1;3;1
146.531;1457.06;4.1187;2.71653;-0.00789626;-0.00252982;-0.000537932;-0.00247643;-0.00794965;0.99101;0.00202331;-0.00141475;0.99879;0.0274425;0.987758;1;3;1
169.531;1457.06;3.97675;2.75876;-0.00245521;-0.00411545;0.000498682;-0.00231694;-0.00425373;0.994834;0.00494115;0.000306377;0.991002;0.0330782;0.96951;1;3;1
192.531;1457.06;4.00555;2.79971;-0.00102339;-0.00488376;-0.000935342;-0.000808706;-0.00509845;1.00594;0.000738427;-0.00370128;0.994865;0.0288379;0.977659;1;3;1
215.531;1457.06;3.92961;2.81875;-0.00740103;-0.00368312;0.00168074;-0.00303596;-0.00804818;0.987548;-0.00627858;-0.008691;0.997829;0.0312629;0.977607;1;3;1
238.531;1457.06;3.66366;2.92384;-0.00964062;-0.00360721;0.0025659;-0.00266357;-0.0105843;0.991433;0.00395357;-0.00356726;0.995629;0.0271066;0.979387;1;4;1
261.531;1457.06;3.48348;3.03305;-0.00426412;-0.00442425;-4.22382e-05;-0.00425366;-0.00443471;0.992635;0.0111513;-0.001411;0.997594;0.0312465;0.971055;1;3;1
284.531;1457.06;3.46702;3.00302;-0.00378642;-0.00386179;-0.000895607;-0.00292771;-0.00472051;1.00196;0.00638456;0.000273154;0.996629;0.0247695;0.98758;1;3;1
307.531;1457.06;3.30897;3.06134;-0.0043533;-0.00377196;-0.000338019;-0.00361682;-0.00450844;0.988901;0.00450771;-0.0029585;0.995534;0.0263248;0.986404;1;4;1
330.531;1457.06;3.26624;3.09427;-0.00439625;-0.00500636;-2.00228e-05;-0.00439559;-0.00500702;1.00079;0.00358925;0.000275909;0.992799;0.0238619;0.988236;1;4;1
353.531;1457.06;3.10625;3.12659;-0.00494488;-0.0051957;-3.84752e-06;-0.00494482;-0.00519576;0.989585;0.00323254;-0.00384915;0.991237;0.0261221;0.988234;1;3;1
376.531;1457.06;3.03821;3.11503;-0.00630348;-0.00211689;0.000781115;-0.0019759;-0.00644447;0.996487;0.00743462;0.00110949;0.992948;0.0287474;0.986466;1;3;1
399.531;1457.06;2.81515;3.26679;-0.00440231;-0.00407309;-9.62804e-05;-0.004047;-0.0044284;0.993574;0.0029082;-0.00898735;0.989724;0.0268895;0.982898;1;3;1
422.531;1457.06;2.83487;3.3034;-0.00184902;-0.00373212;-0.00104392;-0.00138477;-0.00419637;1.00419;0.000489867;-0.00253791;0.99329;0.0239675;0.983701;1;4;1
445.531;1457.06;2.7298;3.40975;-0.00697842;-0.00365903;-0.000166158;-0.00365074;-0.00698672;0.989811;0.00595429;-0.00332647;0.994899;0.0269499;0.983964;1;3;1
468.531;1457.06;2.51247;3.45889;-0.00665684;-0.00295753;-0.00109455;-0.00265794;-0.00695643;0.990053;0.00681009;-0.000828396;0.997758;0.021577;0.988387;1;3;1
491.531;1457.06;2.4225;3.47831;-0.00566247;-0.00241228;-0.00147935;-0.00183978;-0.00623496;0.996334;0.00682456;-0.00306561;1.00336;0.0257184;0.985284;1;3;1
514.531;1457.06;2.2512;3.52598;-0.00562638;-0.0046778;-4.44287e-06;-0.00467777;-0.0056264;0.996081;0.00337359;-0.000656224;0.998507;0.0253032;0.984654;1;4;1
537.531;1457.06;2.16289;3.55734;-0.00252194;-0.00332282;-0.000513511;-0.00227119;-0.00357357;0.996409;0.00168252;-0.00107267;0.99543;0.0215242;0.984404;1;3;1
560.531;1457.06;2.13504;3.54908;-0.00478044;-0.00281306;0.000168098;-0.0027988;-0.0047947;0.99118;0.00192265;0.00436807;0.993056;0.0347268;0.95894;1;3;1
583.531;1457.06;1.94245;3.5962;-0.00716816;-0.00131649;-0.000939692;-0.00116929;-0.00731536;1.00356;0.00257778;-0.00285912;0.999937;0.0304871;0.982388;1;4;1
606.531;1457.06;1.804;3.65215;-0.00690938;-0.00364382;-0.000970608;-0.00337711;-0.00717609;0.984992;0.00609665;-0.00128045;0.99201;0.0273295;0.979277;1;3;1
629.531;1457.06;1.62346;3.65953;-0.00478892;-0.00572451;-0.00142841;-0.00375366;-0.00675977;0.9948;0.00776819;0.00128735;0.994581;0.0291391;0.973054;1;3;1
652.531;1457.06;1.58317;3.67333;-0.00354043;-0.00593715;-0.000710381;-0.0033457;-0.00613189;0.996516;0.0106952;-0.00871699;0.991153;0.0270528;0.976742;1;3;1
675.531;1457.06;1.46023;3.74599;-0.00458294;-0.00424236;6.00139e-05;-0.00423209;-0.0045932;0.993663;0.00127526;-0.00279223;0.996094;0.0234672;0.988057;1;3;1
698.531;1457.06;1.37163;3.82398;-0.00624682;-0.00701733;-0.000294586;-0.0061471;-0.00711705;0.994348;0.00701503;0.0010292;0.994823;0.0224251;0.986126;1;4;1
721.531;1457.06;1.17195;3.79697;-0.0074132;-0.00562469;0.000369727;-0.00555127;-0.00748661;0.997059;0.00656291;-0.00847237;0.996406;0.0264067;0.982248;1;3;1
744.531;1457.06;1.02924;3.92109;-0.00522226;-0.00654019;0.00123505;-0.00448137;-0.00728108;0.991137;0.0032432;0.00320972;0.993851;0.0237299;0.982883;1;4;1
767.531;1457.06;0.930699;3.98726;-0.00543916;-0.00401793;0.00104871;-0.00346175;-0.00599534;0.99229;0.00535862;-0.0108491;0.998269;0.027809;0.980542;1;3;1
790.531;1457.06;0.778096;4.07528;-0.00518902;-0.00446124;-0.000422108;-0.00426782;-0.00538244;0.997512;0.0042738;-0.000744223;0.992258;0.0243668;0.985909;1;3;1
813.531;1457.06;0.691172;4.12561;-0.00419484;-0.00505064;-0.000362419;-0.00406199;-0.0051835;0.995197;0.00285024;-0.00488268;0.991479;0.0274506;0.977997;1;3;1
836.531;1457.06;0.584598;4.18395;-0.00522083;-0.00344564;-0.00115778;-0.00287437;-0.0057921;0.995305;-0.00104346;0.000618412;0.993922;0.0238656;0.987795;1;3;1
859.531;1457.06;0.450381;4.11082;-0.00651092;-0.00399939;-0.00171687;-0.00312805;-0.00738226;0.988213;0.00124253;0.0027873;0.999435;0.0204118;0.984274;1;3;1
882.531;1457.06;0.2841;4.14833;-0.00594185;-0.00617115;0.00043424;-0.00560738;-0.00650562;1.00062;0.00181875;-0.00327952;1.00001;0.02285;0.979198;1;4;1
905.531;1457.06;0.176046;4.24377;-0.0060056;-0.00380099;0.000942307;-0.00345312;-0.00635347;0.993826;0.00233122;-0.00655305;0.998781;0.0271184;0.978687;1;3;1
928.531;1457.06;0.0066732;4.32332;-0.00507546;-0.00359237;-0.000255783;-0.00354949;-0.00511833;0.992563;0.00388589;0.00126006;1.00832;0.0276223;0.969943;1;4;1
951.531;1457.06;-0.0581016;4.32965;-0.00420117;-0.00505735;-0.000649139;-0.00385167;-0.00540684;0.99903;0.00258875;-0.00634125;1.00392;0.0259347;0.97463;1;3;1
974.531;1457.06;-0.187002;4.35865;-0.00712091;-0.00494273;-0.00152966;-0.00415406;-0.00790958;0.991329;0.00856799;0.00340472;0.991981;0.0268553;0.976416;1;3;1
997.531;1457.06;-0.386839;4.33759;-0.007261;-0.00197747;-0.00109011;-0.0017614;-0.00747707;0.990134;0.00824396;-0.00437087;0.995575;0.0230894;0.981398;1;3;1
1020.53;1457.06;-0.522264;4.41502;-0.00521239;-0.00384196;-0.00233395;-0.00209472;-0.00695964;0.994759;0.0128804;0.00343511;0.997636;0.0250591;0.981601;1;3;1
1043.53;1457.06;-0.627239;4.35061;-0.00396389;-0.00294265;-0.000745315;-0.00254982;-0.00435672;0.992853;0.00447101;-0.00122442;0.998087;0.0317116;0.965227;1;3;1
1066.53;1457.06;-0.704984;4.45556;-0.00730281;-0.00251506;0.00218201;-0.00166983;-0.00814804;0.991609;0.00151335;-0.00328195;0.990602;0.030738;0.970035;1;3;1
1089.53;1457.06;-0.964819;4.5453;-0.00989746;-0.00490405;-0.00172154;-0.00436806;-0.0104334;0.988626;0.00812114;-0.00227927;0.99662;0.0254198;0.975196;1;4;1
1112.53;1457.06;-1.16262;4.54214;-0.00761388;-0.0046732;-0.0016651;-0.00392217;-0.0083649;0.996751;0.00799905;0.00534375;0.99529;0.0238158;0.983567;1;3;1
1135.53;1457.06;-1.3164;4.56297;-0.00453241;-0.00419657;-0.00134389;-0.00301015;-0.00571883;0.999907;-0.00210042;-0.00832069;0.997336;0.0264166;0.984778;1;3;1
1158.53;1457.06;-1.3716;4.57752;-0.00507321;-0.00373335;-0.00123501;-0.00299827;-0.00580829;0.988497;0.00680883;0.00263538;0.996364;0.0228645;0.983246;1;3;1
1181.53;1457.06;-1.55039;4.61136;-0.00754314;-0.0050684;-0.00119085;-0.00458845;-0.00802309;0.996525;0.00226145;-0.00463691;0.991362;0.0260426;0.980564;1;3;1
1204.53;1457.06;-1.72;4.67114;-0.00596794;-0.00227211;-0.000668376;-0.00215495;-0.0060851;0.993715;0.00654174;-0.00270949;0.999934;0.025545;0.980251;1;3;1
1227.53;1457.06;-1.8258;4.68691;-0.00625092;-0.00237133;0.000717251;-0.00224297;-0.00637927;0.991946;-0.000198923;-0.000324377;1.00038;0.0222072;0.986479;1;3;1
1250.53;1457.06;-2.00853;4.75933;-0.00457934;-0.00323582;-0.00036192;-0.00314453;-0.00467063;0.996033;-0.00367482;-0.00107966;0.99281;0.023149;0.983455;1;3;1
1273.53;1457.06;-2.03699;4.75786;-0.00123661;-0.00345532;-0.0019952;-6.30963e-05;-0.00462883;0.996644;-0.00139359;0.00202191;0.994198;0.029717;0.975223;1;3;1
31.5305;1434.06;4.49549;2.4801;0.00117372;-0.00453155;0.00286311;0.00236273;-0.00572056;1.00223;0.00857773;-0.0094837;0.995445;0.0271675;0.978804;1;3;1
54.5305;1434.06;4.52239;2.54307;-0.000576372;-0.00540723;0.000177969;-0.000569824;-0.00541378;0.995573;0.00154282;0.00338505;0.993121;0.0246589;0.987099;1;4;1
77.5306;1434.06;4.46885;2.58541;-0.00205148;-0.00427501;0.00130645;-0.00144778;-0.00487871;0.99696;-0.00126608;-0.00167971;0.994593;0.0215585;0.989796;1;3;1
100.531;1434.06;4.42785;2.62631;-0.00482714;-0.00388207;0.0015008;-0.00278118;-0.00592804;0.996882;-0.00672145;-0.00278896;0.990025;0.0236272;0.986641;1;3;1
123.531;1434.06;4.24603;2.73078;-0.00558323;-0.00241502;0.0019725;-0.00146927;-0.00652898;0.992451;-0.00487812;-0.00343305;0.997156;0.0256353;0.981022;1;3;1
146.531;1434.06;4.17015;2.74375;-0.00502847;-0.00334195;0.000354667;-0.0032704;-0.00510002;0.997791;-0.000595616;0.000108259;0.995934;0.0246379;0.989197;1;3;1
169.531;1434.06;4.014;2.84485;-0.00368383;-0.00327736;0.000908291;-0.00254984;-0.00441134;0.991776;-0.00168836;-0.00365859;0.999414;0.0269619;0.980473;1;3;1
