x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;-0.472471;-212.706;212.707;-0.00505392;0.244401;0.12724
678;632;-0.592932;-213.13;213.131;-0.0155822;0.162734;0.0906924
701;632;-1.19891;-213.306;213.31;-0.0164846;0.139874;0.083253
724;632;-1.35815;-213.357;213.361;-0.000697925;0.117111;0.0743661
747;632;-1.23126;-213.456;213.459;0.000968311;0.115908;0.0641654
770;632;-1.31442;-213.626;213.63;-0.00101793;0.117215;0.0601411
793;632;-1.27838;-213.612;213.616;-0.00435278;0.129092;0.0605261
816;632;-1.51522;-213.513;213.518;-0.00459725;0.114594;0.05639
839;632;-1.49034;-213.627;213.632;0.0026974;0.123595;0.051202
862;632;-1.39148;-213.64;213.645;-0.00119264;0.131662;0.0438089
885;632;-1.54524;-213.606;213.611;-0.0030781;0.130877;0.0441698
908;632;-1.5333;-213.649;213.655;0.00155599;0.125058;0.041894
931;632;-1.47385;-213.713;213.718;0.0068696;0.1306;0.0365004
954;632;-1.21916;-213.379;213.383;0.000192224;0.118689;0.0280067
977;632;-1.46501;-213.705;213.71;-0.00633436;0.137178;0.0255703
1000;632;-1.51315;-213.771;213.776;-0.00210524;0.130964;0.0268066
1023;632;-1.56203;-213.619;213.625;-0.00123598;0.120085;0.0272652
1046;632;-1.57111;-213.457;213.463;-0.000934222;0.115037;0.0211483
1069;632;-1.60521;-213.489;213.495;0.00268846;0.122637;0.0103187
1092;632;-1.44936;-213.859;213.864;0.00154382;0.134085;0.0032527
1115;632;-1.53587;-213.876;213.881;-0.00425051;0.143952;0.00814807
1138;632;-1.64532;-213.891;213.898;-0.00481692;0.138982;0.00182914
1161;632;-1.75804;-213.943;213.951;-0.000607568;0.137584;0.000170117
1184;632;-1.67328;-213.922;213.929;0.00086347;0.135885;-0.00421534
1207;632;-1.71835;-213.908;213.914;0.00157754;0.124983;-0.0113187
1230;632;-1.60112;-214.102;214.108;-0.00299965;0.130365;-0.0143854
1253;632;-1.85675;-214.047;214.055;-0.00434851;0.128912;-0.0118187
1276;632;-1.802;-213.908;213.916;-0.00122473;0.113601;-0.0203453
1299;632;-1.91313;-214.016;214.025;0.000467426;0.114761;-0.0256946
1322;632;-1.7809;-214.099;214.106;0.00553206;0.107048;-0.0278401
1345;632;-1.66017;-214.29;214.296;0.00313879;0.119944;-0.0336328
1368;632;-1.63676;-214.144;214.15;-0.000320509;0.105413;-0.0344622
1391;632;-1.67493;-214.255;214.261;6.33753e-05;0.103177;-0.0392085
1414;632;-1.63411;-214.301;214.307;-0.00599823;0.102636;-0.0414222
1437;632;-1.95188;-214.118;214.127;-0.00172992;0.0820032;-0.0362018
1460;632;-1.71376;-214.31;214.317;0.000372251;0.0936041;-0.0415064
1483;632;-1.93476;-214.114;214.122;-0.00716156;0.108914;-0.0581963
1506;632;-2.04453;-214.195;214.204;0.00245304;0.088543;-0.0504804
1529;632;-1.82263;-214.343;214.351;0.00440274;0.103849;-0.0625017
1552;632;-1.84259;-214.309;214.317;0.00879965;0.110511;-0.0641344
1575;632;-1.41961;-214.331;214.335;-0.000842973;0.148309;-0.0821414
1598;632;-1.8875;-213.559;213.567;-0.0588186;0.196343;-0.0297117
1621;632;-4.64174;-208.237;208.289;-0.085809;0.217901;0.0362947
655;655;5.91767;-208.38;208.464;-0.0775961;0.276417;0.0886294
678;655;3.99164;-210.05;210.088;-0.063821;0.234909;0.0840542
701;655;2.82429;-210.6;210.619;-0.0390574;0.196347;0.0907767
724;655;2.14724;-211.046;211.057;-0.0205511;0.173443;0.0883395
747;655;1.86605;-211.117;211.125;-0.0130797;0.171878;0.0820545
770;655;1.54121;-211.232;211.238;-0.00890341;0.166756;0.0796733
793;655;1.45438;-210.958;210.963;-0.00955997;0.162046;0.0719613
816;655;1.09925;-211.147;211.15;-0.0113504;0.16358;0.0662296
839;655;0.92916;-211.055;211.057;-0.0104728;0.172863;0.0665532
862;655;0.614081;-210.866;210.867;-0.00931622;0.176157;0.0581918
885;655;0.49814;-210.851;210.852;-0.00353906;0.177387;0.0520969
908;655;0.45077;-211.01;211.011;-0.0098385;0.178716;0.0483544
931;655;0.0432556;-210.928;210.928;-0.00836139;0.181031;0.0454841
954;655;0.0641557;-210.827;210.827;-0.0022141;0.177497;0.038729
977;655;-0.0589493;-210.779;210.779;-0.00843348;0.181047;0.0322696
1000;655;-0.325632;-210.961;210.961;-0.00912235;0.189148;0.026614
1023;655;-0.481193;-211.028;211.029;-0.00745042;0.179701;0.0272109
1046;655;-0.669638;-210.964;210.965;-0.00922814;0.183392;0.0256408
1069;655;-0.908087;-210.832;210.834;-0.00893403;0.183862;0.0177263
1092;655;-1.08246;-210.961;210.963;-0.00504961;0.195702;0.0120341
1115;655;-1.14099;-210.777;210.78;-0.00951491;0.195348;0.00874819
1138;655;-1.5223;-210.891;210.896;-0.0127755;0.193535;-0.000211259
1161;655;-1.73288;-210.971;210.978;-0.00790034;0.19579;-0.00269047
1184;655;-1.88726;-210.985;210.994;-0.0087566;0.190443;-0.0112453
1207;655;-2.13802;-211.197;211.207;-0.00645977;0.190746;-0.0163575
1230;655;-2.18634;-211.283;211.295;-0.0080858;0.187482;-0.0199316
1253;655;-2.51153;-211.26;211.275;-0.0123028;0.184962;-0.0248035
1276;655;-2.7561;-211.447;211.465;-0.0103083;0.17278;-0.0305821
1299;655;-2.98901;-211.536;211.557;-0.00319763;0.168997;-0.0346416
1322;655;-2.90464;-211.781;211.801;-0.00408625;0.163046;-0.0383989
1345;655;-3.17775;-211.724;211.748;-0.00730444;0.165449;-0.0423301
1368;655;-3.242;-211.886;211.911;-0.00462855;0.154247;-0.0488803
1391;655;-3.39233;-212.051;212.078;-0.00829898;0.150389;-0.0512577
1414;655;-3.626;-212.129;212.16;-0.00480356;0.151124;-0.058528
1437;655;-3.61486;-212.36;212.391;3.22393e-05;0.140304;-0.0556248
1460;655;-3.62492;-212.323;212.354;-0.0231554;0.144998;-0.052466
1483;655;-4.69517;-211.883;211.935;-0.013228;0.144006;-0.0642385
1506;655;-4.23749;-212.338;212.38;0.00160054;0.146865;-0.072584
1529;655;-4.62286;-212.222;212.273;-0.0115716;0.16288;-0.0757589
1552;655;-4.77373;-212.064;212.117;-0.0213924;0.181344;-0.081959
1575;655;-5.62379;-211.48;211.555;-0.0492552;0.212844;-0.0795596
1598;655;-7.15029;-209.931;210.053;-0.0752149;0.253702;-0.0237573
1621;655;-9.85863;-204.176;204.413;-0.0795084;0.191488;0.0291743
655;678;12.8466;-202.953;203.359;-0.0935928;0.313555;0.0774813
678;678;10.5261;-204.481;204.752;-0.0838788;0.316887;0.0771413
701;678;8.70531;-205.932;206.116;-0.061506;0.276584;0.0805463
724;678;7.54589;-206.719;206.857;-0.0438518;0.263588;0.09401
747;678;6.63485;-206.716;206.822;-0.0351615;0.256986;0.0920255
770;678;5.8981;-206.999;207.083;-0.0283887;0.249896;0.0829737
793;678;5.30831;-207.091;207.159;-0.0244119;0.233918;0.0808215
816;678;4.76098;-206.893;206.947;-0.0201201;0.250633;0.0829963
839;678;4.37046;-206.587;206.634;-0.0211653;0.253936;0.0767779
862;678;3.77412;-206.397;206.432;-0.0201772;0.247637;0.0683768
885;678;3.43181;-206.296;206.324;-0.0156126;0.248965;0.0602738
908;678;3.05001;-206.252;206.274;-0.0193913;0.261127;0.0529057
931;678;2.53084;-206.177;206.193;-0.0187564;0.262437;0.0541655
954;678;2.1779;-205.941;205.952;-0.0181739;0.264436;0.0434949
977;678;1.68705;-206.111;206.118;-0.0198928;0.263042;0.0385857
1000;678;1.25342;-205.837;205.841;-0.015606;0.273991;0.0339117
1023;678;0.963437;-206.046;206.048;-0.0145611;0.276818;0.0318192
1046;678;0.578511;-205.721;205.722;-0.0199194;0.283155;0.0283673
1069;678;0.0366356;-205.717;205.717;-0.0210855;0.283116;0.0219229
1092;678;-0.40201;-205.609;205.609;-0.0181546;0.291893;0.0148166
1115;678;-0.806272;-205.634;205.635;-0.0221667;0.286573;0.00450025
1138;678;-1.43337;-205.716;205.721;-0.023395;0.289881;-0.00121102
1161;678;-1.89536;-205.68;205.688;-0.0218467;0.288907;-0.00680695
1184;678;-2.44981;-205.873;205.887;-0.0211801;0.281224;-0.0133682
1207;678;-2.88052;-205.853;205.873;-0.0198792;0.28125;-0.0198211
1230;678;-3.37466;-206.192;206.219;-0.0234366;0.275609;-0.0287313
1253;678;-3.97328;-206.248;206.287;-0.0203529;0.268082;-0.0337717
1276;678;-4.32255;-206.609;206.654;-0.0160777;0.25791;-0.0407079
1299;678;-4.72332;-206.881;206.935;-0.0168846;0.251827;-0.044857
1322;678;-5.11021;-207.232;207.295;-0.015873;0.248283;-0.0493819
1345;678;-5.46189;-207.359;207.431;-0.0144168;0.237844;-0.0524404
1368;678;-5.78052;-207.688;207.768;-0.0147958;0.228431;-0.0597847
1391;678;-6.1519;-207.982;208.073;-0.0196006;0.227479;-0.0614353
1414;678;-6.69263;-208.052;208.159;-0.0150563;0.223595;-0.0663079
1437;678;-6.85086;-208.294;208.407;-0.0111334;0.227312;-0.0716432
1460;678;-7.20866;-208.354;208.479;-0.0227075;0.227587;-0.0741918
1483;678;-7.90756;-208.251;208.401;-0.0240468;0.218249;-0.071707
1506;678;-8.32856;-208.252;208.418;-0.0274726;0.243219;-0.081856
1529;678;-9.19059;-207.893;208.096;-0.0443148;0.249252;-0.0822725
1552;678;-10.4246;-207.302;207.564;-0.0540643;0.27405;-0.0895851
1575;678;-11.7746;-206.391;206.726;-0.0715933;0.302527;-0.0758243
1598;678;-13.9451;-204.384;204.859;-0.0930249;0.323531;-0.0503663
1621;678;-16.5664;-201.472;202.152;-0.0994555;0.208461;-0.0433823
655;701;18.0871;-196.979;197.807;-0.0889327;0.322557;0.0514219
678;701;15.8882;-198.47;199.104;-0.0886748;0.31704;0.0478805
701;701;13.6761;-200.309;200.775;-0.075295;0.311064;0.054331
724;701;12.202;-201.096;201.466;-0.0562852;0.302;0.0749329
747;701;10.9992;-201.259;201.559;-0.0493656;0.287316;0.0776082
770;701;9.87013;-201.517;201.759;-0.0435444;0.288367;0.0707125
793;701;8.94802;-201.733;201.932;-0.0341902;0.290689;0.0755736
816;701;8.26869;-201.243;201.413;-0.0302095;0.293101;0.0800408
839;701;7.52996;-200.957;201.098;-0.0340467;0.284949;0.0647512
862;701;6.67393;-200.944;201.055;-0.0337084;0.29102;0.0586822
885;701;5.9521;-200.817;200.905;-0.0300645;0.29089;0.057278
908;701;5.2669;-200.46;200.529;-0.0260922;0.297525;0.0522305
931;701;4.73301;-200.319;200.375;-0.0259159;0.295803;0.0478097
954;701;4.05737;-200.089;200.13;-0.0278373;0.303259;0.0409784
977;701;3.43341;-200.06;200.09;-0.0277646;0.310837;0.0399963
