Time,Displacement,Force
"3.3200","1.2984","3.0280"
"3.3500","1.3108","3.0532"
"3.3870","1.3258","3.0787"
"3.4480","1.3496","3.1039"
"3.4680","1.3576","3.1298"
"3.5150","1.3768","3.1549"
"3.5370","1.3857","3.1800"
"3.5960","1.4090","3.2056"
"3.6280","1.4220","3.2310"
"3.6570","1.4337","3.2561"
"3.7100","1.4550","3.2811"
"3.7380","1.4662","3.3067"
"3.7850","1.4849","3.3324"
"3.8120","1.4960","3.3576"
"3.8720","1.5189","3.3836"
"3.8940","1.5282","3.4088"
"3.9330","1.5439","3.4338"
"3.9920","1.5673","3.4591"
"4.0150","1.5764","3.4847"
"4.0550","1.5929","3.5097"
"4.0880","1.6064","3.5350"
"4.1380","1.6259","3.5604"
"4.1730","1.6403","3.5854"
"4.2100","1.6548","3.6110"
"4.2760","1.6807","3.6367"
"4.2980","1.6897","3.6626"
"4.3330","1.7041","3.6877"
"4.3940","1.7284","3.7130"
"4.4190","1.7384","3.7382"
"4.4460","1.7495","3.7636"
"4.4900","1.7674","3.7891"
"4.5510","1.7909","3.8145"
"4.5760","1.8013","3.8396"
"4.6240","1.8203","3.8650"
"4.6770","1.8411","3.8903"
"4.7010","1.8508","3.9159"
"4.7490","1.8702","3.9410"
"4.8000","1.8906","3.9662"
"4.8260","1.9008","3.9924"
"4.8730","1.9201","4.0180"
"4.8960","1.9295","4.0439"
"4.9610","1.9548","4.0690"
"4.9830","1.9640","4.0942"
"5.0260","1.9812","4.1196"
"5.0870","2.0054","4.1450"
"5.1060","2.0131","4.1705"
"5.1580","2.0343","4.1956"
"5.2160","2.0572","4.2209"
"5.2390","2.0664","4.2469"
"5.2910","2.0873","4.2721"
"5.3260","2.1017","4.2972"
"5.3720","2.1192","4.3231"
"5.4150","2.1368","4.3484"
"5.4470","2.1496","4.3738"
"5.5040","2.1720","4.3994"
"5.5430","2.1878","4.4247"
"5.5700","2.1989","4.4505"
"5.6380","2.2258","4.4765"
"5.6640","2.2366","4.5019"
"5.7090","2.2544","4.5275"
"5.7710","2.2787","4.5529"
"5.7930","2.2877","4.5785"
"5.8400","2.3070","4.6040"
"5.8970","2.3295","4.6292"
"5.9230","2.3399","4.6543"
"5.9740","2.3604","4.6799"
"6.0240","2.3807","4.7050"
"6.0590","2.3942","4.7308"
"6.1090","2.4142","4.7566"
"6.1690","2.4379","4.7819"
"6.1950","2.4479","4.8070"
"6.2250","2.4606","4.8322"
"6.2620","2.4758","4.8573"
"6.3260","2.5008","4.8829"
"6.3580","2.5140","4.9080"
"6.3940","2.5286","4.9335"
"6.4590","2.5540","4.9588"
"6.4810","2.5633","4.9844"
"6.5390","2.5864","5.0103"
"6.5880","2.6060","5.0354"
"6.6210","2.6192","5.0608"
"6.6650","2.6372","5.0860"
"6.7170","2.6577","5.1114"
"6.7730","2.6801","5.1365"
"6.7970","2.6896","5.1615"
"6.8670","2.7171","5.1870"
"6.8880","2.7257","5.2120"
"6.9380","2.7459","5.2375"
"6.9930","2.7679","5.2628"
"7.0280","2.7817","5.2887"
"7.0630","2.7960","5.3141"
"7.1320","2.8234","5.3399"
"7.1530","2.8320","5.3657"
"7.2100","2.8547","5.3919"
"7.2710","2.8789","5.4177"
"7.2980","2.8898","5.4434"
"7.3480","2.9100","5.4696"
"7.4020","2.9316","5.4947"
"7.4410","2.9473","5.5197"
"7.4760","2.9615","5.5451"
"7.5460","2.9888","5.5704"
"7.5750","3.0009","5.5956"
"7.6190","3.0182","5.6210"
"7.6850","3.0442","5.6462"
"7.7070","3.0532","5.6715"
"7.7540","3.0724","5.6965"
"7.8140","3.0961","5.7223"
"7.8450","3.1087","5.7476"
"7.8870","3.1258","5.7733"
"7.9540","3.1519","5.7986"
"7.9770","3.1616","5.8240"
"8.0340","3.1844","5.8491"
"8.0980","3.2096","5.8742"
"8.1250","3.2207","5.8998"
"8.1630","3.2364","5.9251"
"8.2250","3.2608","5.9505"
"8.2790","3.2822","5.9762"
"8.3030","3.2920","6.0021"
"8.3720","3.3191","6.0272"
"8.3950","3.3290","6.0524"
"8.4590","3.3546","6.0775"
"8.5140","3.3760","6.1031"
"8.5510","3.3909","6.1288"
"8.6090","3.4145","6.1541"
"8.6400","3.4267","6.1792"
"8.7020","3.4512","6.2052"
"8.7230","3.4602","6.2303"
"8.7920","3.4873","6.2555"
"8.8410","3.5071","6.2808"
"8.8810","3.5233","6.3061"
"8.9290","3.5427","6.3315"
"8.9730","3.5603","6.3567"
"9.0450","3.5883","6.3828"
"9.0630","3.5959","6.4082"
"9.1220","3.6195","6.4337"
"9.1900","3.6460","6.4588"
"9.2130","3.6555","6.4843"
"9.2730","3.6801","6.5095"
"9.3180","3.6978","6.5355"
"9.3710","3.7192","6.5607"
"9.3950","3.7292","6.5858"
"9.4640","3.7558","6.6109"
"9.5160","3.7773","6.6359"
"9.5470","3.7898","6.6610"
"9.6090","3.8141","6.6870"
"9.6370","3.8257","6.7123"
"9.7150","3.8569","6.7380"
"9.7420","3.8679","6.7631"
"9.7960","3.8892","6.7883"
"9.8660","3.9165","6.8144"
"9.8860","3.9248","6.8397"
"9.9470","3.9495","6.8654"
"10.0010","3.9711","6.8909"
"10.0490","3.9903","6.9165"
"10.0810","4.0036","6.9415"
"10.1460","4.0291","6.9674"
"10.2000","4.0507","6.9926"
"10.2680","4.0778","7.0179"
"10.2950","4.0885","7.0436"
"10.3330","4.1041","7.0686"
"10.4030","4.1319","7.0942"
"10.4350","4.1449","7.1195"
"10.4890","4.1667","7.1449"
"10.5490","4.1899","7.1704"
"10.6040","4.2122","7.1959"
"10.6360","4.2252","7.2214"
"10.6970","4.2490","7.2465"
"10.7350","4.2648","7.2716"
"10.8060","4.2930","7.2967"
"10.8380","4.3058","7.3223"
"10.8820","4.3237","7.3478"
"10.9560","4.3528","7.3733"
"10.9760","4.3611","7.3984"
"11.0370","4.3856","7.4240"
"11.0960","4.4090","7.4494"
"11.1280","4.4221","7.4746"
"11.2080","4.4542","7.4998"
"11.2350","4.4649","7.5257"
"11.2960","4.4894","7.5515"
"11.3660","4.5167","7.5768"
"11.3960","4.5290","7.6019"
"11.4400","4.5467","7.6273"
"11.5060","4.5729","7.6530"
"11.5490","4.5902","7.6781"
"11.5790","4.6025","7.7032"
"11.6490","4.6302","7.7292"
"11.7000","4.6507","7.7542"
"11.7650","4.6767","7.7793"
"11.7950","4.6886","7.8045"
"11.8470","4.7098","7.8303"
"11.9090","4.7341","7.8561"
"11.9630","4.7562","7.8816"
"11.9960","4.7699","7.9068"
"12.0640","4.7964","7.9320"
"12.1120","4.8155","7.9577"
"12.1850","4.8441","7.9833"
"12.2150","4.8564","8.0086"
"12.2620","4.8757","8.0339"
"12.3260","4.9009","8.0596"
"12.3660","4.9172","8.0848"
"12.4430","4.9479","8.1100"
"12.4690","4.9582","8.1350"
"12.5320","4.9835","8.1601"
"12.5910","5.0068","8.1854"
"12.6260","5.0210","8.2105"
"12.6710","5.0396","8.2356"
"12.7370","5.0657","8.2607"
"12.7850","5.0849","8.2857"
"12.8640","5.1157","8.3113"
"12.8870","5.1253","8.3364"
"12.9440","5.1481","8.3620"
"13.0040","5.1720","8.3876"
"13.0440","5.1883","8.4126"
"13.0980","5.2106","8.4378"
"13.1490","5.2304","8.4629"
"13.2090","5.2544","8.4886"
"13.2780","5.2815","8.5144"
"13.3070","5.2936","8.5397"
"13.3590","5.3147","8.5651"
"13.4230","5.3399","8.5905"
"13.4680","5.3582","8.6155"
"13.5450","5.3884","8.6412"
"13.5740","5.4005","8.6665"
"13.6280","5.4218","8.6918"
"13.6940","5.4475","8.7178"
"13.7320","5.4636","8.7431"
"13.8100","5.4944","8.7689"
"13.8400","5.5067","8.7940"
"13.8910","5.5275","8.8200"
"13.9610","5.5547","8.8451"
"14.0190","5.5784","8.8703"
"14.0740","5.6007","8.8953"
"14.1210","5.6192","8.9209"
"14.1590","5.6348","8.9462"
"14.2300","5.6628","8.9718"
"14.2790","5.6826","8.9970"
"14.3540","5.7119","9.0226"
"14.3740","5.7198","9.0484"
"14.4480","5.7499","9.0739"
"14.5040","5.7719","9.0990"
"14.5470","5.7895","9.1246"
"14.6140","5.8165","9.1498"
"14.6550","5.8329","9.1751"
"14.7090","5.8542","9.2004"
"14.7810","5.8827","9.2256"
"14.8080","5.8941","9.2508"
"14.8720","5.9201","9.2759"
"14.9270","5.9416","9.3013"
"14.9770","5.9620","9.3267"
"15.0490","5.9900","9.3523"
"15.1070","6.0133","9.3774"
"15.1450","6.0290","9.4025"
"15.1960","6.0484","9.4277"
"15.2510","6.0714","9.4528"
"15.3190","6.0979","9.4779"
"15.3610","6.1152","9.5030"
"15.3980","6.1304","9.5285"
"15.4710","6.1589","9.5545"
"15.5290","6.1824","9.5799"
"15.5970","6.2092","9.6051"
"15.6260","6.2212","9.6305"
"15.7110","6.2554","9.6556"
"15.7430","6.2681","9.6808"
"15.8010","6.2913","9.7058"
"15.8700","6.3183","9.7310"
"15.9140","6.3366","9.7564"
"15.9860","6.3650","9.7814"
"16.0240","6.3802","9.8065"
"16.0690","6.3984","9.8316"
"16.1440","6.4282","9.8573"
"16.1950","6.4488","9.8828"
"16.2660","6.4771","9.9081"
"16.2980","6.4899","9.9332"
"16.3540","6.5126","9.9584"
"16.4130","6.5359","9.9837"
"16.4720","6.5599","10.0094"
"16.5410","6.5870","10.0345"
"16.6010","6.6111","10.0596"
"16.6290","6.6223","10.0850"
"16.7010","6.6505","10.1111"
"16.7450","6.6689","10.1362"
"16.8200","6.6983","10.1621"
"16.8530","6.7120","10.1876"
"16.9460","6.7488","10.2128"
"16.9730","6.7597","10.2385"
"17.0340","6.7845","10.2638"
"17.0980","6.8096","10.2891"
"17.1450","6.8290","10.3142"
"17.2120","6.8558","10.3393"
"17.2620","6.8758","10.3646"
"17.3060","6.8934","10.3902"
"17.3790","6.9220","10.4156"
"17.4350","6.9445","10.4412"
"17.5010","6.9709","10.4662"
"17.5410","6.9872","10.4914"
"17.6190","7.0184","10.5166"
"17.6500","7.0308","10.5422"
"17.7140","7.0564","10.5673"
"17.7820","7.0830","10.5932"
"17.8380","7.1061","10.6185"
"17.9000","7.1308","10.6439"
"17.9590","7.1544","10.6690"
"17.9870","7.1658","10.6941"
"18.0590","7.1942","10.7194"
"18.1170","7.2173","10.7445"
"18.1900","7.2461","10.7701"
"18.2210","7.2590","10.7953"
"18.3040","7.2923","10.8208"
"18.3370","7.3055","10.8460"
"18.3920","7.3280","10.8712"
"18.4640","7.3558","10.8965"
"18.5250","7.3807","10.9222"
"18.5910","7.4070","10.9473"
"18.6290","7.4225","10.9725"
"18.7160","7.4572","10.9976"
"18.7530","7.4719","11.0231"
"18.7970","7.4896","11.0483"
"18.8760","7.5206","11.0739"
"18.9350","7.5445","11.0992"
"18.9890","7.5664","11.1243"
"19.0450","7.5886","11.1496"
"19.0980","7.6104","11.1746"
"19.1540","7.6323","11.1997"
"19.2110","7.6553","11.2252"
"19.2850","7.6844","11.2510"
"19.3360","7.7055","11.2761"
"19.4100","7.7348","11.3011"
"19.4470","7.7497","11.3265"
"19.5370","7.7852","11.3516"
"19.5620","7.7954","11.3769"
"19.6260","7.8211","11.4021"
"19.6940","7.8477","11.4277"
"19.7440","7.8685","11.4532"
"19.8130","7.8956","11.4785"
"19.8680","7.9179","11.5040"
"19.8930","7.9284","11.5294"
"19.9760","7.9610","11.5548"
"20.0310","7.9832","11.5800"
"20.1050","8.0125","11.6057"
"20.1450","8.0291","11.6309"
"20.2210","8.0593","11.6560"
"20.2850","8.0848","11.6813"
"20.3560","8.1126","11.7068"
"20.3800","8.1223","11.7320"
"20.4540","8.1523","11.7571"
"20.5260","8.1808","11.7822"
"20.5650","8.1967","11.8079"
"20.6390","8.2264","11.8329"
"20.6970","8.2494","11.8583"
"20.7710","8.2788","11.8840"
"20.8050","8.2928","11.9092"
"20.8910","8.3272","11.9347"
"20.9260","8.3410","11.9599"
"20.9790","8.3627","11.9852"
"21.0530","8.3918","12.0111"
"21.1170","8.4174","12.0362"
"21.1900","8.4461","12.0613"
"21.2260","8.4611","12.0865"
"21.3080","8.4938","12.1119"
"21.3520","8.5117","12.1373"
"21.4020","8.5322","12.1623"
"21.4700","8.5584","12.1879"
"21.5320","8.5836","12.2130"
"21.5990","8.6102","12.2384"
"21.6480","8.6302","12.2635"
"21.7230","8.6599","12.2886"
"21.7820","8.6837","12.3137"
"21.8600","8.7143","12.3389"
"21.8920","8.7274","12.3640"
"21.9480","8.7501","12.3890"
"22.0150","8.7765","12.4145"
"22.0680","8.7980","12.4397"
"22.1420","8.8275","12.4650"
"22.2040","8.8524","12.4905"
"22.2710","8.8788","12.5162"
"22.3070","8.8937","12.5413"
"22.3920","8.9274","12.5666"
"22.4330","8.9440","12.5920"
"22.4860","8.9657","12.6170"
"22.5620","8.9953","12.6423"
"22.6180","9.0179","12.6678"
"22.6930","9.0473","12.6929"
"22.7430","9.0680","12.7181"
"22.8180","9.0975","12.7439"
"22.8690","9.1185","12.7690"
"22.9460","9.1490","12.7945"
"23.0040","9.1724","12.8196"
"23.0410","9.1873","12.8447"
"23.1150","9.2166","12.8702"
"23.1590","9.2349","12.8952"
"23.2400","9.2668","12.9207"
"23.2910","9.2873","12.9462"
"23.3690","9.3178","12.9715"
"23.4210","9.3392","12.9966"
"23.4870","9.3657","13.0218"
"23.5510","9.3910","13.0470"
"23.6090","9.4147","13.0722"
"23.6590","9.4346","13.0973"
"23.7210","9.4594","13.1230"
"23.7950","9.4886","13.1482"
"23.8480","9.5102","13.1739"
"23.9220","9.5394","13.1994"
"23.9740","9.5607","13.2247"
"24.0520","9.5912","13.2509"
"24.1130","9.6158","13.2761"
"24.1840","9.6437","13.3015"
"24.2220","9.6593","13.3266"
"24.3100","9.6944","13.3520"
"24.3470","9.7095","13.3772"
"24.3960","9.7297","13.4024"
"24.4760","9.7611","13.4279"
"24.5340","9.7847","13.4532"
"24.6080","9.8135","13.4788"
"24.6500","9.8311","13.5041"
"24.7300","9.8628","13.5298"
"24.7930","9.8880","13.5548"
"24.8680","9.9174","13.5806"
"24.9300","9.9426","13.6056"
"24.9960","9.9689","13.6308"
"25.0470","9.9893","13.6563"
"25.1200","10.0187","13.6816"
"25.1690","10.0387","13.7067"
"25.2190","10.0587","13.7318"
"25.2900","10.0866","13.7573"
"25.3570","10.1138","13.7824"
"25.4210","10.1391","13.8074"
"25.4770","10.1618","13.8325"
"25.5490","10.1899","13.8581"
"25.6210","10.2189","13.8840"
"25.6920","10.2466","13.9097"
"25.7290","10.2623","13.9349"
"25.8140","10.2962","13.9601"
"25.8670","10.3175","13.9854"
"25.9510","10.3510","14.0112"
"25.9760","10.3614","14.0364"
"26.0510","10.3915","14.0616"
"26.1160","10.4170","14.0867"
"26.1710","10.4398","14.1118"
"26.2350","10.4650","14.1370"
"26.3010","10.4914","14.1625"
"26.3770","10.5211","14.1878"
"26.4360","10.5450","14.2131"
"26.5090","10.5741","14.2384"
"26.5610","10.5950","14.2639"
"26.6360","10.6250","14.2889"
"26.6940","10.6485","14.3139"
"26.7680","10.6778","14.3390"
"26.8180","10.6982","14.3644"
"26.8970","10.7295","14.3896"
"26.9420","10.7478","14.4147"
"27.0340","10.7842","14.4397"
"27.0750","10.8007","14.4651"
"27.1310","10.8235","14.4901"
"27.2080","10.8533","14.5158"
"27.2530","10.8720","14.5409"
"27.3300","10.9024","14.5668"
"27.3860","10.9254","14.5918"
"27.4640","10.9559","14.6175"
"27.5280","10.9820","14.6427"
"27.5920","11.0074","14.6682"
"27.6500","11.0310","14.6935"
"27.7240","11.0603","14.7187"
"27.7810","11.0834","14.7440"
"27.8670","11.1170","14.7694"
"27.9040","11.1324","14.7946"
"27.9820","11.1636","14.8197"
"28.0310","11.1832","14.8448"
"28.0990","11.2109","14.8698"
"28.1560","11.2333","14.8950"
"28.2260","11.2615","14.9204"
"28.2930","11.2878","14.9458"
"28.3520","11.3118","14.9710"
"28.4240","11.3404","14.9964"
"28.4820","11.3638","15.0219"
"28.5610","11.3949","15.0476"
"28.6130","11.4160","15.0731"
"28.6900","11.4461","15.0986"
"28.7490","11.4704","15.1241"
"28.8170","11.4974","15.1493"
"28.8830","11.5240","15.1751"
"28.9590","11.5540","15.2002"
"29.0160","11.5770","15.2254"
"29.0920","11.6073","15.2506"
"29.1320","11.6237","15.2759"
"29.2190","11.6584","15.3009"
"29.2750","11.6809","15.3263"
"29.3530","11.7117","15.3517"
"29.4210","11.7390","15.3767"
"29.4780","11.7619","15.4019"
"29.5470","11.7894","15.4271"
"29.6090","11.8146","15.4523"
"29.6810","11.8433","15.4775"
"29.7200","11.8589","15.5027"
"29.7980","11.8897","15.5281"
"29.8580","11.9142","15.5532"
"29.9280","11.9420","15.5784"
"29.9850","11.9652","15.6035"
"30.0570","11.9934","15.6288"
"30.1280","12.0220","15.6541"
"30.1980","12.0493","15.6795"
"30.2570","12.0738","15.7046"
"30.3250","12.1006","15.7296"
"30.3850","12.1248","15.7549"
"30.4620","12.1552","15.7807"
"30.5270","12.1814","15.8064"
"30.6010","12.2109","15.8318"
"30.6410","12.2274","15.8568"
"30.7250","12.2608","15.8825"
"30.7920","12.2875","15.9081"
"30.8660","12.3167","15.9335"
"30.9330","12.3437","15.9586"
"30.9730","12.3600","15.9838"
"31.0490","12.3901","16.0090"
"31.1270","12.4216","16.0346"
"31.1940","12.4482","16.0600"
"31.2690","12.4781","16.0851"
"31.3000","12.4907","16.1103"
"31.3880","12.5261","16.1356"
"31.4420","12.5477","16.1607"
"31.5300","12.5827","16.1857"
"31.5640","12.5964","16.2109"
"31.6300","12.6230","16.2361"
"31.7060","12.6526","16.2614"
"31.7660","12.6773","16.2866"
"31.8400","12.7066","16.3117"
"31.8860","12.7253","16.3373"
"31.9670","12.7571","16.3630"
"32.0360","12.7852","16.3880"
"32.1040","12.8120","16.4133"
"32.1620","12.8363","16.4387"
"32.2320","12.8636","16.4639"
"32.2970","12.8897","16.4896"
"32.3770","12.9209","16.5154"
"32.4330","12.9439","16.5408"
"32.5090","12.9741","16.5659"
"32.5570","12.9937","16.5911"
"32.6370","13.0255","16.6171"
"32.7070","13.0537","16.6429"
"32.7800","13.0822","16.6684"
"32.8370","13.1058","16.6938"
"32.9090","13.1343","16.7194"
"32.9680","13.1582","16.7445"
"33.0500","13.1906","16.7700"
"33.1090","13.2142","16.7952"
"33.1850","13.2443","16.8203"
"33.2250","13.2608","16.8456"
"33.3120","13.2953","16.8709"
"33.3730","13.3199","16.8959"
"33.4500","13.3503","16.9210"
"33.4970","13.3699","16.9460"
"33.5550","13.3932","16.9710"
"33.6290","13.4225","16.9965"
"33.7130","13.4560","17.0217"
"33.7720","13.4796","17.0467"
"33.8570","13.5132","17.0718"
"33.8890","13.5262","17.0973"
"33.9680","13.5579","17.1225"
"34.0280","13.5818","17.1479"
"34.0920","13.6079","17.1729"
"34.1600","13.6347","17.1984"
"34.2190","13.6586","17.2235"
"34.2980","13.6898","17.2491"
"34.3570","13.7138","17.2743"
"34.4290","13.7423","17.3000"
"34.4880","13.7666","17.3251"
"34.5630","13.7958","17.3506"
"34.6300","13.8229","17.3759"
"34.7020","13.8509","17.4012"
"34.7660","13.8773","17.4264"
"34.8290","13.9022","17.4516"
"34.8860","13.9254","17.4767"
"34.9670","13.9572","17.5021"
"35.0300","13.9828","17.5273"
"35.1060","14.0128","17.5529"
"35.1570","14.0340","17.5779"
"35.2300","14.0628","17.6035"
"35.3010","14.0913","17.6291"
"35.3690","14.1178","17.6543"
"35.4420","14.1474","17.6796"
"35.5070","14.1735","17.7048"
"35.5710","14.1990","17.7298"
"35.6390","14.2262","17.7553"
"35.7040","14.2524","17.7806"
"35.7820","14.2830","17.8060"
"35.8390","14.3066","17.8312"
"35.9080","14.3338","17.8564"
"35.9720","14.3597","17.8819"
"36.0490","14.3902","17.9070"
"36.1170","14.4173","17.9326"
"36.1960","14.4485","17.9578"
"36.2390","14.4665","17.9830"
"36.3230","14.4997","18.0085"
"36.3740","14.5205","18.0336"
"36.4590","14.5538","18.0587"
"36.5210","14.5793","18.0837"
"36.5940","14.6082","18.1092"
"36.6420","14.6278","18.1345"
"36.7220","14.6596","18.1601"
"36.7930","14.6880","18.1855"
"36.8670","14.7170","18.2109"
"36.9290","14.7422","18.2362"
"37.0000","14.7706","18.2616"
"37.0510","14.7912","18.2867"
"37.1310","14.8230","18.3120"
"37.2000","14.8506","18.3372"
"37.2710","14.8787","18.3624"
"37.3230","14.9003","18.3875"
"37.4040","14.9322","18.4130"
"37.4620","14.9557","18.4381"
"37.5380","14.9858","18.4636"
"37.5980","15.0101","18.4887"
"37.6810","15.0424","18.5138"
"37.7160","15.0570","18.5389"
"37.8100","15.0945","18.5647"
"37.8660","15.1172","18.5897"
"37.9470","15.1492","18.6151"
"37.9890","15.1666","18.6401"
"38.0660","15.1976","18.6652"
"38.1340","15.2246","18.6902"
"38.2090","15.2547","18.7153"
"38.2650","15.2772","18.7406"
"38.3540","15.3121","18.7658"
"38.3990","15.3302","18.7910"
"38.4780","15.3620","18.8160"
"38.5310","15.3830","18.8411"
"38.5950","15.4092","18.8664"
"38.6690","15.4385","18.8916"
"38.7270","15.4620","18.9167"
"38.8040","15.4924","18.9421"
"38.8640","15.5167","18.9671"
"38.9330","15.5440","18.9923"
"39.0300","15.5828","19.0175"
"39.0650","15.5966","19.0433"
"39.1480","15.6302","19.0683"
"39.2090","15.6540","19.0937"
"39.2940","15.6883","19.1187"
"39.3380","15.7058","19.1443"
"39.4010","15.7317","19.1695"
"39.4730","15.7597","19.1949"
"39.5350","15.7849","19.2157"
