x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;-0.19705;-54.3139;54.3143;-0.00170828;0.0592934;0.0387481
678;632;-0.236385;-54.3365;54.337;-0.00460116;0.0324595;0.0271832
701;632;-0.409278;-54.4023;54.4039;-0.0043602;0.0244914;0.0217199
724;632;-0.437622;-54.4811;54.4828;-0.000940181;0.0203507;0.019371
747;632;-0.4526;-54.472;54.4739;-0.0007045;0.0187277;0.0176641
770;632;-0.470174;-54.5921;54.5941;3.32071e-05;0.0208927;0.0156252
793;632;-0.451402;-54.6462;54.648;-0.00027812;0.0273749;0.0164807
816;632;-0.482982;-54.5577;54.5598;-0.00039155;0.0210745;0.0165142
839;632;-0.469449;-54.5918;54.5938;0.000426912;0.0234949;0.0134314
862;632;-0.463376;-54.6077;54.6096;-0.00105983;0.025149;0.0123161
885;632;-0.518253;-54.641;54.6435;-0.000528994;0.023959;0.0131483
908;632;-0.48773;-54.5718;54.574;0.00174896;0.0217931;0.0129627
931;632;-0.438011;-54.5275;54.5293;0.00324387;0.0207788;0.0072054
954;632;-0.338762;-54.6012;54.6022;-0.000417914;0.0237788;0.00537451
977;632;-0.457313;-54.6098;54.6117;-0.00285407;0.025746;0.00658296
1000;632;-0.470321;-54.6889;54.6909;-0.00145348;0.0242674;0.00552078
1023;632;-0.524279;-54.6826;54.6851;-0.000776952;0.0236517;0.00618046
1046;632;-0.506082;-54.6638;54.6661;-1.17384e-05;0.0251725;0.00599489
1069;632;-0.524926;-54.5834;54.5859;0.00165587;0.0231443;0.00340183
1092;632;-0.429985;-54.6945;54.6962;0.000857059;0.0266168;4.51347e-05
1115;632;-0.48561;-54.6752;54.6774;-0.00198796;0.0269663;0.00201418
1138;632;-0.521522;-54.6872;54.6897;-0.00280415;0.0256476;0.000234708
1161;632;-0.614806;-54.7216;54.725;-0.00157094;0.0276547;0.0010256
1184;632;-0.593855;-54.6532;54.6564;0.000888605;0.0247452;-0.000166446
1207;632;-0.573972;-54.6744;54.6774;0.00177159;0.0231907;-0.00298491
1230;632;-0.512543;-54.7533;54.7557;-0.000111126;0.0257423;-0.00438505
1253;632;-0.579134;-54.7419;54.745;-0.000930751;0.0261462;-0.00503522
1276;632;-0.555421;-54.6895;54.6924;-0.000979374;0.0218553;-0.00497211
1299;632;-0.624311;-54.644;54.6476;-0.000658472;0.023776;-0.0085704
1322;632;-0.585796;-54.7729;54.776;0.00181265;0.0218384;-0.00885721
1345;632;-0.541185;-54.773;54.7757;-0.000840927;0.0240182;-0.00858391
1368;632;-0.624515;-54.7299;54.7335;-0.000890122;0.020435;-0.00627444
1391;632;-0.582393;-54.6233;54.6264;0.000926285;0.0165644;-0.00991231
1414;632;-0.581963;-54.6714;54.6745;-0.000776944;0.0144903;-0.0128838
1437;632;-0.618375;-54.7683;54.7718;-0.00108699;0.0173159;-0.0125593
1460;632;-0.632157;-54.7947;54.7984;-0.000374845;0.0193566;-0.008246
1483;632;-0.635664;-54.7054;54.7091;0.000395102;0.021451;-0.0151876
1506;632;-0.614027;-54.7336;54.7371;0.000994895;0.019431;-0.0156538
1529;632;-0.590051;-54.8147;54.8178;0.00111609;0.0271477;-0.0191809
1552;632;-0.562775;-54.808;54.8109;0.00236569;0.0234108;-0.0149764
1575;632;-0.481534;-54.6869;54.6891;-0.000744154;0.0298718;-0.0189062
1598;632;-0.598696;-54.4153;54.4186;-0.0164627;0.0411588;-0.00732011
1621;632;-1.29706;-52.5205;52.5366;-0.0265093;0.0546936;0.00913602
655;655;1.61231;-53.0557;53.0802;-0.0231669;0.0733631;0.0268244
678;655;1.06561;-53.6374;53.648;-0.02015;0.0513103;0.0240894
701;655;0.668509;-53.8704;53.8746;-0.0124009;0.0401007;0.0250137
724;655;0.489843;-54.036;54.0382;-0.00544268;0.0348603;0.0248233
747;655;0.417062;-54.0614;54.063;-0.00330676;0.0342833;0.0231703
770;655;0.337383;-54.1304;54.1314;-0.0027746;0.0353571;0.0223867
793;655;0.289246;-54.0366;54.0373;-0.00191488;0.0344399;0.0197805
816;655;0.249196;-54.0894;54.0899;-0.00250841;0.0319905;0.0183436
839;655;0.173704;-54.0664;54.0666;-0.00260857;0.0346316;0.0177126
862;655;0.129022;-54.0438;54.0439;-0.00228348;0.0357369;0.0150381
885;655;0.0685285;-54.1037;54.1038;-0.00172322;0.0354251;0.0145523
908;655;0.0496696;-54.0821;54.0821;-0.00349805;0.0349436;0.0138917
931;655;-0.0926881;-54.057;54.0571;-0.00214975;0.0329619;0.0114637
954;655;-0.0493296;-54.0624;54.0624;-0.000344245;0.0356518;0.00985978
977;655;-0.108536;-54.0276;54.0277;-0.0028066;0.0345638;0.00769599
1000;655;-0.178679;-54.1392;54.1395;-0.00312382;0.036576;0.00624691
1023;655;-0.25261;-54.1464;54.147;-0.00222429;0.0355532;0.00766632
1046;655;-0.281133;-54.093;54.0938;-0.00217853;0.036755;0.00716362
1069;655;-0.353018;-54.0577;54.0589;-0.00216477;0.0348817;0.0045994
1092;655;-0.380821;-54.0903;54.0917;-0.000945815;0.0380503;0.00237959
1115;655;-0.396546;-54.0633;54.0648;-0.00230252;0.0378528;0.0020429
1138;655;-0.486861;-54.1047;54.1069;-0.00408881;0.0377448;0.000181565
1161;655;-0.585028;-54.0941;54.0973;-0.00301225;0.0377216;0.000176617
1184;655;-0.625636;-54.091;54.0946;-0.00162699;0.0353241;-0.00249572
1207;655;-0.659961;-54.1472;54.1513;-0.00117276;0.0370055;-0.00425657
1230;655;-0.679681;-54.1692;54.1735;-0.00398581;0.0372593;-0.00483181
1253;655;-0.843676;-54.1497;54.1563;-0.00335798;0.0375577;-0.00772803
1276;655;-0.834415;-54.1939;54.2003;-0.00287531;0.0338663;-0.00723337
1299;655;-0.976151;-54.1061;54.1149;-0.00200335;0.032425;-0.00908154
1322;655;-0.92674;-54.2784;54.2863;0.000390553;0.0336323;-0.0108682
1345;655;-0.958358;-54.2307;54.2392;-0.00136974;0.0334445;-0.0108783
1368;655;-0.989793;-54.2675;54.2765;-0.00237298;0.0315459;-0.0119125
1391;655;-1.06765;-54.2505;54.261;-0.00242457;0.0279954;-0.0140251
1414;655;-1.10153;-54.3463;54.3575;-0.0014366;0.0289326;-0.0164247
1437;655;-1.13396;-54.3791;54.3909;0.00125923;0.0313298;-0.0154415
1460;655;-1.04364;-54.3574;54.3674;-0.0050088;0.0318078;-0.0135245
1483;655;-1.36519;-54.2286;54.2458;-0.00507674;0.0310233;-0.0169411
1506;655;-1.2778;-54.3004;54.3154;-0.00147925;0.0316041;-0.0190402
1529;655;-1.43329;-54.2136;54.2325;-0.000813216;0.036579;-0.0221042
1552;655;-1.31523;-54.2877;54.3036;-0.00261194;0.0419658;-0.0248196
1575;655;-1.55395;-54.0342;54.0565;-0.0164922;0.0478208;-0.0222912
1598;655;-2.08651;-53.5337;53.5744;-0.0274951;0.0596802;-0.00507009
1621;655;-2.91727;-51.3495;51.4323;-0.030958;0.0461087;0.0113779
655;678;3.60321;-51.2015;51.3281;-0.0293736;0.0809753;0.0150801
678;678;2.89783;-52.1357;52.2161;-0.0265732;0.0733788;0.0193015
701;678;2.33998;-52.6724;52.7243;-0.0179472;0.061644;0.0235061
724;678;2.05701;-52.97;53.0099;-0.0119942;0.0589128;0.0281498
747;678;1.7839;-52.9738;53.0038;-0.0105435;0.0574996;0.0278327
770;678;1.56938;-53.0372;53.0604;-0.00982527;0.0553196;0.0226983
793;678;1.32946;-53.1217;53.1383;-0.00713915;0.0507185;0.0210445
816;678;1.23968;-53.1402;53.1546;-0.0046035;0.0537868;0.0220366
839;678;1.11715;-53.0518;53.0636;-0.00601401;0.0539942;0.0211819
862;678;0.962021;-53.0135;53.0222;-0.00551998;0.0506166;0.0174506
885;678;0.862529;-53.0594;53.0664;-0.00467739;0.0523578;0.0160039
908;678;0.746355;-53.0076;53.0128;-0.00572112;0.0523917;0.0142607
931;678;0.598598;-53.0468;53.0502;-0.00451445;0.0516397;0.0141877
954;678;0.538219;-52.9975;53.0003;-0.00577249;0.0513741;0.0116936
977;678;0.332292;-53.053;53.054;-0.00668538;0.0505437;0.00892043
1000;678;0.229635;-53.0412;53.0417;-0.00428548;0.0549982;0.00869567
1023;678;0.134728;-53.0798;53.0799;-0.0036307;0.0550076;0.00890281
1046;678;0.0623052;-53.0064;53.0065;-0.00516764;0.0557944;0.00775882
1069;678;-0.103658;-53.0077;53.0078;-0.00579469;0.0556235;0.00623129
1092;678;-0.205037;-52.9768;52.9772;-0.00387537;0.0580565;0.00434616
1115;678;-0.28229;-52.9662;52.9669;-0.0058015;0.0567701;0.00158287
1138;678;-0.472685;-52.9825;52.9846;-0.00715804;0.0575117;-0.00118634
1161;678;-0.612777;-53.0179;53.0215;-0.00641438;0.0569998;-0.00250215
1184;678;-0.768759;-53.0564;53.0619;-0.00589749;0.0554048;-0.00335028
1207;678;-0.884868;-53.0036;53.011;-0.00406893;0.0549566;-0.00474125
1230;678;-0.956315;-53.0722;53.0808;-0.00826825;0.0531613;-0.00639881
1253;678;-1.26682;-53.0505;53.0656;-0.00674952;0.0518648;-0.00943784
1276;678;-1.26794;-53.1626;53.1777;-0.00232589;0.0500788;-0.0113089
1299;678;-1.37412;-53.1818;53.1996;-0.0040916;0.0474304;-0.0107526
1322;678;-1.45664;-53.2589;53.2788;-0.00391513;0.0501356;-0.0117886
1345;678;-1.55466;-53.2702;53.2929;-0.00533328;0.0490796;-0.0132227
1368;678;-1.70266;-53.3133;53.3405;-0.00520212;0.0444585;-0.0150404
1391;678;-1.79468;-53.3686;53.3988;-0.00563873;0.0444432;-0.016258
1414;678;-1.96282;-53.3794;53.4155;-0.00501189;0.0467413;-0.0177841
1437;678;-2.02581;-53.3699;53.4083;-0.00164634;0.0489103;-0.0184126
1460;678;-2.03862;-53.375;53.4139;-0.00510414;0.0502986;-0.0213316
1483;678;-2.26122;-53.3277;53.3756;-0.00747545;0.0477981;-0.0205478
1506;678;-2.3838;-53.3352;53.3884;-0.00816268;0.0549781;-0.0229038
1529;678;-2.63842;-53.2058;53.2712;-0.0141175;0.0540535;-0.021941
1552;678;-3.03924;-52.9805;53.0676;-0.0156668;0.0653268;-0.0267811
1575;678;-3.36856;-52.624;52.7317;-0.0203613;0.0704056;-0.0229365
1598;678;-3.99937;-51.8664;52.0203;-0.0324694;0.0819294;-0.0123306
1621;678;-4.93402;-50.5841;50.8242;-0.0382572;0.0510425;-0.00934285
655;701;5.1161;-49.5945;49.8577;-0.025353;0.0716991;0.0081817
678;701;4.50718;-50.4979;50.6986;-0.0282089;0.0749537;0.0106191
701;701;3.77022;-51.216;51.3546;-0.0228404;0.0749201;0.0159598
724;701;3.43327;-51.4906;51.605;-0.0149347;0.072242;0.0228721
747;701;3.0767;-51.5613;51.653;-0.0178605;0.0665841;0.0224517
770;701;2.60371;-51.7054;51.7709;-0.0156994;0.0650311;0.0191947
793;701;2.34812;-51.8038;51.857;-0.00847522;0.0635245;0.0203252
816;701;2.21218;-51.7182;51.7655;-0.00753149;0.0667791;0.0215022
839;701;2.0002;-51.6808;51.7194;-0.00996654;0.0606234;0.0157736
862;701;1.75134;-51.7988;51.8284;-0.00991834;0.0629372;0.0152658
885;701;1.54156;-51.7776;51.8006;-0.0085581;0.0616487;0.0147586
908;701;1.35594;-51.7497;51.7675;-0.00722639;0.0613289;0.0128347
931;701;1.20794;-51.7575;51.7716;-0.00686074;0.059703;0.0118923
954;701;1.03926;-51.7693;51.7797;-0.00960725;0.0615362;0.010111
977;701;0.763857;-51.7665;51.7721;-0.00835724;0.063923;0.0109853
1000;701;0.653121;-51.6824;51.6865;-0.00501223;0.0655458;0.0100058
1023;701;0.532648;-51.6884;51.6912;-0.00634854;0.064905;0.00848374
1046;701;0.360078;-51.5986;51.5998;-0.00737007;0.0661215;0.00747225
