x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;-0.353802;-175.726;175.727;-0.00560072;0.190629;0.108035
678;632;-0.484948;-176.026;176.027;-0.0138444;0.116389;0.0750301
701;632;-0.998536;-176.283;176.286;-0.0142635;0.104973;0.067529
724;632;-1.14718;-176.378;176.381;-0.00127506;0.0895166;0.0620429
747;632;-1.05746;-176.43;176.433;8.93355e-05;0.0855557;0.0539369
770;632;-1.1437;-176.618;176.622;-0.000106109;0.088834;0.0498347
793;632;-1.06297;-176.672;176.675;-0.00272171;0.101428;0.0496242
816;632;-1.2691;-176.566;176.571;-0.00414645;0.0897479;0.0472935
839;632;-1.25411;-176.682;176.686;0.00169939;0.0967863;0.0436214
862;632;-1.19102;-176.615;176.619;-0.00153488;0.100828;0.0384413
885;632;-1.32486;-176.59;176.595;-0.0019856;0.0990937;0.0373826
908;632;-1.28245;-176.643;176.648;0.00228559;0.0957591;0.0354251
931;632;-1.21989;-176.659;176.663;0.00590424;0.0995874;0.0303659
954;632;-1.01236;-176.388;176.39;-0.000718407;0.0893899;0.0224576
977;632;-1.25298;-176.711;176.715;-0.00566157;0.106597;0.0216195
1000;632;-1.27507;-176.762;176.766;-0.00119231;0.100937;0.0225443
1023;632;-1.3079;-176.647;176.652;-0.000761242;0.0943913;0.0223181
1046;632;-1.3107;-176.527;176.532;-0.000677812;0.0917418;0.0179189
1069;632;-1.33927;-176.521;176.526;0.00269659;0.0954948;0.00906629
1092;632;-1.1877;-176.812;176.816;0.00144734;0.104146;0.00344464
1115;632;-1.2733;-176.749;176.753;-0.00418214;0.105658;0.00668869
1138;632;-1.38048;-176.794;176.8;-0.00474843;0.104399;0.000458017
1161;632;-1.49249;-176.896;176.902;-0.000992262;0.107732;-0.000133265
1184;632;-1.42616;-176.818;176.824;0.000941941;0.101472;-0.00231246
1207;632;-1.4493;-176.789;176.795;0.00201413;0.0925401;-0.0100977
1230;632;-1.33393;-176.992;176.997;-0.00215791;0.099525;-0.0121505
1253;632;-1.54878;-176.89;176.897;-0.00377146;0.0965929;-0.0109184
1276;632;-1.50803;-176.831;176.837;-0.00146823;0.0870033;-0.0184405
1299;632;-1.61638;-176.905;176.913;0.000308361;0.0872426;-0.0221824
1322;632;-1.49409;-176.98;176.986;0.00516346;0.0809521;-0.0245263
1345;632;-1.38036;-177.193;177.198;0.00177052;0.0924312;-0.0285239
1368;632;-1.41273;-177.015;177.021;-0.00107552;0.0784572;-0.0267318
1391;632;-1.43004;-177.065;177.071;0.000594588;0.0756045;-0.0327186
1414;632;-1.38555;-177.138;177.144;-0.0032554;0.0759606;-0.0367286
1437;632;-1.58006;-177.114;177.121;-0.00185211;0.0654778;-0.0321498
1460;632;-1.47084;-177.176;177.182;-0.00249497;0.0708306;-0.0313164
1483;632;-1.69543;-176.91;176.918;-0.00609737;0.0786087;-0.0461448
1506;632;-1.75272;-176.954;176.963;0.00350906;0.0638403;-0.043061
1529;632;-1.53514;-177.189;177.196;0.00528355;0.0831038;-0.0538453
