x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;-0.183875;-70.9288;70.929;-0.0019285;0.07593;0.0490434
678;632;-0.228326;-70.978;70.9784;-0.00553421;0.0416577;0.0346817
701;632;-0.43928;-71.035;71.0363;-0.00644575;0.0329438;0.028564
724;632;-0.526149;-71.1587;71.1606;-0.000744772;0.0280253;0.0266444
747;632;-0.47361;-71.1078;71.1094;0.00099835;0.0247911;0.0229618
770;632;-0.480396;-71.2753;71.2769;-0.000554233;0.0285751;0.0193787
793;632;-0.499703;-71.341;71.3428;-0.0017804;0.0365558;0.0218841
816;632;-0.562458;-71.1838;71.186;-0.00120838;0.025245;0.0213633
839;632;-0.555368;-71.2764;71.2785;0.000828891;0.0306157;0.018069
862;632;-0.524395;-71.2518;71.2538;-0.000989102;0.0314882;0.0157873
885;632;-0.60095;-71.3511;71.3536;-0.000411207;0.0336848;0.0179524
908;632;-0.54338;-71.1745;71.1766;0.00226679;0.0276185;0.0166387
931;632;-0.496946;-71.2332;71.2349;0.00347207;0.032476;0.0105499
954;632;-0.383943;-71.1606;71.1617;-0.000620072;0.0274844;0.00784216
977;632;-0.525533;-71.3037;71.3057;-0.00328178;0.0361824;0.00723528
1000;632;-0.535879;-71.4186;71.4206;-0.0016454;0.0359092;0.00764649
1023;632;-0.601344;-71.3785;71.381;-0.00113719;0.031833;0.00896231
1046;632;-0.588265;-71.3541;71.3565;7.65971e-05;0.0346019;0.00765233
1069;632;-0.597892;-71.2976;71.3001;0.00242828;0.0340753;0.00461884
1092;632;-0.476713;-71.3898;71.3914;0.000629659;0.0357987;0.000893092
1115;632;-0.568957;-71.3412;71.3435;-0.00309286;0.0355678;0.00300279
1138;632;-0.619206;-71.3868;71.3895;-0.00333568;0.035783;0.0010255
1161;632;-0.722668;-71.3754;71.379;-0.000919297;0.0357847;0.000943265
1184;632;-0.661513;-71.3894;71.3925;0.00174121;0.034807;-0.00211466
1207;632;-0.642691;-71.4422;71.4451;0.0010442;0.0334847;-0.00306848
1230;632;-0.613516;-71.4207;71.4233;-0.00124298;0.0325333;-0.00461335
1253;632;-0.699925;-71.4867;71.4901;-0.000531597;0.0379055;-0.0062839
1276;632;-0.637976;-71.4257;71.4286;-0.000408365;0.0315632;-0.00690119
1299;632;-0.718819;-71.388;71.3916;-0.000691937;0.0329833;-0.00994345
1322;632;-0.669824;-71.4528;71.4559;0.00255523;0.0277405;-0.0101076
1345;632;-0.601476;-71.4544;71.457;4.08967e-06;0.0312596;-0.0119011
1368;632;-0.669636;-71.4517;71.4548;-0.000525709;0.0301406;-0.010584
1391;632;-0.625728;-71.3787;71.3815;0.000456953;0.027391;-0.0143232
1414;632;-0.648623;-71.4369;71.4398;-0.00295408;0.022829;-0.0150602
1437;632;-0.761817;-71.3707;71.3748;-0.00114833;0.0185163;-0.0137735
1460;632;-0.701498;-71.4809;71.4843;0.00128856;0.0250118;-0.0134594
1483;632;-0.702627;-71.4352;71.4386;-0.000427845;0.0284984;-0.0206998
1506;632;-0.721206;-71.4345;71.4382;-0.000322586;0.0241227;-0.0183213
1529;632;-0.717469;-71.4446;71.4482;0.00135153;0.0302948;-0.0226234
1552;632;-0.659079;-71.4452;71.4482;0.00499873;0.0252214;-0.0198811
1575;632;-0.488162;-71.3682;71.3699;0.00111424;0.037151;-0.0281081
1598;632;-0.609092;-71.1073;71.1099;-0.021005;0.0575471;-0.0149262
1621;632;-1.53573;-68.8412;68.8583;-0.0346232;0.0756523;0.00901126
655;655;2.12926;-69.3527;69.3854;-0.0293584;0.0972297;0.0347254
678;655;1.43139;-70.0967;70.1113;-0.0245108;0.0680115;0.0316998
701;655;0.976909;-70.3316;70.3384;-0.0149144;0.0531381;0.0329584
724;655;0.7378;-70.5567;70.5606;-0.0072576;0.0469779;0.0325141
747;655;0.641212;-70.5709;70.5738;-0.00447526;0.0456111;0.0299938
770;655;0.531382;-70.6489;70.6509;-0.00390265;0.0456858;0.0285759
793;655;0.461324;-70.5345;70.536;-0.00310575;0.0443856;0.0253177
816;655;0.388291;-70.6295;70.6306;-0.00328103;0.041757;0.0237108
839;655;0.310103;-70.5985;70.5991;-0.00319334;0.0460114;0.0233684
862;655;0.241095;-70.551;70.5514;-0.00271062;0.0464162;0.0199593
885;655;0.185245;-70.602;70.6022;-0.00176446;0.0480228;0.0195009
908;655;0.159858;-70.5583;70.5584;-0.0044594;0.0451171;0.0185599
931;655;-0.0204543;-70.5027;70.5027;-0.00318122;0.0453708;0.0149197
954;655;0.0132848;-70.5403;70.5403;-0.000807803;0.0457243;0.012744
977;655;-0.0576299;-70.4907;70.4907;-0.00342996;0.047562;0.0106728
1000;655;-0.144818;-70.6102;70.6103;-0.00355775;0.0502812;0.00805419
1023;655;-0.221894;-70.6606;70.661;-0.00289312;0.0485659;0.0101816
1046;655;-0.278109;-70.5736;70.5741;-0.00315699;0.0507259;0.00975184
1069;655;-0.367537;-70.5279;70.5288;-0.00292948;0.0493597;0.00604724
1092;655;-0.413064;-70.5807;70.5819;-0.00139872;0.0509976;0.00319868
1115;655;-0.431924;-70.5376;70.5389;-0.00306227;0.0500862;0.00300504
1138;655;-0.554145;-70.5781;70.5803;-0.0053331;0.0515834;0.000728549
1161;655;-0.677914;-70.5666;70.5699;-0.00368854;0.0504702;-0.000237775
1184;655;-0.724138;-70.6024;70.6061;-0.00194335;0.0499046;-0.00414793
1207;655;-0.767547;-70.6848;70.689;-0.00171145;0.0516557;-0.00559703
1230;655;-0.803007;-70.685;70.6895;-0.00474842;0.0489155;-0.00551783
1253;655;-0.986525;-70.6325;70.6394;-0.0044126;0.050953;-0.00938705
1276;655;-1.00644;-70.7138;70.7209;-0.00381968;0.0465696;-0.0103134
1299;655;-1.16257;-70.6456;70.6552;-0.00201894;0.0450203;-0.0119756
1322;655;-1.09955;-70.8273;70.8358;0.000287372;0.0445202;-0.0136153
1345;655;-1.14948;-70.7527;70.762;-0.0020886;0.0439207;-0.0137606
1368;655;-1.19576;-70.7745;70.7846;-0.00309104;0.0428204;-0.0155904
1391;655;-1.29189;-70.7665;70.7783;-0.00328845;0.0390739;-0.0191724
1414;655;-1.34753;-70.9281;70.9409;-0.00176864;0.0404596;-0.0217161
1437;655;-1.37371;-70.9567;70.97;0.00131963;0.0387663;-0.0189397
1460;655;-1.28687;-70.9199;70.9316;-0.00661047;0.0411368;-0.0184586
1483;655;-1.67904;-70.809;70.8289;-0.00590769;0.0415603;-0.0229377
1506;655;-1.55944;-70.9012;70.9183;-0.00156876;0.0407879;-0.024302
1529;655;-1.75127;-70.7806;70.8023;-0.00105507;0.0465246;-0.0281566
1552;655;-1.608;-70.8913;70.9096;-0.00439421;0.0530801;-0.031335
1575;655;-1.95432;-70.5742;70.6012;-0.0226369;0.0625325;-0.028847
