x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;-0.445813;-203.459;203.459;-0.0071466;0.237475;0.122232
678;632;-0.614219;-203.855;203.856;-0.0159069;0.150477;0.0876079
701;632;-1.18648;-203.983;203.986;-0.0152404;0.130101;0.0810023
724;632;-1.32098;-204.012;204.017;-0.000650877;0.10526;0.0712717
747;632;-1.21662;-204.117;204.121;0.000753563;0.105543;0.0619137
770;632;-1.28706;-204.273;204.277;-0.000674101;0.107012;0.0568361
793;632;-1.24817;-204.337;204.341;-0.00390703;0.122479;0.0572388
816;632;-1.46718;-204.214;204.219;-0.00495336;0.106633;0.0544858
839;632;-1.47662;-204.289;204.295;0.00207068;0.113757;0.0495466
862;632;-1.37217;-204.329;204.334;-0.000966125;0.122248;0.0423427
885;632;-1.52108;-204.279;204.285;-0.0028748;0.119681;0.0424907
908;632;-1.50461;-204.353;204.359;0.00218163;0.117738;0.0410713
931;632;-1.42085;-204.313;204.318;0.00635447;0.117364;0.0350739
954;632;-1.2145;-204.009;204.013;-0.000402484;0.10943;0.0269753
977;632;-1.43937;-204.318;204.323;-0.00581456;0.123962;0.0244867
1000;632;-1.48439;-204.396;204.402;-0.00244978;0.119608;0.0249369
1023;632;-1.55221;-204.274;204.28;-0.00123499;0.108895;0.027148
1046;632;-1.54252;-204.053;204.059;-0.00100034;0.102375;0.0205445
1069;632;-1.59851;-204.12;204.126;0.00240964;0.110562;0.00893576
1092;632;-1.43433;-204.536;204.541;0.00213887;0.123599;0.00244303
1115;632;-1.5022;-204.546;204.552;-0.00420318;0.132922;0.00782643
1138;632;-1.62809;-204.527;204.534;-0.00490079;0.127045;0.0016223
1161;632;-1.72828;-204.638;204.645;-0.00134725;0.128839;-0.000168068
1184;632;-1.69012;-204.569;204.576;0.000760837;0.125686;-0.00266337
1207;632;-1.69338;-204.549;204.556;0.0024546;0.113776;-0.0111663
1230;632;-1.57768;-204.744;204.751;-0.00296976;0.120083;-0.0135425
1253;632;-1.83032;-204.657;204.665;-0.00454157;0.118198;-0.0112423
1276;632;-1.78755;-204.535;204.543;-0.00186747;0.104011;-0.0190289
1299;632;-1.91634;-204.598;204.607;0.000535398;0.103637;-0.0243668
1322;632;-1.76335;-204.732;204.739;0.00602581;0.0967003;-0.0271882
1345;632;-1.64109;-204.918;204.925;0.00248743;0.110189;-0.0327453
1368;632;-1.64911;-204.797;204.804;-0.000580085;0.0984086;-0.0321093
1391;632;-1.66783;-204.853;204.86;0.000726035;0.0920225;-0.0368616
1414;632;-1.61586;-204.907;204.913;-0.00524105;0.0918479;-0.0404151
1437;632;-1.90961;-204.777;204.785;-0.00199536;0.0743932;-0.0349979
1460;632;-1.70774;-204.902;204.91;-0.000559709;0.0820341;-0.0390147
1483;632;-1.93537;-204.781;204.79;-0.00650722;0.100946;-0.0556533
1506;632;-2.0081;-204.834;204.844;0.00405079;0.0814813;-0.049079
1529;632;-1.75014;-205.041;205.049;0.00528802;0.0973253;-0.0620423
1552;632;-1.76616;-205.082;205.09;0.00737641;0.108602;-0.0606035
1575;632;-1.41233;-204.885;204.89;-0.00245038;0.134782;-0.0750197
1598;632;-1.89088;-204.039;204.048;-0.0571409;0.177786;-0.0278051
1621;632;-4.53979;-198.875;198.927;-0.0833327;0.204942;0.0341706
655;655;5.69157;-199.209;199.29;-0.0766027;0.269772;0.0811419
678;655;3.78117;-200.993;201.028;-0.0620075;0.223579;0.0800415
701;655;2.68616;-201.456;201.473;-0.0370784;0.185154;0.0879083
724;655;2.03279;-201.93;201.94;-0.0196196;0.16214;0.0844326
747;655;1.77155;-201.983;201.99;-0.0125905;0.16157;0.0794382
770;655;1.44969;-202.079;202.084;-0.00885296;0.15682;0.0767323
793;655;1.36215;-201.807;201.812;-0.00917517;0.154332;0.0691546
816;655;1.02561;-202.002;202.005;-0.010822;0.153097;0.0631669
839;655;0.861491;-201.915;201.916;-0.00980593;0.16173;0.0639256
862;655;0.571575;-201.745;201.746;-0.00884292;0.166017;0.0555665
885;655;0.452606;-201.75;201.75;-0.00373066;0.16601;0.0504529
908;655;0.3995;-201.859;201.86;-0.00994443;0.168935;0.0469063
931;655;-0.00715804;-201.795;201.795;-0.00800435;0.167724;0.0437194
954;655;0.0293219;-201.647;201.647;-0.00178017;0.165171;0.0372104
977;655;-0.0893187;-201.66;201.66;-0.0083891;0.168343;0.0304083
1000;655;-0.358525;-201.817;201.818;-0.00868458;0.175962;0.0251796
1023;655;-0.491276;-201.915;201.916;-0.00699004;0.167616;0.0263483
1046;655;-0.681199;-201.823;201.824;-0.00931978;0.170197;0.0247737
1069;655;-0.922451;-201.713;201.715;-0.00873836;0.171256;0.016835
1092;655;-1.08495;-201.852;201.855;-0.00483376;0.182727;0.0113795
1115;655;-1.14536;-201.671;201.674;-0.00901186;0.183774;0.00846143
1138;655;-1.50145;-201.771;201.776;-0.0122492;0.181029;-1.77587e-05
1161;655;-1.71265;-201.844;201.851;-0.00781424;0.184049;-0.00241538
1184;655;-1.86237;-201.841;201.849;-0.00856355;0.178043;-0.0104103
1207;655;-2.10883;-202.069;202.08;-0.00603792;0.177741;-0.0157934
1230;655;-2.14192;-202.137;202.149;-0.00775072;0.175609;-0.0186662
1253;655;-2.46676;-202.091;202.106;-0.0119861;0.172205;-0.0236162
1276;655;-2.69683;-202.272;202.29;-0.00997871;0.160358;-0.0292067
1299;655;-2.92882;-202.347;202.368;-0.00293058;0.156367;-0.0333958
1322;655;-2.83322;-202.628;202.648;-0.00386662;0.151106;-0.0369906
1345;655;-3.10748;-202.552;202.576;-0.00713484;0.153378;-0.0399225
1368;655;-3.16263;-202.681;202.706;-0.00421041;0.144929;-0.0467465
1391;655;-3.30274;-202.879;202.906;-0.0078573;0.13998;-0.0495083
1414;655;-3.52633;-202.956;202.987;-0.00480247;0.141058;-0.0562553
1437;655;-3.52516;-203.178;203.208;0.000563231;0.131626;-0.053664
1460;655;-3.50084;-203.152;203.182;-0.0219767;0.134611;-0.0501443
1483;655;-4.54996;-202.702;202.753;-0.013318;0.135368;-0.0607268
1506;655;-4.11762;-203.12;203.162;0.0020999;0.137468;-0.0697982
1529;655;-4.45477;-203.048;203.097;-0.0108138;0.154435;-0.0735107
1552;655;-4.61847;-202.868;202.921;-0.0213685;0.17368;-0.0788224
1575;655;-5.45488;-202.287;202.361;-0.0483292;0.19822;-0.0758394
1598;655;-6.9498;-200.742;200.863;-0.0731093;0.235531;-0.0209175
1621;655;-9.57436;-195.033;195.268;-0.0767912;0.178429;0.0305351
655;678;12.3998;-193.847;194.243;-0.0921371;0.298502;0.0683101
678;678;10.1017;-195.566;195.827;-0.0819695;0.30354;0.0712861
701;678;8.34334;-196.985;197.162;-0.059634;0.262082;0.0771718
724;678;7.21515;-197.769;197.901;-0.042107;0.251217;0.090828
747;678;6.3572;-197.749;197.851;-0.0337597;0.244417;0.089278
770;678;5.63443;-198.007;198.087;-0.027236;0.237108;0.0801803
793;678;5.08545;-198.097;198.162;-0.023689;0.221947;0.0769858
816;678;4.53151;-197.984;198.036;-0.0197536;0.237354;0.0790129
839;678;4.16563;-197.672;197.716;-0.0200904;0.240213;0.0743216
862;678;3.59497;-197.472;197.504;-0.0192579;0.233991;0.0654555
885;678;3.27028;-197.405;197.433;-0.0148423;0.235676;0.0579119
908;678;2.90686;-197.33;197.351;-0.019;0.246168;0.0508511
931;678;2.38767;-197.291;197.306;-0.0182473;0.24698;0.0518658
954;678;2.05884;-197.054;197.065;-0.0174075;0.247981;0.0418811
977;678;1.57978;-197.22;197.227;-0.0195169;0.248356;0.0366028
1000;678;1.15206;-196.976;196.979;-0.0147732;0.25847;0.0323398
1023;678;0.895094;-197.177;197.179;-0.0135951;0.261721;0.0308404
1046;678;0.522158;-196.836;196.837;-0.019276;0.267485;0.0274167
1069;678;-0.00153354;-196.845;196.845;-0.0205173;0.266619;0.0202617
1092;678;-0.431547;-196.793;196.793;-0.0174731;0.275483;0.0143695
1115;678;-0.812528;-196.757;196.759;-0.021372;0.271189;0.00515565
1138;678;-1.42542;-196.842;196.848;-0.0227219;0.274323;-0.00178064
1161;678;-1.86995;-196.834;196.843;-0.0207828;0.272819;-0.00669233
1184;678;-2.39187;-197.006;197.021;-0.0201763;0.265717;-0.0129421
1207;678;-2.80794;-197.005;197.025;-0.0191724;0.266011;-0.0188276
1230;678;-3.28339;-197.3;197.328;-0.0228215;0.260649;-0.0273344
1253;678;-3.8714;-197.36;197.398;-0.0197748;0.252528;-0.0326139
1276;678;-4.20422;-197.726;197.771;-0.0153902;0.241955;-0.0389064
1299;678;-4.58888;-197.962;198.015;-0.0158981;0.236776;-0.0432322
1322;678;-4.94554;-198.335;198.397;-0.0148543;0.234899;-0.0482049
1345;678;-5.28007;-198.46;198.53;-0.0140137;0.224085;-0.0493825
1368;678;-5.59625;-198.704;198.782;-0.0143029;0.215529;-0.0565735
1391;678;-5.94584;-198.987;199.075;-0.0189571;0.216319;-0.0591214
1414;678;-6.47802;-199.048;199.154;-0.0146359;0.212551;-0.0638651
1437;678;-6.62511;-199.291;199.401;-0.0106462;0.216033;-0.0689574
1460;678;-6.97135;-199.347;199.469;-0.0217005;0.216441;-0.0717227
1483;678;-7.63443;-199.241;199.387;-0.0227274;0.206855;-0.0692173
1506;678;-8.02909;-199.244;199.406;-0.0266123;0.230426;-0.0788946
1529;678;-8.87664;-198.899;199.097;-0.043206;0.237363;-0.0796766
1552;678;-10.0708;-198.337;198.593;-0.0520963;0.260835;-0.0866395
1575;678;-11.3633;-197.445;197.772;-0.0689757;0.288395;-0.0729684
1598;678;-13.4585;-195.459;195.922;-0.0906855;0.306164;-0.0467152
1621;678;-16.0335;-192.539;193.206;-0.0976314;0.196747;-0.0400345
655;701;17.401;-188.269;189.071;-0.0868215;0.301004;0.0462322
678;701;15.2515;-189.817;190.429;-0.0861696;0.30121;0.0444817
701;701;13.1146;-191.631;192.079;-0.0720677;0.296762;0.0523599
724;701;11.7299;-192.386;192.743;-0.0535198;0.288028;0.0726584
747;701;10.5733;-192.549;192.839;-0.0479659;0.272752;0.0746332
770;701;9.4658;-192.805;193.037;-0.0421097;0.273678;0.0684963
793;701;8.59129;-193.007;193.198;-0.0330128;0.275217;0.0722993
816;701;7.92065;-192.568;192.731;-0.0294815;0.279318;0.0764486
839;701;7.20903;-192.306;192.441;-0.0327993;0.271228;0.062114
862;701;6.38557;-192.315;192.421;-0.0325224;0.276098;0.0561707
885;701;5.68771;-192.198;192.283;-0.029033;0.276323;0.0546165
908;701;5.02772;-191.856;191.922;-0.0251991;0.282075;0.0493213
931;701;4.51135;-191.752;191.805;-0.0249714;0.280534;0.0456437
954;701;3.86304;-191.516;191.555;-0.0270531;0.28679;0.0395402
977;701;3.24879;-191.482;191.51;-0.0269096;0.293901;0.0384484
1000;701;2.60722;-191.24;191.257;-0.02229;0.296418;0.0350929
1023;701;2.21089;-191.203;191.216;-0.024324;0.304373;0.0300976
1046;701;1.47287;-190.872;190.878;-0.027499;0.301581;0.0261496
1069;701;0.926089;-190.784;190.786;-0.0283501;0.310449;0.0211077
1092;701;0.148763;-190.578;190.578;-0.0325617;0.317696;0.0146525
1115;701;-0.597603;-190.545;190.546;-0.0366946;0.3151;0.00732636
1138;701;-1.57138;-190.526;190.533;-0.0328333;0.320097;0.000791082
1161;701;-2.13372;-190.657;190.669;-0.0276257;0.318216;-0.00745099
1184;701;-2.86199;-190.924;190.945;-0.0292844;0.311525;-0.0151905
1207;701;-3.50385;-191.15;191.182;-0.0300372;0.296061;-0.0200467
1230;701;-4.26809;-191.44;191.488;-0.0318424;0.294303;-0.0259944
1253;701;-4.99627;-191.714;191.779;-0.0281211;0.284033;-0.0341482
1276;701;-5.58887;-192.311;192.393;-0.0260769;0.27935;-0.0397405
1299;701;-6.22073;-192.605;192.705;-0.024268;0.273434;-0.0419049
1322;701;-6.72431;-192.996;193.113;-0.0223715;0.270107;-0.0481587
1345;701;-7.2678;-193.352;193.489;-0.0230808;0.261378;-0.0534463
1368;701;-7.80666;-193.849;194.006;-0.0248126;0.253853;-0.0567502
1391;701;-8.42928;-194.059;194.242;-0.0281654;0.249351;-0.0582501
1414;701;-9.12363;-194.329;194.543;-0.0246424;0.245084;-0.0607315
1437;701;-9.57898;-194.464;194.7;-0.0253969;0.246058;-0.0645157
1460;701;-10.3075;-194.511;194.784;-0.0344576;0.250883;-0.0669736
1483;701;-11.1924;-194.413;194.735;-0.0360243;0.250854;-0.0646516
