x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;632;-0.101098;-50.5973;50.5974;-0.00155945;0.0534841;0.0367432
678;632;-0.136994;-50.5954;50.5956;-0.0045146;0.0285896;0.0255251
701;632;-0.309303;-50.6727;50.6736;-0.00426956;0.0232343;0.0202319
724;632;-0.334154;-50.7718;50.7729;-0.000428347;0.0184483;0.0182858
747;632;-0.329041;-50.7253;50.7264;-0.000442271;0.0168309;0.0167058
770;632;-0.354567;-50.8486;50.8498;4.01019e-05;0.0194665;0.0146603
793;632;-0.327493;-50.8907;50.8917;-0.000240637;0.0261358;0.0151761
816;632;-0.36565;-50.8151;50.8164;-0.00062163;0.018477;0.0149215
839;632;-0.356099;-50.8778;50.879;4.0108e-05;0.0214704;0.0120344
862;632;-0.363891;-50.9043;50.9056;-0.00120517;0.0246955;0.0116991
885;632;-0.41159;-50.9206;50.9222;-0.000243507;0.0223104;0.0131505
908;632;-0.375181;-50.8149;50.8163;0.00185689;0.0202518;0.0121531
931;632;-0.326391;-50.8075;50.8085;0.00316745;0.0216511;0.00660913
954;632;-0.22973;-50.8596;50.8601;-0.000672569;0.022694;0.00506977
977;632;-0.357394;-50.8782;50.8794;-0.00278707;0.0253159;0.00623247
1000;632;-0.358208;-50.9523;50.9536;-0.00107747;0.0234549;0.00506857
1023;632;-0.407042;-50.9506;50.9522;-0.000871928;0.0225236;0.00571745
1046;632;-0.398336;-50.9399;50.9415;-8.69413e-05;0.0247174;0.00560843
1069;632;-0.411144;-50.8535;50.8552;0.00185462;0.0223863;0.00340737
1092;632;-0.313103;-50.947;50.948;0.000785241;0.0252508;9.16133e-05
1115;632;-0.375062;-50.9022;50.9035;-0.00208145;0.0253171;0.00201975
1138;632;-0.408952;-50.9309;50.9325;-0.00267341;0.0243578;0.00023771
1161;632;-0.498243;-50.9621;50.9645;-0.00134798;0.0255265;0.00123758
1184;632;-0.471027;-50.8821;50.8843;0.0010538;0.0210429;7.50622e-05
1207;632;-0.449821;-50.912;50.914;0.00144022;0.0200003;-0.00232437
1230;632;-0.404892;-50.9611;50.9627;-0.000215201;0.022137;-0.00440226
1253;632;-0.459808;-51.0011;51.0031;-0.000577312;0.0258302;-0.00502828
1276;632;-0.431461;-50.9385;50.9403;-0.000886707;0.0205324;-0.0044348
1299;632;-0.500709;-50.9076;50.91;-0.000871752;0.0216946;-0.00796408
1322;632;-0.471665;-51.0273;51.0295;0.00164129;0.0206123;-0.00782656
1345;632;-0.425391;-51.0123;51.0141;-0.000441735;0.0223664;-0.00776808
1368;632;-0.492021;-50.9733;50.9757;-0.000720874;0.0199176;-0.00644961
1391;632;-0.458757;-50.8788;50.8808;0.000503994;0.0176017;-0.00943035
1414;632;-0.468875;-50.9195;50.9217;-0.0011795;0.0134652;-0.0117447
1437;632;-0.513155;-50.9787;50.9813;-0.0014129;0.015205;-0.0116136
1460;632;-0.534036;-51.0251;51.0279;-0.00020654;0.0189525;-0.00749605
1483;632;-0.522681;-50.9314;50.9341;0.00114548;0.0180598;-0.0140618
1506;632;-0.481381;-50.9988;51.0011;0.000675427;0.017673;-0.0139754
1529;632;-0.491679;-51.0039;51.0063;1.36636e-06;0.0249803;-0.0171834
1552;632;-0.481324;-50.9753;50.9776;0.0027833;0.0172129;-0.0139293
1575;632;-0.363875;-50.9355;50.9368;0.00028353;0.0276671;-0.0183487
1598;632;-0.469114;-50.6989;50.7011;-0.0158991;0.0408566;-0.00646753
1621;632;-1.14931;-48.8479;48.8614;-0.0258982;0.0503156;0.00984723
655;655;1.58969;-49.4576;49.4831;-0.0216013;0.0680644;0.0258215
678;655;1.08135;-49.9784;49.9901;-0.0186958;0.0465299;0.0232747
701;655;0.71592;-50.1667;50.1718;-0.0117887;0.0369715;0.0233134
724;655;0.534169;-50.3675;50.3703;-0.00513373;0.0329728;0.0231466
747;655;0.47877;-50.3554;50.3577;-0.00282507;0.0315689;0.0220174
770;655;0.404004;-50.4174;50.419;-0.00271652;0.0324476;0.0212447
793;655;0.353615;-50.3071;50.3083;-0.00194173;0.0316076;0.0178357
816;655;0.314596;-50.4039;50.4049;-0.00240042;0.0293453;0.0163852
839;655;0.242975;-50.3968;50.3974;-0.00255569;0.0322144;0.0168032
862;655;0.196852;-50.3498;50.3502;-0.00206603;0.0343589;0.0143592
885;655;0.147833;-50.4197;50.4199;-0.00155494;0.0330708;0.0140255
908;655;0.125268;-50.3591;50.3593;-0.00321957;0.0320084;0.0135863
931;655;-0.000621088;-50.317;50.317;-0.00185611;0.0307622;0.0106665
954;655;0.0398053;-50.3449;50.3449;-0.000469628;0.032396;0.00898575
977;655;-0.0222305;-50.3055;50.3055;-0.00276691;0.0320763;0.007327
1000;655;-0.0877115;-50.4206;50.4207;-0.00277302;0.0336873;0.00561251
1023;655;-0.150163;-50.4397;50.4399;-0.00222197;0.0326471;0.00711768
1046;655;-0.190055;-50.3792;50.3795;-0.00218866;0.0342021;0.00683979
1069;655;-0.25105;-50.3448;50.3454;-0.00203977;0.0318488;0.00440033
1092;655;-0.28398;-50.3734;50.3742;-0.000851849;0.0350656;0.00228661
1115;655;-0.290255;-50.3272;50.3281;-0.00180805;0.0348039;0.00200073
1138;655;-0.367226;-50.3774;50.3787;-0.00381836;0.0343565;-2.21426e-05
1161;655;-0.466269;-50.3823;50.3845;-0.00273313;0.034599;-0.000330459
1184;655;-0.493129;-50.4031;50.4055;-0.00108769;0.032084;-0.00260604
1207;655;-0.51639;-50.4566;50.4592;-0.00149347;0.033537;-0.00381375
1230;655;-0.561913;-50.458;50.4611;-0.00404434;0.0334934;-0.00397046
1253;655;-0.702826;-50.4157;50.4206;-0.0026372;0.0351529;-0.00707059
1276;655;-0.683387;-50.4724;50.477;-0.00258674;0.0313146;-0.00716943
1299;655;-0.82197;-50.4161;50.4228;-0.00204707;0.0299312;-0.00864632
1322;655;-0.777732;-50.56;50.566;0.000251777;0.0312762;-0.00982182
1345;655;-0.810479;-50.5067;50.5132;-0.00172272;0.0303829;-0.00982788
1368;655;-0.857061;-50.5226;50.5298;-0.00237103;0.0290836;-0.0109221
1391;655;-0.919683;-50.482;50.4903;-0.00221369;0.0266517;-0.013352
1414;655;-0.959101;-50.6171;50.6261;-0.00161953;0.0266157;-0.0156861
1437;655;-0.994502;-50.6365;50.6463;0.00122087;0.0279165;-0.0140859
1460;655;-0.90298;-50.5961;50.6042;-0.0040679;0.0287369;-0.0126044
1483;655;-1.18213;-50.529;50.5429;-0.00399236;0.0278729;-0.0162584
1506;655;-1.087;-50.6037;50.6154;-0.00243103;0.0299021;-0.0170512
1529;655;-1.29417;-50.45;50.4666;-0.00147602;0.0329016;-0.0205218
1552;655;-1.15495;-50.5924;50.6056;-0.0011988;0.0364903;-0.0235311
1575;655;-1.3495;-50.3283;50.3464;-0.015376;0.0443976;-0.0199366
1598;655;-1.87437;-49.8189;49.8542;-0.0269464;0.0566358;-0.00431128
1621;655;-2.67958;-47.7669;47.842;-0.0304163;0.0415563;0.0117752
655;678;3.46048;-47.6958;47.8211;-0.0275419;0.0770773;0.0138742
678;678;2.80005;-48.5924;48.673;-0.0251222;0.0690489;0.0181714
701;678;2.26883;-49.0721;49.1245;-0.0170683;0.0568083;0.0222558
724;678;2.00196;-49.3368;49.3774;-0.0111148;0.0555893;0.0265236
747;678;1.75388;-49.3412;49.3723;-0.00966134;0.0529808;0.025694
770;678;1.5553;-49.4179;49.4423;-0.00975674;0.0504332;0.0210022
793;678;1.30263;-49.487;49.5042;-0.00687362;0.0462001;0.0194595
816;678;1.23793;-49.5116;49.5271;-0.00357518;0.0497073;0.0203129
839;678;1.13785;-49.4426;49.4557;-0.00550879;0.0508529;0.020054
862;678;0.983598;-49.3691;49.3789;-0.00536483;0.0469054;0.0162636
885;678;0.890404;-49.4415;49.4495;-0.00457622;0.0493408;0.0146115
908;678;0.772607;-49.3793;49.3853;-0.00538291;0.0484059;0.0133942
931;678;0.642116;-49.4234;49.4276;-0.00406073;0.0479571;0.012964
954;678;0.585429;-49.3997;49.4032;-0.00531837;0.0464385;0.0107213
977;678;0.396817;-49.4316;49.4332;-0.00621596;0.0455697;0.00836721
1000;678;0.298589;-49.4325;49.4334;-0.00413031;0.050853;0.00795376
1023;678;0.206406;-49.4765;49.477;-0.00357009;0.0507789;0.00814622
1046;678;0.134056;-49.3956;49.3958;-0.00472289;0.0506522;0.00724788
1069;678;-0.0114063;-49.4128;49.4128;-0.00552424;0.050936;0.00586865
1092;678;-0.120778;-49.3617;49.3619;-0.00379976;0.0527742;0.0045772
1115;678;-0.186606;-49.3285;49.3288;-0.00505344;0.050892;0.00136885
1138;678;-0.353829;-49.3768;49.378;-0.00683183;0.0526574;-0.0014687
1161;678;-0.502003;-49.3972;49.3997;-0.00607904;0.0527499;-0.0019816
1184;678;-0.63435;-49.4295;49.4336;-0.00525765;0.0515062;-0.00331542
1207;678;-0.744494;-49.3952;49.4008;-0.00389886;0.0518166;-0.004658
1230;678;-0.814052;-49.4471;49.4538;-0.00763578;0.0506595;-0.00587239
1253;678;-1.0971;-49.4158;49.4279;-0.00603078;0.0492374;-0.00891175
1276;678;-1.09238;-49.5245;49.5365;-0.00238969;0.0464778;-0.0109058
1299;678;-1.20737;-49.556;49.5707;-0.00410478;0.0440331;-0.0101217
1322;678;-1.28168;-49.6174;49.6339;-0.00352249;0.0467435;-0.0111415
1345;678;-1.36977;-49.6447;49.6636;-0.00526908;0.0458909;-0.0124211
1368;678;-1.52472;-49.6657;49.6891;-0.004834;0.0428443;-0.0134892
1391;678;-1.59269;-49.6823;49.7078;-0.00500368;0.0418626;-0.0155226
1414;678;-1.75551;-49.7286;49.7596;-0.00512181;0.0446479;-0.0173575
1437;678;-1.82893;-49.7303;49.7639;-0.00116932;0.0453531;-0.0173671
1460;678;-1.80934;-49.7389;49.7718;-0.00407249;0.0454594;-0.0198522
1483;678;-2.01666;-49.6903;49.7312;-0.00706284;0.0451933;-0.0190258
1506;678;-2.13543;-49.6722;49.7181;-0.00816748;0.0528356;-0.021411
1529;678;-2.39412;-49.5527;49.6105;-0.0137837;0.0492057;-0.0208176
1552;678;-2.77485;-49.3815;49.4594;-0.0139982;0.0609913;-0.0251604
1575;678;-3.04584;-49.0117;49.1062;-0.0186491;0.0662243;-0.0209461
1598;678;-3.65459;-48.2682;48.4063;-0.0290228;0.0758554;-0.0112452
1621;678;-4.44231;-47.0878;47.2969;-0.0323453;0.0520019;-0.00747148
655;701;4.88292;-46.1489;46.4065;-0.024252;0.0677211;0.00706378
678;701;4.30164;-47.0106;47.207;-0.0269756;0.0708811;0.0095255
701;701;3.59762;-47.7094;47.8448;-0.0215738;0.070541;0.0147806
724;701;3.28837;-47.956;48.0686;-0.0139147;0.067697;0.0214006
747;701;2.9518;-48.0429;48.1335;-0.0167685;0.062071;0.0207188
770;701;2.50979;-48.1992;48.2645;-0.0150227;0.0599732;0.0177863
793;701;2.25493;-48.2664;48.319;-0.00793462;0.0581973;0.0191189
816;701;2.14334;-48.2062;48.2538;-0.00664965;0.0621514;0.0203795
839;701;1.94786;-48.1443;48.1837;-0.00958861;0.0572719;0.0147983
862;701;1.70009;-48.264;48.2939;-0.00949383;0.0585451;0.0142826
885;701;1.50899;-48.2226;48.2462;-0.00768453;0.0577811;0.0139274
908;701;1.34518;-48.1993;48.2181;-0.00629625;0.056795;0.0122848
931;701;1.21842;-48.1769;48.1923;-0.0066106;0.0547985;0.0104057
954;701;1.04004;-48.2666;48.2778;-0.00933685;0.0566673;0.00858552
977;701;0.786822;-48.2618;48.2682;-0.00748107;0.0593711;0.0106687
1000;701;0.694445;-48.1443;48.1493;-0.00484896;0.0614028;0.00960032
1023;701;0.563125;-48.1656;48.1689;-0.00610614;0.0598993;0.00733913
1046;701;0.412687;-48.1091;48.1109;-0.00664894;0.0616646;0.00702199
1069;701;0.256131;-48.0612;48.0619;-0.00785578;0.0625305;0.00574035
1092;701;0.0497776;-48.0079;48.0079;-0.0087428;0.0644419;0.00317281
1115;701;-0.147815;-48.0431;48.0433;-0.0103883;0.0637288;0.0014239
