x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;0.395316;-61.331;61.3323;-0.0293887;0.094529;0.0252999
678;678;-0.307764;-62.1994;62.2002;-0.0196857;0.0800368;0.033504
701;678;-0.529796;-62.303;62.3052;-0.00753881;0.0578081;0.0333021
724;678;-0.656252;-62.3869;62.3904;-0.00358367;0.050705;0.030109
747;678;-0.695195;-62.4555;62.4594;-0.0016884;0.0483592;0.0259381
770;678;-0.734268;-62.5484;62.5527;-0.0022515;0.0478057;0.0245495
793;678;-0.798977;-62.5496;62.5547;6.42572e-05;0.041985;0.0212497
816;678;-0.731359;-62.6137;62.618;-0.00090637;0.0431074;0.0174935
839;678;-0.840774;-62.6382;62.6439;-0.00237307;0.0435065;0.0181467
862;678;-0.840707;-62.6859;62.6915;-0.00104229;0.0474833;0.0173388
885;678;-0.888834;-62.5477;62.554;-0.000877261;0.038087;0.0156318
908;678;-0.881158;-62.6002;62.6064;-0.000818568;0.0380084;0.0110754
931;678;-0.926651;-62.6643;62.6711;-0.001015;0.039254;0.0113914
954;678;-0.927931;-62.6738;62.6807;0.000297326;0.0383978;0.0111995
977;678;-0.913049;-62.5824;62.589;-0.00391074;0.0351129;0.00764249
1000;678;-1.1082;-62.626;62.6358;-0.00236563;0.0401961;0.00886278
1023;678;-1.02206;-62.6599;62.6682;0.000443616;0.0391412;0.00555033
1046;678;-1.08784;-62.685;62.6945;-0.00149835;0.041364;0.00342318
1069;678;-1.09117;-62.7676;62.7771;-0.000233902;0.0423427;0.00307944
1092;678;-1.09865;-62.7514;62.761;-0.000234357;0.0430429;0.00281503
1115;678;-1.10196;-62.7299;62.7396;-0.00269045;0.0404959;0.000359299
1138;678;-1.2226;-62.7083;62.7202;-0.00280316;0.0393186;0.000607517
1161;678;-1.23113;-62.7902;62.8022;0.000956365;0.0417332;-0.00180933
1184;678;-1.17885;-62.8518;62.8629;0.000246183;0.0442196;-0.00161742
1207;678;-1.21985;-62.7281;62.74;-0.00158514;0.0379743;-0.00516265
1230;678;-1.25186;-62.7942;62.8066;-0.00105232;0.0418039;-0.00330598
1253;678;-1.2683;-62.6805;62.6934;-0.000515725;0.0387513;-0.00581142
1276;678;-1.27574;-62.6768;62.6897;-0.00152636;0.034654;-0.0108909
1299;678;-1.33866;-62.7722;62.7864;-0.00174877;0.0435587;-0.0113685
1322;678;-1.35628;-62.7257;62.7404;-0.00139913;0.0399075;-0.0100015
1345;678;-1.40333;-62.6176;62.6333;-0.00153321;0.040602;-0.0115494
1368;678;-1.42696;-62.6299;62.6461;-0.000642257;0.0381409;-0.0155039
