x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;0.399125;-63.1255;63.1267;-0.0305868;0.0986929;0.0267363
678;678;-0.332473;-63.9958;63.9967;-0.0200704;0.0834182;0.0354169
701;678;-0.543956;-64.093;64.0953;-0.00718454;0.0579537;0.0344162
724;678;-0.664622;-64.2018;64.2053;-0.00378059;0.0527378;0.0303309
747;678;-0.718721;-64.3129;64.317;-0.00139243;0.0506529;0.0269326
770;678;-0.728952;-64.3482;64.3523;-0.00184934;0.050841;0.0249294
793;678;-0.803984;-64.4157;64.4207;-0.000708007;0.0463048;0.0219809
816;678;-0.761556;-64.396;64.4005;-0.000785812;0.0474513;0.0196596
839;678;-0.840146;-64.4101;64.4156;-0.00186455;0.0455955;0.0186655
862;678;-0.847416;-64.4268;64.4324;-0.00153283;0.0462788;0.0168949
885;678;-0.910713;-64.3948;64.4012;-0.000847656;0.0429214;0.0160102
908;678;-0.88644;-64.3892;64.3953;-0.000340116;0.0377408;0.0123224
931;678;-0.926377;-64.4336;64.4402;-0.00111838;0.0409164;0.0113181
954;678;-0.938045;-64.4988;64.5056;0.000349283;0.0425677;0.0112894
977;678;-0.910335;-64.3888;64.3952;-0.00388489;0.036449;0.00829742
1000;678;-1.11718;-64.4125;64.4222;-0.00283356;0.0387541;0.00869682
1023;678;-1.04112;-64.5415;64.5498;9.52673e-05;0.0451222;0.00615099
1046;678;-1.11281;-64.4517;64.4613;-0.00140621;0.0423313;0.0038553
1069;678;-1.10593;-64.6265;64.636;0.000320561;0.0488009;0.00193658
1092;678;-1.09837;-64.6167;64.6261;-0.00015081;0.049571;0.00325883
1115;678;-1.11297;-64.5293;64.5389;-0.00356912;0.0436501;0.00171207
1138;678;-1.26312;-64.4578;64.4702;-0.00274602;0.0415998;0.00111789
1161;678;-1.23949;-64.5851;64.597;0.0015545;0.043646;-0.00349145
1184;678;-1.19251;-64.7369;64.7479;-1.02599e-05;0.0479114;-0.0018628
1207;678;-1.24;-64.5315;64.5435;-0.00162683;0.0379254;-0.00363526
1230;678;-1.26775;-64.5576;64.57;-0.00147448;0.0421529;-0.0038053
1253;678;-1.30788;-64.5024;64.5156;-0.000303715;0.0402674;-0.00582923
1276;678;-1.28186;-64.4467;64.4595;-0.00105235;0.0361034;-0.0109123
1299;678;-1.35635;-64.5625;64.5767;-0.00211535;0.043644;-0.0124368
1322;678;-1.37948;-64.5864;64.6011;-0.00144296;0.0438716;-0.0116888
1345;678;-1.42283;-64.4941;64.5098;-0.00161125;0.046632;-0.0116487
1368;678;-1.45388;-64.4432;64.4596;-0.000931841;0.0406705;-0.0144466
1391;678;-1.46573;-64.4589;64.4755;-0.00129758;0.0434152;-0.0176929
1414;678;-1.51389;-64.6033;64.621;-0.00157326;0.0496482;-0.0170147
1437;678;-1.53816;-64.4412;64.4596;-0.00249901;0.0408648;-0.0205921
1460;678;-1.62899;-64.5902;64.6108;-0.00337742;0.0525062;-0.0225043
1483;678;-1.69381;-64.4872;64.5094;-0.00300315;0.0555372;-0.023293
