x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;2.93333;-330.234;330.247;-0.116724;0.531589;0.095129
678;678;-0.131522;-333.079;333.079;-0.0868922;0.476612;0.129059
701;678;-1.40995;-333.838;333.841;-0.0356925;0.398228;0.151457
724;678;-1.81063;-333.859;333.864;-0.0170677;0.339728;0.140284
747;678;-2.20352;-334.223;334.23;-0.00773473;0.345991;0.136306
770;678;-2.16785;-333.802;333.809;-0.0126029;0.28756;0.111471
793;678;-2.78697;-334.261;334.272;-0.015215;0.280768;0.0980924
816;678;-2.87631;-334.337;334.35;-0.00438479;0.287795;0.0970259
839;678;-2.98913;-334.222;334.235;-0.00725666;0.272797;0.083189
862;678;-3.2119;-334.565;334.58;-0.00826188;0.304536;0.0836322
885;678;-3.37093;-334.097;334.114;-0.00507279;0.275458;0.076962
908;678;-3.44744;-334.183;334.2;-0.00370505;0.266235;0.0600413
931;678;-3.54301;-334.446;334.464;-0.00633021;0.277957;0.0558084
954;678;-3.74067;-334.502;334.523;-0.00866838;0.269302;0.0494918
977;678;-3.94364;-334.562;334.585;-0.0104357;0.281053;0.0423108
1000;678;-4.22325;-334.511;334.538;-0.00781053;0.286874;0.037318
1023;678;-4.30501;-334.808;334.836;-0.00332923;0.309599;0.0353676
1046;678;-4.37686;-334.649;334.678;-0.00428223;0.301102;0.0251086
1069;678;-4.50242;-334.837;334.867;-0.00754034;0.29443;0.0209363
1092;678;-4.72503;-334.664;334.697;-0.00457378;0.282203;0.0200361
1115;678;-4.71364;-334.66;334.694;-0.00579341;0.279301;0.0103222
1138;678;-4.9926;-334.5;334.537;-0.0055924;0.267799;0.00155468
1161;678;-4.97198;-334.844;334.881;-0.000879947;0.291809;-0.0150017
1184;678;-5.03747;-335.134;335.172;-0.00518906;0.298892;-0.0160623
1207;678;-5.21242;-335.165;335.205;-0.0051375;0.295313;-0.021232
1230;678;-5.2747;-335.299;335.34;-0.0073685;0.299602;-0.0223362
1253;678;-5.55269;-335.238;335.284;-0.00517094;0.303221;-0.0259507
1276;678;-5.51373;-335.074;335.119;-0.00412975;0.28331;-0.0383703
1299;678;-5.74308;-335.283;335.332;-0.00694985;0.301369;-0.0497015
1322;678;-5.83572;-335.402;335.452;-0.00471986;0.304904;-0.0503794
1345;678;-5.96078;-335.198;335.251;-0.00754105;0.312466;-0.0551791
1368;678;-6.18464;-335.147;335.204;-0.0116422;0.296335;-0.0654721
1391;678;-6.49951;-335.252;335.315;-0.0113133;0.302245;-0.069363
1414;678;-6.70812;-335.235;335.302;-0.00680611;0.308779;-0.0771091
1437;678;-6.81376;-335.159;335.228;-0.00813296;0.303846;-0.0948003
