x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;2.1714;-269.989;269.998;-0.0987971;0.440089;0.0912991
678;678;-0.371217;-272.432;272.433;-0.0726695;0.385901;0.115424
701;678;-1.41907;-273.135;273.139;-0.029004;0.317494;0.129137
724;678;-1.73071;-273.125;273.131;-0.0142933;0.265876;0.119017
747;678;-2.08255;-273.468;273.476;-0.00795178;0.271789;0.113971
770;678;-2.09797;-273.16;273.168;-0.0100929;0.231713;0.0962802
793;678;-2.54929;-273.565;273.577;-0.0106674;0.226082;0.0851589
816;678;-2.59316;-273.57;273.582;-0.00263108;0.224827;0.0840867
839;678;-2.67078;-273.401;273.414;-0.00630537;0.208358;0.0706381
862;678;-2.88458;-273.773;273.788;-0.00698296;0.24046;0.0703389
885;678;-2.99312;-273.391;273.407;-0.00257958;0.215511;0.0651608
908;678;-3.00459;-273.442;273.458;-0.00186289;0.205228;0.0497397
931;678;-3.07996;-273.703;273.72;-0.00517787;0.218801;0.0461018
954;678;-3.24454;-273.766;273.785;-0.00812707;0.214687;0.0415998
977;678;-3.4555;-273.824;273.846;-0.00979136;0.222376;0.0356571
1000;678;-3.69717;-273.792;273.816;-0.00714809;0.226536;0.0319629
1023;678;-3.78585;-274.006;274.032;-0.00304552;0.241733;0.0314053
1046;678;-3.8375;-273.837;273.864;-0.00323416;0.234894;0.0223234
1069;678;-3.93488;-273.968;273.996;-0.00565154;0.227246;0.0184204
1092;678;-4.09822;-273.85;273.881;-0.003089;0.221213;0.0161522
1115;678;-4.07734;-273.854;273.884;-0.00388524;0.219585;0.00750014
1138;678;-4.27742;-273.739;273.772;-0.00535875;0.20791;0.000895309
1161;678;-4.3248;-274.019;274.053;-0.00126605;0.228763;-0.0112359
1184;678;-4.33808;-274.207;274.241;-0.00380967;0.231793;-0.0117227
1207;678;-4.50073;-274.197;274.234;-0.00502404;0.226765;-0.0164555
1230;678;-4.56986;-274.297;274.335;-0.00512259;0.229882;-0.0190845
1253;678;-4.73711;-274.311;274.352;-0.00357947;0.233672;-0.0238477
1276;678;-4.73499;-274.166;274.207;-0.00522979;0.218179;-0.0334393
1299;678;-4.97833;-274.346;274.391;-0.00600718;0.23422;-0.0430215
1322;678;-5.01346;-274.511;274.557;-0.00214786;0.239022;-0.0439012
1345;678;-5.07725;-274.32;274.367;-0.0050324;0.245296;-0.046338
1368;678;-5.24625;-274.256;274.306;-0.00868494;0.232884;-0.0563655
1391;678;-5.47852;-274.354;274.408;-0.0098469;0.238681;-0.0587486
1414;678;-5.70146;-274.258;274.317;-0.00583807;0.240889;-0.0643925
1437;678;-5.74824;-274.166;274.227;-0.00505744;0.236165;-0.0827524
1460;678;-5.93532;-274.497;274.561;-0.0124491;0.263821;-0.0893223
1483;678;-6.32463;-274.274;274.347;-0.0144222;0.276487;-0.094034
1506;678;-6.6038;-274.359;274.439;-0.0141558;0.295061;-0.103049
1529;678;-6.98114;-274.029;274.117;-0.024185;0.320384;-0.109395
1552;678;-7.7358;-273.644;273.754;-0.038828;0.354999;-0.113232
1575;678;-8.81895;-272.853;272.996;-0.0696338;0.396313;-0.103802
1598;678;-11.1485;-270.882;271.111;-0.107467;0.447376;0.0354482
1621;678;-15.9626;-260.55;261.038;-0.0865046;0.445357;0.170552
655;701;10.5248;-262.578;262.789;-0.109585;0.416124;0.0460943
678;701;7.58063;-265.868;265.976;-0.104424;0.416324;0.0730298
701;701;5.14706;-267.468;267.517;-0.0728906;0.368446;0.100223
724;701;4.02896;-268.248;268.278;-0.0407312;0.320081;0.10964
747;701;3.224;-268.39;268.409;-0.033998;0.308381;0.104941
770;701;2.43514;-268.709;268.72;-0.0333405;0.276232;0.0871215
793;701;1.65702;-269.17;269.175;-0.0267269;0.271562;0.085527
816;701;1.18677;-269.136;269.139;-0.0201578;0.265155;0.0815417
839;701;0.720174;-269.236;269.237;-0.0176419;0.249137;0.0758367
862;701;0.367662;-268.973;268.973;-0.0194863;0.256453;0.0707582
885;701;-0.185616;-269.021;269.021;-0.0192547;0.253284;0.0589057
908;701;-0.527532;-269.239;269.239;-0.0122589;0.242751;0.0524761
931;701;-0.753478;-269.224;269.225;-0.0154072;0.249658;0.0459139
954;701;-1.24193;-269.341;269.344;-0.0221385;0.250879;0.0434557
977;701;-1.78338;-269.23;269.236;-0.0186043;0.249172;0.0406945
1000;701;-2.10641;-269.112;269.12;-0.011351;0.247884;0.0366077
1023;701;-2.30896;-269.031;269.041;-0.0156056;0.260951;0.0319382
1046;701;-2.83018;-268.971;268.986;-0.0164955;0.248723;0.0207293
1069;701;-3.07461;-269.243;269.26;-0.0127634;0.254493;0.0145384
1092;701;-3.42186;-269.236;269.257;-0.0156044;0.249836;0.0132252
1115;701;-3.79811;-269.263;269.29;-0.0154221;0.246814;0.00451576
1138;701;-4.13704;-269.372;269.404;-0.0164173;0.240685;0.00157849
1161;701;-4.55961;-269.253;269.291;-0.0136986;0.252564;-0.00285503
1184;701;-4.77155;-269.385;269.427;-0.0139602;0.254618;-0.0120771
1207;701;-5.20688;-269.476;269.527;-0.0131996;0.251;-0.0158811
1230;701;-5.383;-269.52;269.574;-0.0153309;0.255307;-0.019934
1253;701;-5.91759;-269.475;269.54;-0.0188827;0.255364;-0.027433
1276;701;-6.26013;-269.643;269.716;-0.018134;0.251328;-0.0331964
1299;701;-6.75949;-269.532;269.616;-0.0170831;0.261452;-0.0368569
1322;701;-7.05279;-269.623;269.716;-0.0133;0.265217;-0.0398673
1345;701;-7.37585;-269.334;269.435;-0.0169994;0.262673;-0.0466706
1368;701;-7.84162;-269.531;269.645;-0.0178903;0.264003;-0.0584179
1391;701;-8.20673;-269.531;269.656;-0.0205086;0.26933;-0.059416
1414;701;-8.795;-269.432;269.575;-0.0262302;0.273873;-0.0667875
1437;701;-9.42958;-269.502;269.667;-0.0264761;0.274175;-0.0750643
1460;701;-10.0295;-269.366;269.553;-0.0292793;0.290357;-0.0760384
1483;701;-10.8;-268.964;269.18;-0.032796;0.299713;-0.083875
1506;701;-11.5675;-268.784;269.033;-0.0382135;0.323484;-0.08961
1529;701;-12.601;-268.108;268.404;-0.0497524;0.344813;-0.0894516
1552;701;-13.9443;-267.216;267.579;-0.0683905;0.377478;-0.0894715
1575;701;-15.9203;-265.889;266.365;-0.0987872;0.419541;-0.0719427
1598;701;-18.935;-263.195;263.875;-0.110767;0.456277;0.0621688
1621;701;-23.4914;-252.833;253.922;-0.0770079;0.334978;0.175532
655;724;16.9559;-255.504;256.066;-0.0947544;0.399348;0.046188
678;724;14.5154;-257.965;258.373;-0.0993199;0.434321;0.0570352
701;724;11.8895;-259.99;260.261;-0.0904985;0.412514;0.0718518
724;724;10.0034;-261.394;261.585;-0.0697673;0.377399;0.0851125
747;724;8.5148;-261.946;262.084;-0.058874;0.349158;0.084739
770;724;7.19348;-262.603;262.702;-0.051251;0.331171;0.0773143
793;724;6.07882;-263.078;263.148;-0.0434184;0.32805;0.0785058
816;724;5.14692;-263.194;263.244;-0.0393214;0.318963;0.0732822
839;724;4.23079;-263.52;263.554;-0.0353912;0.305476;0.0666926
862;724;3.48759;-263.553;263.576;-0.0292455;0.295761;0.067574
885;724;2.86432;-263.234;263.25;-0.0290065;0.293817;0.0591356
908;724;2.13332;-263.612;263.621;-0.0326207;0.289986;0.0484683
931;724;1.33733;-263.551;263.554;-0.027464;0.289718;0.0468723
954;724;0.852086;-263.544;263.545;-0.0270548;0.297512;0.0406338
977;724;0.0754362;-263.628;263.628;-0.0297063;0.291551;0.0364467
1000;724;-0.535393;-263.622;263.622;-0.022594;0.287463;0.0363557
1023;724;-0.976908;-263.327;263.329;-0.0236178;0.287887;0.0250733
1046;724;-1.63496;-263.59;263.595;-0.0273137;0.284019;0.0210528
1069;724;-2.25127;-263.486;263.496;-0.0257914;0.283709;0.0164394
1092;724;-2.83711;-263.533;263.548;-0.0264728;0.279161;0.00837791
1115;724;-3.48583;-263.638;263.661;-0.0279652;0.29279;0.0020704
1138;724;-4.14256;-263.752;263.784;-0.0233966;0.287361;0.00112093
1161;724;-4.575;-263.585;263.625;-0.0224326;0.282631;-0.00202721
1184;724;-5.18633;-263.702;263.753;-0.0265509;0.286484;-0.0121629
1207;724;-5.81371;-263.836;263.9;-0.0267571;0.287368;-0.0137003
1230;724;-6.43416;-263.79;263.869;-0.0287539;0.288413;-0.0211364
1253;724;-7.15598;-263.823;263.92;-0.0287274;0.284257;-0.0251773
1276;724;-7.77523;-263.86;263.974;-0.027806;0.289909;-0.027783
1299;724;-8.45356;-263.686;263.821;-0.0258103;0.286735;-0.0321921
1322;724;-8.97839;-263.742;263.895;-0.0237964;0.298008;-0.040034
1345;724;-9.56153;-263.685;263.859;-0.0319418;0.290371;-0.0436736
1368;724;-10.4721;-263.634;263.842;-0.0346838;0.295667;-0.049749
1391;724;-11.1858;-263.58;263.818;-0.0337186;0.306116;-0.0553129
1414;724;-12.0509;-263.383;263.659;-0.0371447;0.316317;-0.0621505
1437;724;-12.9279;-263.379;263.696;-0.0380681;0.326048;-0.0698325
1460;724;-13.8371;-263.205;263.569;-0.0451966;0.330522;-0.067264
1483;724;-15.0605;-262.758;263.19;-0.0520543;0.329495;-0.0675706
1506;724;-16.3107;-262.129;262.636;-0.0566763;0.350304;-0.070108
1529;724;-17.7735;-261.217;261.821;-0.0700715;0.37086;-0.0682545
1552;724;-19.7141;-259.895;260.642;-0.0893773;0.397892;-0.0597732
1575;724;-22.2171;-257.927;258.882;-0.109401;0.432474;-0.035269
1598;724;-25.3679;-254.876;256.135;-0.10544;0.447731;0.0326752
1621;724;-28.4716;-248.437;250.063;-0.0866532;0.312419;0.0927974
655;747;22.5224;-248.063;249.083;-0.090201;0.396431;0.0364488
678;747;20.2272;-250.272;251.088;-0.0982455;0.410422;0.0357276
701;747;17.5095;-252.567;253.173;-0.0988377;0.39921;0.0413586
724;747;15.2282;-254.351;254.806;-0.087904;0.38881;0.0578149
747;747;13.1827;-255.276;255.616;-0.0776624;0.360605;0.0641617
770;747;11.4692;-256.092;256.349;-0.0663408;0.357031;0.0654415
793;747;10.0031;-256.564;256.759;-0.0563458;0.346832;0.0675193
816;747;8.79472;-256.759;256.909;-0.051691;0.333429;0.0633356
839;747;7.55497;-257.253;257.364;-0.0505344;0.330168;0.060457
862;747;6.40539;-257.257;257.336;-0.0437465;0.319265;0.0588116
885;747;5.49649;-257.339;257.398;-0.0406397;0.307874;0.0496164
908;747;4.49471;-257.637;257.676;-0.0404923;0.313637;0.046255
931;747;3.59389;-257.577;257.602;-0.0381923;0.30828;0.0482438
954;747;2.70222;-257.379;257.394;-0.0387535;0.307497;0.0371602
977;747;1.77513;-257.461;257.467;-0.0377697;0.306682;0.0315826
1000;747;0.930617;-257.464;257.466;-0.0375584;0.305882;0.0302384
1023;747;0.0135324;-257.334;257.334;-0.0334192;0.303669;0.0233084
1046;747;-0.633279;-257.411;257.412;-0.0343393;0.301379;0.0144122
1069;747;-1.59545;-257.671;257.676;-0.0383635;0.302133;0.00686748
1092;747;-2.43511;-257.821;257.832;-0.0367156;0.294091;0.0131903
1115;747;-3.31779;-257.342;257.363;-0.0355242;0.299964;0.00676988
1138;747;-4.09967;-257.648;257.68;-0.0319806;0.303698;-0.00256747
1161;747;-4.81467;-257.702;257.747;-0.0320418;0.299465;-0.00693888
1184;747;-5.59802;-257.699;257.759;-0.0336154;0.300759;-0.0101764
1207;747;-6.38792;-257.764;257.843;-0.0384611;0.30061;-0.0150226
1230;747;-7.40273;-257.792;257.899;-0.0389028;0.300375;-0.0202658
1253;747;-8.21393;-257.91;258.041;-0.0355423;0.300265;-0.0231992
1276;747;-9.06792;-257.894;258.053;-0.0370674;0.304405;-0.0268393
1299;747;-9.95186;-257.919;258.111;-0.0374971;0.299261;-0.0281009
1322;747;-10.8272;-257.633;257.86;-0.0366078;0.31109;-0.0359847
1345;747;-11.6686;-257.659;257.923;-0.0403646;0.312041;-0.0457279
1368;747;-12.7231;-257.709;258.022;-0.0453574;0.31234;-0.0424066
1391;747;-13.8054;-257.392;257.762;-0.0482148;0.31994;-0.0420146
1414;747;-15.0032;-256.984;257.422;-0.0536982;0.328345;-0.0491109
1437;747;-16.35;-256.783;257.303;-0.0496994;0.340142;-0.0587426
1460;747;-17.3515;-256.534;257.12;-0.0522139;0.346409;-0.0652519
1483;747;-18.8211;-256.26;256.95;-0.0665142;0.352252;-0.0595483
1506;747;-20.5335;-255.471;256.294;-0.0762581;0.363949;-0.0498408
1529;747;-22.5234;-254.216;255.212;-0.0871058;0.385877;-0.0433728
1552;747;-24.8347;-252.542;253.76;-0.094569;0.40516;-0.0342856
1575;747;-27.3054;-250.11;251.596;-0.10483;0.403805;-0.00960564
1598;747;-30.3316;-246.898;248.754;-0.0840608;0.386987;0.0455719
1621;747;-32.3791;-240.875;243.042;-0.0507728;0.287139;0.0780741
655;770;27.1604;-240.762;242.289;-0.088505;0.384799;0.0275302
678;770;24.9287;-242.773;244.05;-0.0972546;0.391018;0.019495
701;770;22.209;-245.171;246.175;-0.101158;0.399906;0.0251437
724;770;19.8097;-246.852;247.646;-0.0967577;0.402753;0.0414784
747;770;17.4038;-248.255;248.864;-0.0891192;0.376541;0.0496011
770;770;15.4564;-248.949;249.428;-0.0790299;0.370638;0.0539626
793;770;13.5879;-249.686;250.056;-0.0672256;0.365554;0.0525727
816;770;12.2333;-250.229;250.528;-0.0591755;0.356747;0.054786
839;770;10.7703;-250.609;250.84;-0.0622771;0.349575;0.0515188
862;770;9.26723;-250.955;251.126;-0.0557383;0.336735;0.0510434
885;770;8.1288;-251;251.132;-0.0503884;0.325191;0.0487403
908;770;6.88749;-251.125;251.22;-0.0531143;0.326263;0.0435061
931;770;5.6164;-251.221;251.284;-0.0555087;0.324961;0.0392215
954;770;4.25895;-251.185;251.221;-0.0509683;0.315276;0.0332103
977;770;3.20881;-251.284;251.304;-0.0439676;0.31339;0.0305693
1000;770;2.18979;-251.286;251.295;-0.0432424;0.313906;0.0314427
1023;770;1.17405;-251.048;251.05;-0.0427096;0.308957;0.0217604
1046;770;0.181194;-251.382;251.382;-0.0472533;0.311985;0.0130865
1069;770;-1.05394;-251.235;251.237;-0.0464496;0.314086;0.0104241
1092;770;-2.00795;-251.568;251.576;-0.0427945;0.321359;0.00517737
1115;770;-3.06706;-251.455;251.474;-0.0405781;0.304881;0.00648616
1138;770;-3.91424;-251.432;251.463;-0.0446332;0.313617;0.00233031
1161;770;-5.16818;-251.422;251.475;-0.0458768;0.320435;-0.00626419
1184;770;-6.07538;-251.495;251.568;-0.0417001;0.316628;-0.0138172
1207;770;-7.1287;-251.643;251.744;-0.0447576;0.308334;-0.0155518
1230;770;-8.18266;-251.617;251.75;-0.0447978;0.317837;-0.0184376
1253;770;-9.23776;-251.665;251.834;-0.0455983;0.320822;-0.0212708
1276;770;-10.3303;-251.57;251.782;-0.0476463;0.32093;-0.0235383
1299;770;-11.4844;-251.606;251.868;-0.0514084;0.322082;-0.0256602
1322;770;-12.7602;-251.277;251.601;-0.0500411;0.317833;-0.031888
1345;770;-13.8487;-251.22;251.602;-0.0458178;0.333318;-0.0408225
1368;770;-14.9186;-251.17;251.613;-0.0503062;0.341447;-0.040348
1391;770;-16.2253;-250.89;251.414;-0.0577035;0.334051;-0.0396092
1414;770;-17.6605;-250.442;251.064;-0.0631107;0.341167;-0.0430818
1437;770;-19.2338;-250.086;250.824;-0.0677344;0.352994;-0.0473827
1460;770;-20.8948;-249.773;250.645;-0.0667977;0.355407;-0.0532588
1483;770;-22.4267;-249.156;250.163;-0.0685488;0.372522;-0.046207
1506;770;-24.194;-248.178;249.355;-0.0817416;0.385199;-0.0370976
1529;770;-26.432;-246.603;248.016;-0.102557;0.393679;-0.0242384
1552;770;-29.3253;-244.754;246.504;-0.105288;0.39198;-0.0208226
1575;770;-31.7368;-242.819;244.884;-0.0981642;0.376434;-0.0114352
1598;770;-34.3321;-240.267;242.708;-0.100725;0.353983;0.00541994
1621;770;-36.9955;-237.353;240.219;-0.101067;0.212869;-0.000187086
655;793;31.1923;-233.488;235.562;-0.0961795;0.379883;0.0140894
678;793;28.7677;-235.462;237.212;-0.0987208;0.385007;0.0139206
701;793;26.2087;-237.471;238.913;-0.0936671;0.39606;0.0196753
724;793;24.069;-239.176;240.384;-0.0989683;0.397856;0.0241221
747;793;21.2618;-240.908;241.844;-0.103839;0.387297;0.0309122
770;793;18.9273;-241.852;242.591;-0.0877311;0.370912;0.0446075
793;793;17.0033;-242.448;243.043;-0.0726234;0.363807;0.0518212
816;793;15.4424;-242.912;243.403;-0.0703785;0.363617;0.044074
839;793;13.6276;-243.599;243.98;-0.0733162;0.357268;0.0397619
862;793;11.9221;-244.006;244.297;-0.0664115;0.357719;0.0402198
885;793;10.4554;-244.453;244.676;-0.0608226;0.338468;0.037296
908;793;9.02837;-244.677;244.844;-0.0621344;0.330698;0.0398441
931;793;7.50208;-244.62;244.735;-0.063451;0.33773;0.0361641
954;793;6.0106;-244.734;244.808;-0.0558859;0.336124;0.0293168
977;793;4.85444;-244.871;244.919;-0.0501563;0.322645;0.0298003
1000;793;3.64233;-244.837;244.864;-0.0553226;0.325092;0.0268932
1023;793;2.23502;-244.866;244.876;-0.0581848;0.313203;0.0220433
1046;793;0.883061;-244.811;244.812;-0.054408;0.318781;0.0140094
1069;793;-0.339983;-244.989;244.989;-0.0533924;0.322405;0.0132782
1092;793;-1.64235;-244.869;244.874;-0.0535892;0.329956;0.00972725
1115;793;-2.87493;-244.98;244.997;-0.0482795;0.322722;0.00460077
1138;793;-3.91968;-244.969;245;-0.0520367;0.331259;0.00129459
1161;793;-5.33483;-244.78;244.838;-0.0571953;0.328783;-0.00140321
1184;793;-6.63057;-244.92;245.01;-0.0505393;0.328751;-0.0176009
1207;793;-7.72454;-245.291;245.412;-0.05329;0.333407;-0.0148772
1230;793;-9.15101;-244.987;245.158;-0.0550189;0.341286;-0.0153293
1253;793;-10.3301;-245.01;245.228;-0.0481979;0.337661;-0.0208421
1276;793;-11.4243;-244.999;245.265;-0.0530915;0.335249;-0.0221496
1299;793;-12.8408;-245.006;245.342;-0.0633782;0.337169;-0.0281352
1322;793;-14.4385;-244.913;245.338;-0.0612214;0.328445;-0.0254311
1345;793;-15.753;-244.414;244.921;-0.055824;0.339606;-0.0260905
1368;793;-17.0884;-244.194;244.791;-0.0615509;0.34878;-0.0382845
1391;793;-18.6779;-244.181;244.895;-0.0683969;0.349627;-0.0372373
1414;793;-20.355;-243.56;244.409;-0.0687427;0.34905;-0.0329694
1437;793;-21.9742;-242.965;243.956;-0.0742589;0.358484;-0.0413335
1460;793;-23.9163;-242.726;243.902;-0.0765461;0.374362;-0.0395558
1483;793;-25.6555;-241.88;243.236;-0.0831853;0.384099;-0.0289781
1506;793;-27.9648;-240.718;242.336;-0.091171;0.391983;-0.026487
1529;793;-30.1471;-239.192;241.085;-0.0947087;0.388335;-0.0211061
1552;793;-32.6672;-237.604;239.839;-0.0989377;0.367556;-0.00975154
1575;793;-35.0964;-235.709;238.307;-0.100309;0.367791;0.0028777
1598;793;-37.7713;-233.243;236.281;-0.102155;0.393731;-0.0120829
1621;793;-40.1889;-232.507;235.955;-0.0990756;0.408393;-0.0340232
655;816;34.4207;-226.174;228.778;-0.0861455;0.345594;0.00956775
678;816;32.2646;-228.015;230.287;-0.0933725;0.358829;0.00710805
701;816;29.7223;-230.05;231.963;-0.0966402;0.364052;0.00880494
724;816;27.4177;-231.682;233.298;-0.102695;0.36298;0.00933216
747;816;24.5902;-233.399;234.691;-0.104879;0.362038;0.0194291
770;816;22.2043;-234.615;235.663;-0.0888454;0.368186;0.0287338
793;816;20.2459;-235.592;236.46;-0.0820702;0.367422;0.0335229
816;816;18.2347;-236.072;236.776;-0.0823314;0.357363;0.0363122
839;816;16.2756;-236.628;237.187;-0.0789623;0.350185;0.0386568
862;816;14.4378;-236.929;237.368;-0.0741751;0.345924;0.0322137
885;816;12.7153;-237.608;237.948;-0.0710019;0.345055;0.0268137
908;816;11.0338;-237.979;238.234;-0.0723833;0.34565;0.0361211
931;816;9.25522;-237.79;237.97;-0.0745481;0.347952;0.0396422
954;816;7.46578;-237.786;237.904;-0.0633502;0.342003;0.0239047
977;816;6.2387;-238.358;238.44;-0.0561036;0.331875;0.0197722
1000;816;4.80574;-238.252;238.301;-0.0619291;0.336375;0.0216325
1023;816;3.29578;-238.422;238.445;-0.0649442;0.332168;0.015937
1046;816;1.71349;-238.537;238.543;-0.0626498;0.323463;0.0196256
1069;816;0.317152;-238.256;238.256;-0.0587201;0.33616;0.0140198
1092;816;-1.07257;-238.31;238.312;-0.059085;0.330024;0.00645296
1115;816;-2.48662;-238.452;238.464;-0.0628463;0.331463;0.00850836
1138;816;-4.06096;-238.12;238.155;-0.0607415;0.334119;0.00194955
1161;816;-5.37191;-238.199;238.259;-0.063681;0.331908;-0.00719112
1184;816;-7.09031;-238.281;238.387;-0.0653839;0.337552;-0.00837188
1207;816;-8.48497;-238.27;238.421;-0.0625241;0.346766;-0.00675943
1230;816;-10.0635;-237.978;238.191;-0.0580898;0.340243;-0.0100183
1253;816;-11.2397;-238.159;238.424;-0.051377;0.340267;-0.0197359
1276;816;-12.4913;-238.155;238.483;-0.0657998;0.346858;-0.0247191
1299;816;-14.3732;-238.154;238.587;-0.0747685;0.34631;-0.0283673
1322;816;-16.0698;-238.158;238.7;-0.0632192;0.344704;-0.0223183
1345;816;-17.3818;-237.716;238.351;-0.0615954;0.347002;-0.0213757
1368;816;-19.0034;-237.376;238.136;-0.0714593;0.344743;-0.0293551
1391;816;-20.8;-237.101;238.012;-0.0756227;0.362584;-0.0327055
1414;816;-22.6299;-236.705;237.784;-0.0776435;0.354774;-0.0304728
1437;816;-24.5354;-236.044;237.316;-0.0781316;0.358841;-0.0272817
1460;816;-26.4036;-235.193;236.67;-0.0770581;0.372873;-0.0232218
1483;816;-28.2657;-234.267;235.966;-0.0909282;0.383689;-0.0179639
1506;816;-30.8486;-233.1;235.132;-0.0997136;0.382225;-0.0103105
1529;816;-33.1898;-231.662;234.028;-0.093329;0.370128;-0.0149969
1552;816;-35.4467;-230.471;233.181;-0.0942052;0.364277;-0.00829068
1575;816;-37.8679;-228.528;231.645;-0.0944303;0.369365;0.0238837
