x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;0.340663;-50.4925;50.4937;-0.0241374;0.0770141;0.0224179
678;678;-0.232306;-51.1932;51.1937;-0.016458;0.0632373;0.0271301
701;678;-0.430612;-51.3366;51.3384;-0.00645297;0.046703;0.0269269
724;678;-0.530659;-51.4179;51.4207;-0.0031717;0.0423937;0.0244581
747;678;-0.577064;-51.5081;51.5114;-0.00125951;0.039307;0.0212627
770;678;-0.588853;-51.5599;51.5632;-0.00111748;0.0424022;0.0203745
793;678;-0.628554;-51.5811;51.5849;-0.000352387;0.0377067;0.0173276
816;678;-0.605079;-51.5953;51.5989;-0.000742484;0.0383197;0.0152885
839;678;-0.662722;-51.589;51.5932;-0.00165832;0.0371368;0.0149824
862;678;-0.68143;-51.6151;51.6196;-0.00163603;0.0395332;0.0139774
885;678;-0.73805;-51.5599;51.5652;-0.000785675;0.033198;0.0125613
908;678;-0.717587;-51.6021;51.6071;-0.000107115;0.0295947;0.00949758
931;678;-0.74301;-51.6139;51.6192;-0.000531055;0.0335207;0.00950778
954;678;-0.742073;-51.6706;51.6759;-0.0001874;0.036216;0.00829567
977;678;-0.751632;-51.6244;51.6298;-0.00357716;0.0300594;0.00694998
1000;678;-0.90696;-51.6086;51.6166;-0.00165007;0.0310679;0.00773635
1023;678;-0.827645;-51.6899;51.6966;0.000492448;0.0350347;0.00437122
1046;678;-0.884316;-51.6264;51.6339;-0.000789622;0.0348315;0.00285599
1069;678;-0.864041;-51.7638;51.771;-0.000165079;0.0375648;0.00126417
1092;678;-0.892115;-51.7634;51.7711;-0.00087437;0.0403471;0.00281992
1115;678;-0.90434;-51.6892;51.6971;-0.00248757;0.0344527;0.00105058
1138;678;-1.00679;-51.6661;51.6759;-0.0022073;0.0326988;0.000722
1161;678;-1.00602;-51.7392;51.749;0.00070269;0.0334365;-0.00231656
1184;678;-0.974931;-51.8708;51.8799;9.46285e-05;0.0396223;-0.00184655
1207;678;-1.00167;-51.7525;51.7622;-0.000953428;0.0330136;-0.00350511
1230;678;-1.01893;-51.7674;51.7775;-0.000834701;0.0363318;-0.00227447
1253;678;-1.04017;-51.6592;51.6696;-0.000213072;0.0307227;-0.00469152
1276;678;-1.02884;-51.6681;51.6783;-0.00118193;0.0296348;-0.00961321
1299;678;-1.09461;-51.7147;51.7263;-0.0017472;0.0342132;-0.00954356
1322;678;-1.10933;-51.7398;51.7517;-0.000500133;0.0335207;-0.00969481
1345;678;-1.11764;-51.6737;51.6857;-0.00142196;0.0378349;-0.00995454
1368;678;-1.17494;-51.6215;51.6349;-0.00113785;0.0319212;-0.011354
1391;678;-1.17001;-51.6571;51.6704;-0.00136856;0.0341247;-0.0148732
1414;678;-1.2383;-51.8026;51.8174;-0.00153108;0.0434139;-0.013849
1437;678;-1.2405;-51.6681;51.683;-0.00123839;0.0352808;-0.0167916
1460;678;-1.2953;-51.7844;51.8006;-0.00263279;0.0444405;-0.0184168
1483;678;-1.36176;-51.6741;51.6921;-0.00297461;0.0477866;-0.0196493
1506;678;-1.43239;-51.718;51.7378;-0.00207176;0.047787;-0.0207462
1529;678;-1.45721;-51.6129;51.6335;-0.00536699;0.0541195;-0.0206978
1552;678;-1.68149;-51.3403;51.3678;-0.00864011;0.0545555;-0.0217619
1575;678;-1.85807;-51.2208;51.2545;-0.0142821;0.064973;-0.024989
1598;678;-2.34696;-50.7587;50.8129;-0.0343061;0.0833662;-0.0150034
1621;678;-3.50343;-49.3547;49.4789;-0.047154;0.0879331;0.0011156
655;701;2.16805;-48.8523;48.9003;-0.0280597;0.0763491;0.0123387
678;701;1.49138;-49.8429;49.8652;-0.0259503;0.0698716;0.0174009
701;701;0.934205;-50.3251;50.3338;-0.0172225;0.05906;0.0225529
724;701;0.687521;-50.4937;50.4984;-0.00988751;0.0520928;0.0232545
747;701;0.47599;-50.6444;50.6466;-0.00649801;0.0493008;0.0226041
770;701;0.387448;-50.6244;50.6259;-0.00625674;0.0464315;0.0205911
793;701;0.187166;-50.7436;50.7439;-0.0061656;0.0434612;0.0177254
816;701;0.102802;-50.7407;50.7408;-0.00323977;0.0421799;0.016196
839;701;0.0378916;-50.7604;50.7605;-0.00337144;0.0389343;0.0154616
862;701;-0.052547;-50.7314;50.7315;-0.00443335;0.0378603;0.0127224
885;701;-0.16653;-50.8155;50.8158;-0.0043357;0.0393189;0.0112562
908;701;-0.252879;-50.9357;50.9364;-0.0022464;0.0365135;0.010925
931;701;-0.270002;-50.8601;50.8608;-0.00221538;0.0376904;0.0105913
954;701;-0.35497;-50.8554;50.8566;-0.00418126;0.039644;0.00786894
977;701;-0.462822;-50.9448;50.9469;-0.00350784;0.0366176;0.00622993
1000;701;-0.516645;-50.908;50.9106;-0.0033562;0.0345455;0.00797782
1023;701;-0.61749;-50.8987;50.9025;-0.00429344;0.0381579;0.0059145
1046;701;-0.71462;-50.8393;50.8443;-0.00254732;0.034676;0.00435686
1069;701;-0.73482;-50.9158;50.9211;-0.00187774;0.0396587;0.00231869
1092;701;-0.80108;-50.8536;50.8599;-0.00372084;0.0388871;0.00140779
1115;701;-0.906298;-50.91;50.9181;-0.00317968;0.0363551;-0.000139456
1138;701;-0.947636;-50.926;50.9349;-0.00218339;0.0351104;-2.58607e-05
1161;701;-1.0069;-50.9826;50.9926;-0.00228628;0.0373828;-0.00162529
1184;701;-1.05295;-50.9769;50.9878;-0.00454486;0.0404444;-0.0022308
1207;701;-1.21645;-51.0063;51.0208;-0.002585;0.0384757;-0.003517
1230;701;-1.17203;-50.9469;50.9604;-0.00197071;0.0393214;-0.0038059
1253;701;-1.30721;-50.9646;50.9813;-0.00587207;0.0358704;-0.00721799
1276;701;-1.44297;-50.9999;51.0203;-0.00412303;0.0363671;-0.00820735
1299;701;-1.49727;-50.9442;50.9662;-0.00290318;0.0387506;-0.00785139
1322;701;-1.57671;-50.9859;51.0103;-0.00304262;0.0392282;-0.00772147
1345;701;-1.63759;-50.825;50.8514;-0.00281276;0.0394569;-0.00932105
1368;701;-1.70636;-50.9047;50.9332;-0.00268727;0.03902;-0.0122291
1391;701;-1.76143;-50.8926;50.923;-0.00356266;0.0406954;-0.0128521
1414;701;-1.87059;-50.8332;50.8676;-0.00567746;0.0453734;-0.0148864
1437;701;-2.02334;-50.8834;50.9236;-0.00587331;0.0427441;-0.0167462
1460;701;-2.14157;-50.7989;50.844;-0.00604746;0.0478179;-0.0141185
1483;701;-2.30313;-50.6185;50.6709;-0.00604698;0.0497209;-0.0183992
1506;701;-2.42078;-50.6643;50.7221;-0.0067305;0.0537655;-0.0199343
1529;701;-2.61418;-50.4278;50.4955;-0.0102869;0.0572336;-0.0186828
1552;701;-2.89935;-50.1486;50.2323;-0.0155121;0.0595977;-0.0197082
1575;701;-3.33748;-49.8169;49.9285;-0.0255491;0.0683691;-0.016882
1598;701;-4.10533;-48.9775;49.1492;-0.0352123;0.0788907;-0.00554658
1621;701;-5.04937;-47.4621;47.7299;-0.0380326;0.0794102;0.00766801
655;724;3.69691;-47.2193;47.3638;-0.0278964;0.0698095;0.00517891
678;724;3.02489;-48.1923;48.2871;-0.0276376;0.0733975;0.0109404
701;724;2.38037;-48.7769;48.8349;-0.0224826;0.0711769;0.0179388
724;724;1.96869;-49.1457;49.1851;-0.0155923;0.0633228;0.0204274
747;724;1.65388;-49.3452;49.3729;-0.0117873;0.0588259;0.0191317
770;724;1.42175;-49.5135;49.5339;-0.011208;0.0524329;0.0170151
793;724;1.13432;-49.656;49.6689;-0.0111088;0.0503106;0.0165851
816;724;0.907411;-49.7182;49.7265;-0.00820559;0.0488925;0.0146646
839;724;0.754882;-49.8526;49.8583;-0.00769568;0.046191;0.0124922
862;724;0.551585;-49.9213;49.9243;-0.00519904;0.0435172;0.0136604
885;724;0.515073;-49.8019;49.8045;-0.00467316;0.0446047;0.0119047
908;724;0.336096;-49.9637;49.9648;-0.00790094;0.0457277;0.0105101
931;724;0.15003;-49.92;49.9202;-0.00569527;0.0431618;0.0102545
954;724;0.0733015;-49.8887;49.8888;-0.00588924;0.0439815;0.00779947
977;724;-0.121709;-49.9739;49.974;-0.0063142;0.0456081;0.00556859
1000;724;-0.218363;-50.051;50.0515;-0.0050097;0.0443888;0.0064033
1023;724;-0.352736;-49.9693;49.9706;-0.00534199;0.044194;0.00505232
1046;724;-0.464755;-50.0598;50.062;-0.00612751;0.0424886;0.00490976
1069;724;-0.63547;-49.9748;49.9789;-0.00657311;0.0427711;0.00326912
1092;724;-0.768147;-50.0082;50.0141;-0.00447692;0.040144;0.000551636
1115;724;-0.841927;-50.0463;50.0533;-0.00359509;0.0432954;2.30153e-05
1138;724;-0.933874;-50.0785;50.0872;-0.00565941;0.0422811;-0.000407569
1161;724;-1.103;-50.0507;50.0629;-0.00482461;0.0436513;-0.00116488
1184;724;-1.15635;-50.0468;50.0602;-0.00551242;0.0437855;-0.00185841
1207;724;-1.35729;-50.0168;50.0352;-0.00556736;0.0452658;-0.00198257
1230;724;-1.4132;-49.9945;50.0145;-0.00640753;0.0439084;-0.00629981
1253;724;-1.65299;-50.0417;50.0689;-0.00855054;0.0435705;-0.0058287
1276;724;-1.80824;-50.0309;50.0636;-0.00391786;0.0441295;-0.00553316
1299;724;-1.83362;-49.9711;50.0048;-0.0029908;0.0434224;-0.00674676
1322;724;-1.94605;-49.9767;50.0146;-0.00495607;0.0470285;-0.0073513
1345;724;-2.06222;-49.9024;49.945;-0.00620984;0.0438997;-0.00835567
1368;724;-2.23272;-49.872;49.922;-0.00798684;0.045827;-0.00997486
1391;724;-2.43114;-49.8384;49.8976;-0.00849697;0.0474291;-0.0117779
1414;724;-2.62534;-49.7808;49.85;-0.00855117;0.0489962;-0.0138131
1437;724;-2.82624;-49.7685;49.8486;-0.00553719;0.0520571;-0.0147897
1460;724;-2.88092;-49.6611;49.7446;-0.00821729;0.052907;-0.0128341
1483;724;-3.20674;-49.4765;49.5803;-0.0129319;0.0511598;-0.0145943
1506;724;-3.48074;-49.3513;49.4739;-0.0115705;0.0585398;-0.0169432
1529;724;-3.74361;-49.1053;49.2478;-0.014984;0.0591236;-0.0161675
1552;724;-4.17937;-48.7401;48.9189;-0.0211097;0.0649273;-0.015956
1575;724;-4.73305;-48.2609;48.4925;-0.0279195;0.0724736;-0.0106026
1598;724;-5.50332;-47.3633;47.682;-0.0293391;0.0754128;0.00123265
1621;724;-6.16512;-45.908;46.3201;-0.0263578;0.0683619;0.0149105
655;747;4.7956;-45.8163;46.0665;-0.0231089;0.0604982;0.00257727
678;747;4.24199;-46.6591;46.8515;-0.0238062;0.0697068;0.00744855
701;747;3.66471;-47.2358;47.3777;-0.0219293;0.0673257;0.0120243
724;747;3.20911;-47.7328;47.8406;-0.0216455;0.0659811;0.0137859
747;747;2.65041;-48.0623;48.1353;-0.019472;0.0601187;0.0135579
770;747;2.30081;-48.3105;48.3652;-0.0151192;0.0580248;0.0136805
793;747;1.94731;-48.5169;48.5559;-0.0135856;0.0542157;0.0144251
816;747;1.67082;-48.5696;48.5984;-0.0116059;0.0536236;0.0144868
839;747;1.40993;-48.7022;48.7226;-0.0110829;0.0519234;0.0115779
862;747;1.15763;-48.7867;48.8004;-0.00933523;0.0510173;0.0113209
885;747;0.978326;-48.8211;48.8309;-0.00674702;0.046654;0.00973951
908;747;0.846097;-48.8908;48.8982;-0.00818238;0.0468992;0.00877007
931;747;0.600269;-48.9237;48.9273;-0.00914695;0.0472889;0.00933318
954;747;0.423394;-48.8812;48.883;-0.00815998;0.0453001;0.00764945
977;747;0.223358;-48.8975;48.898;-0.00763842;0.0467003;0.00623796
1000;747;0.0706636;-48.9131;48.9132;-0.00788787;0.0491049;0.00543072
1023;747;-0.140928;-48.9112;48.9114;-0.00704021;0.0475097;0.00430719
1046;747;-0.254336;-48.9269;48.9276;-0.00747594;0.0488913;0.00275463
1069;747;-0.486183;-48.9893;48.9918;-0.00911133;0.0482599;0.00126473
1092;747;-0.675532;-49.0428;49.0474;-0.00746043;0.0470812;0.00250278
1115;747;-0.830662;-48.9598;48.9669;-0.00661179;0.0491746;0.000952904
1138;747;-0.980692;-49.0206;49.0304;-0.00686947;0.0476743;-0.000867829
