x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;1.25329;-200.742;200.746;-0.0771474;0.32912;0.0764161
678;678;-0.697115;-202.814;202.815;-0.0550853;0.284036;0.0941194
701;678;-1.43055;-203.309;203.314;-0.021352;0.225926;0.10094
724;678;-1.69297;-203.329;203.336;-0.0109009;0.18918;0.0928642
747;678;-1.93539;-203.55;203.559;-0.00645815;0.189157;0.0866955
770;678;-1.99115;-203.445;203.454;-0.00740957;0.167125;0.0757708
793;678;-2.27757;-203.627;203.64;-0.00622302;0.157989;0.0674231
816;678;-2.27875;-203.645;203.658;-0.00218416;0.157136;0.0642599
839;678;-2.37827;-203.524;203.538;-0.00522496;0.145508;0.0555899
862;678;-2.5202;-203.852;203.868;-0.00385483;0.168995;0.0535199
885;678;-2.55603;-203.617;203.633;-0.000628238;0.153418;0.0495417
908;678;-2.54968;-203.622;203.638;-0.000680606;0.141047;0.0381067
931;678;-2.58782;-203.825;203.841;-0.00342253;0.151168;0.0345716
954;678;-2.70812;-203.882;203.9;-0.00607524;0.148732;0.031652
977;678;-2.86819;-203.895;203.916;-0.00800195;0.151986;0.026486
1000;678;-3.0777;-203.892;203.915;-0.00667276;0.155154;0.0241147
1023;678;-3.17629;-204;204.025;-0.0025586;0.164821;0.0247501
1046;678;-3.19554;-203.881;203.906;-0.00183154;0.161388;0.0154545
1069;678;-3.26063;-204.036;204.062;-0.00351004;0.157149;0.0126068
1092;678;-3.3575;-204.02;204.047;-0.00232977;0.15485;0.0112182
1115;678;-3.36796;-203.981;204.009;-0.00480218;0.153367;0.00604458
1138;678;-3.57924;-203.851;203.883;-0.00462979;0.143423;0.00296274
1161;678;-3.58146;-204.041;204.072;0.000640511;0.15675;-0.00793128
1184;678;-3.55087;-204.166;204.197;-0.00233368;0.157522;-0.00765236
1207;678;-3.68903;-204.133;204.166;-0.00452568;0.152243;-0.0121646
1230;678;-3.75954;-204.211;204.245;-0.0041538;0.156764;-0.0154676
1253;678;-3.88055;-204.198;204.235;-0.00313309;0.158127;-0.0178297
1276;678;-3.90412;-204.065;204.102;-0.00511149;0.147436;-0.0257064
1299;678;-4.1163;-204.245;204.286;-0.00429558;0.16063;-0.0324521
1322;678;-4.103;-204.344;204.385;-0.000139904;0.161843;-0.032714
1345;678;-4.12278;-204.188;204.229;-0.00252668;0.165536;-0.0352024
1368;678;-4.21991;-204.121;204.165;-0.00576261;0.155258;-0.0433169
1391;678;-4.38864;-204.221;204.269;-0.00781043;0.162337;-0.0463988
1414;678;-4.58067;-204.196;204.247;-0.00277823;0.165252;-0.0501533
1437;678;-4.51665;-204.161;204.211;-0.0040928;0.162252;-0.0633909
1460;678;-4.76956;-204.341;204.396;-0.0111426;0.180991;-0.0656818
1483;678;-5.03212;-204.119;204.181;-0.0113604;0.189882;-0.0714421
1506;678;-5.29538;-204.191;204.26;-0.0122234;0.203178;-0.0785728
1529;678;-5.5982;-203.946;204.023;-0.0189686;0.223264;-0.0824269
1552;678;-6.1804;-203.588;203.682;-0.0278144;0.248088;-0.0870051
1575;678;-6.90631;-202.984;203.102;-0.0528843;0.285283;-0.0861923
1598;678;-8.73745;-201.374;201.563;-0.0878879;0.330875;0.0110639
1621;678;-12.2463;-193.454;193.842;-0.0816383;0.398511;0.111428
655;701;7.93417;-194.888;195.049;-0.0901546;0.308572;0.0393548
678;701;5.56656;-197.702;197.781;-0.0851347;0.304289;0.0593308
701;701;3.627;-199.061;199.094;-0.0580667;0.264669;0.0795915
724;701;2.76707;-199.697;199.716;-0.0315202;0.228074;0.0859272
747;701;2.14635;-199.858;199.869;-0.0257468;0.216813;0.0809441
770;701;1.5651;-200.116;200.123;-0.0254099;0.196071;0.068643
793;701;0.958447;-200.442;200.444;-0.0202104;0.188845;0.0670218
816;701;0.624681;-200.438;200.439;-0.0139978;0.185063;0.0632097
839;701;0.309891;-200.529;200.53;-0.0133843;0.173106;0.0591489
862;701;0.0047735;-200.368;200.368;-0.0154544;0.178728;0.0545717
885;701;-0.406746;-200.412;200.412;-0.0147092;0.177805;0.0451226
908;701;-0.677761;-200.647;200.648;-0.00944324;0.168263;0.0397318
931;701;-0.843756;-200.635;200.637;-0.011349;0.174213;0.0351874
954;701;-1.20288;-200.727;200.73;-0.0170343;0.174873;0.0327111
977;701;-1.63413;-200.66;200.667;-0.0150507;0.173836;0.030356
1000;701;-1.90071;-200.591;200.6;-0.00880286;0.171808;0.0281167
1023;701;-2.04113;-200.503;200.513;-0.0121369;0.179338;0.0251843
1046;701;-2.46269;-200.439;200.454;-0.0120469;0.171259;0.0160193
1069;701;-2.599;-200.676;200.693;-0.00883504;0.176189;0.0105627
1092;701;-2.87168;-200.703;200.723;-0.0126641;0.173793;0.00978679
1115;701;-3.18529;-200.69;200.715;-0.0115991;0.170899;0.00401583
1138;701;-3.4084;-200.761;200.79;-0.0125417;0.165466;0.00222028
1161;701;-3.76587;-200.681;200.717;-0.00956546;0.174267;-0.00216119
1184;701;-3.85055;-200.792;200.829;-0.00993416;0.175905;-0.00943439
