x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;0.438501;-45.1123;45.1145;-0.0212823;0.0680218;0.0187497
678;678;-0.0664415;-45.7874;45.7874;-0.0156435;0.0586495;0.0234768
701;678;-0.293536;-45.8922;45.8932;-0.00617185;0.0442294;0.024911
724;678;-0.351635;-45.9801;45.9814;-0.00220453;0.0398596;0.0210461
747;678;-0.395405;-46.0712;46.0728;-0.00167525;0.0383267;0.0189341
770;678;-0.428992;-46.1259;46.1279;-0.00144851;0.0390845;0.0186718
793;678;-0.462121;-46.1285;46.1308;-0.000283741;0.033402;0.0156089
816;678;-0.442101;-46.1968;46.1989;-0.000145435;0.0356615;0.0139574
839;678;-0.468823;-46.1618;46.1641;-0.00113608;0.0322135;0.0133781
862;678;-0.494393;-46.2112;46.2139;-0.00186574;0.0362304;0.0125141
885;678;-0.554728;-46.1569;46.1602;-0.000880404;0.0317854;0.0118023
908;678;-0.53495;-46.1495;46.1526;-0.000277895;0.0295768;0.00899113
931;678;-0.56752;-46.1835;46.187;-0.000667803;0.0318552;0.00846596
954;678;-0.56573;-46.2176;46.2211;2.9013e-05;0.0303589;0.00773907
977;678;-0.566191;-46.1612;46.1647;-0.00273768;0.0291775;0.00657618
1000;678;-0.691886;-46.1498;46.155;-0.00140211;0.0302825;0.00707317
1023;678;-0.630739;-46.1841;46.1884;0.000514767;0.0290052;0.00347625
1046;678;-0.668248;-46.2069;46.2117;-0.000550485;0.0314215;0.00269253
1069;678;-0.656133;-46.2607;46.2654;-0.000637788;0.0311831;0.00184394
1092;678;-0.697605;-46.2348;46.2401;-0.000802465;0.0322169;0.0019075
1115;678;-0.693061;-46.2644;46.2696;-0.00182943;0.032536;-0.00030276
1138;678;-0.781836;-46.2446;46.2512;-0.00202726;0.0307054;0.000668955
1161;678;-0.786411;-46.2783;46.2849;0.00055721;0.0332671;-0.000780562
1184;678;-0.756264;-46.314;46.3202;0.000294447;0.0331433;-0.00152964
1207;678;-0.772877;-46.2515;46.258;-0.000937735;0.0305571;-0.00427808
1230;678;-0.799422;-46.3021;46.309;-0.000958007;0.0324915;-0.00240253
1253;678;-0.816985;-46.2099;46.2172;-0.000323974;0.0294221;-0.00451667
1276;678;-0.81439;-46.2258;46.233;-0.00156472;0.0268796;-0.00848889
1299;678;-0.889047;-46.261;46.2695;-0.00156655;0.0327654;-0.00745478
1322;678;-0.886511;-46.2093;46.2178;-0.000227025;0.028165;-0.00761773
1345;678;-0.899619;-46.1524;46.1612;-0.000947185;0.0313573;-0.00868065
1368;678;-0.930179;-46.1253;46.1347;-0.000761701;0.0274099;-0.0116096
1391;678;-0.934785;-46.2546;46.2641;-0.00151175;0.032775;-0.0132362
1414;678;-1.00027;-46.3395;46.3503;-0.00124613;0.041051;-0.0116422
1437;678;-0.992143;-46.247;46.2577;-0.000962264;0.0355121;-0.0136814
1460;678;-1.04467;-46.2381;46.2499;-0.00263469;0.0386254;-0.0154897
1483;678;-1.11361;-46.1466;46.16;-0.00240956;0.0400419;-0.0177163
1506;678;-1.15566;-46.1955;46.2099;-0.00182808;0.042944;-0.018318
1529;678;-1.19779;-46.1122;46.1278;-0.00546117;0.0487206;-0.0184884
1552;678;-1.40842;-45.9152;45.9368;-0.00819944;0.0517671;-0.0190413
1575;678;-1.57811;-45.7312;45.7585;-0.0130914;0.0551971;-0.0211779
1598;678;-2.01875;-45.3033;45.3483;-0.0308514;0.0721164;-0.0130591
1621;678;-3.05284;-44.0176;44.1234;-0.0423873;0.0628729;-0.000284186
655;701;2.0544;-43.651;43.6993;-0.0252567;0.0685784;0.0115841
678;701;1.449;-44.5231;44.5467;-0.0231108;0.0617175;0.015996
701;701;0.960538;-44.9293;44.9396;-0.0158198;0.0525305;0.0202789
724;701;0.711705;-45.1046;45.1102;-0.00880489;0.0470033;0.0205963
747;701;0.552757;-45.2248;45.2281;-0.00543086;0.0449896;0.0196984
770;701;0.460937;-45.2605;45.2628;-0.00563136;0.0418792;0.0180685
793;701;0.292701;-45.3846;45.3856;-0.00527883;0.0384652;0.0159181
816;701;0.217255;-45.3999;45.4004;-0.00299466;0.0381489;0.0143087
839;701;0.154706;-45.4406;45.4409;-0.00298371;0.0343887;0.0136588
862;701;0.0797985;-45.3994;45.3995;-0.00429246;0.0356266;0.0121042
885;701;-0.043173;-45.4426;45.4426;-0.00406291;0.035458;0.0111922
908;701;-0.107552;-45.4829;45.483;-0.00216085;0.0332364;0.00999165
931;701;-0.142686;-45.4659;45.4662;-0.00246727;0.0335754;0.0082326
954;701;-0.221214;-45.5322;45.5327;-0.00336661;0.0342086;0.00759514
977;701;-0.297825;-45.5012;45.5021;-0.00288749;0.033088;0.00694537
