x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;1.67365;-229.855;229.861;-0.0867389;0.376846;0.0850785
678;678;-0.534319;-232.073;232.074;-0.0622977;0.325072;0.105753
701;678;-1.37654;-232.624;232.628;-0.0241989;0.258946;0.113188
724;678;-1.66551;-232.69;232.696;-0.0125453;0.218212;0.10305
747;678;-1.95872;-232.984;232.993;-0.00760742;0.221168;0.0984033
770;678;-2.01689;-232.785;232.794;-0.00844649;0.191859;0.0860908
793;678;-2.34893;-233.025;233.037;-0.00703669;0.182756;0.0762826
816;678;-2.34244;-233.04;233.051;-0.00265869;0.181834;0.0725886
839;678;-2.47159;-232.89;232.903;-0.00623816;0.169277;0.0628599
862;678;-2.63072;-233.238;233.253;-0.00490387;0.194621;0.0614507
885;678;-2.69773;-232.905;232.92;-0.00134111;0.174126;0.0561327
908;678;-2.69311;-232.991;233.007;-0.000811742;0.165438;0.042552
931;678;-2.73607;-233.206;233.222;-0.00417147;0.176112;0.0391706
954;678;-2.88631;-233.28;233.297;-0.00740724;0.173136;0.03595
977;678;-3.07817;-233.301;233.321;-0.00862974;0.177845;0.0302212
1000;678;-3.28504;-233.331;233.354;-0.00699376;0.182924;0.0273437
1023;678;-3.4012;-233.429;233.454;-0.00345034;0.193944;0.028465
1046;678;-3.44404;-233.301;233.326;-0.00227644;0.188626;0.0188963
1069;678;-3.50604;-233.406;233.432;-0.00370652;0.181425;0.0158021
1092;678;-3.61486;-233.324;233.352;-0.0027054;0.175995;0.0125116
1115;678;-3.6307;-233.344;233.372;-0.00471044;0.17666;0.00605606
1138;678;-3.83215;-233.231;233.262;-0.00487341;0.168863;0.00186246
1161;678;-3.85558;-233.464;233.496;-6.29219e-05;0.184065;-0.00964855
1184;678;-3.83666;-233.617;233.648;-0.00302512;0.18503;-0.00942024
1207;678;-3.99511;-233.587;233.621;-0.00508831;0.18038;-0.0140801
1230;678;-4.07137;-233.683;233.718;-0.00453442;0.185128;-0.0171837
1253;678;-4.20426;-233.674;233.712;-0.00346987;0.186576;-0.0205211
1276;678;-4.23147;-233.546;233.584;-0.00559267;0.173901;-0.0288875
1299;678;-4.46228;-233.735;233.778;-0.0049141;0.188984;-0.0359182
1322;678;-4.4589;-233.822;233.864;-0.000624201;0.190527;-0.0364674
1345;678;-4.49113;-233.626;233.67;-0.00362874;0.192826;-0.039514
1368;678;-4.62687;-233.56;233.606;-0.00769134;0.180327;-0.048497
1391;678;-4.84631;-233.638;233.689;-0.00910524;0.185642;-0.0513407
1414;678;-5.04768;-233.623;233.677;-0.00365974;0.191004;-0.0573364
1437;678;-5.01497;-233.615;233.669;-0.00450987;0.188681;-0.0717971
1460;678;-5.25611;-233.838;233.897;-0.0115737;0.20933;-0.0743684
1483;678;-5.55048;-233.626;233.692;-0.0118255;0.220931;-0.0812631
1506;678;-5.80345;-233.737;233.809;-0.0127959;0.239031;-0.0887949
1529;678;-6.1436;-233.375;233.455;-0.0211727;0.259007;-0.094489
1552;678;-6.79347;-233.031;233.13;-0.0319333;0.290282;-0.0999994
1575;678;-7.64942;-232.313;232.439;-0.0604598;0.32865;-0.0943511
1598;678;-9.74066;-230.464;230.67;-0.0975997;0.378058;0.0362518
1621;678;-14.1278;-220.439;220.891;-0.0775571;0.374621;0.165239
655;701;9.15319;-223.329;223.517;-0.0988923;0.352692;0.0422076
678;701;6.52574;-226.384;226.478;-0.0942317;0.350257;0.0655855
701;701;4.34282;-227.871;227.912;-0.0654998;0.306071;0.0884982
724;701;3.35053;-228.584;228.609;-0.0357428;0.265556;0.0959505
747;701;2.65943;-228.751;228.766;-0.0288605;0.25462;0.0916431
770;701;2.001;-229.03;229.039;-0.028309;0.229704;0.0777996
793;701;1.3335;-229.402;229.406;-0.0230485;0.222882;0.0757121
