x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;0.552029;-108.228;108.23;-0.0483092;0.170286;0.04392
678;678;-0.630922;-109.608;109.61;-0.03232;0.148753;0.0585841
701;678;-0.987354;-109.801;109.806;-0.0117559;0.108397;0.0576224
724;678;-1.17595;-109.917;109.923;-0.0066974;0.0918143;0.0519888
747;678;-1.29715;-110.049;110.057;-0.00311179;0.0902117;0.0476041
770;678;-1.3195;-110.047;110.054;-0.00329945;0.0841766;0.0424965
793;678;-1.44924;-110.126;110.136;-0.000463366;0.074823;0.0366432
816;678;-1.34095;-110.155;110.164;-0.00192278;0.0778991;0.0328624
839;678;-1.53778;-110.101;110.111;-0.0045278;0.0726795;0.0321349
862;678;-1.54978;-110.237;110.248;-0.0012639;0.0808205;0.0297706
885;678;-1.59596;-110.071;110.082;-0.000394947;0.0704905;0.0276557
908;678;-1.56812;-110.11;110.121;0.000932845;0.0660307;0.0195873
931;678;-1.55342;-110.25;110.261;-0.00200386;0.0720808;0.0174019
954;678;-1.66082;-110.307;110.32;-0.00359036;0.0722319;0.0187591
977;678;-1.71888;-110.245;110.258;-0.00577201;0.0691611;0.0143718
1000;678;-1.92711;-110.284;110.301;-0.00377749;0.0726689;0.0143416
1023;678;-1.8932;-110.389;110.405;-0.000898945;0.0790413;0.0136362
1046;678;-1.96848;-110.262;110.28;-0.00203377;0.0756956;0.00886902
1069;678;-1.98685;-110.392;110.41;-0.0012656;0.0766463;0.0070374
1092;678;-2.02681;-110.346;110.364;-0.000641084;0.0756007;0.00656599
1115;678;-2.01636;-110.354;110.372;-0.00356697;0.0735426;0.00273178
1138;678;-2.19121;-110.301;110.323;-0.00231684;0.0710255;0.00245117
1161;678;-2.12313;-110.434;110.455;0.0019608;0.0764147;-0.00459652
1184;678;-2.10177;-110.549;110.569;-0.00235624;0.0771717;-0.00262614
1207;678;-2.23165;-110.432;110.455;-0.00318663;0.069704;-0.00437307
1230;678;-2.24873;-110.436;110.459;-0.00125602;0.0742508;-0.00770594
1253;678;-2.28946;-110.413;110.436;-0.000798041;0.0743287;-0.0108954
1276;678;-2.28555;-110.343;110.367;-0.00151152;0.0694825;-0.0155254
1299;678;-2.35912;-110.495;110.52;-0.00284888;0.0783565;-0.0191452
1322;678;-2.41702;-110.491;110.518;-0.00266399;0.0776728;-0.0165267
1345;678;-2.4821;-110.335;110.363;-0.00186484;0.0787611;-0.0200001
1368;678;-2.50303;-110.377;110.406;-0.00236333;0.0768035;-0.02703
1391;678;-2.59099;-110.401;110.431;-0.00133887;0.0790082;-0.027718
1414;678;-2.56487;-110.516;110.546;0.000680244;0.0869079;-0.0302541
1437;678;-2.55972;-110.371;110.401;-0.00581437;0.0798333;-0.0363973
1460;678;-2.83315;-110.458;110.495;-0.00669259;0.08824;-0.0361535
1483;678;-2.86862;-110.354;110.391;-0.00368167;0.0918385;-0.0409174
1506;678;-3.00283;-110.43;110.471;-0.0057177;0.10017;-0.0443501
1529;678;-3.13251;-110.249;110.294;-0.0105316;0.112388;-0.0471787
1552;678;-3.49191;-109.997;110.053;-0.0178371;0.125251;-0.0507084
1575;678;-3.96382;-109.699;109.77;-0.0331034;0.146918;-0.0480708
1598;678;-5.06588;-108.503;108.621;-0.0546909;0.168254;-0.0244798
1621;678;-6.72408;-105.842;106.055;-0.0628053;0.191744;-0.0105134
655;701;4.3495;-104.87;104.96;-0.0508066;0.163365;0.0266648
678;701;3.07498;-106.673;106.717;-0.0507808;0.156872;0.0365383
