x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;0.525058;-106.314;106.315;-0.0482923;0.166507;0.0412092
678;678;-0.658933;-107.717;107.719;-0.0323776;0.144012;0.0569786
701;678;-1.01636;-107.867;107.872;-0.0115104;0.104716;0.0566964
724;678;-1.1926;-108.034;108.04;-0.00712241;0.0916451;0.0497027
747;678;-1.3465;-108.216;108.225;-0.00366403;0.0920049;0.0471559
770;678;-1.36167;-108.173;108.181;-0.00292796;0.0802085;0.0418526
793;678;-1.48142;-108.27;108.281;-0.000590125;0.0768669;0.0365318
816;678;-1.38893;-108.273;108.282;-0.00115554;0.0748265;0.033488
839;678;-1.53474;-108.156;108.167;-0.00422549;0.0662505;0.0317358
862;678;-1.58372;-108.293;108.304;-0.00195606;0.0758227;0.0294109
885;678;-1.62483;-108.113;108.125;-0.000173769;0.065185;0.0265223
908;678;-1.59178;-108.211;108.223;0.00116421;0.0636853;0.0190139
931;678;-1.57167;-108.294;108.306;-0.00215485;0.067632;0.0168367
954;678;-1.69147;-108.415;108.428;-0.00422286;0.0698628;0.0170443
977;678;-1.76642;-108.387;108.401;-0.00618492;0.0687144;0.014017
1000;678;-1.97686;-108.402;108.42;-0.00328198;0.0724825;0.013847
1023;678;-1.91795;-108.556;108.573;-0.000622326;0.0803244;0.0136636
1046;678;-2.00553;-108.343;108.361;-0.00207359;0.0719004;0.0090181
1069;678;-2.01344;-108.54;108.558;-0.00113699;0.075021;0.00632323
1092;678;-2.05802;-108.461;108.481;-0.00112065;0.0712325;0.00707988
1115;678;-2.06512;-108.443;108.463;-0.00369065;0.0697134;0.00277874
1138;678;-2.22812;-108.424;108.447;-0.00206534;0.067596;0.0017599
1161;678;-2.16047;-108.594;108.616;0.00248575;0.0751113;-0.00505982
1184;678;-2.115;-108.742;108.762;-0.00199555;0.0790721;-0.00278062
1207;678;-2.25236;-108.581;108.604;-0.00323449;0.0710069;-0.004287
1230;678;-2.26428;-108.59;108.614;-0.00146154;0.0747484;-0.00775757
1253;678;-2.31966;-108.543;108.568;-0.00112634;0.0758623;-0.0102394
1276;678;-2.31632;-108.456;108.48;-0.00153324;0.0669996;-0.0148892
1299;678;-2.39027;-108.595;108.622;-0.00216211;0.075997;-0.0192803
1322;678;-2.41629;-108.648;108.675;-0.00238587;0.0756135;-0.0171533
1345;678;-2.50035;-108.461;108.489;-0.00236448;0.0751803;-0.0189966
1368;678;-2.5254;-108.507;108.536;-0.00270812;0.0726652;-0.0259147
1391;678;-2.62511;-108.496;108.527;-0.000940862;0.0729865;-0.0264672
1414;678;-2.56893;-108.65;108.68;0.000848932;0.0841621;-0.0296725
1437;678;-2.58609;-108.458;108.489;-0.00562341;0.0769729;-0.0367817
1460;678;-2.82834;-108.653;108.69;-0.00657487;0.0895704;-0.0366011
1483;678;-2.88956;-108.504;108.543;-0.0042157;0.0933442;-0.0397703
1506;678;-3.02278;-108.554;108.596;-0.00536217;0.101566;-0.0442336
1529;678;-3.13705;-108.38;108.425;-0.0107559;0.111576;-0.0462133
1552;678;-3.52301;-108.052;108.109;-0.0180361;0.119969;-0.0490985
1575;678;-3.97834;-107.778;107.852;-0.0318725;0.140606;-0.0486221
1598;678;-5.03433;-106.683;106.802;-0.0539242;0.165854;-0.0270549
1621;678;-6.67976;-104.169;104.383;-0.0630089;0.178923;-0.014073
655;701;4.21481;-103.016;103.103;-0.0499998;0.160262;0.0240282
678;701;2.95605;-104.865;104.907;-0.049428;0.153945;0.0354668
701;701;1.79759;-105.73;105.745;-0.0349558;0.128881;0.045429
724;701;1.30066;-106.139;106.147;-0.0191191;0.112653;0.0483002
747;701;0.906046;-106.291;106.295;-0.015123;0.109118;0.0460943
770;701;0.598426;-106.474;106.476;-0.014054;0.0979335;0.0397655
793;701;0.253711;-106.627;106.627;-0.0109433;0.0926981;0.037684
816;701;0.091887;-106.656;106.656;-0.00675067;0.0899778;0.0333868
839;701;-0.0579793;-106.724;106.724;-0.00742647;0.0811227;0.0325305
862;701;-0.25101;-106.646;106.647;-0.00843845;0.0824237;0.028941
885;701;-0.447814;-106.688;106.689;-0.00803088;0.0814274;0.0253225
908;701;-0.622218;-106.81;106.812;-0.00517735;0.0792992;0.0219748
931;701;-0.686739;-106.804;106.806;-0.00504002;0.0818251;0.0185546
954;701;-0.854693;-106.875;106.879;-0.00947886;0.0837764;0.0174395
977;701;-1.12489;-106.865;106.871;-0.00848727;0.0831167;0.0161475
1000;701;-1.24684;-106.802;106.809;-0.00424554;0.0820431;0.016316
1023;701;-1.32068;-106.785;106.793;-0.00761873;0.0878392;0.01304
1046;701;-1.59868;-106.748;106.76;-0.00731742;0.0792366;0.00936281
1069;701;-1.65861;-106.877;106.89;-0.004008;0.0855396;0.00570615
1092;701;-1.7836;-106.879;106.894;-0.0064573;0.0821635;0.00467576
1115;701;-1.95661;-106.892;106.91;-0.00612845;0.0807649;0.00187065
1138;701;-2.0664;-106.92;106.94;-0.00577448;0.0789433;0.0016586
1161;701;-2.22303;-106.927;106.95;-0.0039924;0.0853183;-0.00262172
1184;701;-2.25047;-106.99;107.014;-0.00667699;0.0876419;-0.00476286
1207;701;-2.53126;-107.003;107.033;-0.00847328;0.0834977;-0.00480912
1230;701;-2.64194;-106.934;106.967;-0.00719366;0.0847191;-0.00622447
1253;701;-2.86358;-106.865;106.904;-0.0071953;0.0851329;-0.0127296
1276;701;-2.97414;-106.972;107.013;-0.00675518;0.0818193;-0.0150622
1299;701;-3.17541;-106.922;106.969;-0.00662209;0.0865333;-0.0170628
1322;701;-3.27977;-106.986;107.036;-0.00600172;0.088301;-0.0171187
1345;701;-3.45246;-106.81;106.866;-0.00913271;0.0858728;-0.0191279
1368;701;-3.70186;-106.92;106.984;-0.00681792;0.0876837;-0.0255642
1391;701;-3.76725;-106.901;106.967;-0.00544003;0.0881892;-0.0249583
1414;701;-3.95288;-106.828;106.901;-0.0112063;0.0955354;-0.0293793
1437;701;-4.28575;-106.81;106.896;-0.0117779;0.0938741;-0.0333515
1460;701;-4.49799;-106.734;106.828;-0.010687;0.101059;-0.032216
1483;701;-4.78092;-106.521;106.628;-0.0137701;0.103211;-0.0368723
1506;701;-5.13696;-106.414;106.538;-0.0168659;0.112327;-0.0391851
1529;701;-5.56577;-106.059;106.205;-0.0218904;0.120597;-0.039874
1552;701;-6.16299;-105.577;105.757;-0.0322036;0.131018;-0.0410689
1575;701;-7.0861;-104.931;105.17;-0.0493864;0.150423;-0.0335249
1598;701;-8.54937;-103.375;103.728;-0.0671065;0.166968;-0.010303
1621;701;-10.4996;-100.642;101.188;-0.074137;0.162495;0.00859449
655;724;7.32177;-99.8921;100.16;-0.0518797;0.149515;0.0157969
678;724;6.03362;-101.537;101.716;-0.0517498;0.160215;0.0239185
701;724;4.79164;-102.606;102.718;-0.043076;0.151475;0.0348175
