x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;1.64684;-226.181;226.187;-0.0852616;0.372187;0.0844011
678;678;-0.520889;-228.374;228.375;-0.0612441;0.321479;0.104618
701;678;-1.34839;-228.902;228.906;-0.0238092;0.255572;0.1113
724;678;-1.63379;-228.997;229.002;-0.0124699;0.215662;0.101378
747;678;-1.92707;-229.263;229.271;-0.00752809;0.217219;0.0972098
770;678;-1.98145;-229.067;229.076;-0.00846536;0.18902;0.0847289
793;678;-2.31816;-229.31;229.322;-0.00733949;0.178355;0.0747024
816;678;-2.32118;-229.348;229.36;-0.00248339;0.18034;0.0718639
839;678;-2.43272;-229.181;229.194;-0.00558204;0.165704;0.0623019
862;678;-2.57897;-229.514;229.528;-0.00438617;0.189973;0.0606061
885;678;-2.63493;-229.19;229.205;-0.00120081;0.170842;0.0553017
908;678;-2.63488;-229.272;229.288;-0.00088772;0.162329;0.0419612
931;678;-2.67669;-229.478;229.494;-0.0038927;0.172758;0.0386555
954;678;-2.8151;-229.544;229.562;-0.00710749;0.169428;0.0353403
977;678;-3.0049;-229.573;229.593;-0.00855576;0.174537;0.0297863
1000;678;-3.21039;-229.597;229.619;-0.0069577;0.178583;0.0271855
1023;678;-3.32622;-229.686;229.71;-0.00363782;0.19018;0.0282157
1046;678;-3.37805;-229.568;229.593;-0.00239709;0.18447;0.018518
1069;678;-3.43661;-229.683;229.709;-0.00376272;0.179132;0.0158064
1092;678;-3.55146;-229.586;229.614;-0.002693;0.174037;0.0125862
1115;678;-3.5607;-229.626;229.653;-0.00451182;0.174341;0.00580164
1138;678;-3.75954;-229.512;229.543;-0.0046578;0.166329;0.00210602
1161;678;-3.77558;-229.734;229.765;0.00011859;0.181139;-0.0092189
1184;678;-3.75545;-229.867;229.898;-0.00289164;0.18083;-0.00915955
1207;678;-3.90891;-229.84;229.873;-0.00515732;0.175423;-0.013999
1230;678;-3.99337;-229.946;229.98;-0.00451509;0.180788;-0.0169379
1253;678;-4.11718;-229.934;229.971;-0.00341065;0.182062;-0.020203
1276;678;-4.15072;-229.813;229.85;-0.00584659;0.170453;-0.0281047
1299;678;-4.38693;-229.979;230.021;-0.00501015;0.18485;-0.035113
