x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;0.541768;-104.542;104.543;-0.0478877;0.163841;0.0413174
678;678;-0.629665;-105.902;105.904;-0.0316088;0.144241;0.0564819
701;678;-0.963143;-106.097;106.102;-0.0109881;0.105895;0.0559125
724;678;-1.13885;-106.192;106.198;-0.00652342;0.0883356;0.0502886
747;678;-1.26473;-106.316;106.324;-0.00349942;0.086857;0.0458775
770;678;-1.30032;-106.33;106.338;-0.00331501;0.0834685;0.0413964
793;678;-1.41754;-106.392;106.402;-0.000210316;0.0730118;0.0353863
816;678;-1.31014;-106.446;106.454;-0.00191412;0.0753674;0.0310874
839;678;-1.50567;-106.399;106.41;-0.00438385;0.0711148;0.0312928
862;678;-1.51229;-106.512;106.523;-0.00106674;0.0792195;0.0288794
885;678;-1.55478;-106.361;106.372;-0.000171534;0.0689029;0.0267835
908;678;-1.52037;-106.38;106.391;0.000742437;0.0642669;0.0188238
931;678;-1.52091;-106.518;106.529;-0.00208269;0.0707795;0.0171261
954;678;-1.61663;-106.561;106.573;-0.00324765;0.0700317;0.0181542
977;678;-1.67055;-106.502;106.515;-0.00589593;0.0662187;0.0135284
1000;678;-1.88864;-106.556;106.573;-0.00372923;0.0706946;0.0139553
1023;678;-1.84263;-106.642;106.658;-0.000602515;0.0753532;0.0131411
1046;678;-1.91638;-106.528;106.545;-0.00233294;0.0729065;0.00859467
1069;678;-1.95007;-106.631;106.648;-0.0012907;0.0729806;0.00771903
1092;678;-1.97579;-106.537;106.555;-0.000264167;0.0698587;0.00615206
1115;678;-1.96224;-106.601;106.619;-0.00351606;0.0695403;0.00177331
1138;678;-2.13782;-106.57;106.592;-0.0024319;0.0673428;0.0021509
1161;678;-2.07435;-106.701;106.722;0.00202228;0.0734988;-0.00444186
1184;678;-2.04554;-106.814;106.834;-0.00209892;0.0753642;-0.00265381
1207;678;-2.171;-106.706;106.728;-0.00319789;0.0679932;-0.00471515
1230;678;-2.19297;-106.723;106.745;-0.00130024;0.0734559;-0.00730725
1253;678;-2.23086;-106.681;106.704;-0.000807682;0.0718583;-0.0106536
1276;678;-2.23024;-106.625;106.649;-0.0014712;0.0678192;-0.0153029
1299;678;-2.29869;-106.781;106.806;-0.00261491;0.0759947;-0.0180564
1322;678;-2.35079;-106.726;106.752;-0.00280623;0.0738904;-0.0156331
1345;678;-2.42844;-106.572;106.599;-0.0020354;0.0741473;-0.0193787
1368;678;-2.44462;-106.628;106.656;-0.0019819;0.0732697;-0.0264234
1391;678;-2.51979;-106.664;106.693;-0.00092176;0.0755516;-0.0269581
1414;678;-2.48733;-106.79;106.819;0.000289745;0.0840156;-0.0294149
1437;678;-2.50646;-106.649;106.678;-0.00610734;0.0781011;-0.0346422
1460;678;-2.7692;-106.707;106.743;-0.00641268;0.0851163;-0.034509
1483;678;-2.80242;-106.608;106.645;-0.00349531;0.0899767;-0.0396597
1506;678;-2.93029;-106.669;106.709;-0.00523456;0.0974451;-0.0433014
1529;678;-3.04394;-106.514;106.557;-0.0100631;0.109025;-0.04628
1552;678;-3.39713;-106.289;106.343;-0.0178387;0.121877;-0.0487417
1575;678;-3.87519;-105.974;106.045;-0.0322786;0.142373;-0.0455152
1598;678;-4.93202;-104.789;104.905;-0.052534;0.1619;-0.0231195
1621;678;-6.52707;-102.151;102.359;-0.0603706;0.179707;-0.00990825
655;701;4.17941;-101.291;101.377;-0.0487067;0.157941;0.025842
678;701;2.96019;-103.042;103.085;-0.0487756;0.151542;0.0357043
701;701;1.79844;-103.93;103.945;-0.034846;0.127279;0.0437763
724;701;1.30865;-104.364;104.372;-0.0186807;0.109853;0.0473167
747;701;0.927412;-104.495;104.499;-0.014177;0.104481;0.046557
770;701;0.651388;-104.561;104.563;-0.0141021;0.0967421;0.0390502
793;701;0.272849;-104.828;104.829;-0.0113323;0.0913776;0.0361631
816;701;0.126402;-104.815;104.816;-0.00644146;0.0895225;0.0334089
839;701;-0.0244321;-104.863;104.863;-0.00713755;0.0828102;0.032647
862;701;-0.203112;-104.792;104.792;-0.00797936;0.0834192;0.0281713
885;701;-0.39296;-104.855;104.855;-0.0079745;0.0834393;0.0248472
