x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;3.11882;-341.193;341.207;-0.119464;0.542873;0.0974375
678;678;-0.0213933;-344.056;344.056;-0.0889388;0.487578;0.132355
701;678;-1.33185;-344.835;344.837;-0.0368695;0.408538;0.154053
724;678;-1.75862;-344.936;344.941;-0.0177566;0.354163;0.143714
747;678;-2.15814;-345.27;345.277;-0.00715769;0.359447;0.142123
770;678;-2.08939;-344.762;344.768;-0.0128258;0.295266;0.113022
793;678;-2.75204;-345.355;345.366;-0.0163236;0.29149;0.0982728
816;678;-2.85161;-345.441;345.453;-0.00477143;0.299205;0.10029
839;678;-2.97216;-345.255;345.268;-0.00752784;0.282936;0.0872612
862;678;-3.19937;-345.565;345.58;-0.00790071;0.314745;0.0868165
885;678;-3.3374;-345.075;345.091;-0.00486942;0.283874;0.0786566
908;678;-3.42527;-345.212;345.229;-0.00397907;0.275461;0.0605531
931;678;-3.52274;-345.496;345.514;-0.0066662;0.289576;0.0568985
954;678;-3.73432;-345.566;345.586;-0.00890988;0.282966;0.0515849
977;678;-3.93451;-345.581;345.603;-0.0107124;0.291414;0.0439129
1000;678;-4.22977;-345.539;345.564;-0.00825927;0.297657;0.0383805
1023;678;-4.31675;-345.838;345.865;-0.00340239;0.320996;0.0363197
1046;678;-4.38684;-345.702;345.73;-0.00421019;0.313235;0.0254367
1069;678;-4.51086;-345.891;345.92;-0.00766074;0.306372;0.0216493
1092;678;-4.74059;-345.711;345.743;-0.00488521;0.29627;0.0203689
1115;678;-4.73642;-345.727;345.759;-0.00600335;0.291947;0.0101595
1138;678;-5.01778;-345.576;345.612;-0.00555475;0.280352;0.00188422
1161;678;-4.99294;-345.89;345.926;-0.000799979;0.304006;-0.0153182
1184;678;-5.059;-346.213;346.25;-0.00561064;0.313121;-0.0165406
1207;678;-5.25282;-346.201;346.241;-0.00555708;0.306863;-0.0213824
1230;678;-5.31559;-346.363;346.404;-0.00753263;0.313398;-0.0232954
1253;678;-5.60074;-346.297;346.342;-0.00490547;0.316432;-0.0270722
1276;678;-5.54231;-346.146;346.191;-0.003856;0.296095;-0.0404348
1299;678;-5.77854;-346.385;346.434;-0.00742594;0.315986;-0.0515076
1322;678;-5.88655;-346.499;346.549;-0.00515088;0.320511;-0.05186
1345;678;-6.01616;-346.308;346.36;-0.00774164;0.329552;-0.0572389
1368;678;-6.24468;-346.26;346.317;-0.0123757;0.312195;-0.06716
1391;678;-6.58902;-346.339;346.402;-0.0127237;0.315173;-0.0694215
1414;678;-6.83376;-346.23;346.297;-0.0068625;0.316041;-0.0780158
1437;678;-6.90599;-346.201;346.27;-0.00764993;0.312936;-0.0985872
1460;678;-7.18817;-346.556;346.63;-0.0156407;0.346354;-0.105196
1483;678;-7.63133;-346.318;346.402;-0.016296;0.363798;-0.112757
1506;678;-7.94426;-346.401;346.492;-0.015752;0.386679;-0.126727
1529;678;-8.36215;-346.12;346.221;-0.0293957;0.422985;-0.134646
1552;678;-9.32343;-345.641;345.766;-0.0491859;0.46475;-0.135363
1575;678;-10.7079;-344.654;344.821;-0.0843596;0.512732;-0.121046
1598;678;-13.5093;-342.39;342.656;-0.126988;0.55883;0.0372119
1621;678;-19.2365;-331.445;332.003;-0.104783;0.442967;0.174346
655;701;12.8864;-332.445;332.694;-0.126101;0.525075;0.0507864
678;701;9.42872;-336.144;336.276;-0.119829;0.533095;0.085629
701;701;6.62862;-337.87;337.935;-0.0850676;0.475851;0.12084
724;701;5.25502;-338.704;338.745;-0.04883;0.422073;0.132795
747;701;4.31446;-338.819;338.846;-0.0429707;0.405671;0.124391
770;701;3.23061;-339.247;339.262;-0.0431452;0.359987;0.0997506
793;701;2.27276;-339.857;339.864;-0.03222;0.359405;0.102518
816;701;1.72125;-339.725;339.729;-0.0241146;0.355674;0.101048
839;701;1.1497;-339.771;339.773;-0.0217009;0.336599;0.0930669
862;701;0.711201;-339.467;339.468;-0.0230005;0.343501;0.0859602
885;701;0.0782766;-339.48;339.48;-0.0231416;0.33801;0.0714462
908;701;-0.366713;-339.733;339.733;-0.0160128;0.326027;0.0631424
931;701;-0.665024;-339.735;339.735;-0.0197897;0.335136;0.0554675
954;701;-1.2865;-339.889;339.891;-0.0266981;0.335787;0.0532053
977;701;-1.90999;-339.715;339.721;-0.0214678;0.333398;0.0503052
1000;701;-2.2861;-339.553;339.561;-0.0134775;0.331932;0.0452023
1023;701;-2.53515;-339.42;339.429;-0.0191945;0.349551;0.0380259
1046;701;-3.17797;-339.395;339.41;-0.0207778;0.335306;0.0241278
1069;701;-3.50194;-339.7;339.718;-0.0156133;0.343894;0.0172457
1092;701;-3.90289;-339.698;339.72;-0.0183006;0.336185;0.0151809
1115;701;-4.3517;-339.783;339.811;-0.0199064;0.332748;0.00573964
1138;701;-4.82812;-339.843;339.877;-0.0202767;0.325931;0.00278655
1161;701;-5.29411;-339.726;339.767;-0.0171661;0.339526;-0.00449979
1184;701;-5.62468;-339.888;339.934;-0.0183257;0.344506;-0.014979
1207;701;-6.14578;-339.998;340.053;-0.0152944;0.340132;-0.0192304
1230;701;-6.33396;-340.045;340.104;-0.0182122;0.345515;-0.0230485
1253;701;-6.99135;-339.94;340.012;-0.0219178;0.343798;-0.0319648
1276;701;-7.35369;-340.181;340.261;-0.0203874;0.338672;-0.0401611
1299;701;-7.93916;-340.083;340.175;-0.0210903;0.351768;-0.0444986
1322;701;-8.33431;-340.138;340.24;-0.0190405;0.353266;-0.0477653
1345;701;-8.82431;-339.816;339.93;-0.0218952;0.352097;-0.0580198
1368;701;-9.35277;-340.112;340.24;-0.0218825;0.355767;-0.0721177
