x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;0.654691;-138.932;138.934;-0.0574973;0.22417;0.053913
678;678;-0.778699;-140.678;140.68;-0.0400432;0.198615;0.0703167
701;678;-1.27136;-140.938;140.944;-0.0147138;0.14993;0.073643
724;678;-1.46186;-141.018;141.025;-0.00784383;0.125132;0.0658865
747;678;-1.63447;-141.218;141.228;-0.0044266;0.129076;0.0609494
770;678;-1.66625;-141.187;141.197;-0.00489305;0.113981;0.0533618
793;678;-1.86018;-141.305;141.318;-0.00242083;0.106682;0.0475794
816;678;-1.77788;-141.3;141.311;-0.00154575;0.104188;0.0437736
839;678;-1.93141;-141.229;141.242;-0.00504803;0.0983611;0.0404441
862;678;-2.01085;-141.423;141.438;-0.00174332;0.111477;0.0385845
885;678;-2.01167;-141.206;141.221;0.000617186;0.0985134;0.0346538
908;678;-1.9827;-141.275;141.288;0.000824398;0.0941522;0.0256952
931;678;-1.97415;-141.394;141.408;-0.00274111;0.0987548;0.0227763
954;678;-2.1095;-141.495;141.51;-0.00530069;0.100154;0.0228182
977;678;-2.21866;-141.448;141.466;-0.00667733;0.100171;0.0188368
1000;678;-2.41769;-141.475;141.496;-0.00447203;0.103997;0.0165414
1023;678;-2.42524;-141.64;141.661;-0.00102791;0.111622;0.0174425
1046;678;-2.465;-141.456;141.477;-0.00143176;0.105841;0.0101449
1069;678;-2.49119;-141.699;141.721;-0.00208783;0.109282;0.00757786
1092;678;-2.56156;-141.652;141.675;-0.00208186;0.105723;0.00894512
1115;678;-2.58723;-141.57;141.593;-0.00492742;0.10096;0.0053831
1138;678;-2.78919;-141.461;141.488;-0.00331594;0.0947121;0.00281671
1161;678;-2.74009;-141.651;141.678;0.00222599;0.106028;-0.00655263
1184;678;-2.6885;-141.845;141.871;-0.00217304;0.111947;-0.00400669
1207;678;-2.84016;-141.669;141.698;-0.0032829;0.102152;-0.00624821
1230;678;-2.83988;-141.742;141.77;-0.00193127;0.108535;-0.0107313
1253;678;-2.92911;-141.623;141.654;-0.0023177;0.105456;-0.012199
1276;678;-2.94711;-141.529;141.56;-0.00342832;0.0964705;-0.0186995
1299;678;-3.08713;-141.689;141.722;-0.00266029;0.106574;-0.0238965
1322;678;-3.07048;-141.805;141.838;-0.000889454;0.109411;-0.0223895
1345;678;-3.12815;-141.602;141.637;-0.0018761;0.106737;-0.0237385
1368;678;-3.15733;-141.599;141.634;-0.00385188;0.103043;-0.0319406
1391;678;-3.30569;-141.644;141.682;-0.00395458;0.106943;-0.0331642
1414;678;-3.33973;-141.708;141.747;0.000246525;0.113066;-0.0366854
1437;678;-3.29439;-141.591;141.63;-0.00422044;0.108333;-0.0465057
1460;678;-3.53443;-141.827;141.871;-0.00810806;0.12532;-0.0480672
1483;678;-3.66891;-141.645;141.692;-0.00759022;0.132096;-0.051955
1506;678;-3.88524;-141.656;141.71;-0.00885687;0.140229;-0.056698
1529;678;-4.07843;-141.483;141.542;-0.0138315;0.155952;-0.0592581
1552;678;-4.52946;-141.092;141.165;-0.0205222;0.165694;-0.062667
1575;678;-5.03848;-140.74;140.83;-0.0384972;0.194756;-0.0640136
1598;678;-6.36532;-139.477;139.622;-0.0673762;0.230108;-0.0243004
1621;678;-8.56111;-135.589;135.859;-0.0766246;0.239831;0.0144974
655;701;5.50598;-134.681;134.793;-0.066159;0.211013;0.0317834
678;701;3.81692;-136.883;136.936;-0.0634622;0.206877;0.0445503
701;701;2.36177;-137.969;137.989;-0.0433113;0.176082;0.0574091
724;701;1.74965;-138.502;138.513;-0.0232247;0.152275;0.062398
747;701;1.2765;-138.585;138.591;-0.0193693;0.14631;0.0593864
