x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;2.15707;-268.237;268.246;-0.0974167;0.441759;0.0940304
678;678;-0.339968;-270.595;270.596;-0.0711594;0.386468;0.117479
701;678;-1.34788;-271.241;271.244;-0.0289222;0.313382;0.127799
724;678;-1.6958;-271.302;271.308;-0.0145886;0.264911;0.117996
747;678;-2.02536;-271.602;271.61;-0.00739644;0.267739;0.113588
770;678;-2.03731;-271.303;271.311;-0.0103846;0.228341;0.0944241
793;678;-2.5059;-271.781;271.792;-0.0112481;0.224455;0.0837205
816;678;-2.5602;-271.783;271.796;-0.00250486;0.226002;0.08519
839;678;-2.62197;-271.528;271.541;-0.00572042;0.205854;0.0720209
862;678;-2.82416;-271.859;271.874;-0.00655178;0.234389;0.0699795
885;678;-2.92435;-271.502;271.518;-0.00244539;0.212246;0.0637685
908;678;-2.93758;-271.589;271.605;-0.00195551;0.204814;0.0487871
931;678;-3.01569;-271.847;271.864;-0.00509722;0.217117;0.0453681
954;678;-3.17397;-271.936;271.955;-0.00797396;0.211449;0.0412521
977;678;-3.38407;-271.949;271.97;-0.00995895;0.219755;0.0355535
1000;678;-3.63438;-271.952;271.976;-0.00720516;0.223045;0.031643
1023;678;-3.71712;-272.141;272.167;-0.00297044;0.237738;0.031325
1046;678;-3.77124;-271.984;272.01;-0.00305179;0.231498;0.0214266
1069;678;-3.85772;-272.159;272.187;-0.00559017;0.227777;0.0179693
1092;678;-4.02911;-271.998;272.028;-0.00332606;0.22023;0.0165617
1115;678;-4.01128;-271.993;272.023;-0.00421843;0.217624;0.00775504
1138;678;-4.22374;-271.872;271.905;-0.00526954;0.206971;0.00150268
1161;678;-4.25454;-272.137;272.17;-0.000491763;0.226738;-0.0117795
1184;678;-4.24913;-272.375;272.409;-0.00391889;0.231379;-0.0116431
1207;678;-4.43544;-272.294;272.331;-0.0054858;0.223529;-0.0152876
1230;678;-4.50217;-272.39;272.427;-0.00500507;0.225656;-0.0189691
1253;678;-4.66637;-272.4;272.44;-0.00333241;0.228133;-0.0241521
1276;678;-4.65579;-272.307;272.347;-0.00517924;0.21667;-0.0338503
1299;678;-4.90531;-272.481;272.525;-0.00575895;0.233637;-0.0431698
1322;678;-4.92288;-272.666;272.711;-0.00177041;0.24155;-0.0448915
1345;678;-4.98683;-272.519;272.565;-0.00506695;0.24714;-0.0464216
1368;678;-5.15724;-272.417;272.466;-0.00872928;0.231862;-0.0557976
1391;678;-5.39015;-272.499;272.552;-0.0102723;0.236178;-0.0583003
1414;678;-5.63223;-272.384;272.442;-0.00574654;0.236643;-0.0638911
1437;678;-5.65563;-272.315;272.373;-0.00477248;0.233413;-0.0828566
1460;678;-5.85311;-272.658;272.721;-0.0126732;0.26301;-0.0890221
1483;678;-6.24251;-272.44;272.511;-0.0144519;0.274175;-0.0932325
1506;678;-6.523;-272.514;272.592;-0.0143008;0.291336;-0.102071
1529;678;-6.90584;-272.183;272.271;-0.024375;0.318831;-0.108184
1552;678;-7.66471;-271.753;271.861;-0.0384417;0.350827;-0.112472
1575;678;-8.72548;-270.996;271.136;-0.0691578;0.393018;-0.103423
1598;678;-11.0541;-268.986;269.213;-0.106721;0.441984;0.0375582
1621;678;-15.8722;-258.555;259.041;-0.0847014;0.426537;0.17182
655;701;10.5105;-260.797;261.009;-0.10871;0.41543;0.048085
678;701;7.60057;-264.018;264.127;-0.103972;0.41253;0.0733154
701;701;5.16225;-265.637;265.687;-0.0731195;0.363055;0.0986
724;701;4.03526;-266.438;266.468;-0.0407098;0.317875;0.108524
747;701;3.2395;-266.593;266.612;-0.0336159;0.305664;0.104189
770;701;2.45951;-266.911;266.922;-0.0332013;0.273761;0.0860668
793;701;1.67842;-267.414;267.419;-0.0265964;0.270658;0.0852642
816;701;1.21742;-267.327;267.33;-0.0198699;0.264009;0.0821386
839;701;0.755136;-267.41;267.411;-0.0175976;0.245875;0.0754001
862;701;0.400411;-267.172;267.172;-0.0193573;0.252489;0.0704618
885;701;-0.144615;-267.193;267.193;-0.0190454;0.2503;0.0590506
908;701;-0.484721;-267.392;267.393;-0.0122016;0.239606;0.0519185
931;701;-0.709822;-267.399;267.4;-0.0154246;0.247347;0.0444734
954;701;-1.20016;-267.572;267.574;-0.0217728;0.248719;0.0430336
977;701;-1.72252;-267.403;267.409;-0.0183279;0.247969;0.0406182
1000;701;-2.05172;-267.339;267.347;-0.0114435;0.246329;0.0359376
1023;701;-2.25225;-267.242;267.251;-0.0155223;0.258345;0.03184
1046;701;-2.77164;-267.183;267.197;-0.0165031;0.246711;0.0210129
1069;701;-3.01813;-267.423;267.44;-0.0127951;0.253071;0.0149019
1092;701;-3.36456;-267.402;267.423;-0.0153277;0.246885;0.0131594
1115;701;-3.7287;-267.44;267.466;-0.015181;0.244112;0.00461336
1138;701;-4.06843;-267.523;267.554;-0.0164808;0.238321;0.00199097
1161;701;-4.49318;-267.409;267.447;-0.0134475;0.249107;-0.00318575
1184;701;-4.69125;-267.562;267.603;-0.0138153;0.252599;-0.0122444
1207;701;-5.1337;-267.636;267.685;-0.01347;0.247319;-0.0156273
1230;701;-5.31529;-267.694;267.747;-0.015048;0.251242;-0.0203039
1253;701;-5.83121;-267.669;267.733;-0.0184596;0.251387;-0.0272752
1276;701;-6.17258;-267.813;267.884;-0.0183741;0.249024;-0.0324658
1299;701;-6.68433;-267.677;267.761;-0.0171407;0.258533;-0.0357639
