x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;2.27055;-279.169;279.178;-0.101203;0.454152;0.0938338
678;678;-0.337581;-281.638;281.638;-0.0744017;0.39751;0.119458
701;678;-1.4058;-282.306;282.309;-0.0299569;0.32412;0.132681
724;678;-1.74268;-282.358;282.363;-0.0146861;0.276968;0.122429
747;678;-2.0879;-282.674;282.682;-0.00777022;0.280841;0.117838
770;678;-2.10151;-282.357;282.365;-0.0106666;0.236459;0.0979483
793;678;-2.58144;-282.82;282.832;-0.011738;0.233459;0.0870262
816;678;-2.6471;-282.828;282.84;-0.002825;0.234057;0.0878083
839;678;-2.7121;-282.599;282.612;-0.00578298;0.215348;0.0743467
862;678;-2.91398;-282.915;282.93;-0.00703989;0.243846;0.0722403
885;678;-3.0371;-282.562;282.579;-0.00312937;0.220417;0.0658638
908;678;-3.05892;-282.65;282.667;-0.00205674;0.209361;0.0506505
931;678;-3.13314;-282.913;282.93;-0.00547381;0.223427;0.0472618
954;678;-3.3127;-282.994;283.014;-0.00836383;0.219872;0.0429174
977;678;-3.51961;-283.012;283.034;-0.00994489;0.226111;0.0367701
1000;678;-3.77246;-282.996;283.021;-0.00731266;0.230565;0.0328297
1023;678;-3.85758;-283.191;283.217;-0.00309266;0.24816;0.0320374
1046;678;-3.91497;-283.042;283.07;-0.00350818;0.240743;0.0224624
1069;678;-4.01924;-283.186;283.215;-0.00587152;0.234317;0.0189012
1092;678;-4.18586;-283.04;283.071;-0.00322841;0.22568;0.0165741
1115;678;-4.16815;-283.066;283.096;-0.00432703;0.224774;0.00781602
1138;678;-4.38546;-282.93;282.964;-0.00540986;0.212872;0.00105545
1161;678;-4.41797;-283.23;283.264;-0.000996497;0.235073;-0.0124969
1184;678;-4.43434;-283.457;283.492;-0.00417978;0.24004;-0.0124033
1207;678;-4.61095;-283.397;283.435;-0.00510141;0.232379;-0.0165318
1230;678;-4.66962;-283.492;283.53;-0.0052529;0.23536;-0.0195632
1253;678;-4.85333;-283.497;283.539;-0.00379184;0.239069;-0.025127
1276;678;-4.84448;-283.395;283.436;-0.00521804;0.224833;-0.0352124
1299;678;-5.09407;-283.585;283.631;-0.00644229;0.242179;-0.0442502
1322;678;-5.1431;-283.74;283.787;-0.00273936;0.248751;-0.0451723
1345;678;-5.22027;-283.545;283.593;-0.00529114;0.254032;-0.0478177
1368;678;-5.38784;-283.487;283.538;-0.00860713;0.2397;-0.0584108
1391;678;-5.61795;-283.596;283.651;-0.00997892;0.245638;-0.0607296
1414;678;-5.84919;-283.487;283.547;-0.00693679;0.247281;-0.0657687
1437;678;-5.93866;-283.381;283.443;-0.00601282;0.241046;-0.0841462
1460;678;-6.12718;-283.714;283.78;-0.0125092;0.269618;-0.091896
1483;678;-6.51791;-283.51;283.585;-0.0144411;0.283393;-0.0970827
1506;678;-6.79647;-283.603;283.684;-0.0144169;0.301718;-0.106049
