x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;2.70369;-310.236;310.247;-0.110897;0.507456;0.0962536
678;678;-0.181947;-312.897;312.897;-0.0820514;0.447735;0.125541
701;678;-1.37851;-313.65;313.653;-0.0337554;0.372728;0.143677
724;678;-1.76884;-313.686;313.691;-0.0163431;0.316905;0.133437
747;678;-2.13826;-314.044;314.052;-0.00786381;0.322513;0.128488
770;678;-2.13201;-313.698;313.705;-0.0121407;0.273173;0.106495
793;678;-2.70023;-314.124;314.136;-0.0138528;0.264933;0.0946904
816;678;-2.77589;-314.142;314.155;-0.00333263;0.268829;0.0936923
839;678;-2.85391;-314.017;314.03;-0.00639273;0.253137;0.078731
862;678;-3.07155;-314.386;314.401;-0.00785942;0.286904;0.0791124
885;678;-3.21696;-313.93;313.947;-0.00408952;0.258062;0.0733158
908;678;-3.26172;-313.995;314.011;-0.00313686;0.24761;0.0568652
931;678;-3.36249;-314.235;314.253;-0.00594977;0.260175;0.0531584
954;678;-3.53714;-314.283;314.303;-0.00837079;0.251203;0.0467765
977;678;-3.74931;-314.346;314.369;-0.0105409;0.26297;0.0397089
1000;678;-4.02462;-314.318;314.344;-0.00755522;0.267728;0.0355567
1023;678;-4.09879;-314.584;314.611;-0.00294935;0.287905;0.0338051
1046;678;-4.16063;-314.432;314.46;-0.00403934;0.281434;0.02407
1069;678;-4.28498;-314.58;314.61;-0.00688128;0.272865;0.0199722
1092;678;-4.47828;-314.462;314.493;-0.00384999;0.266328;0.0186083
1115;678;-4.46272;-314.416;314.447;-0.00510938;0.261466;0.00950907
1138;678;-4.71425;-314.287;314.322;-0.00587393;0.248761;0.00104421
1161;678;-4.73405;-314.59;314.625;-0.00126954;0.271119;-0.0133488
1184;678;-4.77603;-314.841;314.878;-0.00453391;0.276904;-0.0150105
1207;678;-4.94399;-314.879;314.918;-0.00505056;0.273838;-0.0199704
1230;678;-5.00923;-315.002;315.041;-0.00638004;0.277346;-0.0210816
1253;678;-5.23852;-314.976;315.019;-0.00457219;0.28048;-0.025983
1276;678;-5.22027;-314.854;314.898;-0.00466804;0.265351;-0.0371983
1299;678;-5.4538;-315.04;315.087;-0.00706184;0.282454;-0.0468542
1322;678;-5.54709;-315.129;315.178;-0.00385184;0.283195;-0.0478202
1345;678;-5.63139;-314.96;315.011;-0.00637383;0.292396;-0.05271
1368;678;-5.84188;-314.884;314.938;-0.010079;0.276613;-0.0632773
