x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;0.889837;-164.449;164.451;-0.0649394;0.269124;0.0643673
678;678;-0.737384;-166.319;166.321;-0.0457266;0.234283;0.0811397
701;678;-1.31855;-166.635;166.64;-0.0168535;0.180046;0.0853539
724;678;-1.52106;-166.72;166.727;-0.00916046;0.153392;0.0759488
747;678;-1.74303;-166.959;166.968;-0.00538307;0.153613;0.0716009
770;678;-1.76957;-166.858;166.868;-0.00564155;0.134594;0.0630626
793;678;-2.0033;-166.999;167.011;-0.00355466;0.126323;0.0565654
816;678;-1.93349;-166.962;166.974;-0.00196766;0.123541;0.0525951
839;678;-2.0941;-166.863;166.877;-0.00581494;0.112278;0.0461991
862;678;-2.20208;-167.133;167.148;-0.00287895;0.131487;0.0441664
885;678;-2.22677;-166.927;166.942;5.57536e-05;0.118278;0.0406591
908;678;-2.19986;-166.954;166.968;0.000683238;0.110034;0.0309401
931;678;-2.19567;-167.098;167.113;-0.00287672;0.117505;0.0277838
954;678;-2.33294;-167.181;167.197;-0.00611129;0.116396;0.025373
977;678;-2.47784;-167.231;167.249;-0.0074217;0.122178;0.022024
1000;678;-2.67562;-167.184;167.205;-0.00534299;0.121739;0.0197885
1023;678;-2.72452;-167.38;167.402;-0.00166206;0.135214;0.0205883
1046;678;-2.75216;-167.133;167.156;-0.00161885;0.125222;0.0129848
1069;678;-2.79906;-167.346;167.37;-0.00319816;0.12401;0.00994875
1092;678;-2.89977;-167.285;167.31;-0.00259833;0.121416;0.0105391
1115;678;-2.9189;-167.224;167.249;-0.00500191;0.119577;0.00528756
1138;678;-3.13064;-167.148;167.178;-0.00346032;0.112852;0.00232238
1161;678;-3.07858;-167.366;167.395;0.00187662;0.124735;-0.00717742
1184;678;-3.0457;-167.495;167.523;-0.0021665;0.125861;-0.00436036
1207;678;-3.17834;-167.372;167.402;-0.00363243;0.118322;-0.0080211
1230;678;-3.21316;-167.419;167.449;-0.00289509;0.122065;-0.0133249
